"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60600700001120","Nodes","1120","21.000000","31.013809","DDS demands","Known Flow","321967.978766","864299.512393","","0.000000","","","","","","","-1.409999","","","","","","-1.260847","-1.409999","","","","","","","","","D1 PROFILE","","","","",""
"60600700008151","Nodes","8151","21.000000","45.860090","DDS demands","Known Flow","321530.228647","864427.012428","","0.000000","","","","","","","-17.909999","","","","","","-16.015442","-17.909999","","","","","","","","","D1 PROFILE","","","","",""
"60600701463061","Nodes","-1463061","21.000000","33.714731","Default Known Flow Node","Known Flow","321947.228760","864285.387389","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007047","Nodes","-1139","21.000000","30.954248","DDS demands","Known Flow","321789.728718","864024.387318","","0.000000","","","","","","","-10.339999","","","","","","-9.246212","-10.339999","","","","","","","","","D1 PROFILE","","","","",""
"60600700007053","Nodes","-1148","21.000000","32.455307","DDS demands","Known Flow","321801.603721","864073.762332","","0.000000","","","","","","","-5.229999","","","","","","-4.676759","-5.229999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000094","Nodes","P00018650 , Lesmurdie Road, 30.83","29.000000","38.068729","CSEP DDS Matched","Known Flow","321900.228748","864358.887409","","0.000000","","","","","","","-4.119999","-30.829999","","","","","-31.252914","-34.950000","","","","","","","","","D1 PROFILE","DC PROFILE","","","",""
"60600700000571","Nodes","571","21.000000","30.176156","DDS demands","Known Flow","322062.103792","863924.387291","","0.000000","","","","","","","-21.909999","","","","","","-19.592315","-21.909999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001031","Nodes","1031","21.000000","31.606386","DDS demands","Known Flow","321968.478766","864233.762375","","0.000000","","","","","","","-6.010000","","","","","","-5.374249","-6.010000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000064","Nodes","64","21.000000","31.050162","DDS demands","Known Flow","322004.728776","864179.887361","","0.000000","","","","","","","-16.070000","","","","","","-14.370081","-16.070000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001032","Nodes","1032","21.000000","31.234890","Default Known Flow Node","Known Flow","322003.359776","864255.518381","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600704904539","Nodes","-4904539","21.000000","31.031811","Default Known Flow Node","Known Flow","321999.658517","864173.317448","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001121","Nodes","1121","21.000000","30.935307","DDS demands","Known Flow","321979.978769","864308.012396","","0.000000","","","","","","","-5.330000","","","","","","-4.766181","-5.330000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001034","Nodes","1034","21.000000","30.745974","DDS demands","Known Flow","322047.333788","864290.931391","","0.000000","","","","","","","-17.520000","","","","","","-15.666698","-17.520000","","","","","","","","","D1 PROFILE","","","","",""
"60600701463087","Nodes","-1463087","21.000000","30.723061","Default Known Flow Node","Known Flow","322046.993788","864056.878327","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007051","Nodes","-1143","21.000000","30.723061","Default Known Flow Node","Known Flow","322052.642789","864042.275323","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001175","Nodes","-1175","21.000000","29.481757","DDS demands","Known Flow","322057.696790","864212.281370","","0.000000","","","","","","","-1.999999","","","","","","-1.788435","-1.999999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001455","Nodes","1455","21.000000","29.484899","DDS demands","Known Flow","322068.700793","864209.732369","","0.000000","","","","","","","-3.510000","","","","","","-3.138704","-3.510000","","","","","","","","","D1 PROFILE","","","","",""
"60600701462958","Nodes","-1462958","21.000000","29.388139","DDS demands","Known Flow","322089.211799","864210.882369","","0.000000","","","","","","","-7.829999","","","","","","-7.001726","-7.829999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001035","Nodes","1035","21.000000","30.682324","Default Known Flow Node","Known Flow","322056.987790","864278.911388","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001036","Nodes","1036","21.000000","30.131092","DDS demands","Known Flow","322043.066787","864367.796412","","0.000000","","","","","","","-18.959999","","","","","","-16.954371","-18.959999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001499","Nodes","1499","21.000000","30.599672","DDS demands","Known Flow","322076.416796","864255.407381","","0.000000","","","","","","","-1.320000","","","","","","-1.180367","-1.320000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001037","Nodes","1037","21.000000","30.074994","DDS demands","Known Flow","322021.777781","864344.431405","","0.000000","","","","","","","-5.270000","","","","","","-4.712528","-5.270000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001038","Nodes","1038","21.000000","29.994109","DDS demands","Known Flow","322024.576781","864393.668419","","0.000000","","","","","","","-4.810000","","","","","","-4.301188","-4.810000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001042","Nodes","1042","21.000000","29.941964","DDS demands","Known Flow","322023.944781","864426.368428","","0.000000","","","","","","","-1.029999","","","","","","-0.921044","-1.029999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001215","Nodes","-1215","21.000000","29.877464","Default Known Flow Node","Known Flow","322041.111786","864394.763419","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001043","Nodes","1043","21.000000","29.844392","DDS demands","Known Flow","321972.728767","864419.137426","","0.000000","","","","","","","-6.650000","","","","","","-5.946549","-6.650000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001216","Nodes","","21.000000","29.744585","DDS demands","Known Flow","322056.336790","864405.747422","","0.000000","","-39.999997","","","","","","","","","","","-35.768714","-39.999997","","","","C2 PROFILE","","","","","","","","","",""
"60600700007052","Nodes","-1146","21.000000","30.723061","DDS demands","Known Flow","322073.459795","864055.241327","","0.000000","","","","","","","-10.310000","","","","","","-9.219387","-10.310000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001211","Nodes","-1211","21.000000","29.787894","Default Known Flow Node","Known Flow","322091.277800","864374.713414","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462807","Nodes","-1462807","21.000000","29.701280","Default Known Flow Node","Known Flow","322099.094802","864452.251435","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001458","Nodes","1458","21.000000","30.562507","DDS demands","Known Flow","322056.581790","864250.037380","","0.000000","","","","","","","-4.079999","","","","","","-3.648408","-4.079999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001559","Nodes","1559","21.000000","30.507899","DDS demands","Known Flow","322109.650805","864215.925371","","0.000000","","","","","","","-0.829999","","","","","","-0.742200","-0.829999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001552","Nodes","1552","21.000000","30.254754","DDS demands","Known Flow","322119.734807","864224.171373","","0.000000","","","","","","","-2.289999","","","","","","-2.047759","-2.289999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001550","Nodes","1550","21.000000","30.150508","DDS demands","Known Flow","322167.716820","864258.525382","","0.000000","","","","","","","-7.949999","","","","","","-7.109032","-7.949999","","","","","","","","","D1 PROFILE","","","","",""
"60600704904623","Nodes","-4904623","21.000000","30.207097","Default Known Flow Node","Known Flow","322118.614971","864221.518465","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001516","Nodes","1516","21.000000","29.956017","Default Known Flow Node","Known Flow","322137.611812","864309.267396","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001515","Nodes","1515","21.000000","29.872783","DDS demands","Known Flow","322096.357801","864280.247388","","0.000000","","","","","","","-5.039999","","","","","","-4.506857","-5.039999","","","","","","","","","D1 PROFILE","","","","",""
"60600701462702","Nodes","-1462702","21.000000","29.869412","Default Known Flow Node","Known Flow","322129.869810","864329.901402","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700003150","Nodes","3150","21.000000","28.957558","DDS demands","Known Flow","322195.227828","864196.767365","","0.000000","","","","","","","-20.200000","","","","","","-18.063201","-20.200000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001591","Nodes","P00038244, Bremner Road, 153.00","25.000000","27.922953","CSEP DDS Matched","Known Flow","322296.486855","864135.904349","","0.000000","","","","","","-44.000001","-5.030000","-109.000001","","","","","-101.967670","-114.030004","","","","","","","","CT PROFILE","D1 PROFILE","DC PROFILE","","","",""
"60600700001585","Nodes","1585","21.000000","28.745433","Default Known Flow Node","Known Flow","322206.824831","864217.398371","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001581","Nodes","1581","21.000000","28.546118","DDS demands","Known Flow","322189.985826","864250.244380","","0.000000","","","","","","","-7.179999","","","","","","-6.420484","-7.179999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001598","Nodes","1598","21.000000","28.561574","DDS demands","Known Flow","322256.561845","864176.152360","","0.000000","","","","","","","-5.840000","","","","","","-5.222232","-5.840000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001230","Nodes","","21.000000","45.815456","DDS demands","Known Flow","321387.153542","864532.943558","","0.000000","","","","","","","-11.270000","","","","","","-10.077835","-11.270000","","","","","","","","","D1 PROFILE","","","","",""
"60600700099002","Nodes","Logger 10014, 45 Mcintosh Drive","21.000000","35.368996","Val Log Cath","Known Flow","319689.109990","863106.694475","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700099001","Nodes","Logger 10112, 33 Reidhaven Street","21.000000","28.744461","Val Log Cath","Known Flow","321810.429098","862335.262893","","0.000000","","","","","","","-12.239999","","","","","","-10.945226","-12.239999","","","","","","","","","D1 PROFILE","","","","",""
"60600700099004","Nodes","99004","21.000000","35.687263","Default Known Flow Node","Known Flow","322307.675859","862879.421007","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000837","Nodes","837","21.000000","45.281147","DDS demands","Known Flow","322901.854020","861970.261759","","0.000000","","","","","","","-8.680000","","","","","","-7.761811","-8.680000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001041","Nodes","1041","21.000000","45.303676","Default Known Flow Node","Known Flow","322902.729020","861964.761758","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000008","Nodes","Linkwood DG, Constant, Site ID 1067","21.000000","49.999998","Default Known Pressure Node","Known Pressure","322935.604029","861859.886729","","999998.967025","","","","","","","","","","","","","496.818522","555.590004","","","","","","","","","","","","","",""
"60600700001050","Nodes","","21.000000","40.563948","Default Known Flow Node","Known Flow","322036.396959","861176.852736","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000731","Nodes","731","21.000000","25.328978","DDS demands","Known Flow","321389.883318","863997.670894","","0.000000","","","","","","","-15.169999","","","","","","-13.565285","-15.169999","","","","","","","","","D1 PROFILE","","","","",""
"60600701462894","Nodes","-1462894","21.000000","25.328978","Default Known Flow Node","Known Flow","321409.978614","863995.012310","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001087","Nodes","1087","21.000000","33.987878","Default Known Flow Node","Known Flow","322251.393843","862929.678021","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001522","Nodes","1522","21.000000","34.440702","Default Known Flow Node","Known Flow","322356.603872","862925.512019","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001086","Nodes","1086","21.000000","34.440702","Default Known Flow Node","Known Flow","322330.789786","862963.291986","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001073","Nodes","1073","21.000000","35.721032","Default Known Flow Node","Known Flow","322312.840902","862879.209873","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001085","Nodes","1085","21.000000","34.440702","Default Known Flow Node","Known Flow","322326.353864","862964.762030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001084","Nodes","1084","21.000000","34.483583","Default Known Flow Node","Known Flow","322321.370896","862964.264019","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000809","Nodes","809","21.000000","34.369877","DDS demands","Known Flow","322323.896863","862971.984032","","0.000000","","","","","","","-11.979999","","","","","","-10.712730","-11.979999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001072","Nodes","1072","21.000000","32.030504","Default Known Flow Node","Known Flow","322185.666825","862917.380017","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001071","Nodes","1071","21.000000","33.211820","Default Known Flow Node","Known Flow","322178.808823","862970.764032","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007039","Nodes","-1099","21.000000","30.395166","Default Known Flow Node","Known Flow","322284.603852","863783.262253","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462687","Nodes","-1462687","21.000000","30.449954","DDS demands","Known Flow","322355.728872","863751.762244","","0.000000","","","","","","","-1.990000","","","","","","-1.779493","-1.990000","","","","","","","","","D1 PROFILE","","","","",""
"60600700007042","Nodes","-1119","21.000000","29.607906","Default Known Flow Node","Known Flow","322014.464708","863879.279091","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001116","Nodes","-1116","21.000000","29.694550","Default Known Flow Node","Known Flow","322026.439023","863865.353088","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007041","Nodes","-1115","21.000000","29.694550","Default Known Flow Node","Known Flow","322031.353783","863859.637274","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001162","Nodes","-1162","21.000000","36.439923","Default Known Flow Node","Known Flow","321835.853730","864179.887361","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001049","Nodes","1049","21.000000","36.619948","Default Known Flow Node","Known Flow","321848.103733","864202.637367","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007035","Nodes","-1088","21.000000","29.406944","Default Known Flow Node","Known Flow","322013.353778","863736.512240","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007034","Nodes","-1086","21.000000","29.410853","Default Known Flow Node","Known Flow","322016.853779","863733.637239","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000166","Nodes","166","21.000000","24.601422","DDS demands","Known Flow","320825.353455","862509.386906","","0.000000","","-6.000000","","","","","-1.830000","","","","","","-7.001726","-7.830000","","","","C2 PROFILE","","","","","D1 PROFILE","","","","",""
"60600700007138","Nodes","","21.000000","24.604397","DDS demands","Known Flow","320836.478458","862495.261902","","0.000000","","","","","","","-24.530001","","","","","","-21.935166","-24.530001","","","","","","","","","D1 PROFILE","","","","",""
"60600700001113","Nodes","-1113","21.000000","29.562653","Default Known Flow Node","Known Flow","321989.228772","863857.012273","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001109","Nodes","-1109","21.000000","29.562653","Default Known Flow Node","Known Flow","322006.728777","863835.887267","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007103","Nodes","-157","21.000000","30.846860","Default Known Flow Node","Known Flow","320196.823611","862172.122716","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462812","Nodes","-1462812","21.000000","29.737882","Default Known Flow Node","Known Flow","322042.228786","863878.637279","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001604","Nodes","-1604","21.000000","30.620097","Default Known Flow Node","Known Flow","322475.728904","863690.137227","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000052","Nodes","52","21.000000","31.283647","DDS demands","Known Flow","321448.745625","863762.281247","","0.000000","","","","","","","-20.549999","","","","","","-18.376177","-20.549999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000594","Nodes","594","21.000000","25.126311","DDS demands","Known Flow","320216.978290","862152.886809","","0.000000","","","","","","","-14.109999","","","","","","-12.617414","-14.109999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001597","Nodes","1597","21.000000","44.770004","DDS demands","Known Flow","321066.853521","864213.387370","","0.000000","","","","","","","-3.780000","","","","","","-3.380143","-3.780000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001582","Nodes","1582","21.000000","44.642795","Default Known Flow Node","Known Flow","321048.853516","864265.387384","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000088","Nodes","88","21.000000","29.826659","DDS demands","Known Flow","321094.478528","863609.512206","","0.000000","","","","","","","-19.249999","","","","","","-17.213693","-19.249999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000434","Nodes","-434","21.000000","29.420541","Default Known Flow Node","Known Flow","321146.228542","863646.137215","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462614","Nodes","-1462614","21.000000","36.956701","Default Known Flow Node","Known Flow","322976.229040","862230.886830","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001379","Nodes","-1379","21.000000","36.956701","Default Known Flow Node","Known Flow","322978.354041","862230.386830","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001383","Nodes","-1383","21.000000","36.956701","Default Known Flow Node","Known Flow","322999.479047","862265.386840","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000069","Nodes","69","21.000000","28.572064","Default Known Flow Node","Known Flow","321894.030603","863750.949572","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462886","Nodes","-1462886","21.000000","28.572064","Default Known Flow Node","Known Flow","321923.603754","863755.887245","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462956","Nodes","-1462956","21.000000","36.732510","Default Known Flow Node","Known Flow","320480.867809","862691.011129","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000161","Nodes","161","21.000000","36.729222","DDS demands","Known Flow","320480.740361","862694.759957","","0.000000","","","","","","","-11.890000","","","","","","-10.632251","-11.890000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001624","Nodes","1624","21.000000","44.362328","DDS demands","Known Flow","321245.103569","864403.137421","","0.000000","","","","","","","-16.240000","","","","","","-14.522098","-16.240000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001558","Nodes","1558","21.000000","44.594006","Default Known Flow Node","Known Flow","321283.353580","864321.887399","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700091088","Nodes","91088","21.000000","22.720776","Default Known Flow Node","Known Flow","321429.978620","862705.636960","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000377","Nodes","-377","21.000000","21.438085","Default Known Flow Node","Known Flow","321289.478581","863135.637077","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462611","Nodes","-1462611","21.000000","21.438085","Default Known Flow Node","Known Flow","321288.603581","863135.262076","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001051","Nodes","1051","21.000000","21.438085","DDS demands","Known Flow","321287.104226","863143.635159","","0.000000","-99.999997","","","","","","","","","","","","-89.421791","-99.999997","","","C1 PROFILE","","","","","","","","","","",""
"60600700007086","Nodes","-1489","21.000000","43.201770","Default Known Flow Node","Known Flow","322523.158076","862702.999561","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000990","Nodes","990","21.000000","40.280653","Default Known Flow Node","Known Flow","320633.353403","862595.636930","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001028","Nodes","1028","21.000000","31.657677","Default Known Flow Node","Known Flow","322387.875146","862190.760430","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001027","Nodes","1027","21.000000","31.657677","Default Known Flow Node","Known Flow","322388.103880","862194.261820","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001612","Nodes","1612","21.000000","45.001469","DDS demands","Known Flow","321287.458902","864456.529604","","0.000000","","","","","","","-2.990000","","","","","","-2.673711","-2.990000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000488","Nodes","-488","21.000000","45.679067","DDS demands","Known Flow","321332.353593","864485.762444","","0.000000","","","","","","","-10.640000","","","","","","-9.514479","-10.640000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001047","Nodes","1047","21.000000","37.703386","Default Known Flow Node","Known Flow","322875.354013","862062.511785","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462916","Nodes","-1462916","21.000000","37.703386","Default Known Flow Node","Known Flow","322877.729014","862064.136785","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001406","Nodes","1406","21.000000","28.706178","DDS demands","Known Flow","321939.603758","863697.762230","","0.000000","","","","","","","-16.159999","","","","","","-14.450561","-16.159999","","","","","","","","","D1 PROFILE","","","","",""
"60600700007055","Nodes","-1160","21.000000","36.894646","Default Known Flow Node","Known Flow","321817.103725","864169.762358","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000972","Nodes","972","21.000000","36.859098","DDS demands","Known Flow","321824.478727","864168.387358","","0.000000","","","","","","","-9.479999","","","","","","-8.477185","-9.479999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000083","Nodes","83","21.000000","23.313665","Default Known Flow Node","Known Flow","321599.603666","863259.012110","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007010","Nodes","-1028","21.000000","23.309552","Default Known Flow Node","Known Flow","321634.330085","863126.255903","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001599","Nodes","1599","21.000000","44.531261","DDS demands","Known Flow","321200.603557","864228.387374","","0.000000","","","","","","","-10.289999","","","","","","-9.201502","-10.289999","","","","","","","","","D1 PROFILE","","","","",""
"60600700007046","Nodes","-1138","21.000000","30.861741","DDS demands","Known Flow","321790.728718","864014.887316","","0.000000","","","","","","","-5.409999","","","","","","-4.837718","-5.409999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000603","Nodes","603","21.000000","30.828423","DDS demands","Known Flow","321788.478717","863999.137312","","0.000000","","","","","","","-5.810000","","","","","","-5.195405","-5.810000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000486","Nodes","486,","21.000000","45.754346","Default Known Flow Node","Known Flow","321354.907172","864501.735860","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701463028","Nodes","-1463028","21.000000","44.254171","Default Known Flow Node","Known Flow","321376.853605","864443.512432","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001584","Nodes","1584","21.000000","41.760551","Default Known Flow Node","Known Flow","321171.353549","864365.762411","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462512","Nodes","-1462512","21.000000","41.223012","DDS demands","Known Flow","321190.228554","864296.012392","","0.000000","","","","","","","-13.999999","","","","","","-12.519050","-13.999999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001384","Nodes","-1384","21.000000","36.956701","Default Known Flow Node","Known Flow","322989.479044","862265.511840","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007244","Nodes","-933","21.000000","22.951425","Default Known Flow Node","Known Flow","321462.478629","862817.011990","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700326906","Nodes","-326906","21.000000","24.089169","Default Known Flow Node","Known Flow","321587.353663","863353.262136","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701463111","Nodes","-1463111","21.000000","24.089169","Default Known Flow Node","Known Flow","321588.728663","863354.637136","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007233","Nodes","-909","21.000000","29.480806","Default Known Flow Node","Known Flow","322132.228811","862735.511968","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007235","Nodes","","21.000000","25.823656","DDS demands","Known Flow","322186.728826","862740.511969","","0.000000","","-39.999997","","","","","","","","","","","-35.768714","-39.999997","","","","C2 PROFILE","","","","","","","","","",""
"60600700001377","Nodes","","21.000000","36.956701","Default Known Flow Node","Known Flow","322976.604041","862216.261826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001378","Nodes","-1378","21.000000","36.956701","Default Known Flow Node","Known Flow","322976.979041","862218.761827","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001055","Nodes","1055","21.000000","30.187075","Default Known Flow Node","Known Flow","322325.478863","863723.262236","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001479","Nodes","P00037722, Chandlers Rise, 224.30","25.000000","30.338723","CSEP DDS Matched","Known Flow","322463.677272","863688.804631","","0.000000","","","","","","","","-224.300007","","","","","-200.573090","-224.300007","","","","","","","","","","DC PROFILE","","","",""
"60600701462500","Nodes","-1462500","21.000000","30.227427","Default Known Flow Node","Known Flow","322362.478873","863692.762228","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700326880","Nodes","-326880","21.000000","22.014770","Default Known Flow Node","Known Flow","321443.978623","863182.137089","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000595","Nodes","595","21.000000","33.519534","DDS demands","Known Flow","321925.353754","864270.387385","","0.000000","","","","","","","-13.409999","","","","","","-11.991461","-13.409999","","","","","","","","","D1 PROFILE","","","","",""
