"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"625004-1462906","Nodes","-1462906",21.000000,41.231334,"Default Known Flow Node","Known Flow",249862.000000,664096.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5834","Nodes","-5834",21.000000,35.210850,"Default Known Flow Node","Known Flow",249634.000000,664194.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5868","Nodes","-5868",21.000000,28.015497,"Default Known Flow Node","Known Flow",249565.750000,664390.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464663","Nodes","-1464663",21.000000,41.485783,"Default Known Flow Node","Known Flow",249861.625000,664114.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000946","Nodes","946",21.000000,25.909631,"DDS demands","Known Flow",249780.750000,664498.500000,,0.000000,,,,,,-19.479999,,,,,,,,,-17.419363,-19.479999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-327459","Nodes","-327459",21.000000,25.936794,"Default Known Flow Node","Known Flow",249779.375000,664496.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-352","Nodes","-352",21.000000,59.797356,"Default Known Flow Node","Known Flow",242821.000000,664911.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-327472","Nodes","-327472",21.000000,60.002709,"Default Known Flow Node","Known Flow",242775.125000,664980.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-294","Nodes","-294",21.000000,50.269818,"Default Known Flow Node","Known Flow",243021.125000,664777.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-318","Nodes","-318",21.000000,44.503916,"Default Known Flow Node","Known Flow",243367.875000,664829.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-312","Nodes","-312",21.000000,44.455410,"Default Known Flow Node","Known Flow",243375.250000,664817.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-309","Nodes","-309",21.000000,44.505325,"Default Known Flow Node","Known Flow",243368.250000,664811.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-320","Nodes","-320",21.000000,44.504581,"Default Known Flow Node","Known Flow",243356.625000,664830.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-351","Nodes","-351",21.000000,43.002693,"Default Known Flow Node","Known Flow",243494.250000,664907.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-350","Nodes","-350",21.000000,43.002693,"Default Known Flow Node","Known Flow",243493.125000,664905.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462988","Nodes","-1462988",21.000000,44.504581,"Default Known Flow Node","Known Flow",243350.500000,664847.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001090","Nodes","1090, ""323011,328404"", ""Clippens Road"", 29.00",35.000000,49.846234,"CSEP DDS Matched","Known Flow",243014.625000,664764.125000,,0.000000,,,,,,,-28.979999,,,,,,,,-25.914434,-28.979999,,,"",,,,,,,"DC PROFILE",,,,,,,,
"625004-339","Nodes","-339",21.000000,43.002693,"Default Known Flow Node","Known Flow",243504.250000,664884.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400100027","Nodes","100027",21.000000,28.357485,"DDS demands","Known Flow",243701.125000,664586.625000,,0.000000,,-3.720000,,,,-21.059998,,,,,,,,,-22.158717,-24.779998,,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,,,
"625004-1465899","Nodes","-1465899",21.000000,28.236020,"Default Known Flow Node","Known Flow",243687.750000,664603.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-221","Nodes","-221",21.000000,28.236020,"Default Known Flow Node","Known Flow",243690.375000,664602.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904723","Nodes","-4904723",21.000000,27.874421,"Default Known Flow Node","Known Flow",243728.875000,664664.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400100025","Nodes","100025",21.000000,26.967871,"DDS demands","Known Flow",243569.500000,664594.125000,,0.000000,,,,,,-13.919999,,,,,,,,,-12.447512,-13.919999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-207","Nodes","-207",21.000000,26.967871,"Default Known Flow Node","Known Flow",243567.125000,664578.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-245","Nodes","-245",21.000000,28.055798,"Default Known Flow Node","Known Flow",243743.500000,664644.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-218","Nodes","-218",21.000000,28.257825,"Default Known Flow Node","Known Flow",243688.750000,664594.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400100024","Nodes","100024",21.000000,27.182147,"DDS demands","Known Flow",243605.375000,664551.000000,,0.000000,,,,,,-15.319999,,,,,,,,,-13.699417,-15.319999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1182","Nodes","-1182",21.000000,25.932509,"Default Known Flow Node","Known Flow",244289.250000,664523.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904978","Nodes","-4904978",21.000000,25.329669,"Default Known Flow Node","Known Flow",244362.375000,664856.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1210","Nodes","-1210",21.000000,23.615170,"Default Known Flow Node","Known Flow",244164.125000,664648.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1185","Nodes","-1185",21.000000,23.621649,"Default Known Flow Node","Known Flow",244117.375000,664538.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1176","Nodes","-1176",21.000000,23.665303,"Default Known Flow Node","Known Flow",244073.750000,664503.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1181","Nodes","-1181",21.000000,25.932509,"Default Known Flow Node","Known Flow",244292.625000,664519.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463764","Nodes","-1463764",21.000000,25.932509,"Default Known Flow Node","Known Flow",244293.875000,664517.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2214","Nodes","-2214",21.000000,30.414461,"Default Known Flow Node","Known Flow",246259.500000,664596.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464487","Nodes","-1464487",21.000000,30.414461,"Default Known Flow Node","Known Flow",246257.875000,664595.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2200","Nodes","-2200",21.000000,31.344467,"Default Known Flow Node","Known Flow",246427.000000,664568.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465584","Nodes","-1465584",21.000000,31.344467,"Default Known Flow Node","Known Flow",246428.000000,664570.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464612","Nodes","-1464612",21.000000,32.282174,"Default Known Flow Node","Known Flow",246533.000000,664514.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2259","Nodes","-2259",21.000000,31.408535,"Default Known Flow Node","Known Flow",246517.375000,664723.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2288","Nodes","-2288",21.000000,31.408535,"Default Known Flow Node","Known Flow",246544.250000,664773.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2256","Nodes","-2256",21.000000,31.457573,"Default Known Flow Node","Known Flow",246525.500000,664721.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463936","Nodes","-1463936",21.000000,32.145577,"Default Known Flow Node","Known Flow",246487.125000,664545.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465137","Nodes","-1465137",21.000000,31.414500,"Default Known Flow Node","Known Flow",246523.875000,664722.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465290","Nodes","-1465290",21.000000,31.408535,"Default Known Flow Node","Known Flow",246577.625000,664835.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2322","Nodes","-2322",21.000000,32.709350,"Default Known Flow Node","Known Flow",247144.625000,664937.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465385","Nodes","-1465385",21.000000,39.855807,"Default Known Flow Node","Known Flow",247148.875000,664537.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464834","Nodes","-1464834",21.000000,38.357358,"Default Known Flow Node","Known Flow",247146.250000,664759.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465652","Nodes","-1465652",21.000000,39.336013,"Default Known Flow Node","Known Flow",247176.625000,664622.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3757","Nodes","-3757",21.000000,23.198819,"Default Known Flow Node","Known Flow",247367.000000,664932.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3750","Nodes","-3750",21.000000,23.198819,"Default Known Flow Node","Known Flow",247379.875000,664906.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465060","Nodes","-1465060",21.000000,37.068104,"Default Known Flow Node","Known Flow",247124.250000,664799.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1466338","Nodes","-1466338",21.000000,32.721576,"Default Known Flow Node","Known Flow",247146.250000,664936.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465050","Nodes","-1465050",21.000000,39.871111,"Default Known Flow Node","Known Flow",247140.000000,664530.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2323","Nodes","-2323",21.000000,32.709350,"Default Known Flow Node","Known Flow",247155.500000,664940.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462555","Nodes","-1462555",21.000000,36.866849,"Default Known Flow Node","Known Flow",247954.750000,664753.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3715","Nodes","-3715",21.000000,36.503984,"Default Known Flow Node","Known Flow",247888.375000,664751.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3641","Nodes","-3641",21.000000,37.645058,"Default Known Flow Node","Known Flow",247775.250000,664610.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3713","Nodes","-3713",21.000000,35.033069,"Default Known Flow Node","Known Flow",250852.250000,667740.187500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463835","Nodes","-1463835",21.000000,36.503984,"Default Known Flow Node","Known Flow",247890.375000,664721.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464506","Nodes","-1464506",21.000000,36.276049,"Default Known Flow Node","Known Flow",247886.875000,664716.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000691","Nodes","691",21.000000,35.906494,"DDS demands","Known Flow",247892.250000,664813.625000,,0.000000,,,,,,-14.569999,,,,,,,,,-13.028754,-14.569999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-3648","Nodes","-3648",21.000000,37.645058,"Default Known Flow Node","Known Flow",247775.250000,664627.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463948","Nodes","-1463948",21.000000,37.645058,"Default Known Flow Node","Known Flow",247773.250000,664629.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463310","Nodes","-1463310",21.000000,36.671277,"Default Known Flow Node","Known Flow",248192.000000,664930.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904785","Nodes","-4904785",21.000000,30.630874,"Default Known Flow Node","Known Flow",248379.750000,664707.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4994","Nodes","-4994",21.000000,30.922489,"Default Known Flow Node","Known Flow",248383.750000,664701.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463966","Nodes","-1463966",21.000000,35.730915,"Default Known Flow Node","Known Flow",248165.000000,664988.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465189","Nodes","-1465189",21.000000,36.670768,"Default Known Flow Node","Known Flow",248191.625000,664935.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3705","Nodes","-3705",21.000000,36.387822,"Default Known Flow Node","Known Flow",248179.750000,664729.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3669","Nodes","-3669",21.000000,36.041317,"Default Known Flow Node","Known Flow",248112.875000,664676.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3696","Nodes","-3696",21.000000,36.087427,"Default Known Flow Node","Known Flow",248308.750000,664720.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3760","Nodes","-3760",21.000000,36.622611,"Default Known Flow Node","Known Flow",248184.750000,664942.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465390","Nodes","-1465390",21.000000,36.828182,"Default Known Flow Node","Known Flow",248148.750000,664742.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465451","Nodes","-1465451",21.000000,36.084012,"Default Known Flow Node","Known Flow",247997.000000,664691.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3674","Nodes","-3674",21.000000,36.233322,"Default Known Flow Node","Known Flow",248200.625000,664681.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3673","Nodes","-3673",21.000000,36.233322,"Default Known Flow Node","Known Flow",248199.250000,664681.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3703","Nodes","-3703",21.000000,36.387822,"Default Known Flow Node","Known Flow",248179.625000,664727.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3702","Nodes","-3702",21.000000,36.387822,"Default Known Flow Node","Known Flow",248175.375000,664726.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3698","Nodes","-3698",21.000000,36.387822,"Default Known Flow Node","Known Flow",248187.000000,664725.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3664","Nodes","-3664",21.000000,31.829621,"Default Known Flow Node","Known Flow",248306.875000,664671.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3671","Nodes","-3671",21.000000,31.829621,"Default Known Flow Node","Known Flow",248307.125000,664678.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3665","Nodes","-3665",21.000000,31.829621,"Default Known Flow Node","Known Flow",248313.750000,664671.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463349","Nodes","-1463349",21.000000,30.922489,"Default Known Flow Node","Known Flow",248383.875000,664702.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3670","Nodes","-3670",21.000000,31.829621,"Default Known Flow Node","Known Flow",248313.375000,664678.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3676","Nodes","-3676",21.000000,31.829621,"Default Known Flow Node","Known Flow",248307.500000,664692.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3675","Nodes","-3675",21.000000,31.829621,"Default Known Flow Node","Known Flow",248313.750000,664692.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462637","Nodes","-1462637",21.000000,26.432353,"Default Known Flow Node","Known Flow",248958.250000,664921.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-327051","Nodes","-327051",21.000000,28.792872,"Default Known Flow Node","Known Flow",248796.625000,664901.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465568","Nodes","-1465568",21.000000,28.792872,"Default Known Flow Node","Known Flow",248794.000000,664900.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5114","Nodes","-5114",21.000000,28.792872,"Default Known Flow Node","Known Flow",248800.875000,664900.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5022","Nodes","-5022",21.000000,26.357185,"Default Known Flow Node","Known Flow",249008.000000,664754.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904784","Nodes","-4904784",21.000000,28.429080,"Default Known Flow Node","Known Flow",249461.125000,664901.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904943","Nodes","-4904943",21.000000,28.429080,"Default Known Flow Node","Known Flow",249484.125000,664892.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463882","Nodes","-1463882",21.000000,28.429080,"Default Known Flow Node","Known Flow",249484.375000,664892.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5024","Nodes","-5024",21.000000,26.393199,"Default Known Flow Node","Known Flow",249029.375000,664765.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4915","Nodes","-4915",21.000000,24.560611,"Default Known Flow Node","Known Flow",249407.000000,664509.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000904","Nodes","904",21.000000,26.357156,"DDS demands","Known Flow",249010.250000,664755.875000,,0.000000,,,,,,-2.329999,,,,,,,,,-2.083527,-2.329999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400000903","Nodes","903",21.000000,26.393172,"DDS demands","Known Flow",249025.625000,664763.250000,,0.000000,,,,,,-1.710000,,,,,,,,,-1.529112,-1.710000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1464784","Nodes","-1464784",21.000000,24.560611,"Default Known Flow Node","Known Flow",249411.000000,664494.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465842","Nodes","-1465842",21.000000,24.560611,"Default Known Flow Node","Known Flow",249397.375000,664506.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000940","Nodes","940",21.000000,26.386507,"DDS demands","Known Flow",249767.625000,664601.250000,,0.000000,,,,,,-17.239999,,,,,,,,,-15.416316,-17.239999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-5903","Nodes","-5903",21.000000,26.396324,"Default Known Flow Node","Known Flow",249769.875000,664601.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000941","Nodes","941",21.000000,26.526408,"DDS demands","Known Flow",249806.625000,664605.750000,,0.000000,,,,,,-31.049998,,,,,,,,,-27.765463,-31.049998,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-5935","Nodes","-5935",21.000000,26.968929,"Default Known Flow Node","Known Flow",249845.750000,664797.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464543","Nodes","-1464543",21.000000,26.440979,"Default Known Flow Node","Known Flow",249712.875000,664533.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5892","Nodes","-5892",21.000000,26.440979,"Default Known Flow Node","Known Flow",249713.250000,664530.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5893","Nodes","-5893",21.000000,26.439522,"Default Known Flow Node","Known Flow",249714.250000,664530.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5897","Nodes","-5897",21.000000,26.408514,"Default Known Flow Node","Known Flow",249710.875000,664552.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462592","Nodes","-1462592",21.000000,26.386507,"Default Known Flow Node","Known Flow",249764.625000,664600.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462602","Nodes","-1462602",21.000000,27.324368,"Default Known Flow Node","Known Flow",249853.250000,664840.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464278","Nodes","-1464278",21.000000,25.713195,"Default Known Flow Node","Known Flow",249570.875000,664672.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5910","Nodes","-5910",21.000000,26.283025,"Default Known Flow Node","Known Flow",249701.875000,664643.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5905","Nodes","-5905",21.000000,26.524556,"Default Known Flow Node","Known Flow",249816.375000,664605.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000944","Nodes","944",21.000000,24.308510,"DDS demands","Known Flow",249990.000000,664512.125000,,0.000000,,,,,,-11.750000,,,,,,,,,-10.507060,-11.750000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-5887","Nodes","-5887",21.000000,24.610989,"Default Known Flow Node","Known Flow",249952.500000,664510.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5915","Nodes","-5915",21.000000,25.940636,"Default Known Flow Node","Known Flow",249627.500000,664672.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463997","Nodes","-1463997",21.000000,26.312957,"Default Known Flow Node","Known Flow",249709.875000,664631.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464040","Nodes","-1464040",21.000000,25.897087,"Default Known Flow Node","Known Flow",249609.750000,664655.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465714","Nodes","-1465714",21.000000,26.318146,"Default Known Flow Node","Known Flow",249710.375000,664633.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000939","Nodes","939",21.000000,26.357090,"DDS demands","Known Flow",249705.375000,664587.250000,,0.000000,-5.719999,,-2.069999,,,-33.390000,,,,,,,,,-36.823894,-41.180000,,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,,,,,,
