"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"90101300919826","Nodes","-3145311",21.000000,29.211558,"DDS demands","Known Flow",546468.164855,180091.326214,,0.000000,,,,,-3.110000,,,,,-2.781017,-3.110000,,"",,,,,"D1 PROFILE",,,,
"90101300919836","Nodes","-3145329",21.000000,29.233267,"Default Known Flow Node","Known Flow",546485.789860,180110.576220,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919853","Nodes","-3145351",21.000000,31.244554,"Default Known Flow Node","Known Flow",546199.186012,180146.948908,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919837","Nodes","-3145330",21.000000,30.975731,"Default Known Flow Node","Known Flow",546311.539812,180111.326220,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919844","Nodes","-3145340",21.000000,30.975731,"Default Known Flow Node","Known Flow",546316.039814,180129.326225,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919521","Nodes","919521",21.000000,31.519293,"DDS demands","Known Flow",546182.789777,180039.826200,,0.000000,,,,,-25.549999,,,,,-22.847266,-25.549999,,"",,,,,"D1 PROFILE",,,,
"90101300000002","Nodes","-420660",21.000000,30.764896,"Default Known Flow Node","Known Flow",546154.414770,179958.076178,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919810","Nodes","-3145285",21.000000,30.567790,"DDS demands","Known Flow",546215.414786,179933.951172,,0.000000,,,,,-7.230000,,,,,-6.465195,-7.230000,,"",,,,,"D1 PROFILE",,,,
"90101300919008","Nodes","""WATERFIELD CLOSE"", 90800100180028",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",546541.789875,180412.326302,,298.000007,,,,,,,,,,142.650635,159.525585,,"",,,,,,,,,
"90101300919907","Nodes","-3145472",21.000000,73.325541,"Default Known Flow Node","Known Flow",546238.164792,180552.076340,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919511","Nodes","919511",21.000000,73.365462,"DDS demands","Known Flow",546285.539805,180521.326331,,0.000000,,,,,-25.499999,,,,,-22.802555,-25.499999,,"",,,,,"D1 PROFILE",,,,
"90101300919927","Nodes",,0.000000,30.239672,"DDS demands","Known Flow",546088.296790,179994.012892,,0.000000,,,,,-10.710000,,,,,-9.577073,-10.710000,,"",,,,,"D1 PROFILE",,,,
"90101300919831","Nodes","-3145320",21.000000,29.733822,"DDS demands","Known Flow",546142.289766,180101.576217,,0.000000,,,,,-6.269999,,,,,-5.606746,-6.269999,,"",,,,,"D1 PROFILE",,,,
"90101300919887","Nodes","-3145412",21.000000,29.726437,"Default Known Flow Node","Known Flow",546545.664876,180266.201262,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919889","Nodes","-3145415",21.000000,29.683292,"Default Known Flow Node","Known Flow",546550.414877,180279.201266,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919807","Nodes","-195987",21.000000,29.300035,"DDS demands","Known Flow",546555.789879,180102.701218,,0.000000,,,,,-0.509999,,,,,-0.456051,-0.509999,,"",,,,,"D1 PROFILE",,,,
"90101300919825","Nodes","-3145310",21.000000,29.193759,"DDS demands","Known Flow",546585.914887,180090.701214,,0.000000,,,,,-4.940000,,,,,-4.417436,-4.940000,,"",,,,,"D1 PROFILE",,,,
"90101300919523","Nodes","919523",21.000000,30.766460,"DDS demands","Known Flow",546151.289769,179959.576179,,0.000000,,,,,-6.959999,,,,,-6.223756,-6.959999,,"",,,,,"D1 PROFILE",,,,
"90101300919873","Nodes","-3145384",21.000000,29.738854,"Default Known Flow Node","Known Flow",546564.414881,180188.201241,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919047","Nodes","919047",21.000000,29.740185,"DDS demands","Known Flow",546556.414879,180181.326239,,0.000000,,,,,-15.319999,,,,,-13.699417,-15.319999,,"",,,,,"D1 PROFILE",,,,
"90101300919894","Nodes","-3145422",21.000000,29.683292,"Default Known Flow Node","Known Flow",546569.039882,180292.951269,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919896","Nodes","-3145427",21.000000,29.683292,"Default Known Flow Node","Known Flow",546537.414874,180303.951272,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919859","Nodes","-3145360",21.000000,30.975731,"DDS demands","Known Flow",546294.164808,180155.576232,,0.000000,,,,,-0.680000,,,,,-0.608068,-0.680000,,"",,,,,"D1 PROFILE",,,,
"90101300919856","Nodes","-3145355",21.000000,30.975731,"Default Known Flow Node","Known Flow",546302.664810,180148.076230,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919816","Nodes","-3145295",21.000000,29.019052,"DDS demands","Known Flow",546458.914852,180045.826202,,0.000000,,,,,-6.289999,,,,,-5.624630,-6.289999,,"",,,,,"D1 PROFILE",,,,
"90101300919828","Nodes","-3145313",21.000000,29.271114,"Default Known Flow Node","Known Flow",546515.164868,180093.201215,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919901","Nodes","-3145443",21.000000,29.615062,"DDS demands","Known Flow",546512.039867,180407.201300,,0.000000,,-75.769999,,,,,,,,-67.754892,-75.769999,,"",,"C2 PROFILE",,,,,,,
"90101300919877","Nodes","-3145393",21.000000,29.733702,"Default Known Flow Node","Known Flow",546571.789883,180209.701247,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919878","Nodes","-3145398",21.000000,29.690558,"Default Known Flow Node","Known Flow",546591.153498,180225.215468,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919928","Nodes","-420661",21.000000,30.458991,"Default Known Flow Node","Known Flow",546293.039807,180071.451209,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919821","Nodes","-3145300",21.000000,30.458991,"Default Known Flow Node","Known Flow",546248.414795,180072.826209,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919871","Nodes","-3145377",21.000000,30.932669,"Default Known Flow Node","Known Flow",546345.164822,180179.576238,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919862","Nodes","-3145364",21.000000,30.932669,"Default Known Flow Node","Known Flow",546381.039831,180160.951233,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919890","Nodes","-3145416",21.000000,29.683292,"Default Known Flow Node","Known Flow",546531.164872,180280.201266,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919895","Nodes","-3145425",21.000000,29.683292,"Default Known Flow Node","Known Flow",546523.789870,180296.701270,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919849","Nodes","-3145347",21.000000,30.975731,"Default Known Flow Node","Known Flow",546325.168522,180138.603958,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919846","Nodes","-3145343",21.000000,30.885768,"DDS demands","Known Flow",546128.914763,180135.076226,,0.000000,,,,,-3.700000,,,,,-3.308606,-3.700000,,"",,,,,"D1 PROFILE",,,,
"90101300919867","Nodes","-3145373",21.000000,30.544088,"DDS demands","Known Flow",546096.664754,180180.201239,,0.000000,,,,,-7.719999,,,,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",,,,
"90101300919805","Nodes","-189520",21.000000,29.196476,"Default Known Flow Node","Known Flow",546472.539856,180126.576224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919840","Nodes","-3145335",21.000000,29.196895,"DDS demands","Known Flow",546475.142844,180123.432994,,0.000000,-0.349999,,,,-5.539999,,,,,-5.266943,-5.889999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"90101300919824","Nodes","-3145307",21.000000,30.458991,"Default Known Flow Node","Known Flow",546249.789796,180084.826213,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919819","Nodes","-3145298",21.000000,30.306675,"DDS demands","Known Flow",546330.914818,180053.576204,,0.000000,,,,,-6.439999,,,,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",,,,
"90101300919822","Nodes","-3145301",21.000000,30.363453,"DDS demands","Known Flow",546329.047509,180073.387748,,0.000000,,,,,-4.150000,,,,,-3.711004,-4.150000,,"",,,,,"D1 PROFILE",,,,
"90101300919809","Nodes","-3145284",21.000000,30.567790,"Default Known Flow Node","Known Flow",546223.664788,179931.076171,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919930","Nodes","-420670",21.000000,31.517717,"Default Known Flow Node","Known Flow",546181.664777,180037.076200,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919808","Nodes","-3145283",21.000000,31.345461,"Default Known Flow Node","Known Flow",546270.164801,179910.201165,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919522","Nodes","919522",21.000000,31.345461,"DDS demands","Known Flow",546293.164807,179983.076185,,0.000000,,,,,-15.810000,,,,,-14.137584,-15.810000,,"",,,,,"D1 PROFILE",,,,
"90101300919830","Nodes","-3145319",21.000000,29.287885,"Default Known Flow Node","Known Flow",546501.789864,180101.201217,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919832","Nodes","-3145321",21.000000,29.318354,"Default Known Flow Node","Known Flow",546511.914867,180103.326218,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919883","Nodes","-3145407",21.000000,29.726437,"Default Known Flow Node","Known Flow",546553.539878,180250.576258,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919046","Nodes","919046",21.000000,29.726437,"DDS demands","Known Flow",546552.075739,180247.178014,,0.000000,,,,,-15.540000,,,,,-13.896146,-15.540000,,"",,,,,"D1 PROFILE",,,,
"90101300919843","Nodes","-3145339",21.000000,30.975731,"Default Known Flow Node","Known Flow",546323.539816,180128.701225,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919906","Nodes","-3145471",21.000000,68.784783,"Default Known Flow Node","Known Flow",546360.914826,180549.076339,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919904","Nodes","-3145459",21.000000,68.825041,"Default Known Flow Node","Known Flow",546393.039835,180503.826327,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919857","Nodes","-3145358",21.000000,31.264773,"DDS demands","Known Flow",546199.664782,180151.326231,,0.000000,,,,,-2.089999,,,,,-1.868915,-2.089999,,"",,,,,"D1 PROFILE",,,,
"90101300919525","Nodes","919525",21.000000,31.658555,"DDS demands","Known Flow",546210.289785,180150.201230,,0.000000,,,,,-3.170000,,,,,-2.834670,-3.170000,,"",,,,,"D1 PROFILE",,,,
"90101300919905","Nodes","-3145464",21.000000,73.322344,"Default Known Flow Node","Known Flow",546286.789806,180519.701331,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919823","Nodes","-3145302",21.000000,30.375568,"Default Known Flow Node","Known Flow",546327.539817,180073.576210,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919501","Nodes","""HIGHLANDS BIRCHDENE DRIVE"", 90800100180027",21.000000,32.999999,"Default Known Pressure Node","Known Pressure",546212.664785,180100.951217,,1241.000054,,,,,,,,,,253.627020,283.629998,,"",,,,,,,,,
"90101300919520","Nodes","919520",21.000000,32.566023,"DDS demands","Known Flow",546206.539784,180098.326216,,0.000000,,,,,-11.779999,,,,,-10.533886,-11.779999,,"",,,,,"D1 PROFILE",,,,
"90101300919861","Nodes","-3145363",21.000000,31.623144,"Default Known Flow Node","Known Flow",546214.414786,180160.076233,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919860","Nodes","-3145362",21.000000,31.523567,"Default Known Flow Node","Known Flow",546245.670290,180158.245406,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919875","Nodes","-3145390",21.000000,29.726829,"Default Known Flow Node","Known Flow",546537.039874,180196.326243,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919865","Nodes","-3145370",21.000000,29.708650,"Default Known Flow Node","Known Flow",546508.414866,180171.326236,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919891","Nodes","-3145419",21.000000,29.714689,"DDS demands","Known Flow",546578.789885,180290.326269,,0.000000,,,,,-5.270000,,,,,-4.712528,-5.270000,,"",,,,,"D1 PROFILE",,,,
"90101300919839","Nodes","-3145333",21.000000,31.505144,"DDS demands","Known Flow",546241.289793,180115.451221,,0.000000,,,,,-4.639999,,,,,-4.149170,-4.639999,,"",,,,,"D1 PROFILE",,,,
"90101300919882","Nodes","-3145406",21.000000,29.733702,"Default Known Flow Node","Known Flow",546573.541132,180248.574627,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919881","Nodes","-3145403",21.000000,29.690558,"Default Known Flow Node","Known Flow",546602.664892,180234.201253,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919855","Nodes","-3145354",21.000000,29.181422,"DDS demands","Known Flow",546467.708784,180147.766553,,0.000000,,,,,-2.980000,,,,,-2.664769,-2.980000,,"",,,,,"D1 PROFILE",,,,
"90101300005490","Nodes","Logger 5490",21.000000,29.731452,"Val Log Post","Known Flow",546559.289880,180237.951254,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919864","Nodes","-3145368",21.000000,29.465701,"DDS demands","Known Flow",546528.789872,180168.451235,,0.000000,,,,,-13.149999,,,,,-11.758964,-13.149999,,"",,,,,"D1 PROFILE",,,,
"90101300919842","Nodes","-3145337",21.000000,30.975731,"Default Known Flow Node","Known Flow",546335.789819,180128.076224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919048","Nodes","919048",21.000000,29.917036,"DDS demands","Known Flow",546567.547321,180128.072614,,0.000000,0.000000,,,,-13.020000,,,,,-11.642717,-13.020000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"90101300919932","Nodes","-423453",21.000000,29.926666,"Default Known Flow Node","Known Flow",546560.289880,180118.451222,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919009","Nodes","""CHERVIL MEWS"", 90800100180060",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",546606.789893,180087.326213,,1241.000054,,,,,,,,,,106.013479,118.554409,,"",,,,,,,,,
"90101300919049","Nodes","919049",21.000000,29.971151,"DDS demands","Known Flow",546600.914891,180100.701217,,0.000000,,,,,-14.590000,,,,,-13.046639,-14.590000,,"",,,,,"D1 PROFILE",,,,
"90101300919811","Nodes","-3145286",21.000000,30.567790,"Default Known Flow Node","Known Flow",546221.289788,179950.451176,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919502","Nodes","""WATERSEDGE"", 90800100180138",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",546251.664796,180554.701341,,999998.967025,,,,,,,,,,91.406952,102.220000,,"",,,,,,,,,
"90101300919852","Nodes","-3145350",21.000000,30.321991,"DDS demands","Known Flow",546403.664837,180142.701228,,0.000000,,,,,-2.240000,,,,,-2.003048,-2.240000,,"",,,,,"D1 PROFILE",,,,
"90101300919850","Nodes","-3145348",21.000000,29.181422,"Default Known Flow Node","Known Flow",546458.789852,180141.201228,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919858","Nodes","-3145359",21.000000,29.181422,"Default Known Flow Node","Known Flow",546476.539857,180154.951232,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919529","Nodes","P00038297, Area 4A5 (Greenacres), Birchdene Drive, 68.8",24.000000,27.495080,"CSEP DDS Matched","Known Flow",546202.539783,180176.201238,,0.000000,,,,,,-68.870001,,,,-61.584788,-68.870001,,"",,,,,,"DC PROFILE",,,
"90101300919869","Nodes","-3145375",21.000000,31.057148,"DDS demands","Known Flow",546146.039767,180177.326238,,0.000000,,,,,-2.650000,,,,,-2.369677,-2.650000,,"",,,,,"D1 PROFILE",,,,
"90101300919924","Nodes","-3145584",21.000000,27.247044,"Default Known Flow Node","Known Flow",546316.539814,180837.201417,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919920","Nodes","-3145571",21.000000,27.178025,"Default Known Flow Node","Known Flow",546329.013420,180808.439961,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919912","Nodes","-3145517",21.000000,27.199590,"Default Known Flow Node","Known Flow",546305.414811,180715.826384,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919913","Nodes","-3145518",21.000000,27.199590,"Default Known Flow Node","Known Flow",546306.391054,180717.218050,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919503","Nodes","""JOYCE DAWSON WAY"", 90800100180038",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",546204.539783,180658.326369,,1290.000007,,,,,,,,,,114.343641,127.869994,,"",,,,,,,,,
"90101300919911","Nodes","-3145503",21.000000,27.501832,"DDS demands","Known Flow",546235.164792,180689.451377,,0.000000,-99.999997,,,,,,,,,-89.421791,-99.999997,,"","C1 PROFILE",,,,,,,,
"90101300919923","Nodes","-3145583",21.000000,26.172647,"DDS demands","Known Flow",546495.789863,180834.576417,,0.000000,-99.970003,,,,,,,,,-89.394970,-99.970003,,"","C1 PROFILE",,,,,,,,
"90101300919922","Nodes","-3145575",21.000000,29.398585,"Default Known Flow Node","Known Flow",546461.164853,180810.951410,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919530","Nodes","919530",21.000000,27.258680,"DDS demands","Known Flow",546272.039802,180742.451392,,0.000000,,,,,-7.610000,,,,,-6.804998,-7.610000,,"",,,,,"D1 PROFILE",,,,
"90101300919910","Nodes","-3145500",21.000000,27.501832,"Default Known Flow Node","Known Flow",546236.664792,180683.701376,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919804","Nodes","-124061",21.000000,29.498705,"Default Known Flow Node","Known Flow",546397.789836,180826.201414,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919536","Nodes","919536",21.000000,29.498705,"Default Known Flow Node","Known Flow",546402.039837,180833.826416,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919533","Nodes","919533",21.000000,27.247044,"Default Known Flow Node","Known Flow",546305.664811,180860.076424,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919925","Nodes","-375",21.000000,27.247044,"Default Known Flow Node","Known Flow",546307.539811,180862.826424,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919531","Nodes","919531",21.000000,27.202718,"DDS demands","Known Flow",546323.039816,180740.951391,,0.000000,,,,,-0.289999,,,,,-0.259323,-0.289999,,"",,,,,"D1 PROFILE",,,,
"90101300919915","Nodes","-3145527",21.000000,27.258302,"Default Known Flow Node","Known Flow",546272.664802,180743.576392,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919916","Nodes","-3145530",21.000000,27.069489,"DDS demands","Known Flow",546308.289812,180753.826395,,0.000000,,,-11.470000,,,,,,,-10.256680,-11.470000,,"",,,"C4 PROFILE",,,,,,
"90101300919532","Nodes","919532",21.000000,27.220103,"DDS demands","Known Flow",546261.664799,180814.076411,,0.000000,0.000000,,,,-0.199999,,,,,-0.178843,-0.199999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"90101300919926","Nodes","-391365",21.000000,27.220103,"Default Known Flow Node","Known Flow",546252.914796,180807.451409,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919921","Nodes","-3145574",21.000000,29.462490,"Default Known Flow Node","Known Flow",546459.539853,180810.451410,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919803","Nodes","-124060",21.000000,29.355876,"DDS demands","Known Flow",546370.164828,180818.701412,,0.000000,,,-7.760000,,,,,,,-6.939131,-7.760000,,"",,,"C4 PROFILE",,,,,,
"90101300919918","Nodes","-3145559",21.000000,27.178025,"Default Known Flow Node","Known Flow",546331.664818,180802.326408,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919917","Nodes","-3145541",21.000000,27.102918,"DDS demands","Known Flow",546329.539817,180781.076402,,0.000000,-6.000000,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,
"90101300919513","Nodes","919513",21.000000,68.784783,"DDS demands","Known Flow",546321.265920,180577.307816,,0.000000,,,,,-23.339999,,,,,-20.871044,-23.339999,,"",,,,,"D1 PROFILE",,,,
"90101300919919","Nodes","-3145564",21.000000,30.000000,"Default Known Flow Node","Known Flow",546462.414853,180804.201408,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919800","Nodes",,0.000000,30.000000,"Default Known Flow Node","Known Flow",546463.043704,180805.066078,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919535","Nodes","919535",21.000000,29.464033,"DDS demands","Known Flow",546460.107070,180809.405419,,0.000000,0.000000,-57.399999,-4.360000,,,,,,,-55.226895,-61.759998,,"","C1 PROFILE","C2 PROFILE","C4 PROFILE",,,,,,
"90101300919504","Nodes","""THAMESMERE DRIVE"", 90800100180036",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",546463.414854,180805.576409,,1241.000054,,,,,,,,,,151.560993,169.490011,,"",,,,,,,,,
"90101300919876","Nodes","-3145392",21.000000,29.414847,"DDS demands","Known Flow",546648.289904,180202.201245,,0.000000,,,,,-2.789999,,,,,-2.494867,-2.789999,,"",,,,,"D1 PROFILE",,,,
"90101300919879","Nodes","-3145399",21.000000,29.395637,"Default Known Flow Node","Known Flow",546658.789907,180226.576251,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101300919885","Nodes","-3145409",21.000000,29.463164,"DDS demands","Known Flow",546670.539910,180255.326259,,0.000000,,,,,-7.340000,,,,,-6.563559,-7.340000,,"",,,,,"D1 PROFILE",,,,
"90101300919880","Nodes","-3145400",21.000000,29.395816,"DDS demands","Known Flow",546659.404662,180228.080439,,0.000000,,,,,-7.669999,,,,,-6.858651,-7.669999,,"",,,,,"D1 PROFILE",,,,
