"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64301100001136","Nodes","1136",21.000000,31.263417,"Default Known Flow Node","Known Flow",331955.412484,666304.168517,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001141","Nodes","1141",21.000000,33.508386,"Default Known Flow Node","Known Flow",332212.300004,666318.140558,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001142","Nodes","1142",21.000000,33.508386,"Default Known Flow Node","Known Flow",332198.296550,666329.629524,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001208","Nodes","1208",21.000000,37.575113,"DDS demands","Known Flow",332373.930598,666517.005575,,0.000000,-11.669999,,,,,,,,,,,,-10.435522,-11.669999,,"","C1 PROFILE",,,,,,,,,,,
"64301100001209","Nodes","1209",21.000000,37.522440,"DDS demands","Known Flow",332378.233599,666512.483574,,0.000000,,,,,,,-4.760000,,,,,,-4.256477,-4.760000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001218","Nodes","1218",21.000000,27.871014,"DDS demands","Known Flow",332223.578557,666776.787646,,0.000000,,,,,,,-3.430000,,,,,,-3.067167,-3.430000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001252","Nodes","1252",21.000000,22.062271,"Default Known Flow Node","Known Flow",332857.248729,665798.215379,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001260","Nodes","1260",21.000000,23.909277,"Default Known Flow Node","Known Flow",332633.010668,665407.316273,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001262","Nodes","1262",21.000000,24.391302,"Default Known Flow Node","Known Flow",332641.248670,665539.410309,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001263","Nodes","1263",21.000000,24.391302,"Default Known Flow Node","Known Flow",332641.124670,665537.510308,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001264","Nodes","1264",21.000000,22.119834,"DDS demands","Known Flow",332701.270687,665288.240241,,0.000000,,,,,,,-3.640000,,,,,,-3.254953,-3.640000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001265","Nodes","1265",21.000000,22.275041,"Default Known Flow Node","Known Flow",332699.955686,665269.058235,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001267","Nodes","1267",21.000000,22.734693,"Default Known Flow Node","Known Flow",332627.013667,665282.456239,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001268","Nodes","1268",21.000000,22.721964,"DDS demands","Known Flow",332627.855667,665277.419238,,0.000000,,,,,,,-2.990000,,,,,,-2.673711,-2.990000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001269","Nodes","1269",21.000000,24.279552,"DDS demands","Known Flow",332644.847671,665533.187307,,0.000000,,,,,,,-2.230000,,,,,,-1.994105,-2.230000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001274","Nodes","1274",21.000000,23.353492,"Default Known Flow Node","Known Flow",332690.243575,665530.098710,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001271","Nodes","1271",21.000000,24.121645,"Default Known Flow Node","Known Flow",332638.134670,665488.401295,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001272","Nodes","1272",21.000000,24.156788,"DDS demands","Known Flow",332638.968670,665497.723298,,0.000000,,,,,,,-2.039999,,,,,,-1.824204,-2.039999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001273","Nodes","1273",21.000000,24.156788,"Default Known Flow Node","Known Flow",332646.854672,665497.082297,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001275","Nodes","1275",21.000000,23.190688,"DDS demands","Known Flow",332690.746684,665498.187298,,0.000000,,,,,,,-4.280000,,,,,,-3.827252,-4.280000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001285","Nodes","1285",21.000000,22.318930,"DDS demands","Known Flow",332688.153683,665268.644235,,0.000000,,,,,,,-3.440000,,,,,,-3.076109,-3.440000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001276","Nodes","1276",21.000000,22.990855,"DDS demands","Known Flow",332731.056695,665535.582308,,0.000000,,,,,,,-5.409999,,,,,,-4.837718,-5.409999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001270","Nodes","1270",21.000000,23.091116,"Default Known Flow Node","Known Flow",332729.730694,665541.816310,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001277","Nodes","1277",21.000000,21.945041,"Default Known Flow Node","Known Flow",332513.589636,665323.722250,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001281","Nodes","1281",21.000000,22.980299,"DDS demands","Known Flow",332687.117683,665482.813293,,0.000000,,,,,,,-3.739999,,,,,,-3.344374,-3.739999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001282","Nodes","1282",21.000000,23.632473,"Default Known Flow Node","Known Flow",332691.180684,665352.000258,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001283","Nodes","1283",21.000000,23.632473,"Default Known Flow Node","Known Flow",332701.841687,665323.356250,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001286","Nodes","1286",21.000000,22.318930,"Default Known Flow Node","Known Flow",332688.068683,665245.884229,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001287","Nodes","1287",21.000000,23.667041,"Default Known Flow Node","Known Flow",332691.849684,665372.964264,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001288","Nodes","1288",21.000000,22.397920,"DDS demands","Known Flow",332530.359640,665284.824240,,0.000000,,,,,,,-6.650000,,,,,,-5.946549,-6.650000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001289","Nodes","1289",21.000000,22.397920,"Default Known Flow Node","Known Flow",332530.248640,665278.122238,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001312","Nodes","1312",21.000000,33.445356,"Default Known Flow Node","Known Flow",332597.106658,666438.208553,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001313","Nodes","1313",21.000000,33.445356,"Default Known Flow Node","Known Flow",332617.231664,666437.708553,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001325","Nodes","1325",21.000000,33.445356,"Default Known Flow Node","Known Flow",332667.606678,666434.208552,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001332","Nodes","1332",21.000000,33.063675,"Default Known Flow Node","Known Flow",332593.591657,666117.180466,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001333","Nodes","1333",21.000000,32.858577,"Default Known Flow Node","Known Flow",332658.942675,665988.833431,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001335","Nodes","1335",21.000000,32.710089,"Default Known Flow Node","Known Flow",332621.259665,665945.033419,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001336","Nodes","1336",21.000000,32.851402,"Default Known Flow Node","Known Flow",332667.832310,665945.033179,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001417","Nodes","1417",21.000000,34.801029,"DDS demands","Known Flow",332510.145553,666618.375172,,0.000000,-15.999999,,,,,,,,,,,,-14.307486,-15.999999,,"","C1 PROFILE",,,,,,,,,,,
"64301100001338","Nodes","1338",21.000000,32.851402,"Default Known Flow Node","Known Flow",332667.921678,665943.033419,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001386","Nodes","1386",21.000000,29.219130,"DDS demands","Known Flow",332823.282720,666982.174701,,0.000000,-5.150000,,,,,,,,,,,,-4.605222,-5.150000,,"","C1 PROFILE",,,,,,,,,,,
"64301100001387","Nodes","1387",21.000000,29.222423,"Default Known Flow Node","Known Flow",332834.632661,666962.687804,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001406","Nodes","1406",21.000000,34.619138,"DDS demands","Known Flow",332654.982642,666493.507718,,0.000000,,,,,,,-7.150000,,,,,,-6.393657,-7.150000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001399","Nodes","1399",21.000000,29.579660,"Default Known Flow Node","Known Flow",332766.585705,666952.498693,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001404","Nodes","1404",21.000000,39.204395,"Default Known Flow Node","Known Flow",332978.023762,666583.212593,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001407","Nodes","1407",21.000000,34.619138,"Default Known Flow Node","Known Flow",332657.268675,666484.251566,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001421","Nodes","1421",21.000000,39.137943,"Default Known Flow Node","Known Flow",332928.174535,666523.042917,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001411","Nodes","1411",21.000000,29.247324,"DDS demands","Known Flow",332760.815703,666963.124696,,0.000000,,,,,,,-8.579999,,,,,,-7.672389,-8.579999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001412","Nodes","1412",21.000000,29.159269,"DDS demands","Known Flow",332798.553713,666985.654702,,0.000000,,,,,,,-0.369999,,,,,,-0.330860,-0.369999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001550","Nodes","1550",21.000000,28.179955,"Default Known Flow Node","Known Flow",332969.007786,667088.807272,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001418","Nodes","1418",21.000000,34.801029,"Default Known Flow Node","Known Flow",332519.880637,666616.975602,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001419","Nodes","1419",21.000000,29.286266,"Default Known Flow Node","Known Flow",332763.160704,666960.779696,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001420","Nodes","1420",21.000000,29.286266,"Default Known Flow Node","Known Flow",332768.824705,666967.479697,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001422","Nodes","1422",21.000000,39.179959,"Default Known Flow Node","Known Flow",332933.771598,666518.363570,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001425","Nodes","1425",21.000000,39.170984,"Default Known Flow Node","Known Flow",332966.965846,666568.425524,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001540","Nodes","1540",21.000000,28.404856,"Default Known Flow Node","Known Flow",332981.737819,667114.963692,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001429","Nodes","1429",21.000000,28.402576,"Default Known Flow Node","Known Flow",332987.879765,667107.526736,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001455","Nodes","1455",21.000000,26.267423,"Default Known Flow Node","Known Flow",333071.248677,667236.262928,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001456","Nodes","1456",21.000000,26.267423,"Default Known Flow Node","Known Flow",333072.378788,667235.687770,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001460","Nodes","1460",21.000000,26.311280,"Default Known Flow Node","Known Flow",333076.249789,667233.824770,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001465","Nodes","1465",21.000000,25.262111,"Default Known Flow Node","Known Flow",332739.731697,667423.208821,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001466","Nodes","1466",21.000000,25.262111,"Default Known Flow Node","Known Flow",332753.731701,667405.458817,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001554","Nodes","1554",21.000000,25.146590,"Default Known Flow Node","Known Flow",332798.531713,667484.028838,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001548","Nodes","1548",21.000000,25.619019,"Default Known Flow Node","Known Flow",332943.712691,667476.233271,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001416","Nodes","1416",21.000000,28.179955,"Default Known Flow Node","Known Flow",332970.433760,667090.509731,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001475","Nodes","1475",21.000000,28.179955,"Default Known Flow Node","Known Flow",332977.988762,667099.218733,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001479","Nodes","1479",21.000000,25.108558,"Default Known Flow Node","Known Flow",332799.489713,667481.825837,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001481","Nodes","1481",21.000000,25.283690,"Default Known Flow Node","Known Flow",332827.827721,667436.038825,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001482","Nodes","1482",21.000000,25.283690,"Default Known Flow Node","Known Flow",332841.603725,667442.174827,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001483","Nodes","1483",21.000000,25.282135,"Default Known Flow Node","Known Flow",332835.037453,667495.071762,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001484","Nodes","1484",21.000000,25.282135,"Default Known Flow Node","Known Flow",332844.043726,667491.629840,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001485","Nodes","1485",21.000000,25.658814,"Default Known Flow Node","Known Flow",332959.815757,667481.026837,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001490","Nodes","1490",21.000000,26.545003,"Default Known Flow Node","Known Flow",332973.118354,667361.222313,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001491","Nodes","1491",21.000000,26.539499,"Default Known Flow Node","Known Flow",332974.465761,667361.636805,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001427","Nodes","1427",21.000000,28.297074,"Default Known Flow Node","Known Flow",332998.273768,667134.969743,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001498","Nodes","1498",21.000000,26.539603,"Default Known Flow Node","Known Flow",332972.836761,667363.171805,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001474","Nodes","1474",21.000000,26.446484,"Default Known Flow Node","Known Flow",332971.055760,667368.901807,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001503","Nodes","1503",21.000000,26.995308,"Default Known Flow Node","Known Flow",333011.473771,667235.535770,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001504","Nodes","1504",21.000000,26.354544,"DDS demands","Known Flow",333007.504770,667184.347756,,0.000000,-18.510000,,,-11.939999,,,,,,,,,-27.228936,-30.450000,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,
"64301100001505","Nodes","1505",21.000000,27.063750,"Default Known Flow Node","Known Flow",333022.448774,667172.462753,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001508","Nodes","1508",21.000000,27.447730,"Default Known Flow Node","Known Flow",333030.383991,667178.379241,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001555","Nodes","1555",21.000000,27.600631,"Default Known Flow Node","Known Flow",333075.765789,667188.257758,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001486","Nodes","1486",21.000000,25.619001,"Default Known Flow Node","Known Flow",332952.194757,667491.819839,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
