"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64403200005135","Nodes","5135",21.000000,31.618657,"Default Known Flow Node","Known Flow",288321.047610,697047.171882,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000416","Nodes","416",21.000000,31.376953,"DDS demands","Known Flow",288302.200605,697031.894878,,0.000000,-1.070000,,0.000000,,-5.659999,,-6.000000,,-11.383394,-12.730000,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",,"I2 PROFILE",
"64403200005128","Nodes","5128",21.000000,31.376953,"Default Known Flow Node","Known Flow",288302.178605,697036.046879,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000230","Nodes","230",21.000000,30.681340,"DDS demands","Known Flow",288224.049584,697059.907886,,0.000000,,,,,-8.520000,,,,-7.618736,-8.520000,,"",,,,,"D1 PROFILE",,,
"64403200005106","Nodes","5106",21.000000,30.643495,"Default Known Flow Node","Known Flow",288224.329584,697048.412883,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000090","Nodes","90",21.000000,30.088706,"DDS demands","Known Flow",288303.524753,697183.362005,,0.000000,,,,,-11.090000,,,,-9.916877,-11.090000,,"",,,,,"D1 PROFILE",,,
"64403200000476","Nodes","476",21.000000,30.373174,"Default Known Flow Node","Known Flow",288169.497569,697059.075886,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000477","Nodes","477",21.000000,30.373174,"Default Known Flow Node","Known Flow",288143.599562,697040.761881,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005301","Nodes","5301",21.000000,30.516139,"Default Known Flow Node","Known Flow",288190.026311,697059.388980,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000474","Nodes","474",21.000000,30.329146,"DDS demands","Known Flow",288160.433567,697058.808886,,0.000000,,,,-9.009999,,,-4.489999,,-12.071941,-13.499999,,"",,,,"C4 PROFILE",,,"I2 PROFILE",
"64403200005086","Nodes","5086",21.000000,30.028151,"Default Known Flow Node","Known Flow",288113.868554,697057.407885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000386","Nodes","386",21.000000,29.954967,"DDS demands","Known Flow",288111.326553,697128.667905,,0.000000,-6.000000,,,,-6.110000,,,,-10.828979,-12.110000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64403200000387","Nodes","387",21.000000,29.863905,"DDS demands","Known Flow",288181.188572,697134.139906,,0.000000,,,,,-14.069999,,,,-12.581645,-14.069999,,"",,,,,"D1 PROFILE",,,
"64403200005085","Nodes","5085",21.000000,29.920416,"Default Known Flow Node","Known Flow",288111.560124,697124.792070,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000388","Nodes","388",21.000000,29.907045,"DDS demands","Known Flow",288231.223277,697139.212795,,0.000000,,,,,-3.059999,,,,-2.736306,-3.059999,,"",,,,,"D1 PROFILE",,,
"64403200000382","Nodes","382",21.000000,29.919678,"DDS demands","Known Flow",288109.094553,697188.547921,,0.000000,,,,,-5.389999,,,,-4.819834,-5.389999,,"",,,,,"D1 PROFILE",,,
"64403200005084","Nodes","5084",21.000000,30.877485,"Default Known Flow Node","Known Flow",288396.482482,696894.858581,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000370","Nodes","370",21.000000,29.563890,"DDS demands","Known Flow",288105.839552,697282.523946,,0.000000,,0.000000,,,-15.720000,,,,-14.057105,-15.720000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"64403200000447","Nodes","447",21.000000,29.474161,"Default Known Flow Node","Known Flow",288211.469581,697299.654951,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000422","Nodes","422",21.000000,29.459009,"DDS demands","Known Flow",288229.406585,697302.573952,,0.000000,,,,,-8.689999,,,,-7.770753,-8.689999,,"",,,,,"D1 PROFILE",,,
"64403200000423","Nodes","423",21.000000,29.339311,"DDS demands","Known Flow",288255.049592,697271.700944,,0.000000,,,,,-4.570000,,,,-4.086576,-4.570000,,"",,,,,"D1 PROFILE",,,
"64403200000079","Nodes","79",21.000000,29.495521,"DDS demands","Known Flow",288277.408599,697310.801954,,0.000000,,,,,-17.899999,0.000000,,,-16.006500,-17.899999,,"",,,,,"D1 PROFILE","DH PROFILE",,
"64403200000080","Nodes","80",21.000000,29.331683,"DDS demands","Known Flow",288305.627606,697238.180934,,0.000000,,,,,-3.619999,,,,-3.237068,-3.619999,,"",,,,,"D1 PROFILE",,,
"64403200005114","Nodes","5114",21.000000,29.455526,"Default Known Flow Node","Known Flow",288253.675437,697306.733864,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000384","Nodes","384",21.000000,29.887013,"DDS demands","Known Flow",288267.806596,697207.664926,,0.000000,,,,,-3.150000,,,,-2.816786,-3.150000,,"",,,,,"D1 PROFILE",,,
"64403200005068","Nodes","5068",21.000000,29.483350,"Default Known Flow Node","Known Flow",288025.938562,697056.754336,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000239","Nodes","239",21.000000,29.492940,"DDS demands","Known Flow",288028.296531,697073.135889,,0.000000,,,,,-1.529999,,,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",,,
"64403200005066","Nodes","5066",21.000000,29.429087,"Default Known Flow Node","Known Flow",288023.823530,697056.760885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005067","Nodes","OPR",21.000000,29.483350,"Default Known Flow Node","Known Flow",288025.934530,697029.759878,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005076","Nodes","5076",21.000000,29.829333,"Default Known Flow Node","Known Flow",288079.954545,697056.921885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005075","Nodes","5075",21.000000,29.786026,"Default Known Flow Node","Known Flow",288068.081542,697031.830878,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005081","Nodes","5081",21.000000,29.900698,"Default Known Flow Node","Known Flow",288101.960551,697164.138914,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005089","Nodes","5089",21.000000,30.025097,"Default Known Flow Node","Known Flow",288115.200554,697063.136887,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000392","Nodes","392",21.000000,29.681461,"DDS demands","Known Flow",288011.355526,697123.728903,,0.000000,,,,,-4.810000,,,,-4.301188,-4.810000,,"",,,,,"D1 PROFILE",,,
"64403200005087","Nodes","5087",21.000000,29.896845,"Default Known Flow Node","Known Flow",288114.443021,697004.725787,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000391","Nodes","391",21.000000,29.777453,"DDS demands","Known Flow",288115.802555,696957.496858,,0.000000,,,,,-4.980000,,,,-4.453205,-4.980000,,"",,,,,"D1 PROFILE",,,
"64403200005083","Nodes","5083",21.000000,30.025097,"Default Known Flow Node","Known Flow",288109.389553,697063.519887,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005094","Nodes","5094",21.000000,30.213896,"Default Known Flow Node","Known Flow",288135.280787,697058.036522,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000417","Nodes","417",21.000000,30.447467,"DDS demands","Known Flow",288244.907590,697022.380876,,0.000000,-4.249999,,,,-3.370000,,,,-6.813940,-7.620000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64403200005098","Nodes","5098",21.000000,30.643495,"Default Known Flow Node","Known Flow",288203.089578,697032.352878,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005109","Nodes","5109",21.000000,29.903503,"Default Known Flow Node","Known Flow",288246.228345,697117.206363,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005113","Nodes","5113",21.000000,29.894986,"Default Known Flow Node","Known Flow",288250.945591,697105.185898,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005104","Nodes","5104",21.000000,29.082915,"DDS demands","Known Flow",288212.287581,697096.249896,,0.000000,,,,,-3.020000,,,,-2.700538,-3.020000,,"",,,,,"D1 PROFILE",,,
"64403200005108","Nodes","5108",21.000000,29.542333,"Default Known Flow Node","Known Flow",288242.401589,697325.772958,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005116","Nodes","5116",21.000000,31.240292,"Default Known Flow Node","Known Flow",288273.663668,697060.234230,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005127","Nodes","5127",21.000000,31.542845,"Default Known Flow Node","Known Flow",288300.530210,697060.410949,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005117","Nodes","5117",21.000000,31.240292,"Default Known Flow Node","Known Flow",288273.625598,697072.267889,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005115","Nodes","5115",21.000000,31.240292,"Default Known Flow Node","Known Flow",288270.924597,697072.327889,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005118","Nodes","5118",21.000000,31.240292,"Default Known Flow Node","Known Flow",288274.861598,697072.236889,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005124","Nodes","5124",21.000000,30.086302,"Default Known Flow Node","Known Flow",288298.876604,697229.271932,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005130","Nodes","5130",21.000000,30.086302,"Default Known Flow Node","Known Flow",288306.278606,697233.018933,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005120","Nodes","5120",21.000000,30.086302,"Default Known Flow Node","Known Flow",288294.615603,697229.655932,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005126","Nodes","5126",21.000000,31.586047,"Default Known Flow Node","Known Flow",288300.001332,697078.103029,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005125","Nodes","5125",21.000000,31.586047,"Default Known Flow Node","Known Flow",288299.813605,697084.382893,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005129","Nodes","5129",21.000000,31.406154,"Default Known Flow Node","Known Flow",288305.905880,697031.986081,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005132","Nodes","5132",21.000000,31.501369,"Default Known Flow Node","Known Flow",288316.167609,697036.758880,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005134","Nodes","5134",21.000000,31.501369,"Default Known Flow Node","Known Flow",288317.150609,697036.955880,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005133","Nodes","5133",21.000000,31.583115,"Default Known Flow Node","Known Flow",288316.535761,697047.129646,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005123","Nodes","5123",21.000000,31.583115,"Default Known Flow Node","Known Flow",288298.575604,697045.058882,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005138","Nodes","5138",21.000000,31.661853,"Default Known Flow Node","Known Flow",288333.646079,697046.910815,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005139","Nodes","5139",21.000000,31.661853,"Default Known Flow Node","Known Flow",288336.021126,697035.908352,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005141","Nodes","5141",21.000000,31.661853,"Default Known Flow Node","Known Flow",288340.734616,697028.963877,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000435","Nodes","435",21.000000,29.525560,"Default Known Flow Node","Known Flow",288348.765618,697290.786949,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000389","Nodes","389",21.000000,30.888324,"DDS demands","Known Flow",288386.648628,697233.413933,,0.000000,,,,,-2.970000,,,,-2.655827,-2.970000,,"",,,,,"D1 PROFILE",,,
"64403200000439","Nodes","439",21.000000,27.457036,"DDS demands","Known Flow",288404.748633,697020.405875,,0.000000,,-39.999997,,,-8.300000,,,,-43.190723,-48.300000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"64403200005158","Nodes","5158",21.000000,31.048226,"Default Known Flow Node","Known Flow",288437.521642,697190.408921,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005176","Nodes","5176",21.000000,29.429087,"Default Known Flow Node","Known Flow",288006.831525,697028.672877,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005181","Nodes","5181",21.000000,29.509427,"Default Known Flow Node","Known Flow",288098.805550,697284.407947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005269","Nodes","5269",21.000000,33.233058,"Default Known Flow Node","Known Flow",288440.231643,697042.366881,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005271","Nodes","5271",21.000000,31.513942,"Default Known Flow Node","Known Flow",288490.323656,697099.897897,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005302","Nodes","5302",21.000000,30.528206,"Default Known Flow Node","Known Flow",288192.911230,697029.463471,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000108","Nodes","108",21.000000,29.538466,"DDS demands","Known Flow",288535.415669,697292.910949,,0.000000,,-22.360000,,0.000000,-12.390000,,,,-31.074072,-34.750000,,"",,"C2 PROFILE",,"C4 PROFILE","D1 PROFILE",,,
"64403200005273","Nodes","5273",21.000000,31.091531,"Default Known Flow Node","Known Flow",288514.480798,697170.454054,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000113","Nodes","113",21.000000,31.759821,"DDS demands","Known Flow",288529.977667,697138.468907,,0.000000,-3.459999,,,,-2.740000,,,,-5.544150,-6.199999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64403200005277","Nodes","5277",21.000000,30.969341,"Default Known Flow Node","Known Flow",288533.555964,697099.671217,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000412","Nodes","412",21.000000,29.123056,"DDS demands","Known Flow",288573.021318,697291.809120,,0.000000,,,,,-8.699999,,,,-7.779695,-8.699999,,"",,,,,"D1 PROFILE",,,
"64403200000110","Nodes","110",21.000000,28.585720,"DDS demands","Known Flow",288649.240672,697438.359686,,0.000000,,,,,-5.179999,,,,-4.632048,-5.179999,,"",,,,,"D1 PROFILE",,,
"64403200005246","Nodes","5246",21.000000,28.427722,"Default Known Flow Node","Known Flow",288701.961714,697411.901982,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005254","Nodes","5254",21.000000,28.424644,"DDS demands","Known Flow",288727.798721,697460.017995,,0.000000,,,,,-0.629999,,,,-0.563357,-0.629999,,"",,,,,"D1 PROFILE",,,
"64403200000212","Nodes","212",21.000000,29.364468,"DDS demands","Known Flow",288534.547669,697406.262980,,0.000000,,,,,-4.320000,,,,-3.863021,-4.320000,,"",,,,,"D1 PROFILE",,,
"64403200000499","Nodes","499",21.000000,29.172307,"DDS demands","Known Flow",288517.423664,697406.679980,,0.000000,,,,,-3.859999,,,,-3.451680,-3.859999,,"",,,,,"D1 PROFILE",,,
"64403200005184","Nodes","5184",21.000000,28.924227,"DDS demands","Known Flow",288579.981681,697454.872993,,0.000000,,,,,-1.570000,,,,-1.403922,-1.570000,,"",,,,,"D1 PROFILE",,,
"64403200000396","Nodes","396",21.000000,29.560908,"DDS demands","Known Flow",288534.152668,697349.781965,,0.000000,,,,,-8.380000,,,,-7.493546,-8.380000,,"",,,,,"D1 PROFILE",,,
"64403200000413","Nodes","413",21.000000,29.184106,"DDS demands","Known Flow",288619.962692,697378.753973,,0.000000,,,,,-7.629999,,,,-6.822882,-7.629999,,"",,,,,"D1 PROFILE",,,
"64403200000397","Nodes","397",21.000000,29.052968,"DDS demands","Known Flow",288620.536692,697294.157950,,0.000000,,,,,-3.199999,,,,-2.861497,-3.199999,,"",,,,,"D1 PROFILE",,,
"64403200000418","Nodes","418",21.000000,28.531101,"DDS demands","Known Flow",288670.282705,697312.026954,,0.000000,,,,,-3.650000,,,,-3.263895,-3.650000,,"",,,,,"D1 PROFILE",,,
"64403200000419","Nodes","419",21.000000,28.113065,"DDS demands","Known Flow",288717.038718,697264.249941,,0.000000,,,,,-4.300000,,,,-3.845137,-4.300000,,"",,,,,"D1 PROFILE",,,
"64403200005237","Nodes","5237",21.000000,28.437832,"Default Known Flow Node","Known Flow",288692.102508,697321.336313,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000433","Nodes","433",21.000000,29.053332,"DDS demands","Known Flow",288643.096698,697408.425981,,0.000000,,,,,-5.670000,,,,-5.070216,-5.670000,,"",,,,,"D1 PROFILE",,,
"64403200005220","Nodes","5220",21.000000,29.053332,"Default Known Flow Node","Known Flow",288646.749699,697398.996978,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005182","Nodes","5182",21.000000,33.830299,"Default Known Flow Node","Known Flow",288505.227661,697014.482874,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005183","Nodes","5183",21.000000,33.830299,"Default Known Flow Node","Known Flow",288520.841665,697012.866873,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005253","Nodes","5253",21.000000,28.461980,"Default Known Flow Node","Known Flow",288716.980718,697336.029961,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005314","Nodes","5314",21.000000,24.905597,"Default Known Flow Node","Known Flow",288781.956029,697112.086290,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000118","Nodes","118",21.000000,24.846594,"DDS demands","Known Flow",288777.263735,697067.040888,,0.000000,,,,,-13.409999,,,,-11.991461,-13.409999,,"",,,,,"D1 PROFILE",,,
"64403200005317","Nodes","5317",21.000000,24.905597,"Default Known Flow Node","Known Flow",288814.522745,697108.541899,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000351","Nodes","351",21.000000,31.078035,"DDS demands","Known Flow",288555.176674,697161.920914,,0.000000,,,,,-2.150000,,,,-1.922568,-2.150000,,"",,,,,"D1 PROFILE",,,
"64403200005275","Nodes","5275",21.000000,31.759821,"Default Known Flow Node","Known Flow",288531.831668,697139.850908,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005278","Nodes","5278",21.000000,31.754388,"Default Known Flow Node","Known Flow",288538.096669,697144.897909,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005276","Nodes","5276",21.000000,31.085207,"Default Known Flow Node","Known Flow",288532.992928,697164.157818,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005279","Nodes","5279",21.000000,31.083211,"Default Known Flow Node","Known Flow",288539.114333,697163.136276,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005281","Nodes","5281",21.000000,30.534058,"Default Known Flow Node","Known Flow",288571.117031,697097.923431,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005280","Nodes","5280",21.000000,30.969341,"Default Known Flow Node","Known Flow",288561.433676,697113.568900,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000434","Nodes","434",21.000000,31.739132,"DDS demands","Known Flow",288573.694679,697141.901908,,0.000000,,,,,-2.480000,,,,-2.217660,-2.480000,,"",,,,,"D1 PROFILE",,,
"64403200005274","Nodes","5274",21.000000,31.754388,"Default Known Flow Node","Known Flow",288521.460665,697153.121911,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005283","Nodes","5283",21.000000,30.260643,"Default Known Flow Node","Known Flow",288584.758682,697092.535895,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005282","Nodes","5282",21.000000,30.534058,"Default Known Flow Node","Known Flow",288574.006679,697111.800900,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000114","Nodes","114",21.000000,30.138674,"DDS demands","Known Flow",288590.701661,697083.839459,,0.000000,,-5.789999,,,-5.570000,,,,-10.158315,-11.360000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"64403200005285","Nodes","5285",21.000000,30.260643,"Default Known Flow Node","Known Flow",288594.216685,697106.140898,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005284","Nodes","5284",21.000000,30.260643,"Default Known Flow Node","Known Flow",288592.010684,697111.019900,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005286","Nodes","5286",21.000000,30.260643,"Default Known Flow Node","Known Flow",288600.673686,697104.287898,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005307","Nodes","5307",21.000000,49.847627,"Default Known Flow Node","Known Flow",289134.325832,697083.692892,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000577","Nodes","577",21.000000,46.611633,"DDS demands","Known Flow",289145.318835,697008.227872,,0.000000,,,,,-17.610000,,,,-15.747177,-17.610000,,"",,,,,"D1 PROFILE",,,
"64403200005287","Nodes","5287",21.000000,26.475732,"DDS demands","Known Flow",289174.504843,697104.404898,,0.000000,,,,,-10.310000,,,,-9.219387,-10.310000,,"",,,,,"D1 PROFILE",,,
"64403200000578","Nodes","578",21.000000,46.305299,"DDS demands","Known Flow",289188.100846,697054.381884,,0.000000,,,,,-8.310000,,,,-7.430950,-8.310000,,"",,,,,"D1 PROFILE",,,
"64403200005320","Nodes","5320",21.000000,28.123698,"Default Known Flow Node","Known Flow",287417.997365,696864.887833,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000028","Nodes","28",21.000000,28.724953,"DDS demands","Known Flow",287429.529368,696945.171855,,0.000000,,,,,-8.369999,,,,-7.484603,-8.369999,,"",,,,,"D1 PROFILE",,,
"64403200005322","Nodes","5322",21.000000,28.736355,"Default Known Flow Node","Known Flow",287429.848368,696939.061853,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000003","Nodes","ALVA DG, Tel, Clocked, Site ID 5026",21.000000,34.000003,"Default Known Pressure Node","Known Pressure",288512.144756,696992.462008,,0.000000,,,,,,,,,396.549436,443.459516,,"",,,,,,,,
"64403200000597","Nodes","597",21.000000,29.585977,"DDS demands","Known Flow",288654.450701,697076.521890,,0.000000,,,,,-8.810000,,,,-7.878060,-8.810000,,"",,,,,"D1 PROFILE",,,
"64403200005310","Nodes","5310",21.000000,26.218905,"Default Known Flow Node","Known Flow",288733.062620,697143.980928,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005308","Nodes","5308",21.000000,28.699685,"Default Known Flow Node","Known Flow",288555.193674,697040.786881,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005315","Nodes","5315",21.000000,25.005171,"Default Known Flow Node","Known Flow",288785.669737,697150.998911,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000116","Nodes","116",21.000000,25.005171,"DDS demands","Known Flow",288785.418737,697148.249910,,0.000000,,,,,-14.460000,,,,-12.930391,-14.460000,,"",,,,,"D1 PROFILE",,,
"64403200000590","Nodes","590",21.000000,24.312151,"DDS demands","Known Flow",288857.690756,697144.232909,,0.000000,,,,,-7.639999,,,,-6.831824,-7.639999,,"",,,,,"D1 PROFILE",,,
"64403200000591","Nodes","591",21.000000,24.151715,"DDS demands","Known Flow",288863.519758,697074.309890,,0.000000,,,,,-3.810000,,,,-3.406970,-3.810000,,"",,,,,"D1 PROFILE",,,
"64403200000592","Nodes","592",21.000000,22.511051,"DDS demands","Known Flow",288914.965772,697145.026909,,0.000000,,,,,-3.849999,,,,-3.442738,-3.849999,,"",,,,,"D1 PROFILE",,,
"64403200000593","Nodes","593",21.000000,22.461477,"DDS demands","Known Flow",288942.695780,697166.030915,,0.000000,,,,,-4.110000,,,,-3.675235,-4.110000,,"",,,,,"D1 PROFILE",,,
"64403200000594","Nodes","594",21.000000,21.468011,"DDS demands","Known Flow",288940.161779,697087.300893,,0.000000,,,,,-10.800000,,,,-9.657553,-10.800000,,"",,,,,"D1 PROFILE",,,
"64403200000596","Nodes","596",21.000000,21.465739,"DDS demands","Known Flow",288964.462785,697070.862889,,0.000000,,,,,-1.049999,,,,-0.938928,-1.049999,,"",,,,,"D1 PROFILE",,,
"64403200000595","Nodes","595",21.000000,21.258348,"DDS demands","Known Flow",288903.212769,697026.245877,,0.000000,,,,,-6.949999,,,,-6.214813,-6.949999,,"",,,,,"D1 PROFILE",,,
"64403200000117","Nodes","117",21.000000,24.769370,"DDS demands","Known Flow",288802.537741,697147.988910,,0.000000,-3.920000,,,,-9.300000,,,,-11.821561,-13.220000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64403200005319","Nodes","5319",21.000000,24.442368,"Default Known Flow Node","Known Flow",288837.804751,697145.694909,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005313","Nodes","5313",21.000000,25.023750,"Default Known Flow Node","Known Flow",288780.548634,697148.904898,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005312","Nodes","5312",21.000000,26.175378,"Default Known Flow Node","Known Flow",288742.573725,697122.847903,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005311","Nodes","5311",21.000000,26.175378,"Default Known Flow Node","Known Flow",288734.518723,697085.007893,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005316","Nodes","5316",21.000000,24.849403,"Default Known Flow Node","Known Flow",288795.269130,697148.745054,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005318","Nodes","5318",21.000000,24.893028,"Default Known Flow Node","Known Flow",288817.400745,697177.901918,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200000576","Nodes","BEVAN DRIVE RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",289132.183831,697086.098893,,999998.967025,,,,,,,,,32.397514,36.230000,,"",,,,,,,,
"64403200005004","Nodes","5004",21.000000,30.637939,"Default Known Flow Node","Known Flow",288398.953632,696872.510835,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005005","Nodes","5005",21.000000,30.724378,"Default Known Flow Node","Known Flow",288438.545642,696893.357841,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005006","Nodes","5006",21.000000,30.945741,"Default Known Flow Node","Known Flow",288247.514590,697060.147886,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64403200005007","Nodes","5007",21.000000,30.945741,"Default Known Flow Node","Known Flow",288247.514590,697061.789886,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
