"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82013700010074","Nodes","-247",21.000000,39.572085,"Default Known Flow Node","Known Flow",403349.496911,98305.889960,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010073","Nodes","-245",21.000000,39.572085,"Default Known Flow Node","Known Flow",403338.846908,98299.826958,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000127","Nodes","127",21.000000,32.808566,"DDS demands","Known Flow",401908.250519,97948.178863,,0.000000,,,,-3.260000,,,-2.915150,-3.260000,,"",,,,"D1 PROFILE",,
"82013700010095","Nodes","-280",21.000000,39.545989,"DDS demands","Known Flow",403088.220840,98823.303101,,0.000000,,-15.380000,,,,,-13.753071,-15.380000,,"",,"C2 PROFILE",,,,
"82013700010122","Nodes","-4904549",21.000000,32.774322,"Default Known Flow Node","Known Flow",402006.257375,98027.412437,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010006","Nodes","-128",21.000000,34.715669,"Default Known Flow Node","Known Flow",402291.875623,98240.928942,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010131","Nodes","-4904592",21.000000,22.211531,"DDS demands","Known Flow",401598.325998,98994.663944,,0.000000,,,,-11.870000,,,-10.614366,-11.870000,,"",,,,"D1 PROFILE",,
"82013700010123","Nodes","-4904552",21.000000,21.864375,"DDS demands","Known Flow",401539.366243,98994.673431,,0.000000,,,,-9.859999,,,-8.816988,-9.859999,,"",,,,"D1 PROFILE",,
"82013700010130","Nodes","-4904586",21.000000,34.381661,"Default Known Flow Node","Known Flow",401709.000465,97602.178769,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010059","Nodes","-17264",21.000000,31.379704,"Default Known Flow Node","Known Flow",402009.130779,97532.320024,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700001001","Nodes","1001",21.000000,26.017001,"Default Known Flow Node","Known Flow",402500.875680,98232.803940,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000003","Nodes","Oakley Straight - LOGGER 3108",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",402080.293566,98512.326016,,1950.000048,,,,,,,565.769980,632.698093,,"",,,,,,
"82013700000119","Nodes","119",21.000000,32.576957,"DDS demands","Known Flow",401858.261505,97883.383845,,0.000000,,,,-1.179999,,,-1.055177,-1.179999,,"",,,,"D1 PROFILE",,
"82013700010007","Nodes","-1285723",21.000000,29.062030,"Default Known Flow Node","Known Flow",402189.750595,97645.303780,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010125","Nodes","-4904565",21.000000,22.774230,"Default Known Flow Node","Known Flow",402687.490700,98009.420482,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010071","Nodes","-234",21.000000,23.427863,"Default Known Flow Node","Known Flow",402817.250766,98046.553889,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010070","Nodes","-231",21.000000,23.194347,"Default Known Flow Node","Known Flow",402821.250767,98022.053883,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010019","Nodes","-1462498",21.000000,35.741424,"DDS demands","Known Flow",403143.007855,98773.912087,,0.000000,,-24.999999,,,,,-22.355447,-24.999999,,"",,"C2 PROFILE",,,,
"82013700010129","Nodes","-4904584",21.000000,36.323794,"DDS demands","Known Flow",403123.623828,98770.165435,,0.000000,,-22.499999,,,,,-20.119901,-22.499999,,"",,"C2 PROFILE",,,,
"82013700000046","Nodes","46",21.000000,34.275580,"DDS demands","Known Flow",402198.500598,98458.679002,,0.000000,,,,-3.780000,,,-3.380143,-3.780000,,"",,,,"D1 PROFILE",,
"82013700000047","Nodes","47",21.000000,34.318922,"DDS demands","Known Flow",402183.250594,98413.553989,,0.000000,,,,-2.609999,,,-2.333908,-2.609999,,"",,,,"D1 PROFILE",,
"82013700000296","Nodes","296",21.000000,31.931810,"DDS demands","Known Flow",401823.485496,97978.297871,,0.000000,,,,-5.729999,,,-5.123868,-5.729999,,"",,,,"D1 PROFILE",,
"82013700010141","Nodes","-55",21.000000,32.304078,"Default Known Flow Node","Known Flow",401847.868502,97902.684850,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000004","Nodes","4, ""QUEEN ANNE DRIVE BQ04D""",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",401700.250462,97613.053771,,2945.000073,,,,,,,618.900267,692.113492,,"",,,,,,
"82013700000395","Nodes","395",21.000000,39.615301,"Default Known Flow Node","Known Flow",403317.278902,98321.877964,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010104","Nodes","-412190",21.000000,32.766717,"Default Known Flow Node","Known Flow",401974.125537,97983.053872,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010143","Nodes","-60",21.000000,31.921294,"Default Known Flow Node","Known Flow",401820.596495,97976.304870,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700001008","Nodes","1008",21.000000,24.045847,"DDS demands","Known Flow",402359.125641,98074.803897,,0.000000,,,,-5.500000,,,-4.918198,-5.500000,,"",,,,"D1 PROFILE",,
"82013700000294","Nodes","294",21.000000,31.880383,"DDS demands","Known Flow",401802.729490,98037.381887,,0.000000,,,,-14.529999,,,-12.992986,-14.529999,,"",,,,"D1 PROFILE",,
"82013700010062","Nodes","-203",21.000000,31.007163,"Default Known Flow Node","Known Flow",401864.082507,98615.814044,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010124","Nodes","-4904560",21.000000,23.659958,"Default Known Flow Node","Known Flow",402569.432616,97997.110812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000023","Nodes","23",21.000000,32.851285,"DDS demands","Known Flow",401905.624994,97955.053664,,0.000000,,,,-14.810000,,,-13.243367,-14.810000,,"",,,,"D1 PROFILE",,
"82013700000390","Nodes","390",21.000000,29.444890,"DDS demands","Known Flow",401916.500521,98639.554051,,0.000000,,,,-2.480000,,,-2.217660,-2.480000,,"",,,,"D1 PROFILE",,
"82013700010061","Nodes","-201",21.000000,31.123864,"Default Known Flow Node","Known Flow",401881.325511,98613.605044,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010106","Nodes","-48066",21.000000,34.333684,"Default Known Flow Node","Known Flow",402146.752207,98529.551331,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010072","Nodes","-243",21.000000,39.614668,"Default Known Flow Node","Known Flow",403311.907901,98279.093953,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000396","Nodes","396",21.000000,39.530138,"Default Known Flow Node","Known Flow",403342.332909,98330.284967,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010151","Nodes","-83",21.000000,25.417353,"Default Known Flow Node","Known Flow",402674.500727,98106.678906,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700001010","Nodes","1010",21.000000,39.834158,"Default Known Flow Node","Known Flow",402985.750812,98842.679106,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010003","Nodes","-108",21.000000,29.423551,"Default Known Flow Node","Known Flow",401526.125415,98167.178922,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000292","Nodes","292",21.000000,32.364448,"DDS demands","Known Flow",401761.890479,98195.500930,,0.000000,,,,-3.920000,,,-3.505334,-3.920000,,"",,,,"D1 PROFILE",,
"82013700010148","Nodes","-78",21.000000,32.516096,"Default Known Flow Node","Known Flow",401786.555486,98097.693903,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010150","Nodes","-82",21.000000,32.917862,"Default Known Flow Node","Known Flow",401831.086498,98104.713905,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010149","Nodes","-80",21.000000,32.964301,"Default Known Flow Node","Known Flow",401841.830501,98101.345904,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000293","Nodes","293",21.000000,32.518438,"DDS demands","Known Flow",401787.217486,98093.537902,,0.000000,,,,-11.100000,,,-9.925818,-11.100000,,"",,,,"D1 PROFILE",,
"82013700010032","Nodes","-1462580",21.000000,39.572085,"Default Known Flow Node","Known Flow",403355.639913,98295.291957,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010053","Nodes","-17239",21.000000,32.879464,"Default Known Flow Node","Known Flow",401885.300753,98008.271645,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010147","Nodes","-77",21.000000,32.666150,"Default Known Flow Node","Known Flow",401793.541488,98095.656903,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000064","Nodes","64",21.000000,25.575577,"DDS demands","Known Flow",401692.000460,99055.179164,,0.000000,,,,-2.689999,,,-2.405446,-2.689999,,"",,,,"D1 PROFILE",,
"82013700010078","Nodes","-25557",21.000000,25.664099,"Default Known Flow Node","Known Flow",401697.092234,98989.547764,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010153","Nodes","9397",21.000000,31.283094,"Default Known Flow Node","Known Flow",401744.500556,97775.553895,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700001626","Nodes",,21.000000,31.822501,"Default Known Flow Node","Known Flow",401703.792742,98724.242858,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009073","Nodes",,21.000000,29.647288,"DDS demands","Known Flow",401612.580160,97973.328787,,0.000000,,,,-2.380000,,,-2.128238,-2.380000,,"",,,,"D1 PROFILE",,
"82013700009074","Nodes",,21.000000,29.553772,"DDS demands","Known Flow",401631.081443,97978.375871,,0.000000,,,,-6.619999,,,-5.919722,-6.619999,,"",,,,"D1 PROFILE",,
"82013700009087","Nodes",,21.000000,22.924269,"Default Known Flow Node","Known Flow",401696.671504,98147.094756,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009081","Nodes",,21.000000,29.191959,"Default Known Flow Node","Known Flow",401348.564366,98256.711947,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009085","Nodes",,21.000000,29.104869,"Default Known Flow Node","Known Flow",401355.396368,98308.035961,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009082","Nodes",,21.000000,29.104869,"Default Known Flow Node","Known Flow",401355.974368,98305.930960,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009088","Nodes",,21.000000,22.924269,"Default Known Flow Node","Known Flow",401698.922462,98135.053914,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009098","Nodes",,21.000000,22.905578,"Default Known Flow Node","Known Flow",401689.228361,98132.889174,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009092","Nodes",,21.000000,22.904931,"Default Known Flow Node","Known Flow",401688.096459,98125.923911,,0.000000,,,,-0.999999,,,-0.894217,-0.999999,,"",,,,"D1 PROFILE",,
"82013700009115","Nodes",,21.000000,32.000001,"Default Known Flow Node","Known Flow",401703.917463,98699.434067,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009117","Nodes",,21.000000,31.831805,"Default Known Flow Node","Known Flow",401702.326463,98724.016074,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009124","Nodes",,21.000000,31.812461,"Default Known Flow Node","Known Flow",401700.934462,98747.482080,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009122","Nodes",,21.000000,31.785938,"Default Known Flow Node","Known Flow",401716.395467,98726.192074,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009127","Nodes",,21.000000,31.694857,"Default Known Flow Node","Known Flow",401716.285467,98727.918075,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009250","Nodes",,21.000000,34.652364,"Default Known Flow Node","Known Flow",402261.236615,98241.496942,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009269","Nodes",,21.000000,34.730775,"Default Known Flow Node","Known Flow",402238.974609,98262.824948,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009302","Nodes",,21.000000,34.719158,"Default Known Flow Node","Known Flow",402074.091406,98489.215244,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009349","Nodes",,21.000000,25.367269,"DDS demands","Known Flow",402514.616682,98171.470914,,0.000000,,,,-0.990000,,,-0.885275,-0.990000,,"",,,,"D1 PROFILE",,
"82013700009350","Nodes",,21.000000,25.367066,"DDS demands","Known Flow",402524.891687,98110.866907,,0.000000,,,,-0.199999,,,-0.178843,-0.199999,,"",,,,"D1 PROFILE",,
"82013700009448","Nodes","LOGGER ID :",21.000000,39.755968,"Val Log Cath","Known Flow",403202.535140,98182.070142,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009449","Nodes",,21.000000,39.714264,"Default Known Flow Node","Known Flow",403224.271787,98259.910309,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009447","Nodes",,21.000000,39.786297,"Default Known Flow Node","Known Flow",403136.411853,98197.098930,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009450","Nodes",,21.000000,39.671668,"Default Known Flow Node","Known Flow",403273.303890,98233.208940,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009461","Nodes",,21.000000,35.380568,"Default Known Flow Node","Known Flow",403116.833848,98380.786980,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009465","Nodes",,21.000000,35.351041,"Default Known Flow Node","Known Flow",403143.949855,98449.440999,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009466","Nodes",,21.000000,35.351041,"Default Known Flow Node","Known Flow",403132.504852,98441.641997,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009468","Nodes",,21.000000,35.324308,"Default Known Flow Node","Known Flow",403158.359859,98408.634988,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009470","Nodes",,21.000000,35.351041,"Default Known Flow Node","Known Flow",403127.496851,98457.596001,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009432","Nodes",,21.000000,35.382241,"Default Known Flow Node","Known Flow",403135.085853,98495.258012,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009471","Nodes",,21.000000,35.351041,"Default Known Flow Node","Known Flow",403133.950852,98421.269991,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009086","Nodes",,21.000000,29.104869,"Default Known Flow Node","Known Flow",401357.846369,98307.426960,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009469","Nodes",,21.000000,35.281387,"Default Known Flow Node","Known Flow",403189.255867,98409.915988,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010000","Nodes",,21.000000,22.924269,"Default Known Flow Node","Known Flow",401689.349668,98131.995569,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700009571","Nodes",,21.000000,34.900641,"Default Known Flow Node","Known Flow",402078.262276,98504.477351,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000234","Nodes",,21.000000,33.254181,"Default Known Flow Node","Known Flow",402208.307624,97987.675747,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
