"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82001900002348","Nodes","","21.000000","39.709522","Default Known Flow Node","Known Flow","446384.701351","131304.211915","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000008","Nodes","Fromond Road DG, Constant, Site ID 2587","21.000000","40.000000","Default Known Pressure Node","Known Pressure","446380.137620","131301.187938","","1723.000041","","","","","","","","","","","","","","","1308.274076","1463.037184","","","","","","","","","","","","","","","",""
"82001900002949","Nodes","","21.000000","39.676296","Default Known Flow Node","Known Flow","445985.387513","127352.311864","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000001","Nodes","Olivers Battery Gardens DG, Constant, Site ID 2583","21.000000","40.000000","Default Known Pressure Node","Known Pressure","445988.387513","127354.686864","","1399.999942","","","","","","","","","","","","","","","697.871955","780.427159","","","","","","","","","","","","","","","",""
"82001900002184","Nodes","","21.000000","49.547639","Default Known Flow Node","Known Flow","449139.069575","130118.445336","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000731","Nodes","","21.000000","28.834702","DDS demands","Known Flow","449210.145856","128924.137616","","0.000000","-0.519999","","","","","-25.069998","","","","","","","","","-22.883034","-25.589998","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"82001900008021","Nodes","","21.000000","28.136340","Default Known Flow Node","Known Flow","449345.334028","128942.455029","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000071","Nodes","","21.000000","33.158506","DDS demands","Known Flow","446261.149588","128317.884126","","0.000000","","","","","","-4.639999","","","","","","","","","-4.149170","-4.639999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900008020","Nodes","","21.000000","32.560399","Default Known Flow Node","Known Flow","446276.386546","128222.582385","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000067","Nodes","","21.000000","32.576912","DDS demands","Known Flow","446278.955593","128231.835103","","0.000000","","","","","","-6.010000","","","","","","","","","-5.374249","-6.010000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002758","Nodes","","21.000000","36.944360","DDS demands","Known Flow","447607.012954","128666.062221","","0.000000","","","-2.269999","","","-5.130000","","","","","","","","","-6.617212","-7.400000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900008018","Nodes","","21.000000","37.309349","DDS demands","Known Flow","447653.042062","128655.822038","","0.000000","","","","","","-7.320000","","","","","","","","","-6.545675","-7.320000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000295","Nodes","","21.000000","37.408736","DDS demands","Known Flow","447662.637969","128653.687218","","0.000000","","","","","","-10.270000","","","","","","","","","-9.183618","-10.270000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000708","Nodes","","21.000000","36.005958","DDS demands","Known Flow","449196.388386","129195.937365","","0.000000","-6.000000","","-3.400000","","","-14.959999","","","","","","","","","-21.783148","-24.360000","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900008016","Nodes","","21.000000","35.739278","Default Known Flow Node","Known Flow","449113.173192","129138.184727","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001198","Nodes","","21.000000","35.324912","DDS demands","Known Flow","449002.161595","129090.348463","","0.000000","","","","","","-17.530000","","","","","","","","","-15.675640","-17.530000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000902","Nodes","","21.000000","28.305133","DDS demands","Known Flow","449080.750760","132813.978003","","0.000000","","-5.840000","","","","-1.980000","","","","","","","","","-6.992784","-7.820000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"82001900002387","Nodes","","21.000000","31.338756","Default Known Flow Node","Known Flow","448947.594970","134171.714471","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900008014","Nodes","","21.000000","30.602919","Default Known Flow Node","Known Flow","448957.074214","134178.727888","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016231","Nodes","","21.000000","27.867155","Default Known Flow Node","Known Flow","448999.146313","134204.347860","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002269","Nodes","","21.000000","34.434878","DDS demands","Known Flow","448667.576417","129220.967611","","0.000000","-24.459999","","","-4.780000","","-5.389999","","","","","","","","","-30.966765","-34.629999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"82001900008012","Nodes","","21.000000","36.301870","Default Known Flow Node","Known Flow","448656.347523","129247.521096","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000771","Nodes","","21.000000","36.952480","DDS demands","Known Flow","448653.269808","129257.189473","","0.000000","-3.989999","","","-5.090000","","-0.469999","","","","","","","","","-8.539781","-9.549999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"82001900001013","Nodes","","21.000000","34.360349","DDS demands","Known Flow","445640.512419","128856.437273","","0.000000","","-2.589999","","-3.999999","","-15.109999","","","","","","","","","-19.404527","-21.699999","","","","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"82001900008011","Nodes","","21.000000","34.355214","Default Known Flow Node","Known Flow","445636.198853","128858.407667","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002751","Nodes","","21.000000","34.345752","Default Known Flow Node","Known Flow","445628.251334","128862.038015","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001350","Nodes","","21.000000","35.308646","DDS demands","Known Flow","445941.137501","130215.437643","","0.000000","","","","","","-14.779999","","","","","","","","","-13.216540","-14.779999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900008009","Nodes","","21.000000","35.297875","Default Known Flow Node","Known Flow","445849.709720","130264.135468","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001351","Nodes","","21.000000","35.291164","DDS demands","Known Flow","445845.387475","130266.437657","","0.000000","","","","","","-12.130000","","","","","","","","","-10.846863","-12.130000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001721","Nodes","","21.000000","42.948520","Default Known Flow Node","Known Flow","447898.013033","129759.812519","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900008008","Nodes","","21.000000","43.368734","Default Known Flow Node","Known Flow","447886.108186","129727.505648","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001722","Nodes","","21.000000","43.612791","Default Known Flow Node","Known Flow","447879.963524","129708.469111","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001431","Nodes","","21.000000","28.036326","DDS demands","Known Flow","447211.014963","129028.588740","","0.000000","","","","","","-20.090000","","","","","","","","","-17.964837","-20.090000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900008007","Nodes","","21.000000","28.038118","Default Known Flow Node","Known Flow","447124.947516","129039.228539","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001432","Nodes","","21.000000","28.060209","DDS demands","Known Flow","447071.762808","129050.187326","","0.000000","","","","","","-12.760000","","","","","","","","","-11.410220","-12.760000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001064","Nodes","","21.000000","32.974864","DDS demands","Known Flow","445387.887350","127177.686816","","0.000000","","","","","","-5.850000","","","","","","","","","-5.231174","-5.850000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900008006","Nodes","","21.000000","32.975012","Default Known Flow Node","Known Flow","445389.254645","127179.767482","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016622","Nodes","","21.000000","32.975177","Default Known Flow Node","Known Flow","445390.762351","127182.061817","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000893","Nodes","","21.000000","25.798204","Default Known Flow Node","Known Flow","449142.234372","132597.555291","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001055","Nodes","","21.000000","37.001093","DDS demands","Known Flow","445739.387446","127225.061829","","0.000000","","","","","","-2.599999","","","","","","","","","-2.324966","-2.599999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001056","Nodes","","21.000000","36.912535","DDS demands","Known Flow","445718.209719","127219.402787","","0.000000","","","","","","-0.990000","","","","","","","","","-0.885275","-0.990000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001057","Nodes","","21.000000","36.955484","DDS demands","Known Flow","445702.512436","127227.436830","","0.000000","","","","","","-5.229999","","","","","","","","","-4.676759","-5.229999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001524","Nodes","","21.000000","39.120867","DDS demands","Known Flow","445978.887511","127349.186863","","0.000000","","","","","","-14.089999","","","","","","","","","-12.599530","-14.089999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002950","Nodes","","21.000000","39.598435","Default Known Flow Node","Known Flow","445984.948251","127351.140499","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001612","Nodes","","21.000000","29.979662","DDS demands","Known Flow","448683.114441","133932.775567","","0.000000","","","","","","-1.019999","","","","","","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002392","Nodes","","21.000000","30.867117","DDS demands","Known Flow","448898.970322","134138.109627","","0.000000","","","","","","-10.050000","","","","","","","","","-8.986890","-10.050000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002381","Nodes","","21.000000","30.317731","DDS demands","Known Flow","449231.132307","133873.594989","","0.000000","","","","","","-20.419999","","","","","","","","","-18.259929","-20.419999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002064","Nodes","","21.000000","35.567074","DDS demands","Known Flow","449309.445405","133677.339812","","0.000000","","","","","","-9.140000","","","","","","","","","-8.173152","-9.140000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002378","Nodes","","21.000000","36.702896","DDS demands","Known Flow","449170.757060","133052.283199","","0.000000","","","","","","-3.540000","","","","","","","","","-3.165531","-3.540000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002376","Nodes","","21.000000","36.825745","DDS demands","Known Flow","449174.506825","133062.783283","","0.000000","","","","","","-3.319999","","","","","","","","","-2.968803","-3.319999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002375","Nodes","","21.000000","37.487435","DDS demands","Known Flow","449190.950410","133108.750285","","0.000000","","","","","","-4.739999","","","","","","","","","-4.238592","-4.739999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000898","Nodes","P10124847, Willis Waye, -27.6","24.000000","25.047524","CSEP DDS Matched","Known Flow","448967.153478","132556.425895","","0.000000","","","","","","-15.030000","-27.600001","","","","","","","","-38.120510","-42.630000","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","",""
"82001900000899","Nodes","","21.000000","25.000790","DDS demands","Known Flow","448955.506824","132477.898549","","0.000000","","","","","","-5.949999","","","","","","","","","-5.320596","-5.949999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016185","Nodes","","21.000000","25.071989","Default Known Flow Node","Known Flow","449002.800464","132518.540996","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001327","Nodes","","21.000000","32.681419","DDS demands","Known Flow","448584.639344","131379.869421","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001239","Nodes","","21.000000","31.001905","DDS demands","Known Flow","448646.009001","131582.770533","","0.000000","","","","","","-1.409999","","","","","","","","","-1.260847","-1.409999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000928","Nodes","","21.000000","29.717841","DDS demands","Known Flow","448709.763254","131780.188069","","0.000000","","","","","","-4.190000","","","","","","","","","-3.746773","-4.190000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900017217","Nodes","","21.000000","34.406025","Default Known Flow Node","Known Flow","448501.763197","131182.312906","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000878","Nodes","","21.000000","41.861807","DDS demands","Known Flow","448095.974643","130418.778526","","0.000000","","","","","","-4.750000","","","","","","","","","-4.247535","-4.750000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002790","Nodes","","21.000000","41.581196","Default Known Flow Node","Known Flow","448130.508225","130413.901526","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002693","Nodes","","21.000000","41.384704","Default Known Flow Node","Known Flow","448164.638106","130405.812695","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000126","Nodes","","21.000000","37.709813","DDS demands","Known Flow","445833.637471","130765.687793","","0.000000","","","","","","-0.990000","","","","","","","","","-0.885275","-0.990000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001082","Nodes","","21.000000","37.375999","DDS demands","Known Flow","445641.220412","130794.476752","","0.000000","","","","","","-2.319999","","","","","","","","","-2.074585","-2.319999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000129","Nodes","","21.000000","36.636954","DDS demands","Known Flow","445441.262365","130813.062805","","0.000000","","","-2.499999","","","-7.809999","","","","","","","","","-9.219386","-10.309999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
