"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82013300003202","Nodes","3202","21.000000","43.309889","Default Known Flow Node","Known Flow","422835.847213","148012.721486","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003326","Nodes","3326","21.000000","37.760209","Default Known Flow Node","Known Flow","422817.398208","148572.607638","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003398","Nodes","Kirkee Road RRI","21.000000","50.000007","Default Known Pressure Node","Known Pressure","422980.196253","148497.911618","","0.000000","","","","","","","","","","","","","","17.884357","19.999998","","","","","","","","","","","","","","",""
"82013300003440","Nodes","3440","21.000000","36.452680","Default Known Flow Node","Known Flow","422969.783250","148584.919641","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003412","Nodes","3412","21.000000","26.041220","Default Known Flow Node","Known Flow","423014.021262","148793.869698","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003474","Nodes","3474","21.000000","56.130500","Default Known Flow Node","Known Flow","423717.000453","148026.017489","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003408","Nodes","3408","21.000000","29.631497","Default Known Flow Node","Known Flow","423134.219295","148782.818695","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003604","Nodes","3604","21.000000","30.433509","Default Known Flow Node","Known Flow","423638.342432","149197.928808","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003484","Nodes","3484","21.000000","55.315645","Default Known Flow Node","Known Flow","423851.482490","148042.951494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003480","Nodes","3480","21.000000","22.760565","Default Known Flow Node","Known Flow","423752.392463","147895.839454","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003469","Nodes","3469","21.000000","64.269521","Default Known Flow Node","Known Flow","423762.410466","148223.309543","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003633","Nodes","3633","21.000000","31.675852","Default Known Flow Node","Known Flow","424143.289569","148729.979681","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003534","Nodes","3534","21.000000","63.606898","Default Known Flow Node","Known Flow","423817.871190","148431.844100","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003668","Nodes","3668","21.000000","29.775405","Default Known Flow Node","Known Flow","424339.755623","149061.650771","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003660","Nodes","3660","21.000000","30.955144","DDS demands","Known Flow","424216.424589","149192.814807","","0.000000","","","","","","-4.219999","","","","","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","","","","","",""
"82013300003655","Nodes","3655","21.000000","29.565112","Default Known Flow Node","Known Flow","424359.751628","149199.769809","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003046","Nodes","3046","21.000000","39.903363","Default Known Flow Node","Known Flow","422093.963012","147822.944434","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003104","Nodes","3104","21.000000","38.654572","Default Known Flow Node","Known Flow","422155.654028","148052.588496","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003400","Nodes","3400","21.000000","32.595565","Default Known Flow Node","Known Flow","422969.865250","148659.372662","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003402","Nodes","3402","21.000000","32.627036","Default Known Flow Node","Known Flow","422992.668256","148649.685659","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003419","Nodes","3419","21.000000","35.206046","Default Known Flow Node","Known Flow","423006.674260","148598.311645","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003467","Nodes","3467","21.000000","58.099703","Default Known Flow Node","Known Flow","423597.645421","148119.069515","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003454","Nodes","3454","21.000000","55.480009","Default Known Flow Node","Known Flow","423791.617473","147998.018482","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003539","Nodes","3539","21.000000","31.172928","Default Known Flow Node","Known Flow","423821.301482","148527.420626","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003634","Nodes","3634","21.000000","31.987670","Default Known Flow Node","Known Flow","424182.339580","148728.883680","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003670","Nodes","3670","21.000000","29.517488","Default Known Flow Node","Known Flow","424311.586615","149027.263762","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003663","Nodes","3663","21.000000","29.765963","Default Known Flow Node","Known Flow","424269.675604","149144.574794","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003644","Nodes","3644","21.000000","27.789784","Default Known Flow Node","Known Flow","424274.973605","149045.041767","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003780","Nodes","3780","21.000000","31.264032","Default Known Flow Node","Known Flow","424157.233113","149009.079695","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003781","Nodes","3781","21.000000","31.265620","Default Known Flow Node","Known Flow","424161.808401","149009.414042","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003782","Nodes","3782","21.000000","39.933700","Default Known Flow Node","Known Flow","422114.922760","147865.298304","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000010","Nodes","10","21.000000","38.407511","Default Known Flow Node","Known Flow","421986.999018","148400.553984","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000011","Nodes","11","21.000000","38.407511","Default Known Flow Node","Known Flow","421986.273866","148400.054511","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000012","Nodes","12","21.000000","38.356881","Default Known Flow Node","Known Flow","422153.846809","148168.554483","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000016","Nodes","Jellalabad Barracks RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","423071.774664","148345.339835","","99999.002583","","","","","","","","","","","","","","178.056670","199.120008","","","","","","","","","","","","","","",""
"82013300000017","Nodes","17","21.000000","31.675852","Default Known Flow Node","Known Flow","424157.414062","148725.778754","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000116","Nodes","116","21.000000","36.353408","Default Known Flow Node","Known Flow","422406.461070","147970.105619","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000035","Nodes","35","21.000000","49.829446","Default Known Flow Node","Known Flow","422993.816229","148249.906643","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000041","Nodes","41","21.000000","49.829446","Default Known Flow Node","Known Flow","422995.013386","148250.616069","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000042","Nodes","42","21.000000","49.834776","Default Known Flow Node","Known Flow","422998.123916","148252.612939","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000038","Nodes","38","21.000000","49.526285","Default Known Flow Node","Known Flow","422974.880880","148286.064039","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000047","Nodes","47","21.000000","49.483591","Default Known Flow Node","Known Flow","422978.164523","148279.506329","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000045","Nodes","45","21.000000","49.946549","Default Known Flow Node","Known Flow","423038.347766","148278.687310","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000043","Nodes","43","21.000000","49.834776","Default Known Flow Node","Known Flow","422999.387906","148248.491232","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000048","Nodes","48","21.000000","49.976574","Default Known Flow Node","Known Flow","423080.521530","148306.305801","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000044","Nodes","44","21.000000","49.946549","Default Known Flow Node","Known Flow","423041.390846","148277.271737","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000241","Nodes","241","21.000000","49.381356","DDS demands","Known Flow","422985.860938","148282.446708","","0.000000","-15.999999","","","","","","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","","","","","","",""
"82013300000037","Nodes","Jellalabad Barracks 2 RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","423091.923507","148312.728279","","99999.002583","","","","","","","","","","","","","","14.307486","15.999999","","","","","","","","","","","","","","",""
"82013300000051","Nodes","51","21.000000","50.061881","Default Known Flow Node","Known Flow","423061.660153","148335.532760","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000049","Nodes","49","21.000000","50.061881","Default Known Flow Node","Known Flow","423056.763748","148339.328535","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000050","Nodes","50","21.000000","50.061881","Default Known Flow Node","Known Flow","423066.223548","148338.641045","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000054","Nodes","54","21.000000","27.026237","Default Known Flow Node","Known Flow","423031.742730","148309.562734","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000053","Nodes","53","21.000000","26.443632","DDS demands","Known Flow","423030.230892","148308.727915","","0.000000","-175.010002","","","","","","","","","","","","","-156.497070","-175.010002","","","C1 PROFILE","","","","","","","","","","","",""
"82013300002675","Nodes","2675","21.000000","26.380546","DDS demands","Known Flow","422985.793208","148284.063144","","0.000000","-24.110001","","","","","","","","","","","","","-21.559593","-24.110001","","","C1 PROFILE","","","","","","","","","","","",""
"82013300000328","Nodes","328","21.000000","24.470942","Default Known Flow Node","Known Flow","422730.698185","148039.715493","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000999","Nodes","999","21.000000","68.345328","Default Known Flow Node","Known Flow","423654.118436","148449.709605","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300000056","Nodes","56","21.000000","69.814508","Default Known Flow Node","Known Flow","423932.525193","148410.797719","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002767","Nodes","2767","21.000000","30.861190","DDS demands","Known Flow","423857.668491","149135.733791","","0.000000","","","","","","-9.200000","","","","","","","","-8.226804","-9.200000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300002942","Nodes","2942","21.000000","30.921505","DDS demands","Known Flow","424158.925573","149306.645838","","0.000000","","","","","","-3.489999","","","","","","","","-3.120820","-3.489999","","","","","","","","D1 PROFILE","","","","","","",""
"82013300002944","Nodes","2944","21.000000","29.309757","DDS demands","Known Flow","423938.436779","149239.254719","","0.000000","","","","","","-11.890000","","","","","","","","-10.632251","-11.890000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300002649","Nodes","2649","21.000000","21.636679","Default Known Flow Node","Known Flow","422674.425169","148107.450511","","0.000000","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","C1 PROFILE","","","","","","","","","","","",""
"82013300000255","Nodes","255","21.000000","35.837646","DDS demands","Known Flow","422571.627141","148178.915531","","0.000000","-239.630009","","-15.909999","","","","","","","","","","","-228.508457","-255.540008","","","C1 PROFILE","","C4 PROFILE","","","","","","","","","",""
