"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96113006701290","Nodes","P00020560, Cannon Lane, 21.69","24.700000","34.027640","CSEP DDS Matched","Known Flow","559652.293442","146974.567203","","0.000000","","","","","","","-14.040000","","","","","","","","","-12.554819","-14.040000","","","","","","","","","DC PROFILE","","","","","","","",""
"96113000011067","Nodes","11067,","21.000000","42.789236","Default Known Flow Node","Known Flow","559725.668462","146635.942111","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011061","Nodes","11061,","21.000000","42.789236","Default Known Flow Node","Known Flow","559792.043480","146678.192122","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011068","Nodes","11068,","21.000000","42.789236","Default Known Flow Node","Known Flow","559731.293464","146629.817109","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011679","Nodes","11679,","21.000000","33.935784","DDS demands","Known Flow","555102.417204","147199.317264","","0.000000","","","","","","-4.449999","","","","","","","","","","-3.979269","-4.449999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006503060","Nodes","6503060,","21.000000","33.981997","Default Known Flow Node","Known Flow","555133.292213","147215.192269","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011668","Nodes","11668,","21.000000","33.953419","DDS demands","Known Flow","555148.792217","147223.192271","","0.000000","","","","","","-5.039999","","","","","","","","","","-4.506857","-5.039999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011683","Nodes","11683,","21.000000","34.180441","Default Known Flow Node","Known Flow","555142.041701","147182.943189","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011691","Nodes","11691,","21.000000","34.152664","DDS demands","Known Flow","555123.292210","147172.567257","","0.000000","","","","","","-4.380000","","","","","","","","","","-3.916674","-4.380000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011318","Nodes","11318,","21.000000","28.239934","Default Known Flow Node","Known Flow","556342.417542","147463.067336","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011608","Nodes","11608,","21.000000","28.239934","Default Known Flow Node","Known Flow","556090.292473","147497.192345","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006701040","Nodes","6701040,","21.000000","28.239934","DDS demands","Known Flow","556381.917553","147442.817331","","0.000000","","","","","","-13.749999","","","","-15.120000","","","","","","-25.816070","-28.869998","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","","",""
"96113000011304","Nodes","11304,","21.000000","28.459333","Default Known Flow Node","Known Flow","556385.667554","147441.067330","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011649","Nodes","11649,","21.000000","29.869633","Default Known Flow Node","Known Flow","556734.417648","147376.567313","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011653","Nodes","11653,","21.000000","29.869633","Default Known Flow Node","Known Flow","556733.042648","147354.317306","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010011","Nodes","10011,","21.000000","36.450148","Default Known Flow Node","Known Flow","558402.793102","147313.317295","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011308","Nodes","11308,","21.000000","36.450148","Default Known Flow Node","Known Flow","558387.418098","147274.692285","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010004","Nodes","10004,","21.000000","35.416581","Default Known Flow Node","Known Flow","558445.918114","147435.817329","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011404","Nodes","11404,","21.000000","25.143335","Default Known Flow Node","Known Flow","558838.668221","147041.567221","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702075","Nodes","6702075,","21.000000","27.289311","DDS demands","Known Flow","558775.543204","147414.317323","","0.000000","-1.940000","","","","","-10.039999","","","","","","","","","","-10.712730","-11.979999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"96113000010972","Nodes","10972,","21.000000","27.525937","Default Known Flow Node","Known Flow","559012.918268","147315.067296","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702081","Nodes","6702081,","21.000000","30.267077","DDS demands","Known Flow","559202.293320","147277.567286","","0.000000","","","-2.019999","","","-26.219999","","","","","","","","","","-25.252712","-28.239998","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113000010976","Nodes","10976,","21.000000","30.353908","Default Known Flow Node","Known Flow","559160.043309","147287.067288","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702496","Nodes","6702496,","21.000000","29.761498","DDS demands","Known Flow","559204.664944","147356.692388","","0.000000","","","","","","-10.169999","","","","","","","","","","-9.094195","-10.169999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010970","Nodes","10970,","21.000000","29.647746","DDS demands","Known Flow","559150.793306","147367.317310","","0.000000","","","","","","-12.220000","","","","","","","","","","-10.927343","-12.220000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702509","Nodes","6702509,","21.000000","30.155359","DDS demands","Known Flow","559342.418358","147262.442281","","0.000000","","","","","","-26.799999","","","","","","","","","","-23.965039","-26.799999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702510","Nodes","6702510,","21.000000","30.056776","DDS demands","Known Flow","559276.983083","147280.497587","","0.000000","","","","","","-22.670000","","","","","","","","","","-20.271921","-22.670000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011387","Nodes","11387,","21.000000","30.025295","Default Known Flow Node","Known Flow","559349.668360","147365.692310","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010973","Nodes","10973,","21.000000","29.981879","Default Known Flow Node","Known Flow","559379.918368","147304.817293","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010974","Nodes","10974,","21.000000","29.981879","Default Known Flow Node","Known Flow","559392.043372","147304.442293","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702512","Nodes","6702512,","21.000000","29.981879","DDS demands","Known Flow","559386.709399","147301.414393","","0.000000","","","","","","-11.799999","","","","","","","","","","-10.551771","-11.799999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011389","Nodes","11389,","21.000000","31.816450","Default Known Flow Node","Known Flow","559176.793313","147160.192254","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010991","Nodes","10991,","21.000000","31.859722","Default Known Flow Node","Known Flow","559179.657849","147178.667713","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702074","Nodes","6702074","21.000000","27.537350","DDS demands","Known Flow","559020.543271","147304.817293","","0.000000","-36.439998","-114.750003","-3.790000","","","-17.899999","","","","","","","","","","-154.592395","-172.880007","","","C1 PROFILE","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113006702073","Nodes","6702073,","21.000000","29.671761","DDS demands","Known Flow","559089.418289","147210.067267","","0.000000","","-157.410010","","","","-17.530000","","","","","","","","","","-156.434493","-174.940005","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"96113006702079","Nodes","6702079,","21.000000","24.917519","DDS demands","Known Flow","559070.043284","147458.817335","","0.000000","-12.819999","-17.270000","","","","-26.680000","","","","","","","","","","-50.764749","-56.769998","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"96113006702080","Nodes","6702080,","21.000000","26.120735","DDS demands","Known Flow","559195.543318","147450.317333","","0.000000","-61.409999","","","","","-24.819999","","","","","","","","","","-77.108412","-86.230003","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"96113000011487","Nodes","11487,","21.000000","29.504305","DDS demands","Known Flow","559129.668300","147371.442311","","0.000000","","","","","","-11.520000","","","","","","","","","","-10.301390","-11.520000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702072","Nodes","6702072","21.000000","34.045572","DDS demands","Known Flow","559152.918307","147078.192231","","0.000000","","-31.589999","","","","-10.029999","","","","","","","","","","-37.217347","-41.619998","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"96113006702513","Nodes","6702513,","21.000000","33.923053","DDS demands","Known Flow","559167.293310","147075.192231","","0.000000","-10.699999","","-0.150000","","","-13.689999","","","","","","","","","","-21.944105","-24.539997","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113006702493","Nodes","6702493,","21.000000","36.309723","Default Known Flow Node","Known Flow","559147.037152","147043.693841","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011286","Nodes","11286,","21.000000","30.353908","Default Known Flow Node","Known Flow","559116.293297","147297.067291","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011000","Nodes","11000,","21.000000","33.861337","DDS demands","Known Flow","559286.293343","147050.942224","","0.000000","","","","","","-9.679999","","","","","","","","","","-8.656029","-9.679999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010995","Nodes","10995,","21.000000","33.505204","Default Known Flow Node","Known Flow","559172.293312","147094.817236","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702494","Nodes","6702494,","21.000000","31.816450","DDS demands","Known Flow","559188.365818","147174.955196","","0.000000","-19.769999","","","-3.140000","","-9.399999","","","","","","","","","","-28.892179","-32.309999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"96113000010964","Nodes","10964,","21.000000","27.044665","Default Known Flow Node","Known Flow","559191.404624","147480.655942","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
