"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64302300000804","Nodes","-716","21.000000","36.767520","Default Known Flow Node","Known Flow","340482.108804","672817.960289","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000841","Nodes","-816","21.000000","27.961359","Default Known Flow Node","Known Flow","340950.733932","673223.585400","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000823","Nodes","-765","21.000000","27.420658","Default Known Flow Node","Known Flow","340852.682068","672971.382390","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000067","Nodes","67","21.000000","27.413943","DDS demands","Known Flow","340853.143905","672970.100331","","0.000000","","","","","","-9.609999","","","","","-8.593433","-9.609999","","","","","","","","D1 PROFILE","","","",""
"64302300000846","Nodes","","21.000000","28.297191","DDS demands","Known Flow","340804.233892","673323.085427","","0.000000","","","","","","-9.809999","","","","","-8.772278","-9.809999","","","","","","","","D1 PROFILE","","","",""
"64302300000821","Nodes","-762","21.000000","27.420658","Default Known Flow Node","Known Flow","340839.140901","672966.574330","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000765","Nodes","-600","21.000000","43.733897","Default Known Flow Node","Known Flow","340754.390672","672514.259493","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000267","Nodes","267","21.000000","43.611455","DDS demands","Known Flow","340776.358884","672528.835211","","0.000000","","","","","","-7.239999","","","","","-6.474137","-7.239999","","","","","","","","D1 PROFILE","","","",""
"64302300000606","Nodes","","21.000000","35.111928","DDS demands","Known Flow","340282.358750","673011.835342","","0.000000","","","","","","-3.510000","","","","","-3.138704","-3.510000","","","","","","","","D1 PROFILE","","","",""
"64302300000828","Nodes","-775","21.000000","35.161773","Default Known Flow Node","Known Flow","340340.136884","673006.711777","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000768","Nodes","-605","21.000000","43.689110","Default Known Flow Node","Known Flow","340735.396873","672521.872209","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000699","Nodes","","21.000000","28.208864","DDS demands","Known Flow","340796.608890","673341.585432","","0.000000","","","","","","-11.170000","","","","","-9.988414","-11.170000","","","","","","","","D1 PROFILE","","","",""
"64302300000628","Nodes","","21.000000","43.537442","DDS demands","Known Flow","340714.313867","672558.544219","","0.000000","","","","","","-5.469999","","","","","-4.891371","-5.469999","","","","","","","","D1 PROFILE","","","",""
"64302300000735","Nodes","","21.000000","35.153291","DDS demands","Known Flow","340340.207272","673005.333328","","0.000000","","","","","","-4.730000","","","","","-4.229650","-4.730000","","","","","","","","D1 PROFILE","","","",""
"64302300000451","Nodes","451","21.000000","35.094023","DDS demands","Known Flow","340341.483766","672980.335334","","0.000000","","","","","","-6.260000","","","","","-5.597804","-6.260000","","","","","","","","D1 PROFILE","","","",""
"64302300000398","Nodes","P00029848/318581, SANDERSONS WYND, -171.79SCMH","25.200000","27.387442","CSEP DDS Matched","Known Flow","340937.108928","673241.710405","","0.000000","","","","","","","-171.789994","","","","-153.617689","-171.789994","","","","","","","","","DC PROFILE","","",""
"64302300000004","Nodes","","21.000000","31.557319","Default Known Flow Node","Known Flow","340762.138740","672811.969213","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000005","Nodes","","21.000000","31.379324","Default Known Flow Node","Known Flow","340766.104474","672800.481802","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000847","Nodes","-999","21.000000","28.077837","Default Known Flow Node","Known Flow","340918.233923","673222.960400","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000008","Nodes","Logger 10246, 35 Coalgate Road","21.000000","28.166796","Val Log Cath","Known Flow","340965.477876","673204.634218","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001211","Nodes","","21.000000","41.646892","Default Known Flow Node","Known Flow","340233.233736","672724.585264","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001313","Nodes","","21.000000","44.540524","Default Known Flow Node","Known Flow","340361.983771","672428.460183","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001388","Nodes","","21.000000","32.164691","Default Known Flow Node","Known Flow","340746.649876","672856.835300","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001416","Nodes","","21.000000","32.062062","DDS demands","Known Flow","340835.205990","672536.962544","","0.000000","","","","","","-3.029999","","","","","-2.709480","-3.029999","","","","","","","","D1 PROFILE","","","",""
"64302300001418","Nodes","","21.000000","37.806306","Default Known Flow Node","Known Flow","340458.504655","672972.173251","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001511","Nodes","","21.000000","29.201247","Default Known Flow Node","Known Flow","341125.643979","672785.888281","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001679","Nodes","","21.000000","29.350544","Default Known Flow Node","Known Flow","341155.390035","672690.491677","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001680","Nodes","","21.000000","29.254713","DDS demands","Known Flow","341189.595997","672691.538255","","0.000000","","","","","","-8.609999","","","","","-7.699215","-8.609999","","","","","","","","D1 PROFILE","","","",""
"64302300001684","Nodes","","21.000000","31.742317","Default Known Flow Node","Known Flow","340888.569915","672416.707180","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001422","Nodes","","21.000000","35.320770","Default Known Flow Node","Known Flow","340576.177830","672855.381300","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001794","Nodes","","21.000000","31.758122","Default Known Flow Node","Known Flow","340889.862924","672415.937154","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001792","Nodes","","21.000000","31.742317","Default Known Flow Node","Known Flow","340889.129915","672415.217180","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000715","Nodes","","21.000000","31.033315","Default Known Flow Node","Known Flow","339903.358647","672764.835275","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001796","Nodes","","21.000000","41.882462","Default Known Flow Node","Known Flow","340389.361747","673293.592666","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001795","Nodes","","21.000000","41.925280","Default Known Flow Node","Known Flow","340440.608793","673315.835425","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000009","Nodes","","21.000000","34.438530","Default Known Flow Node","Known Flow","340644.449212","672808.974696","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000010","Nodes","","21.000000","28.399399","DDS demands","Known Flow","341010.583546","673088.382178","","0.000000","","","","","","-8.739999","","","","","-7.815464","-8.739999","","","","","","","","D1 PROFILE","","","",""
"64302300000014","Nodes","","21.000000","27.882342","DDS demands","Known Flow","340773.669883","673005.285340","","0.000000","","","","","","-4.070000","","","","","-3.639466","-4.070000","","","","","","","","D1 PROFILE","","","",""
"64302300100650","Nodes","-1462650","21.000000","26.345460","Default Known Flow Node","Known Flow","341125.108979","672277.210142","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000971","Nodes","","21.000000","23.854244","Default Known Flow Node","Known Flow","341332.234035","672227.085129","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000017","Nodes","","21.000000","29.560725","Default Known Flow Node","Known Flow","341245.555973","672543.675838","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000019","Nodes","","21.000000","29.315017","Default Known Flow Node","Known Flow","341265.194747","672598.233560","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000018","Nodes","","21.000000","29.265774","DDS demands","Known Flow","341295.777025","672589.780227","","0.000000","","","-6.769999","","","","","","","","-6.053854","-6.769999","","","","","C3 PROFILE","","","","","","",""
"64302300000036","Nodes","","21.000000","29.711576","Default Known Flow Node","Known Flow","341258.935506","672536.976895","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000773","Nodes","773,","21.000000","36.356396","Default Known Flow Node","Known Flow","340598.233836","672665.460248","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001007","Nodes","","21.000000","45.018116","Default Known Flow Node","Known Flow","339941.671657","671923.853046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001054","Nodes","","21.000000","41.903943","Default Known Flow Node","Known Flow","340143.218712","672545.859215","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001216","Nodes","","21.000000","40.902065","Default Known Flow Node","Known Flow","340237.858738","672460.710192","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001124","Nodes","","21.000000","41.346850","Default Known Flow Node","Known Flow","340218.858732","672406.835178","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001192","Nodes","","21.000000","31.290314","Default Known Flow Node","Known Flow","340164.131450","672854.713556","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001111","Nodes","","21.000000","28.367979","DDS demands","Known Flow","339606.948566","672798.993284","","0.000000","","","","","","-15.840000","","","","","-14.164411","-15.840000","","","","","","","","D1 PROFILE","","","",""
"64302300001169","Nodes","","21.000000","25.980559","Default Known Flow Node","Known Flow","339863.702636","673188.360390","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001170","Nodes","","21.000000","25.865283","DDS demands","Known Flow","339816.526623","673174.309386","","0.000000","","","","","","-7.139999","","","","","-6.384715","-7.139999","","","","","","","","D1 PROFILE","","","",""
"64302300001188","Nodes","","21.000000","42.644188","DDS demands","Known Flow","340053.298826","672630.694692","","0.000000","-2.580000","","","","","","","","","","-2.307082","-2.580000","","","C1 PROFILE","","","","","","","","",""
"64302300001193","Nodes","","21.000000","31.290314","Default Known Flow Node","Known Flow","340162.426717","672855.199300","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001220","Nodes","","21.000000","47.571827","Default Known Flow Node","Known Flow","340305.108756","672247.710134","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001270","Nodes","","21.000000","32.240679","DDS demands","Known Flow","340819.608896","672577.085224","","0.000000","","","","","","-3.790000","","","","","-3.389085","-3.790000","","","","","","","","D1 PROFILE","","","",""
"64302300001256","Nodes","","21.000000","48.329777","Default Known Flow Node","Known Flow","340598.983836","672515.585207","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001257","Nodes","","21.000000","48.350255","Default Known Flow Node","Known Flow","340622.483842","672507.835205","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001275","Nodes","","21.000000","35.206112","Default Known Flow Node","Known Flow","340632.770845","672731.219266","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001276","Nodes","","21.000000","35.293120","Default Known Flow Node","Known Flow","340627.319844","672723.261264","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001277","Nodes","","21.000000","33.740408","DDS demands","Known Flow","340746.307876","672681.933252","","0.000000","","","","-5.050000","","-2.300000","","","","","-6.572501","-7.350000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300001278","Nodes","","21.000000","33.241191","DDS demands","Known Flow","340726.944871","672646.675243","","0.000000","-14.349999","","","","","-3.710000","","","","","-16.149575","-18.059999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300001300","Nodes","","21.000000","47.384623","Default Known Flow Node","Known Flow","340249.483741","672296.960148","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001309","Nodes","","21.000000","44.618125","DDS demands","Known Flow","340339.983765","672463.710193","","0.000000","","","","","","-6.489999","","","","","-5.803474","-6.489999","","","","","","","","D1 PROFILE","","","",""
"64302300001318","Nodes","Blawearie Road-Loch Centre (Communiity Centre) RRI,","21.000000","49.999982","Default Known Pressure Node","Known Pressure","340622.358842","672504.335204","","0.000000","","","","","","","","","","","118.457041","132.469996","","","","","","","","","","","",""
"64302300001321","Nodes","","21.000000","31.255732","Default Known Flow Node","Known Flow","340770.001697","672795.104205","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001322","Nodes","","21.000000","30.511540","Default Known Flow Node","Known Flow","340862.668908","672827.585292","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001325","Nodes","","21.000000","36.615054","Default Known Flow Node","Known Flow","340528.233817","672739.710268","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001329","Nodes","","21.000000","48.228759","DDS demands","Known Flow","340581.483831","672509.335205","","0.000000","-10.289999","","","","","","","","","","-9.201502","-10.289999","","","C1 PROFILE","","","","","","","","",""
"64302300001330","Nodes","","21.000000","32.058784","Default Known Flow Node","Known Flow","340833.501900","672535.805213","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001344","Nodes","","21.000000","37.521943","DDS demands","Known Flow","340446.827794","672989.330336","","0.000000","","","","","","-16.790000","","","","","-15.013919","-16.790000","","","","","","","","D1 PROFILE","","","",""
"64302300001348","Nodes","","21.000000","30.789077","DDS demands","Known Flow","340795.897889","672926.921319","","0.000000","","","","","","-8.109999","","","","","-7.252106","-8.109999","","","","","","","","D1 PROFILE","","","",""
"64302300001423","Nodes","","21.000000","35.320770","Default Known Flow Node","Known Flow","340577.443135","672847.768548","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001356","Nodes","","21.000000","37.806306","Default Known Flow Node","Known Flow","340422.828788","672965.588330","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001357","Nodes","","21.000000","37.806306","Default Known Flow Node","Known Flow","340410.181784","672957.386327","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001436","Nodes","","21.000000","31.150411","DDS demands","Known Flow","340813.654087","672881.411801","","0.000000","","","","","","-7.210000","","","","","-6.447311","-7.210000","","","","","","","","D1 PROFILE","","","",""
"64302300001385","Nodes","","21.000000","37.806306","Default Known Flow Node","Known Flow","340433.993791","672975.430332","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001398","Nodes","","21.000000","27.882342","Default Known Flow Node","Known Flow","340772.626883","673004.913340","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001403","Nodes","","21.000000","32.373343","Default Known Flow Node","Known Flow","340279.858749","672935.835322","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001404","Nodes","","21.000000","32.373343","Default Known Flow Node","Known Flow","340322.620761","672957.474327","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001640","Nodes","","21.000000","28.562907","Default Known Flow Node","Known Flow","340782.733886","673216.335398","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001414","Nodes","","21.000000","36.761125","DDS demands","Known Flow","340526.563078","672888.337674","","0.000000","","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","","",""
"64302300001409","Nodes","","21.000000","47.429044","Point Loads","Known Flow","340374.358775","673360.335437","","0.000000","","","","","","","","","-9.999999","","-8.942178","-9.999999","","","","","","","","","","","PL-AF PROFILE",""
"64302300001410","Nodes","","21.000000","47.500740","Default Known Flow Node","Known Flow","340375.108775","673368.835439","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001415","Nodes","","21.000000","36.761125","Default Known Flow Node","Known Flow","340530.684817","672888.884309","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001426","Nodes","Church Street RRI,","21.000000","49.999978","Default Known Pressure Node","Known Pressure","340357.983770","673365.960439","","0.000000","","","","","","","","","","","8.942178","9.999999","","","","","","","","","","","",""
"64302300001434","Nodes","","21.000000","47.429044","Default Known Flow Node","Known Flow","340366.858773","673359.835437","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001438","Nodes","","21.000000","35.856932","DDS demands","Known Flow","340422.192788","672818.697290","","0.000000","","","","-7.170000","","-1.080000","","","","","-7.377297","-8.250000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300001439","Nodes","","21.000000","35.869051","DDS demands","Known Flow","340421.791788","672815.510289","","0.000000","","","","-1.809999","","-1.749999","","","","","-3.183415","-3.560000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300001444","Nodes","","21.000000","49.900464","Default Known Flow Node","Known Flow","341040.017956","672096.310093","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001466","Nodes","","21.000000","49.889779","Default Known Flow Node","Known Flow","341037.642569","672093.108459","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001510","Nodes","","21.000000","29.572826","DDS demands","Known Flow","341138.742983","672647.775243","","0.000000","","","","","","-4.949999","","","","","-4.426378","-4.949999","","","","","","","","D1 PROFILE","","","",""
"64302300001531","Nodes","","21.000000","29.386448","Default Known Flow Node","Known Flow","341149.750276","672693.529168","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001524","Nodes","","21.000000","29.809592","Default Known Flow Node","Known Flow","341185.788995","672625.568237","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001526","Nodes","","21.000000","29.229044","Default Known Flow Node","Known Flow","341237.609010","672756.085273","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001527","Nodes","","21.000000","29.229044","Default Known Flow Node","Known Flow","341245.109012","672737.960268","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001532","Nodes","","21.000000","29.357679","Default Known Flow Node","Known Flow","341153.643987","672690.438255","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001541","Nodes","","21.000000","23.904555","Default Known Flow Node","Known Flow","341332.234035","672230.177129","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001542","Nodes","","21.000000","23.850077","Default Known Flow Node","Known Flow","341342.234667","672227.178269","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001552","Nodes","","21.000000","29.103105","Default Known Flow Node","Known Flow","341093.845970","672874.418305","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001553","Nodes","","21.000000","29.199837","Default Known Flow Node","Known Flow","341123.143978","672797.251284","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001554","Nodes","","21.000000","29.307880","Default Known Flow Node","Known Flow","341266.083017","672600.701230","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001558","Nodes","","21.000000","29.711576","Default Known Flow Node","Known Flow","341236.159322","672542.603351","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001600","Nodes","","21.000000","25.435489","Default Known Flow Node","Known Flow","341300.770329","672258.030497","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001567","Nodes","","21.000000","29.248772","Default Known Flow Node","Known Flow","341137.611982","672754.743272","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001570","Nodes","","21.000000","30.676111","Default Known Flow Node","Known Flow","341171.200179","672567.915610","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001594","Nodes","","21.000000","30.658579","Default Known Flow Node","Known Flow","341174.467329","672567.052094","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001581","Nodes","","21.000000","29.564490","Default Known Flow Node","Known Flow","341245.087154","672542.373429","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001271","Nodes","","21.000000","31.800044","Default Known Flow Node","Known Flow","340887.023914","672414.898180","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001577","Nodes","","21.000000","29.409671","DDS demands","Known Flow","341252.120014","672706.114259","","0.000000","","","","","","-6.340000","","","","","-5.669341","-6.340000","","","","","","","","D1 PROFILE","","","",""
"64302300001578","Nodes","","21.000000","27.422182","Default Known Flow Node","Known Flow","341252.438014","672451.336190","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001525","Nodes","","21.000000","29.798381","DDS demands","Known Flow","341224.494006","672615.135234","","0.000000","","","","","","-9.729999","","","","","-8.700739","-9.729999","","","","","","","","D1 PROFILE","","","",""
"64302300001585","Nodes","","21.000000","30.485442","DDS demands","Known Flow","341176.238993","672577.747224","","0.000000","","","","","","-1.690000","","","","","-1.511228","-1.690000","","","","","","","","D1 PROFILE","","","",""
"64302300001591","Nodes","","21.000000","29.611019","DDS demands","Known Flow","341143.493984","672636.300240","","0.000000","","","","","","-2.339999","","","","","-2.092469","-2.339999","","","","","","","","D1 PROFILE","","","",""
"64302300001592","Nodes","","21.000000","29.200579","Default Known Flow Node","Known Flow","341123.473979","672791.727282","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001601","Nodes","","21.000000","22.894174","DDS demands","Known Flow","341326.391034","672293.390147","","0.000000","-39.999997","","","","","","","","","","-35.768714","-39.999997","","","C1 PROFILE","","","","","","","","",""
"64302300001606","Nodes","","21.000000","32.130252","Default Known Flow Node","Known Flow","340912.557510","672635.853163","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001610","Nodes","","21.000000","27.619926","DDS demands","Known Flow","340835.160005","673025.430383","","0.000000","","","","","","-5.760000","","","","","-5.150695","-5.760000","","","","","","","","D1 PROFILE","","","",""
"64302300001399","Nodes","","21.000000","27.662240","Default Known Flow Node","Known Flow","340835.726900","673023.824345","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001644","Nodes","","21.000000","28.397332","DDS demands","Known Flow","341010.211384","673089.335582","","0.000000","","","","","","-13.780000","","","","","-12.322322","-13.780000","","","","","","","","D1 PROFILE","","","",""
"64302300001614","Nodes","","21.000000","29.054156","Default Known Flow Node","Known Flow","341060.095961","672860.745301","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001619","Nodes","","21.000000","29.056595","Default Known Flow Node","Known Flow","341060.980962","672861.780301","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001620","Nodes","","21.000000","28.175751","Default Known Flow Node","Known Flow","340958.812934","673069.355358","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001622","Nodes","","21.000000","28.084698","Default Known Flow Node","Known Flow","340959.931934","673229.240401","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001623","Nodes","","21.000000","28.084698","Default Known Flow Node","Known Flow","340960.404934","673228.124401","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001633","Nodes","","21.000000","29.936065","DDS demands","Known Flow","340876.601911","672830.900293","","0.000000","-30.850001","","","","","","","","","","-27.586623","-30.850001","","","C1 PROFILE","","","","","","","","",""
"64302300001353","Nodes","","21.000000","28.550866","Default Known Flow Node","Known Flow","340842.814902","673211.134396","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001621","Nodes","","21.000000","28.283763","Default Known Flow Node","Known Flow","340963.516935","673071.143358","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001648","Nodes","","21.000000","46.948344","Default Known Flow Node","Known Flow","342680.184402","671094.618820","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001319","Nodes","Loch Centre (Communiity Centre)","21.000000","32.612022","DDS demands","Known Flow","340637.858846","672490.835200","","0.000000","-122.179997","","","","","","","","","","-109.255543","-122.179997","","","C1 PROFILE","","","","","","","","",""
"64302300001435","Nodes","","21.000000","47.471422","Default Known Flow Node","Known Flow","340376.983775","673360.585437","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001128","Nodes","","21.000000","41.903943","Default Known Flow Node","Known Flow","340149.612714","672529.011211","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001187","Nodes","","21.000000","26.082791","DDS demands","Known Flow","339878.302640","673192.014391","","0.000000","","","","","","-1.960000","","","","","-1.752667","-1.960000","","","","","","","","D1 PROFILE","","","",""
"64302300001549","Nodes","","21.000000","29.394846","Default Known Flow Node","Known Flow","341250.881013","672718.141262","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001611","Nodes","","21.000000","27.619182","DDS demands","Known Flow","340840.126901","673027.207346","","0.000000","","","","","","-3.790000","","","","","-3.389085","-3.790000","","","","","","","","D1 PROFILE","","","",""
"64302300000007","Nodes","","21.000000","27.619698","Default Known Flow Node","Known Flow","340835.725638","673025.632745","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000002","Nodes","New Winton (West) RRI,","21.000000","49.999982","Default Known Pressure Node","Known Pressure","342556.110368","671115.948826","","0.000000","","","","","","","","","","","18.277813","20.440001","","","","","","","","","","","",""
"64302300000006","Nodes","","21.000000","27.662349","Default Known Flow Node","Known Flow","340836.292345","673024.026260","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000011","Nodes","","21.000000","29.229044","Default Known Flow Node","Known Flow","341243.980450","672740.687626","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000012","Nodes","","21.000000","36.395799","Default Known Flow Node","Known Flow","340548.732995","672785.706261","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000297","Nodes","297","21.000000","47.562285","DDS demands","Known Flow","340219.233732","672181.585116","","0.000000","","","","","","-5.670000","","","","","-5.070216","-5.670000","","","","","","","","D1 PROFILE","","","",""
