"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"64301600000002","Nodes","2","21.000000","49.968581","DDS demands","Known Flow","365691.938550","677860.622278","","0.000000","","","","","-5.169999","","","","-4.623106","-5.169999","","","","","","","D1 PROFILE","","",""
"64301600000036","Nodes","36","21.000000","25.918543","Default Known Flow Node","Known Flow","366093.824157","678205.091822","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000032","Nodes","32","21.000000","26.231456","DDS demands","Known Flow","366631.623469","678408.322411","","0.000000","","","","","-15.829999","","","","-14.155468","-15.829999","","","","","","","D1 PROFILE","","",""
"64301600000026","Nodes","26","21.000000","43.207568","Default Known Flow Node","Known Flow","367232.109083","678878.388939","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000049","Nodes","49","21.000000","43.499222","Default Known Flow Node","Known Flow","367243.747086","678833.542926","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000051","Nodes","51","21.000000","43.127489","DDS demands","Known Flow","367247.733087","678884.491940","","0.000000","","","","","-4.330000","","","","-3.871963","-4.330000","","","","","","","D1 PROFILE","","",""
"64301600000059","Nodes","59","21.000000","37.434787","DDS demands","Known Flow","367602.906025","678966.348808","","0.000000","","","","","-20.909998","","","","-18.698094","-20.909998","","","","","","","D1 PROFILE","","",""
"64301600000007","Nodes","7","21.000000","36.248548","DDS demands","Known Flow","366765.812183","678687.942212","","0.000000","","","","","-2.140000","","","","-1.913626","-2.140000","","","","","","","D1 PROFILE","","",""
"64301600000347","Nodes","347","21.000000","26.028505","Default Known Flow Node","Known Flow","366633.159920","678412.259812","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000146","Nodes","146","21.000000","38.742028","Default Known Flow Node","Known Flow","366951.987007","678800.563917","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000340","Nodes","340","21.000000","29.070890","DDS demands","Known Flow","367447.356142","678941.145956","","0.000000","","","","","-5.969999","","","","-5.338480","-5.969999","","","","","","","D1 PROFILE","","",""
"64301600000140","Nodes","140","21.000000","31.741587","DDS demands","Known Flow","367442.096140","678895.182943","","0.000000","","","","","-11.810000","","","","-10.560714","-11.810000","","","","","","","D1 PROFILE","","",""
"64301600000141","Nodes","141","21.000000","37.024049","DDS demands","Known Flow","367343.606113","678963.040962","","0.000000","","","","","-5.749999","","","","-5.141752","-5.749999","","","","","","","D1 PROFILE","","",""
"64301600000142","Nodes","142","21.000000","27.142134","DDS demands","Known Flow","367454.951144","678993.290970","","0.000000","","","","","-21.309999","","","","-19.055783","-21.309999","","","","","","","D1 PROFILE","","",""
"64301600000401","Nodes","401","21.000000","39.098334","DDS demands","Known Flow","368161.046998","678046.994092","","0.000000","","","","","-6.989999","","","","-6.250582","-6.989999","","","","","","","D1 PROFILE","","",""
