"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64400200000351","Nodes","351,Logger-9339-Glasgow Road","21.000000","26.262206","Val Log Post","Known Flow","269945.125000","677621.625000","0.000000","","","","","","","","","","-24.999999","","","","-22.355447","-24.999999","","","","","","","","","","","I2 PROFILE","","",""
"644002-37","Nodes","-37","21.000000","26.262206","Default Known Flow Node","Known Flow","269950.250000","677608.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000667","Nodes","667","21.000000","22.152146","Default Known Flow Node","Known Flow","269525.250000","677609.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000668","Nodes","668","21.000000","21.839019","DDS demands","Known Flow","269420.250000","677540.875000","0.000000","","","","","","-5.830000","","","","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","","","","",""
"644002-34","Nodes","-34","21.000000","22.340133","Default Known Flow Node","Known Flow","269541.125000","677584.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000630","Nodes","630","21.000000","22.325112","DDS demands","Known Flow","269561.875000","677558.250000","0.000000","","","","","","-11.740000","","","","","","","","-10.498118","-11.740000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000631","Nodes","631","21.000000","21.193239","DDS demands","Known Flow","269606.000000","677574.250000","0.000000","","","","","","-15.229999","","","","","","","","-13.618938","-15.229999","","","","","","","D1 PROFILE","","","","","","",""
"644002-30","Nodes","-30","21.000000","22.534445","Default Known Flow Node","Known Flow","269563.625000","677550.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000632","Nodes","632","21.000000","21.405307","DDS demands","Known Flow","269662.000000","677608.625000","0.000000","","","","","","-4.719999","","","","","","","","-4.220708","-4.719999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000633","Nodes","633","21.000000","21.313848","DDS demands","Known Flow","269677.250000","677600.250000","0.000000","","","","","","-3.099999","","","","","","","","-2.772075","-3.099999","","","","","","","D1 PROFILE","","","","","","",""
"644002-1462668","Nodes","-1462668","21.000000","22.534445","Default Known Flow Node","Known Flow","269569.000000","677552.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-6","Nodes","-6","21.000000","29.571653","Default Known Flow Node","Known Flow","270049.250000","677343.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000176","Nodes","176","21.000000","33.848733","DDS demands","Known Flow","271770.000000","677493.375000","0.000000","","","","","","-8.180000","","","","","","","","-7.314702","-8.180000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000198","Nodes","198","21.000000","33.747142","DDS demands","Known Flow","271768.875000","677488.000000","0.000000","","","","","","-2.750000","","","","","","","","-2.459099","-2.750000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000640","Nodes","640","21.000000","32.308619","DDS demands","Known Flow","271919.500000","677280.000000","0.000000","","","","","","-13.560000","","","","","","","","-12.125594","-13.560000","","","","","","","D1 PROFILE","","","","","","",""
"644002-332","Nodes","-332","21.000000","32.483885","Default Known Flow Node","Known Flow","271879.250000","677262.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-339","Nodes","-339","21.000000","32.306985","Default Known Flow Node","Known Flow","271921.625000","677280.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-341","Nodes","-341","21.000000","32.597073","Default Known Flow Node","Known Flow","271713.500000","677285.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-348","Nodes","-348","21.000000","32.597073","Default Known Flow Node","Known Flow","271714.500000","677297.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-364","Nodes","-364","21.000000","32.624885","Default Known Flow Node","Known Flow","271718.000000","677331.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462556","Nodes","-1462556","21.000000","32.624885","Default Known Flow Node","Known Flow","271718.750000","677340.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-315","Nodes","-315","21.000000","32.601781","Default Known Flow Node","Known Flow","271759.000000","677167.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000331","Nodes","331","21.000000","32.676214","DDS demands","Known Flow","271770.375000","677107.750000","0.000000","","","","","","-14.300000","","","","","","","","-12.787315","-14.300000","","","","","","","D1 PROFILE","","","","","","",""
"644002-428","Nodes","-428","21.000000","32.787376","Default Known Flow Node","Known Flow","271779.500000","677415.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000189","Nodes","189","21.000000","32.691670","DDS demands","Known Flow","271810.125000","677406.250000","0.000000","","","","","","-10.069999","","","","","","","","-9.004774","-10.069999","","","","","","","D1 PROFILE","","","","","","",""
"644002-324","Nodes","-324","21.000000","32.580325","Default Known Flow Node","Known Flow","271791.375000","677225.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-323","Nodes","-323","21.000000","32.582963","Default Known Flow Node","Known Flow","271790.875000","677225.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-331","Nodes","-331","21.000000","32.418041","Default Known Flow Node","Known Flow","271815.125000","677246.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000639","Nodes","639","21.000000","32.366669","DDS demands","Known Flow","271836.375000","677270.750000","0.000000","","","","","","-6.000000","","","","","","","","-5.365307","-6.000000","","","","","","","D1 PROFILE","","","","","","",""
"644002-354","Nodes","-354","21.000000","32.970821","Default Known Flow Node","Known Flow","271817.500000","677313.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000190","Nodes","190","21.000000","32.746048","DDS demands","Known Flow","271857.000000","677402.000000","0.000000","","","","","","-16.549998","","","","","","","","-14.799305","-16.549998","","","","","","","D1 PROFILE","","","","","","",""
"644002-329","Nodes","-329","21.000000","32.459086","Default Known Flow Node","Known Flow","271831.000000","677240.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000638","Nodes","638","21.000000","32.441591","DDS demands","Known Flow","271818.875000","677236.250000","0.000000","","","","","","-18.159999","","","","","","","","-16.238996","-18.159999","","","","","","","D1 PROFILE","","","","","","",""
"644002-349","Nodes","-349","21.000000","32.281432","Default Known Flow Node","Known Flow","271904.750000","677298.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000641","Nodes","641","21.000000","32.260935","DDS demands","Known Flow","271883.875000","677289.750000","0.000000","","","","","","-3.609999","","","","","","","","-3.228126","-3.609999","","","","","","","D1 PROFILE","","","","","","",""
"644002-338","Nodes","-338","21.000000","32.446654","Default Known Flow Node","Known Flow","271973.375000","677280.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000187","Nodes","187","21.000000","32.851983","DDS demands","Known Flow","271758.375000","677418.500000","0.000000","","","","","","-6.599999","","","","","","","","-5.901837","-6.599999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000188","Nodes","188","21.000000","32.782959","DDS demands","Known Flow","271757.000000","677403.750000","0.000000","","","","","","-9.970000","","","","","","","","-8.915352","-9.970000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000200","Nodes","200","21.000000","32.209078","DDS demands","Known Flow","271711.125000","677389.750000","0.000000","","","","","","-14.560000","","","","","","","","-13.019812","-14.560000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000746","Nodes","746","21.000000","32.295817","Default Known Flow Node","Known Flow","271704.250000","677371.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000739","Nodes","739","21.000000","32.648289","Default Known Flow Node","Known Flow","271749.125000","677327.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000745","Nodes","745","21.000000","31.979397","Default Known Flow Node","Known Flow","271682.750000","677361.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000742","Nodes","742","21.000000","31.979397","DDS demands","Known Flow","271663.125000","677368.000000","0.000000","","","","","","-4.199999","","","","","","","","-3.755715","-4.199999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000743","Nodes","743","21.000000","31.751054","Default Known Flow Node","Known Flow","271655.625000","677329.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-365","Nodes","-365","21.000000","31.751054","Default Known Flow Node","Known Flow","271674.500000","677331.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000543","Nodes","543","21.000000","31.199647","DDS demands","Known Flow","271631.875000","677290.875000","0.000000","","","","","","-6.639999","","","","","","","","-5.937606","-6.639999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000889","Nodes","889","21.000000","31.108738","DDS demands","Known Flow","271624.750000","677349.375000","0.000000","","","","","","-3.400000","","","","","","","","-3.040340","-3.400000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000195","Nodes","195","21.000000","32.973950","DDS demands","Known Flow","271810.750000","677318.000000","0.000000","","","","","","-19.680000","","","","","","","","-17.598209","-19.680000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000191","Nodes","191","21.000000","32.962758","DDS demands","Known Flow","271912.125000","677410.000000","0.000000","","","","","","-12.260000","","","","","","","","-10.963111","-12.260000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000192","Nodes","192","21.000000","32.785468","DDS demands","Known Flow","271917.375000","677398.750000","0.000000","","","","","","-7.960000","","","","","","","","-7.117974","-7.960000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000193","Nodes","193","21.000000","32.507620","DDS demands","Known Flow","271934.750000","677359.000000","0.000000","","","","","","-8.449999","","","","","","","","-7.556141","-8.449999","","","","","","","D1 PROFILE","","","","","","",""
"644002-353","Nodes","-353","21.000000","32.454415","Default Known Flow Node","Known Flow","271961.125000","677303.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462854","Nodes","-1462854","21.000000","32.173997","Default Known Flow Node","Known Flow","271871.625000","677285.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462787","Nodes","-1462787","21.000000","32.323212","Default Known Flow Node","Known Flow","271854.000000","677277.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-321","Nodes","-321","21.000000","32.441591","Default Known Flow Node","Known Flow","271823.125000","677218.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000196","Nodes","196","21.000000","32.653897","DDS demands","Known Flow","271751.000000","677210.250000","0.000000","","","","","","-18.510000","","","","","","","","-16.551973","-18.510000","","","","","","","D1 PROFILE","","","","","","",""
"644002-317","Nodes","-317","21.000000","32.649723","Default Known Flow Node","Known Flow","271755.000000","677190.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000740","Nodes","740","21.000000","32.676450","Default Known Flow Node","Known Flow","271744.750000","677282.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-311","Nodes","-311","21.000000","32.676214","Default Known Flow Node","Known Flow","271770.625000","677106.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-313","Nodes","-313","21.000000","32.743334","Default Known Flow Node","Known Flow","271800.125000","677114.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462923","Nodes","-1462923","21.000000","31.751054","Default Known Flow Node","Known Flow","271673.750000","677342.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000744","Nodes","744","21.000000","31.837895","Default Known Flow Node","Known Flow","271676.625000","677317.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
