"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)"
"64400400001701","Nodes","1701",21.000000,24.875743,"Default Known Flow Node","Known Flow",292962.718904,681552.519551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001705","Nodes","1705",21.000000,24.875743,"Default Known Flow Node","Known Flow",292975.595877,681553.837667,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462786","Nodes","1462786",21.000000,24.208684,"Default Known Flow Node","Known Flow",292685.220798,681984.462784,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000949","Nodes",,21.000000,24.208684,"DDS demands","Known Flow",292685.674084,681985.606301,,0.000000,-14.340000,,,,,-1.299999,,,,,,-13.985568,-15.640000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64400400001888","Nodes","1888",21.000000,26.118456,"Default Known Flow Node","Known Flow",292955.720872,681974.337781,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001877","Nodes","1877",21.000000,26.118456,"Default Known Flow Node","Known Flow",292959.220872,681959.462777,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001184","Nodes","1184",21.000000,25.012373,"Default Known Flow Node","Known Flow",292501.095748,681728.712714,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000883","Nodes","883",21.000000,25.012373,"Default Known Flow Node","Known Flow",292503.720749,681736.837716,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462862","Nodes","1462862",21.000000,26.257344,"Default Known Flow Node","Known Flow",292528.595755,681509.587654,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000150","Nodes","150",21.000000,26.139746,"DDS demands","Known Flow",292520.470753,681562.212669,,0.000000,,,,,,-3.130000,,,,,,-2.798902,-3.130000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000861","Nodes","861",21.000000,26.133343,"Default Known Flow Node","Known Flow",292521.220753,681563.837669,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000152","Nodes","152",21.000000,25.991595,"DDS demands","Known Flow",292644.095787,681594.587678,,0.000000,,,,,,-13.189999,,,,,,-11.794733,-13.189999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001227","Nodes","1227",21.000000,25.386480,"Default Known Flow Node","Known Flow",292621.470781,681536.212662,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001704","Nodes","1704",21.000000,25.997761,"Default Known Flow Node","Known Flow",292750.345816,681553.712667,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400169810","Nodes","169810",21.000000,25.386480,"Default Known Flow Node","Known Flow",292597.600353,681545.210938,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400169210","Nodes","169210",21.000000,25.302009,"Default Known Flow Node","Known Flow",292618.595780,681527.962659,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001057","Nodes","1057",21.000000,25.650758,"DDS demands","Known Flow",292677.970796,681609.837682,,0.000000,,,,,,-6.840000,,,,,,-6.116450,-6.840000,,"",,,,,,"D1 PROFILE",,,,,
"64400401463546","Nodes","1463546",21.000000,25.650758,"Default Known Flow Node","Known Flow",292672.845795,681609.837682,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000154","Nodes","154",21.000000,25.997340,"DDS demands","Known Flow",292751.595816,681553.212666,,0.000000,-5.650000,,,,,-30.729999,,,,,,-32.531646,-36.379999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64400400001702","Nodes","1702",21.000000,25.996931,"Default Known Flow Node","Known Flow",292753.220816,681552.587666,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000993","Nodes","993",21.000000,25.018096,"DDS demands","Known Flow",292751.595816,681644.462691,,0.000000,,,,,,-8.779999,,,,,,-7.851233,-8.779999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001739","Nodes","1739",21.000000,24.929647,"Default Known Flow Node","Known Flow",292699.595802,681664.837697,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001730","Nodes","1730",21.000000,25.018096,"Default Known Flow Node","Known Flow",292749.970816,681639.462690,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000994","Nodes","994",21.000000,24.779158,"DDS demands","Known Flow",292710.220805,681725.712713,,0.000000,,,,,,-13.359999,,,,,,-11.946751,-13.359999,,"",,,,,,"D1 PROFILE",,,,,
"64400401462640","Nodes","1462640",21.000000,24.779158,"Default Known Flow Node","Known Flow",292726.470809,681737.337716,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000983","Nodes","Hanover Housing (NDM)",21.000000,25.127197,"DM site","Known Flow",292786.470825,681681.212701,,0.000000,,-39.999997,,,,-7.580000,,,,,,-42.546884,-47.579996,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"64400400001736","Nodes","1736",21.000000,25.107742,"Default Known Flow Node","Known Flow",292781.235547,681661.333818,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000982","Nodes","982",21.000000,25.136012,"DDS demands","Known Flow",292801.845830,681742.587718,,0.000000,,,,,,-6.249999,,,,,,-5.588861,-6.249999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001786","Nodes","1786",21.000000,25.080066,"Default Known Flow Node","Known Flow",292755.220817,681760.337723,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000984","Nodes","984",21.000000,25.053800,"DDS demands","Known Flow",292733.345811,681768.712725,,0.000000,,,,,,-10.899999,,,,,,-9.746974,-10.899999,,"",,,,,,"D1 PROFILE",,,,,
"64400401463517","Nodes","1463517",21.000000,25.053800,"Default Known Flow Node","Known Flow",292721.845808,681773.587726,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000981","Nodes","981",21.000000,25.193010,"DDS demands","Known Flow",292821.970835,681795.462732,,0.000000,,,,,,-7.459999,,,,,,-6.670865,-7.459999,,"",,,,,,"D1 PROFILE",,,,,
"64400400000978","Nodes","978",21.000000,25.089261,"DDS demands","Known Flow",292757.970818,681818.462739,,0.000000,,,,,,-2.430000,,,,,,-2.172949,-2.430000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000155","Nodes","155",21.000000,25.982217,"DDS demands","Known Flow",292833.095838,681521.462658,,0.000000,,,,,,-6.900000,,,,,,-6.170103,-6.900000,,"",,,,,,"D1 PROFILE",,,,,
"64400401462894","Nodes","Logger 5014, 22 Abbotts Road",21.000000,25.982217,"Val Log Cath","Known Flow",292836.845839,681519.962657,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000156","Nodes",,21.000000,25.921613,"DDS demands","Known Flow",292843.720841,681512.712655,,0.000000,-13.179999,,,,,-19.080000,,,,,,-28.847468,-32.260001,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64400400000997","Nodes","997",21.000000,25.770517,"Default Known Flow Node","Known Flow",292908.595859,681727.087714,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000146","Nodes","146",21.000000,25.208618,"DDS demands","Known Flow",292975.220536,681714.585793,,0.000000,,,,,,-14.330000,,,,,,-12.814142,-14.330000,,"",,,,,,"D1 PROFILE",,,,,
"64400404904589","Nodes","4904589",21.000000,25.144036,"Default Known Flow Node","Known Flow",292978.599816,681706.959755,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001529","Nodes","1529",21.000000,25.647166,"Default Known Flow Node","Known Flow",292940.345867,681741.212718,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904633","Nodes","4904633",21.000000,25.666822,"Default Known Flow Node","Known Flow",292941.434202,681745.096432,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001770","Nodes","1770",21.000000,25.620065,"Default Known Flow Node","Known Flow",292939.470867,681738.212717,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000908","Nodes","908",21.000000,25.660446,"DDS demands","Known Flow",292904.347631,681768.218722,,0.000000,,,,,,-2.599999,,,,,,-2.324966,-2.599999,,"",,,,,,"D1 PROFILE",,,,,
"64400401462698","Nodes","1462698",21.000000,25.660446,"Default Known Flow Node","Known Flow",292908.595859,681766.962725,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001763","Nodes","1763",21.000000,25.759173,"Default Known Flow Node","Known Flow",292897.345856,681730.462715,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463562","Nodes","1463562",21.000000,25.458494,"Default Known Flow Node","Known Flow",292856.220844,681748.587720,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000986","Nodes","986",21.000000,25.323130,"DDS demands","Known Flow",292872.720849,681794.962732,,0.000000,,,,,,-10.569999,,,,,,-9.451883,-10.569999,,"",,,,,,"D1 PROFILE",,,,,
"64400401462609","Nodes","1462609",21.000000,25.323130,"Default Known Flow Node","Known Flow",292895.970855,681786.962730,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000987","Nodes","987",21.000000,25.051996,"DDS demands","Known Flow",292757.970818,681836.212743,,0.000000,,,,,,-1.970000,,,,,,-1.761609,-1.970000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001823","Nodes","1823",21.000000,25.049273,"Default Known Flow Node","Known Flow",292724.993382,681829.778525,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000979","Nodes","979",21.000000,25.047921,"DDS demands","Known Flow",292742.095813,681841.712745,,0.000000,,,,,,-4.579999,,,,,,-4.095518,-4.579999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001834","Nodes","1834",21.000000,25.016250,"Default Known Flow Node","Known Flow",292762.304044,681847.104366,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000134","Nodes","134",21.000000,25.039020,"DDS demands","Known Flow",292706.970804,681835.962743,,0.000000,,,,,,-2.230000,,,,,,-1.994105,-2.230000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001832","Nodes","1832",21.000000,25.031696,"Default Known Flow Node","Known Flow",292692.220800,681841.212745,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000194","Nodes","194",21.000000,25.025476,"DDS demands","Known Flow",292721.095808,681853.337748,,0.000000,,,,,,-2.380000,,,,,,-2.128238,-2.380000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001506","Nodes","1506",21.000000,25.441684,"DDS demands","Known Flow",292958.595872,681806.337735,,0.000000,,,,,,-5.140000,,,,,,-4.596280,-5.140000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001807","Nodes","1807",21.000000,25.441630,"Default Known Flow Node","Known Flow",292965.355101,681804.624128,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001530","Nodes","1530",21.000000,25.251921,"Default Known Flow Node","Known Flow",292978.345878,681879.712755,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001844","Nodes","1844",21.000000,25.213659,"Default Known Flow Node","Known Flow",292992.595882,681874.087754,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904572","Nodes","4904572",21.000000,26.113605,"Default Known Flow Node","Known Flow",292971.374618,681954.703520,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000970","Nodes",,21.000000,25.548301,"DDS demands","Known Flow",292928.111331,681873.254664,,0.000000,,,,,,-18.360000,,,,,,-16.417840,-18.360000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000135","Nodes",,21.000000,25.110956,"DDS demands","Known Flow",292835.207377,681907.552566,,0.000000,,,,,,-10.300000,,,,,,-9.210445,-10.300000,,"",,,,,,"D1 PROFILE",,,,,
"64400400001856","Nodes",,21.000000,24.825543,"Default Known Flow Node","Known Flow",292751.845816,681950.837775,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001866","Nodes","1866",21.000000,24.825543,"Default Known Flow Node","Known Flow",292752.345816,681938.712771,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000137","Nodes","137",21.000000,26.197352,"DDS demands","Known Flow",292978.845878,681983.087783,,0.000000,-19.819999,,,,,,,,,,,-17.723398,-19.819999,,"","C1 PROFILE",,,,,,,,,,
"64400400001896","Nodes","1896",21.000000,26.252947,"Default Known Flow Node","Known Flow",292984.345879,681985.087784,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000136","Nodes","136",21.000000,24.958919,"DDS demands","Known Flow",292634.845784,681863.337751,,0.000000,,,-0.070000,-6.789999,,-15.789999,,,,,,-20.254035,-22.649998,,"",,,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,,
"64400400001853","Nodes","1853",21.000000,24.875195,"Default Known Flow Node","Known Flow",292583.095770,681904.462762,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000072","Nodes","72",21.000000,24.790062,"Default Known Flow Node","Known Flow",292607.710172,681984.216297,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001899","Nodes","1899",21.000000,24.788445,"Default Known Flow Node","Known Flow",292608.345777,681985.712784,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463079","Nodes","1463079",21.000000,26.224665,"Default Known Flow Node","Known Flow",292511.095751,681548.462665,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001863","Nodes","1863",21.000000,24.849797,"Default Known Flow Node","Known Flow",292591.408483,681928.609213,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001851","Nodes","1851",21.000000,24.875195,"Default Known Flow Node","Known Flow",292618.595780,681892.212759,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001859","Nodes","1859",21.000000,24.849797,"Default Known Flow Node","Known Flow",292628.595783,681916.212765,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001228","Nodes","1228",21.000000,25.386480,"Default Known Flow Node","Known Flow",292603.595776,681560.087668,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001689","Nodes","1689",21.000000,25.345495,"Default Known Flow Node","Known Flow",292634.595784,681521.462658,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001854","Nodes","1854",21.000000,24.875195,"Default Known Flow Node","Known Flow",292628.220782,681905.212762,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001229","Nodes","1229",21.000000,25.302009,"Default Known Flow Node","Known Flow",292641.220786,681538.462662,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462560","Nodes","1462560",21.000000,25.345495,"Default Known Flow Node","Known Flow",292631.720783,681504.212653,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001846","Nodes","1846",21.000000,24.988194,"Default Known Flow Node","Known Flow",292706.095804,681875.587754,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001735","Nodes","1735",21.000000,24.929647,"Default Known Flow Node","Known Flow",292697.595801,681659.462695,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462776","Nodes","1462776",21.000000,24.929647,"Default Known Flow Node","Known Flow",292710.845805,681654.087694,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463350","Nodes","1463350",21.000000,24.929647,"Default Known Flow Node","Known Flow",292684.720798,681664.462697,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001824","Nodes","1824",21.000000,25.044508,"Default Known Flow Node","Known Flow",292716.618003,681832.652430,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463321","Nodes","1463321",21.000000,25.044508,"Default Known Flow Node","Known Flow",292732.345811,681874.962754,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463280","Nodes","1463280",21.000000,25.018096,"Default Known Flow Node","Known Flow",292759.970818,681635.837689,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462740","Nodes","1462740",21.000000,25.018096,"Default Known Flow Node","Known Flow",292730.720810,681646.212692,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001708","Nodes","1708",21.000000,25.932659,"Default Known Flow Node","Known Flow",292756.470817,681576.587673,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001873","Nodes",,21.000000,24.825543,"DDS demands","Known Flow",292769.095821,681932.837770,,0.000000,-64.999999,,,,,,,,,,,-58.124162,-64.999999,,"","C1 PROFILE",,,,,,,,,,
"64400401463056","Nodes","1463056",21.000000,25.080066,"Default Known Flow Node","Known Flow",292768.720821,681792.962732,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462705","Nodes","1462705",21.000000,25.016250,"Default Known Flow Node","Known Flow",292767.220820,681859.462750,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000980","Nodes","980",21.000000,24.923137,"DDS demands","Known Flow",292785.095825,681849.462747,,0.000000,,,,,,-7.269999,,,,,,-6.500963,-7.269999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001749","Nodes","1749",21.000000,25.135145,"Default Known Flow Node","Known Flow",292789.595826,681692.337704,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463569","Nodes","1463569",21.000000,25.091643,"Default Known Flow Node","Known Flow",292768.595821,681696.587705,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001869","Nodes","1869",21.000000,25.067462,"Default Known Flow Node","Known Flow",292834.220838,681946.212773,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001762","Nodes","1762",21.000000,25.752063,"Default Known Flow Node","Known Flow",292881.345851,681728.587714,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463218","Nodes","1463218",21.000000,25.752063,"Default Known Flow Node","Known Flow",292879.845851,681722.212712,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001780","Nodes","1780",21.000000,25.165431,"Default Known Flow Node","Known Flow",292889.595854,681754.337721,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000998","Nodes","998",21.000000,23.711602,"DDS demands","Known Flow",292875.970850,681751.462720,,0.000000,,,,,,-7.539999,,,,,,-6.742402,-7.539999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001768","Nodes","1768",21.000000,25.752063,"Default Known Flow Node","Known Flow",292894.720855,681737.337716,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463364","Nodes","1463364",21.000000,25.759173,"Default Known Flow Node","Known Flow",292894.220855,681720.087712,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462567","Nodes","1462567",21.000000,24.875743,"Default Known Flow Node","Known Flow",292959.720873,681552.212666,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001876","Nodes","1876",21.000000,26.118456,"Default Known Flow Node","Known Flow",292971.807447,681956.347891,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000196","Nodes","196",21.000000,24.875743,"DDS demands","Known Flow",292971.220876,681602.712680,,0.000000,,,,,,-2.990000,,,,,,-2.673711,-2.990000,,"",,,,,,"D1 PROFILE",,,,,
"64400404904624","Nodes","4904624",21.000000,25.965787,"Default Known Flow Node","Known Flow",292744.254922,681520.951872,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000079","Nodes","79",21.000000,26.135825,"DDS demands","Known Flow",292938.470867,681997.212787,,0.000000,,,,,,-3.260000,,,,,,-2.915150,-3.260000,,"",,,,,,"D1 PROFILE",,,,,
"64400401463026","Nodes","1463026",21.000000,26.146687,"Default Known Flow Node","Known Flow",292945.598161,681994.719338,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401001910","Nodes","1001910",21.000000,24.267535,"Default Known Flow Node","Known Flow",292687.598718,681990.461628,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462826","Nodes","1462826",21.000000,24.208684,"Default Known Flow Node","Known Flow",292690.720799,681983.337783,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001900","Nodes","1900",21.000000,24.783049,"Default Known Flow Node","Known Flow",292607.199729,681986.158687,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001907","Nodes","1907",21.000000,24.774242,"Default Known Flow Node","Known Flow",292608.595777,681989.587785,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463196","Nodes","1463196",21.000000,24.788158,"Default Known Flow Node","Known Flow",292609.720777,681988.837785,,,,,,-4.099999,,-3.520000,,,,,,-6.813940,-7.620000,,,,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"64400400001911","Nodes","1911",21.000000,24.774242,"Default Known Flow Node","Known Flow",292605.345776,681991.337786,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001914","Nodes","1914",21.000000,24.297875,"Default Known Flow Node","Known Flow",292688.590933,681992.964715,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462763","Nodes","1462763",21.000000,24.267535,"Default Known Flow Node","Known Flow",292692.845800,681988.337785,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463265","Nodes","1463265",21.000000,24.297875,"Default Known Flow Node","Known Flow",292693.720800,681990.962785,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001883","Nodes","1883",21.000000,26.146687,"Default Known Flow Node","Known Flow",292947.970869,681966.462779,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001872","Nodes","1872",21.000000,26.118456,"Default Known Flow Node","Known Flow",292950.345870,681950.587774,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001892","Nodes","1892",21.000000,26.363485,"Default Known Flow Node","Known Flow",292996.595883,681979.587782,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
