"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64403000000001","Nodes","","21.000000","27.243746","Default Known Flow Node","Known Flow","279073.234152","667042.855793","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000009","Nodes","","21.000000","36.086379","Default Known Flow Node","Known Flow","279407.969792","666710.704046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000017","Nodes","","21.000000","36.784735","Default Known Flow Node","Known Flow","279410.711143","666708.709663","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000016","Nodes","","21.000000","36.790049","Default Known Flow Node","Known Flow","279411.478840","666709.061440","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000005","Nodes","","21.000000","30.614387","Default Known Flow Node","Known Flow","279634.437212","666911.522283","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000019","Nodes","","21.000000","35.848548","Default Known Flow Node","Known Flow","279418.835514","666687.199306","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000351","Nodes","351","21.000000","33.000907","DDS demands","Known Flow","282312.625000","667434.375000","","0.000000","-7.979999","","","-2.279999","","","","","","","-9.174675","-10.259999","","","","C1 PROFILE","","","D1 PROFILE","","","","","","",""
"64403000000021","Nodes","21","21.000000","26.698602","DDS demands","Known Flow","278969.828362","667022.941311","","0.000000","","","","-2.959999","","","","","","","-2.646885","-2.959999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000366","Nodes","366","21.000000","32.469918","DDS demands","Known Flow","281842.870466","667571.684585","","0.000000","","","","-8.010000","","","","","","","-7.162685","-8.010000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000212","Nodes","212","21.000000","22.556848","DDS demands","Known Flow","281814.511729","668013.333808","","0.000000","","-39.999997","","-24.999999","","","","","","","-58.124162","-64.999995","","","","","C2 PROFILE","","D1 PROFILE","","","","","","",""
"64403000000365","Nodes","AIRDRIE ROAD CSEP, P00085689, 69.19 scmh","28.000000","32.528412","CSEP DDS Matched","Known Flow","281855.232032","667613.582263","","0.000000","","","","","-69.190001","","","","","","-61.870938","-69.190001","","","","","","","","DC PROFILE","","","","","",""
"64403000000378","Nodes","378","21.000000","33.321907","DDS demands","Known Flow","281962.934458","667655.423484","","0.000000","","","","-1.479999","","","","","","","-1.323442","-1.479999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000358","Nodes","358","21.000000","30.184848","DDS demands","Known Flow","281951.750000","667845.375000","","0.000000","","","","-1.760000","","","","","","","-1.573823","-1.760000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000359","Nodes","359","21.000000","29.831147","DDS demands","Known Flow","282108.731796","667878.215741","","0.000000","","","","-4.300000","","","","","","","-3.845137","-4.300000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000123","Nodes","123","21.000000","27.655155","DDS demands","Known Flow","281951.922595","667998.855851","","0.000000","","","","-17.580000","","","","","","","-15.720351","-17.580000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000129","Nodes","129","21.000000","29.346385","Default Known Flow Node","Known Flow","282140.800091","667875.470444","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000170","Nodes","170","21.000000","29.404881","Default Known Flow Node","Known Flow","279212.770511","667006.422950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000042","Nodes","42","21.000000","26.962923","DDS demands","Known Flow","279122.625000","667005.375000","","0.000000","","","","-4.300000","","","","","","","-3.845137","-4.300000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000379","Nodes","379","21.000000","25.431913","DDS demands","Known Flow","281812.125000","668090.250000","","0.000000","-6.000000","-13.399999","","","","","","","","","-17.347827","-19.400001","","","","C1 PROFILE","C2 PROFILE","","","","","","","","",""
"64403000000364","Nodes","364","21.000000","33.550853","DDS demands","Known Flow","281970.964216","667570.155107","","0.000000","","","","-8.209999","","","","","","","-7.341529","-8.209999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000388","Nodes","388","21.000000","35.194954","Default Known Flow Node","Known Flow","282059.648266","667673.713723","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000125","Nodes","125","21.000000","29.548584","DDS demands","Known Flow","282074.941686","667878.376264","","0.000000","","","","-8.600000","","","","","","","-7.690274","-8.600000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000161","Nodes","161","21.000000","27.226933","DDS demands","Known Flow","281920.591785","668031.709785","","0.000000","","","","-3.849999","","","","","","","-3.442738","-3.849999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000402","Nodes","402","21.000000","25.529296","DDS demands","Known Flow","281970.052203","668199.984459","","0.000000","","","","-18.209999","","","","","","","-16.283707","-18.209999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000178","Nodes","178","21.000000","27.649833","DDS demands","Known Flow","282243.126607","668142.693688","","0.000000","","","","-9.289999","","","","","","","-8.307284","-9.289999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000380","Nodes","380","21.000000","27.892682","Default Known Flow Node","Known Flow","281861.833196","668163.852349","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000173","Nodes","173","21.000000","28.060113","Default Known Flow Node","Known Flow","282230.000474","668002.158103","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000184","Nodes","184","21.000000","27.478889","DDS demands","Known Flow","282380.141054","668003.882866","","0.000000","","","","-10.750000","","","","","","","-9.612842","-10.750000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000128","Nodes","128","21.000000","29.098573","DDS demands","Known Flow","282164.966432","667874.503791","","0.000000","","-53.830001","","-2.119999","","","","","","","-50.031494","-55.950000","","","","","C2 PROFILE","","D1 PROFILE","","","","","","",""
"64403000000436","Nodes","436","21.000000","27.908101","Default Known Flow Node","Known Flow","282284.158018","667994.741624","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000548","Nodes","Glen Road CSEP, P07113128, 40.62 scmh","24.000000","27.252883","CSEP DDS Matched","Known Flow","281758.681649","667935.545340","","0.000000","","","","","-40.619997","","","","","","-36.323127","-40.619997","","","","","","","","DC PROFILE","","","","","",""
"64403000000537","Nodes","537","21.000000","26.760484","Default Known Flow Node","Known Flow","281874.440562","668008.923444","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000467","Nodes","467","21.000000","29.328932","DDS demands","Known Flow","279215.500000","666693.750000","","0.000000","","","","-4.409999","","","","","","","-3.943500","-4.409999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000509","Nodes","","21.000000","49.978061","Default Known Flow Node","Known Flow","281786.555000","667495.635110","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000550","Nodes","550","21.000000","27.163029","Default Known Flow Node","Known Flow","281729.205370","667849.916294","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000498","Nodes","498","21.000000","28.228713","Default Known Flow Node","Known Flow","281838.306556","667951.236081","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000516","Nodes","516","21.000000","27.149983","Default Known Flow Node","Known Flow","281926.059118","667738.959951","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000499","Nodes","499","21.000000","27.993005","DDS demands","Known Flow","281869.173754","667949.148444","","0.000000","","","","-7.780000","","","","","","","-6.957015","-7.780000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000504","Nodes","504","21.000000","27.892682","Default Known Flow Node","Known Flow","281883.750000","668132.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000545","Nodes","545","21.000000","26.641823","DDS demands","Known Flow","281917.593003","667978.143514","","0.000000","","","","-4.409999","","","","","","","-3.943500","-4.409999","","","","","","","D1 PROFILE","","","","","","",""
"64403000000536","Nodes","536","21.000000","26.640436","Default Known Flow Node","Known Flow","281873.572702","667966.744238","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000001002","Nodes","1002","21.000000","27.063322","Default Known Flow Node","Known Flow","281917.374300","668010.331107","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000552","Nodes","552","21.000000","27.943622","Default Known Flow Node","Known Flow","282028.809360","668206.265962","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000473","Nodes","473","21.000000","36.055947","Default Known Flow Node","Known Flow","279409.253361","666707.872883","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000068","Nodes","","21.000000","28.089186","Default Known Flow Node","Known Flow","281815.877435","667954.229181","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000538","Nodes","538","21.000000","27.430256","Default Known Flow Node","Known Flow","281785.452675","667928.762385","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000004","Nodes","","21.000000","22.423790","Default Known Flow Node","Known Flow","282758.089533","668065.060013","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000008","Nodes","Logger 9868","21.000000","24.586343","Val Log Cath","Known Flow","282576.574814","667996.595188","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
