"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"644003-243","Nodes","-243",21.000000,28.649679,"Default Known Flow Node","Known Flow",285859.093940,680742.712446,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005510","Nodes",,21.000000,74.996346,"Default Known Flow Node","Known Flow",285636.794588,681656.496421,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005494","Nodes",,21.000000,74.999988,"Default Known Pressure Node","Known Pressure",285635.718880,681659.962695,,0.000000,,,,,,,,,,,,,,9.836396,10.999999,,"",,,,,,,,,,,,,
"64400300011111","Nodes","11111",21.000000,35.124364,"Default Known Flow Node","Known Flow",285471.957404,682344.630597,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-437","Nodes","-437",21.000000,33.350122,"Default Known Flow Node","Known Flow",285486.597956,682348.446898,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-396","Nodes","-396",21.000000,36.914327,"Default Known Flow Node","Known Flow",285701.093897,682265.087860,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003040","Nodes","3040",21.000000,36.910530,"DDS demands","Known Flow",285694.593896,682270.087861,,0.000000,,,,,,,-2.589999,,,,,,,-2.316024,-2.589999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-418","Nodes","-418",21.000000,36.233663,"Default Known Flow Node","Known Flow",285664.093887,682300.087870,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000248","Nodes","248",21.000000,36.710187,"DDS demands","Known Flow",285664.718888,682279.462864,,0.000000,,,,-5.680000,,,-6.429999,,,,,,,-10.828979,-12.109999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"644003-475","Nodes","-475",21.000000,35.739743,"Default Known Flow Node","Known Flow",285605.974183,682449.338579,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005531","Nodes",,21.000000,35.696756,"Default Known Flow Node","Known Flow",285613.594874,682395.775896,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-473","Nodes","-473",21.000000,35.739743,"Default Known Flow Node","Known Flow",285581.843865,682445.837909,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463331","Nodes","-1463331",21.000000,35.739743,"Default Known Flow Node","Known Flow",285582.093865,682441.337908,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-440","Nodes","-440",21.000000,31.925849,"Default Known Flow Node","Known Flow",285498.341555,682351.471764,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4904582","Nodes","-4904582",21.000000,32.018366,"Default Known Flow Node","Known Flow",285501.222347,682352.214336,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-412","Nodes","-412",21.000000,37.016430,"Default Known Flow Node","Known Flow",285715.383899,682286.847063,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-410","Nodes","-410",21.000000,37.015896,"Default Known Flow Node","Known Flow",285715.642152,682285.723961,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-433","Nodes","-433",21.000000,35.124364,"Default Known Flow Node","Known Flow",285452.480700,682339.418522,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-453","Nodes","-453",21.000000,33.047814,"Default Known Flow Node","Known Flow",285531.819206,682364.897343,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-462","Nodes","-462",21.000000,34.535081,"Default Known Flow Node","Known Flow",285575.468863,682380.837892,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-446","Nodes","-446",21.000000,32.455601,"Default Known Flow Node","Known Flow",285514.213980,682357.599627,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-406","Nodes","-406",21.000000,36.837806,"Default Known Flow Node","Known Flow",285689.843894,682281.212864,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-403","Nodes","-403",21.000000,36.837806,"Default Known Flow Node","Known Flow",285688.343894,682278.712864,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-447","Nodes","-447",21.000000,34.492012,"Default Known Flow Node","Known Flow",285578.843864,682360.087886,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464887","Nodes","-1464887",21.000000,34.492012,"Default Known Flow Node","Known Flow",285581.593865,682360.337886,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001975","Nodes","1975",21.000000,30.575939,"DDS demands","Known Flow",285565.101322,682262.301701,,0.000000,,,,,,,-12.319999,,,,,,,-11.016764,-12.319999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-372","Nodes","-372",21.000000,31.816002,"Default Known Flow Node","Known Flow",285836.187268,682089.432633,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000242","Nodes","242",21.000000,31.814370,"DDS demands","Known Flow",285837.468935,682088.087812,,0.000000,,,,,,,-10.899999,,,,,,,-9.746974,-10.899999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300000336","Nodes","336",21.000000,39.230540,"DDS demands","Known Flow",285969.586784,682063.837835,,0.000000,,,,,,,-11.949999,,,,,,,-10.685903,-11.949999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-4904775","Nodes","-4904775",21.000000,38.885379,"Default Known Flow Node","Known Flow",285969.344000,682004.720004,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000250","Nodes","250",21.000000,38.836163,"DDS demands","Known Flow",285852.843939,682222.837849,,0.000000,,,,,,,-7.669999,,,,,,,-6.858651,-7.669999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300000252","Nodes","252",21.000000,38.815956,"DDS demands","Known Flow",285941.093963,682275.462863,,0.000000,-4.480000,,,,,,-9.920000,,,,,,,-12.876738,-14.400000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"644003-423","Nodes","-423",21.000000,37.937522,"Default Known Flow Node","Known Flow",285804.598553,682326.080743,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001913","Nodes","1913",21.000000,37.995911,"DDS demands","Known Flow",285806.343926,682327.212877,,0.000000,-6.000000,,,-7.519999,,,-10.779999,,,,,,,-21.729495,-24.299999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"64400300005645","Nodes",,21.000000,37.924054,"Default Known Flow Node","Known Flow",285838.007930,682351.960747,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-425","Nodes","-425",21.000000,37.936198,"Default Known Flow Node","Known Flow",285804.093926,682326.962877,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005653","Nodes",,21.000000,37.866631,"Default Known Flow Node","Known Flow",285785.879645,682460.698715,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001218","Nodes","1218",21.000000,37.875080,"Default Known Flow Node","Known Flow",285834.608072,682393.940321,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-365","Nodes","-365",21.000000,39.843305,"Default Known Flow Node","Known Flow",285913.343955,682085.087811,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462596","Nodes","-1462596",21.000000,39.843305,"Default Known Flow Node","Known Flow",285911.843955,682085.212811,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-351","Nodes","-351",21.000000,39.230585,"Default Known Flow Node","Known Flow",285970.593971,682064.462805,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000337","Nodes","337",21.000000,39.253673,"DDS demands","Known Flow",285980.593974,682065.212806,,0.000000,,,,,,,-4.980000,,,,,,,-4.453205,-4.980000,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-359","Nodes","-359",21.000000,39.747462,"Default Known Flow Node","Known Flow",285909.093170,682074.936634,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-358","Nodes","-358",21.000000,39.669461,"Default Known Flow Node","Known Flow",285918.217479,682074.663451,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005669","Nodes",,21.000000,37.892863,"Default Known Flow Node","Known Flow",285944.633338,682428.632406,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003324","Nodes","3324",21.000000,37.850041,"DDS demands","Known Flow",285980.104973,682456.130912,,0.000000,-0.009999,,,,,,-14.529999,,,,,,,-13.001927,-14.539999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"64400300003322","Nodes","3322",21.000000,37.894124,"Default Known Flow Node","Known Flow",286003.868980,682476.137918,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005646","Nodes",,21.000000,37.894708,"Default Known Flow Node","Known Flow",286011.974982,682485.325920,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-373","Nodes","-373",21.000000,39.979313,"Default Known Flow Node","Known Flow",285889.968949,682090.337813,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-370","Nodes","-370",21.000000,39.979313,"Default Known Flow Node","Known Flow",285890.968949,682088.712812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005679","Nodes",,21.000000,39.378329,"Default Known Flow Node","Known Flow",285923.299906,682171.292977,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005644","Nodes",,21.000000,39.378329,"Default Known Flow Node","Known Flow",285923.981958,682171.538835,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005685","Nodes",,21.000000,38.713845,"Default Known Flow Node","Known Flow",285876.502749,682337.862886,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-427","Nodes","-427",21.000000,38.713845,"Default Known Flow Node","Known Flow",285882.843947,682329.837878,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-374","Nodes","-374",21.000000,39.932619,"Default Known Flow Node","Known Flow",285888.633291,682094.196539,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-375","Nodes","-375",21.000000,39.935184,"Default Known Flow Node","Known Flow",285889.731978,682094.388079,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462617","Nodes","-1462617",21.000000,39.932619,"Default Known Flow Node","Known Flow",285888.843949,682093.087813,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000345","Nodes","345",21.000000,39.931875,"DDS demands","Known Flow",285890.788311,682094.572235,,0.000000,,,,,,,-3.869999,,,,,,,-3.460623,-3.869999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-327266","Nodes","-327266",21.000000,39.931875,"Default Known Flow Node","Known Flow",285890.468949,682095.712814,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005692","Nodes",,21.000000,37.892406,"Default Known Flow Node","Known Flow",285844.805648,682371.277678,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005627","Nodes",,21.000000,37.892406,"Default Known Flow Node","Known Flow",285843.885936,682372.534889,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005693","Nodes",,21.000000,37.890183,"Default Known Flow Node","Known Flow",285849.098689,682374.372262,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005643","Nodes",,21.000000,37.890183,"Default Known Flow Node","Known Flow",285849.823938,682373.392890,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000348","Nodes","348",21.000000,39.843305,"DDS demands","Known Flow",285909.218954,682078.712809,,0.000000,,,,,,,-16.190000,,,,,,,-14.477388,-16.190000,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300002729","Nodes","2729",21.000000,33.312472,"DDS demands","Known Flow",285435.093825,682972.463053,,0.000000,,,,,,,-16.739999,,,,,,,-14.969207,-16.739999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300002721","Nodes","2721",21.000000,33.312472,"Default Known Flow Node","Known Flow",285437.218826,682973.713053,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-539","Nodes","-539",21.000000,38.386610,"Default Known Flow Node","Known Flow",285721.468903,682897.838032,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003180","Nodes","3180",21.000000,38.343813,"DDS demands","Known Flow",285760.343914,682900.088033,,0.000000,,,,,,,-10.899999,,,,,,,-9.746974,-10.899999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300000240","Nodes","240",21.000000,35.782733,"DDS demands","Known Flow",285509.777845,682854.217020,,0.000000,,,,,,,-19.709998,,,,,,,-17.625034,-19.709998,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-524","Nodes","-524",21.000000,38.224503,"Default Known Flow Node","Known Flow",285670.718889,682845.588018,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-525","Nodes","-525",21.000000,38.273062,"Default Known Flow Node","Known Flow",285687.843894,682851.588020,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-518","Nodes","-518",21.000000,37.996877,"Default Known Flow Node","Known Flow",285605.718872,682829.088014,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003178","Nodes","3178",21.000000,38.028598,"DDS demands","Known Flow",285621.968876,682834.338015,,0.000000,,,,,,,-12.799999,,,,,,,-11.445988,-12.799999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-607","Nodes","-607",21.000000,35.199027,"Default Known Flow Node","Known Flow",285560.218859,683157.963103,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003166","Nodes","3166",21.000000,35.155975,"Default Known Flow Node","Known Flow",285584.093866,683170.588106,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-601","Nodes","-601",21.000000,34.586175,"Default Known Flow Node","Known Flow",285440.591494,683150.092563,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001340","Nodes","1340",21.000000,34.634500,"DDS demands","Known Flow",285484.343839,683172.963107,,0.000000,,,,,,,-20.839999,,,,,,,-18.635500,-20.839999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-509","Nodes","-509",21.000000,38.020860,"Default Known Flow Node","Known Flow",285973.297659,682585.061763,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000226","Nodes","226",21.000000,37.975092,"DDS demands","Known Flow",285976.093972,682579.962946,,0.000000,-24.160000,,,,,,,,,0.000000,,,,-21.604304,-24.160000,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,
"64400300005812","Nodes",,21.000000,35.577389,"Default Known Flow Node","Known Flow",285645.099290,683120.684343,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001927","Nodes","1927",21.000000,35.599901,"DDS demands","Known Flow",285663.593887,683130.463096,,0.000000,,,,,,,-4.079999,,,,,,,-3.648408,-4.079999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-618","Nodes","-618",21.000000,34.634323,"Default Known Flow Node","Known Flow",285474.416369,683190.308082,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-615","Nodes","-615",21.000000,34.612526,"Default Known Flow Node","Known Flow",285545.218855,683186.963111,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463376","Nodes","-1463376",21.000000,34.655619,"Default Known Flow Node","Known Flow",285517.093847,683171.588107,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000021","Nodes","21",21.000000,34.470591,"Default Known Flow Node","Known Flow",285533.468852,683445.713181,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003493","Nodes","3493",21.000000,34.176559,"DDS demands","Known Flow",285614.218874,683457.963185,,0.000000,,,,,,,-0.569999,,,,,,,-0.509704,-0.569999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-620","Nodes","-620",21.000000,34.607570,"Default Known Flow Node","Known Flow",285525.224408,683194.327647,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003187","Nodes","3187",21.000000,34.612526,"Default Known Flow Node","Known Flow",285537.718853,683200.963115,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300004018","Nodes","4018",21.000000,34.486957,"Default Known Flow Node","Known Flow",285546.496819,683409.602310,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-699","Nodes","-699",21.000000,34.489468,"Default Known Flow Node","Known Flow",285548.968856,683404.713170,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-689","Nodes","-689",21.000000,33.087167,"Default Known Flow Node","Known Flow",285779.210575,683382.895704,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-691","Nodes","-691",21.000000,33.087167,"Default Known Flow Node","Known Flow",285793.468923,683384.963165,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-648","Nodes","-648",21.000000,34.597542,"Default Known Flow Node","Known Flow",285668.993032,683251.601107,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-647","Nodes","-647",21.000000,34.597160,"Default Known Flow Node","Known Flow",285669.999169,683249.729405,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-675","Nodes","-675",21.000000,34.634508,"Default Known Flow Node","Known Flow",285820.548407,683319.100543,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003678","Nodes","3678",21.000000,34.637804,"DDS demands","Known Flow",285847.843937,683286.463138,,0.000000,,,,,,,-4.510000,,,,,,,-4.032922,-4.510000,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-695","Nodes","-695",21.000000,34.139020,"Default Known Flow Node","Known Flow",285585.423220,683393.952634,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-694","Nodes","-694",21.000000,34.149064,"Default Known Flow Node","Known Flow",285585.593866,683393.213167,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003692","Nodes","3692",21.000000,34.597029,"DDS demands","Known Flow",285670.343889,683249.088128,,0.000000,,,,,,,-1.609999,,,,,,,-1.439690,-1.609999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-631","Nodes","-631",21.000000,38.835592,"Default Known Flow Node","Known Flow",286025.224382,683219.190683,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-633","Nodes","-633",21.000000,38.835592,"Default Known Flow Node","Known Flow",286032.593988,683220.963120,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300002938","Nodes","2938",21.000000,32.704005,"DDS demands","Known Flow",285685.717650,683387.598891,,0.000000,,,,,,,-9.270000,,,,,,,-8.289400,-9.270000,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300002937","Nodes","2937",21.000000,33.087167,"DDS demands","Known Flow",285777.593918,683399.213169,,0.000000,,,,,,,-13.439999,,,,,,,-12.018288,-13.439999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-580","Nodes","-580",21.000000,34.503252,"Default Known Flow Node","Known Flow",285563.343860,683378.338163,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005948","Nodes",,21.000000,34.518396,"Default Known Flow Node","Known Flow",285576.519801,683356.440120,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000065","Nodes","65",21.000000,34.604003,"DDS demands","Known Flow",285592.093868,683287.838138,,0.000000,,,,,,,-4.659999,,,,,,,-4.167055,-4.659999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-651","Nodes","-651",21.000000,34.600423,"Default Known Flow Node","Known Flow",285642.102445,683255.322461,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003681","Nodes","3681",21.000000,34.600448,"Default Known Flow Node","Known Flow",285661.343887,683265.838132,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300005954","Nodes",,21.000000,34.604594,"Default Known Flow Node","Known Flow",285592.187175,683286.905069,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-674","Nodes","-674",21.000000,34.507707,"Default Known Flow Node","Known Flow",285717.530839,683318.462486,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-676","Nodes","-676",21.000000,34.500794,"Default Known Flow Node","Known Flow",285716.493902,683320.975147,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-678","Nodes","-678",21.000000,34.591177,"Default Known Flow Node","Known Flow",285780.651003,683326.647703,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-635","Nodes","-635",21.000000,34.633986,"Default Known Flow Node","Known Flow",285455.639587,683223.114309,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-645","Nodes","-645",21.000000,34.720058,"Default Known Flow Node","Known Flow",285844.093936,683242.838126,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003676","Nodes","3676",21.000000,34.742554,"DDS demands","Known Flow",285838.468935,683233.713124,,0.000000,,,,,,,-0.550000,,,,,,,-0.491819,-0.550000,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-666","Nodes","-666",21.000000,34.640857,"Default Known Flow Node","Known Flow",285848.093937,683284.713138,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
