"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304510005755","Nodes","","21.000000","35.222768","Default Known Flow Node","Known Flow","305021.922155","668172.085025","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005756","Nodes","","21.000000","34.992844","Default Known Flow Node","Known Flow","305007.632151","668184.012028","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005759","Nodes","","21.000000","34.674515","Default Known Flow Node","Known Flow","304985.392145","668172.546025","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005772","Nodes","","21.000000","41.513651","Default Known Flow Node","Known Flow","305483.599281","668008.333981","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005774","Nodes","","21.000000","39.757329","Default Known Flow Node","Known Flow","305447.096271","668233.969042","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005780","Nodes","","21.000000","32.228580","Default Known Flow Node","Known Flow","304997.863148","667988.498975","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005781","Nodes","","21.000000","32.228580","Default Known Flow Node","Known Flow","304996.063148","667977.155972","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005782","Nodes","","21.000000","34.583968","DDS demands","Known Flow","305295.840229","668392.151085","","0.000000","","","","","","","-9.890000","","","","","","","","-8.843815","-9.890000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304510005783","Nodes","","21.000000","34.583968","Default Known Flow Node","Known Flow","305296.766230","668410.172090","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005790","Nodes","","21.000000","39.581598","DDS demands","Known Flow","305469.537277","668243.884045","","0.000000","-15.999999","","","","","","","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","","","","","","","",""
"64304510005791","Nodes","","21.000000","39.581598","Default Known Flow Node","Known Flow","305473.361278","668240.789044","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005812","Nodes","","21.000000","39.757329","Default Known Flow Node","Known Flow","305447.599271","668235.894043","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005841","Nodes","","21.000000","32.235764","Default Known Flow Node","Known Flow","304982.374144","667949.771965","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005843","Nodes","","21.000000","32.228580","Default Known Flow Node","Known Flow","304993.201147","667997.162978","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005882","Nodes","","21.000000","34.902002","Default Known Flow Node","Known Flow","305316.330561","668402.924468","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004939","Nodes","","21.000000","34.612275","Default Known Flow Node","Known Flow","304985.659145","668167.817024","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005844","Nodes","","21.000000","34.652570","Default Known Flow Node","Known Flow","304983.613144","668171.628025","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005854","Nodes","","21.000000","32.100583","Default Known Flow Node","Known Flow","305016.708153","668033.700988","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005881","Nodes","","21.000000","34.902002","Default Known Flow Node","Known Flow","305305.825232","668411.527090","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005911","Nodes","","21.000000","33.856126","Default Known Flow Node","Known Flow","304972.340141","668129.789014","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005917","Nodes","","21.000000","41.899907","Default Known Flow Node","Known Flow","305544.125269","668129.302063","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005918","Nodes","","21.000000","41.856395","Default Known Flow Node","Known Flow","305558.681301","668098.081005","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005939","Nodes","","21.000000","33.811993","Default Known Flow Node","Known Flow","304984.090934","668107.308767","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005912","Nodes","","21.000000","33.811993","Default Known Flow Node","Known Flow","304983.183144","668109.039008","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005957","Nodes","","21.000000","40.858980","Default Known Flow Node","Known Flow","305556.049300","667926.666958","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005958","Nodes","","21.000000","40.858980","Default Known Flow Node","Known Flow","305560.964302","667929.614959","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005963","Nodes","","21.000000","35.546912","Default Known Flow Node","Known Flow","305500.769270","668382.008854","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005962","Nodes","","21.000000","35.546912","Default Known Flow Node","Known Flow","305487.470282","668407.294089","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005964","Nodes","","21.000000","36.302445","Default Known Flow Node","Known Flow","305255.722219","668287.138057","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005994","Nodes","","21.000000","33.265043","Default Known Flow Node","Known Flow","305391.693255","668699.105169","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006038","Nodes","","21.000000","30.192337","Default Known Flow Node","Known Flow","305190.194201","669129.451286","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006041","Nodes","","21.000000","28.732395","Default Known Flow Node","Known Flow","305167.649195","668893.786222","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006060","Nodes","","21.000000","31.145320","Default Known Flow Node","Known Flow","305338.079241","668812.463199","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006090","Nodes","","21.000000","28.881167","Default Known Flow Node","Known Flow","305232.686212","668883.808219","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006039","Nodes","","21.000000","30.196328","Default Known Flow Node","Known Flow","305164.616194","669095.081276","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006098","Nodes","","21.000000","30.181272","Default Known Flow Node","Known Flow","305165.349194","669113.659281","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006061","Nodes","","21.000000","31.145320","Default Known Flow Node","Known Flow","305341.224242","668803.709197","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006116","Nodes","","21.000000","28.768346","Default Known Flow Node","Known Flow","305196.025202","668901.476224","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006153","Nodes","","21.000000","33.863513","Default Known Flow Node","Known Flow","305336.118699","668542.035712","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006159","Nodes","","21.000000","28.546822","Default Known Flow Node","Known Flow","305085.801172","669307.797334","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006163","Nodes","","21.000000","32.279227","Default Known Flow Node","Known Flow","305035.724159","669175.059298","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006164","Nodes","","21.000000","32.234995","Default Known Flow Node","Known Flow","305036.344159","669235.073314","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005085","Nodes","","21.000000","27.918453","Default Known Flow Node","Known Flow","305013.419153","669572.865406","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006177","Nodes","","21.000000","27.967780","Default Known Flow Node","Known Flow","305012.015790","669576.795428","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006168","Nodes","","21.000000","27.967780","Default Known Flow Node","Known Flow","305012.024152","669580.187408","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006198","Nodes","","21.000000","30.141559","Default Known Flow Node","Known Flow","305165.607408","669157.363323","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
