"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64302800001713","Nodes","","21.000000","41.756684","Default Known Flow Node","Known Flow","373085.097676","634061.761744","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001634","Nodes","","21.000000","24.971139","Default Known Flow Node","Known Flow","373459.067777","633602.990619","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001714","Nodes","","21.000000","24.696855","Default Known Flow Node","Known Flow","373484.729784","633631.571626","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001716","Nodes","","21.000000","41.756684","Default Known Flow Node","Known Flow","373092.516678","634053.350741","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001717","Nodes","1717","21.000000","40.058583","Point Loads","Known Flow","373239.781718","634201.730782","","0.000000","","","","","","","","","-21.699999","","","","","0.000000","0.000000","","","","","","","","","","","","DM PROFILE","","","","",""
"64302800001718","Nodes","","21.000000","24.696855","Default Known Flow Node","Known Flow","373500.172789","633658.239634","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001723","Nodes","","21.000000","41.243428","Default Known Flow Node","Known Flow","373217.310712","634037.492737","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001728","Nodes","","21.000000","41.756684","Default Known Flow Node","Known Flow","373110.846683","634036.733737","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001730","Nodes","","21.000000","41.328567","Default Known Flow Node","Known Flow","373127.449679","634095.351891","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001729","Nodes","","21.000000","41.243428","Default Known Flow Node","Known Flow","373195.069706","634052.126741","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001731","Nodes","","21.000000","46.098180","Default Known Flow Node","Known Flow","372983.616648","634567.577881","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001763","Nodes","","21.000000","46.086225","Default Known Flow Node","Known Flow","372982.931648","634570.972882","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001732","Nodes","","21.000000","45.397239","DDS demands","Known Flow","373031.842661","634357.924824","","0.000000","","","","","","","-3.059999","","","","","","","-2.736306","-3.059999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001733","Nodes","","21.000000","46.602214","Default Known Flow Node","Known Flow","373017.275657","634573.813883","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001734","Nodes","","21.000000","47.208025","Default Known Flow Node","Known Flow","373057.599668","634584.076886","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001780","Nodes","","21.000000","45.943388","DDS demands","Known Flow","373053.139667","634498.153862","","0.000000","","","","","","","-1.669999","","","","","","","-1.493343","-1.669999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001737","Nodes","","21.000000","35.106306","Default Known Flow Node","Known Flow","373404.979763","634563.269880","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001740","Nodes","","21.000000","36.074967","Default Known Flow Node","Known Flow","373506.212790","634492.053861","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001769","Nodes","","21.000000","33.789729","Default Known Flow Node","Known Flow","373241.090718","634657.666906","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001746","Nodes","","21.000000","34.583746","Default Known Flow Node","Known Flow","373365.752752","634674.798910","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001748","Nodes","1748","21.000000","38.479121","DDS demands","Known Flow","373386.480758","634335.355818","","0.000000","","","","","","","-0.660000","","","","","","","-0.590183","-0.660000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001749","Nodes","","21.000000","38.436348","Default Known Flow Node","Known Flow","373411.501764","634317.399813","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001751","Nodes","","21.000000","47.072216","Default Known Flow Node","Known Flow","373035.052662","634650.790904","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001810","Nodes","","21.000000","47.130683","Default Known Flow Node","Known Flow","373044.061137","634621.835864","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001752","Nodes","","21.000000","47.072216","Default Known Flow Node","Known Flow","373062.540670","634657.387906","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001735","Nodes","","21.000000","47.204023","Default Known Flow Node","Known Flow","373059.470669","634579.557884","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001754","Nodes","","21.000000","47.006853","Default Known Flow Node","Known Flow","373235.199716","634586.557886","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001758","Nodes","","21.000000","34.905791","Default Known Flow Node","Known Flow","373474.555782","634643.965902","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001760","Nodes","","21.000000","34.999424","Default Known Flow Node","Known Flow","373479.383783","634611.472893","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001761","Nodes","","21.000000","34.999424","Default Known Flow Node","Known Flow","373500.216789","634614.572894","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001764","Nodes","","21.000000","46.086225","Default Known Flow Node","Known Flow","372981.871648","634568.815881","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001766","Nodes","","21.000000","46.004818","Default Known Flow Node","Known Flow","372994.019651","634581.135885","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001767","Nodes","","21.000000","47.130683","Default Known Flow Node","Known Flow","373030.550661","634621.696896","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001768","Nodes","","21.000000","47.172843","Default Known Flow Node","Known Flow","373023.348659","634639.748901","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001773","Nodes","","21.000000","34.905791","Default Known Flow Node","Known Flow","373471.512781","634669.371909","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001774","Nodes","","21.000000","34.948868","Default Known Flow Node","Known Flow","373490.569786","634672.960910","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001908","Nodes","","21.000000","36.488865","Default Known Flow Node","Known Flow","373604.506817","634505.808864","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001777","Nodes","","21.000000","45.943388","Default Known Flow Node","Known Flow","373029.048660","634488.187860","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001778","Nodes","","21.000000","45.943388","Default Known Flow Node","Known Flow","373037.212663","634482.353858","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001779","Nodes","","21.000000","45.943388","Default Known Flow Node","Known Flow","373023.576659","634485.730859","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001782","Nodes","","21.000000","34.030289","Default Known Flow Node","Known Flow","373265.463725","634678.298911","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001783","Nodes","","21.000000","35.141846","Default Known Flow Node","Known Flow","373489.954786","634556.064878","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001785","Nodes","","21.000000","36.074967","Default Known Flow Node","Known Flow","373490.469786","634511.850866","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001789","Nodes","","21.000000","46.004818","Default Known Flow Node","Known Flow","372994.384651","634602.265891","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001791","Nodes","","21.000000","47.130683","Default Known Flow Node","Known Flow","373023.391659","634616.639895","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001792","Nodes","","21.000000","47.130683","Default Known Flow Node","Known Flow","373027.889660","634619.583895","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001795","Nodes","","21.000000","47.176862","Default Known Flow Node","Known Flow","373052.037667","634599.255890","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001794","Nodes","","21.000000","47.176862","Default Known Flow Node","Known Flow","373039.847663","634599.882890","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001798","Nodes","","21.000000","34.694397","Default Known Flow Node","Known Flow","373375.214755","634679.447912","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001802","Nodes","","21.000000","34.738082","Default Known Flow Node","Known Flow","373399.219584","634678.772135","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001800","Nodes","","21.000000","35.131354","Default Known Flow Node","Known Flow","373449.073775","634566.812881","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001801","Nodes","","21.000000","35.131354","Default Known Flow Node","Known Flow","373442.356773","634562.097880","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001772","Nodes","","21.000000","34.738082","Default Known Flow Node","Known Flow","373412.654765","634678.393911","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001803","Nodes","","21.000000","47.006853","Default Known Flow Node","Known Flow","373228.279715","634582.932885","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001804","Nodes","","21.000000","33.615649","DDS demands","Known Flow","373312.016737","634609.065892","","0.000000","","","","","","","-4.110000","","","","","","","-3.675235","-4.110000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001805","Nodes","","21.000000","33.615649","Default Known Flow Node","Known Flow","373328.005742","634579.344884","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001806","Nodes","","21.000000","35.149354","Default Known Flow Node","Known Flow","373399.568761","634601.109890","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001757","Nodes","","21.000000","35.071987","Default Known Flow Node","Known Flow","373429.712769","634520.375868","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001759","Nodes","","21.000000","35.145031","Default Known Flow Node","Known Flow","373485.335785","634568.090881","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001741","Nodes","","21.000000","36.032005","Default Known Flow Node","Known Flow","373585.564812","634542.535874","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001787","Nodes","","21.000000","36.748657","Default Known Flow Node","Known Flow","373565.982806","634423.376842","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001811","Nodes","","21.000000","33.615649","Default Known Flow Node","Known Flow","373340.558745","634599.904890","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001812","Nodes","","21.000000","35.131354","Default Known Flow Node","Known Flow","373459.825778","634550.704877","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001814","Nodes","","21.000000","34.905791","Default Known Flow Node","Known Flow","373464.698779","634673.280910","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001815","Nodes","","21.000000","36.680902","Default Known Flow Node","Known Flow","373481.572784","634350.523822","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001824","Nodes","","21.000000","49.394778","Default Known Flow Node","Known Flow","373126.002687","635269.231072","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001827","Nodes","","21.000000","49.392218","Default Known Flow Node","Known Flow","373065.885670","635302.391081","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001829","Nodes","","21.000000","49.393011","Default Known Flow Node","Known Flow","373120.246685","635275.765074","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001830","Nodes","","21.000000","49.363237","Default Known Flow Node","Known Flow","373124.887686","635282.004076","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001831","Nodes","","21.000000","49.395555","Default Known Flow Node","Known Flow","373123.390686","635267.288072","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001835","Nodes","","21.000000","26.775379","Default Known Flow Node","Known Flow","373225.100714","635239.898064","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001837","Nodes","","21.000000","28.645523","Default Known Flow Node","Known Flow","373272.136727","635130.327034","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001840","Nodes","","21.000000","26.260430","Default Known Flow Node","Known Flow","373015.932657","635045.866011","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001848","Nodes","","21.000000","49.392456","Default Known Flow Node","Known Flow","373118.870685","635285.787077","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001850","Nodes","","21.000000","49.241018","Default Known Flow Node","Known Flow","373182.792702","635308.447083","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001851","Nodes","","21.000000","49.241018","Default Known Flow Node","Known Flow","373168.793698","635321.692086","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001852","Nodes","","21.000000","27.018587","Default Known Flow Node","Known Flow","373288.653731","635191.175051","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001861","Nodes","","21.000000","49.343758","Default Known Flow Node","Known Flow","373116.937924","635272.243385","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001888","Nodes","","21.000000","49.241018","Default Known Flow Node","Known Flow","373136.955690","635299.085080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001865","Nodes","","21.000000","49.392485","Default Known Flow Node","Known Flow","373114.503684","635281.058075","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001868","Nodes","","21.000000","29.279800","Default Known Flow Node","Known Flow","373255.608722","635116.129030","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001883","Nodes","","21.000000","30.085839","Default Known Flow Node","Known Flow","373253.466721","635049.884012","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001873","Nodes","","21.000000","26.887010","Default Known Flow Node","Known Flow","373350.466748","635158.905042","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001874","Nodes","","21.000000","26.930831","Default Known Flow Node","Known Flow","373376.608755","635151.111040","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001856","Nodes","","21.000000","26.752298","Default Known Flow Node","Known Flow","373422.841768","635195.964052","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001875","Nodes","","21.000000","26.708473","Default Known Flow Node","Known Flow","373462.972778","635182.393048","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001877","Nodes","","21.000000","22.814495","Default Known Flow Node","Known Flow","372995.012651","635201.195054","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001878","Nodes","","21.000000","22.798593","Default Known Flow Node","Known Flow","372993.684651","635273.800073","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001881","Nodes","","21.000000","49.994557","Default Known Flow Node","Known Flow","373166.902698","635238.380064","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001818","Nodes","","21.000000","22.871025","Default Known Flow Node","Known Flow","373011.262656","635247.140066","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001879","Nodes","","21.000000","22.804232","Default Known Flow Node","Known Flow","373020.699658","635258.789069","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001845","Nodes","","21.000000","23.185253","Default Known Flow Node","Known Flow","373027.020660","635219.856059","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001820","Nodes","","21.000000","24.330283","Default Known Flow Node","Known Flow","373058.649668","635203.620054","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001867","Nodes","","21.000000","31.492198","Default Known Flow Node","Known Flow","373196.279706","635108.874028","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001891","Nodes","","21.000000","31.414013","Default Known Flow Node","Known Flow","373207.113709","635105.398028","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001838","Nodes","","21.000000","27.841040","Default Known Flow Node","Known Flow","373287.981731","635157.065042","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001892","Nodes","","21.000000","27.102030","Default Known Flow Node","Known Flow","373296.735733","635187.056050","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001893","Nodes","","21.000000","27.011508","Default Known Flow Node","Known Flow","373316.437739","635177.312047","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001708","Nodes","","21.000000","24.433518","Default Known Flow Node","Known Flow","373584.384812","633776.858666","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001898","Nodes","","21.000000","24.158218","Default Known Flow Node","Known Flow","373740.395854","634081.579749","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001905","Nodes","","21.000000","36.593084","Default Known Flow Node","Known Flow","373639.453826","634447.039848","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001775","Nodes","","21.000000","36.476992","Default Known Flow Node","Known Flow","373607.522818","634509.279865","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001910","Nodes","","21.000000","35.914495","DDS demands","Known Flow","373909.704900","634792.170942","","0.000000","","","","","","","-2.039999","","","","","","","-1.824204","-2.039999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001911","Nodes","","21.000000","35.799805","DDS demands","Known Flow","373917.442902","634819.210950","","0.000000","","","","","","","-8.020000","","","","","","","-7.171628","-8.020000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001913","Nodes","","21.000000","36.148989","Default Known Flow Node","Known Flow","373613.255819","634555.676878","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001915","Nodes","","21.000000","36.498933","Default Known Flow Node","Known Flow","373705.521844","634499.437863","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001909","Nodes","","21.000000","36.659877","DDS demands","Known Flow","373863.548887","634770.218936","","0.000000","","","","","","","-1.019999","","","","","","","-0.912102","-1.019999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001917","Nodes","","21.000000","36.629951","DDS demands","Known Flow","373818.034875","634700.186917","","0.000000","","","","","","","-6.639999","","","","","","","-5.937606","-6.639999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001918","Nodes","","21.000000","36.617178","DDS demands","Known Flow","373744.661855","634688.600914","","0.000000","","","","","","","-4.130000","","","","","","","-3.693120","-4.130000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001808","Nodes","","21.000000","36.158063","Default Known Flow Node","Known Flow","373595.239814","634531.487871","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001920","Nodes","","21.000000","36.234900","Default Known Flow Node","Known Flow","373584.527812","634587.609887","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001155","Nodes","","21.000000","38.588621","Default Known Flow Node","Known Flow","372046.612393","634784.593940","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001185","Nodes","","21.000000","28.177888","Default Known Flow Node","Known Flow","372749.349584","633286.135532","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001216","Nodes","","21.000000","26.209749","Default Known Flow Node","Known Flow","372599.146543","633136.552492","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001353","Nodes","","21.000000","38.587836","Default Known Flow Node","Known Flow","372644.680556","633977.020720","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001295","Nodes","","21.000000","41.010768","Default Known Flow Node","Known Flow","372989.866650","633875.456693","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001722","Nodes","","21.000000","41.623636","Default Known Flow Node","Known Flow","373098.228679","634072.242746","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001479","Nodes","","21.000000","45.357754","Default Known Flow Node","Known Flow","372951.387639","634585.308886","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001470","Nodes","","21.000000","39.858499","Default Known Flow Node","Known Flow","372555.756532","634274.528801","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001510","Nodes","","21.000000","45.962580","Default Known Flow Node","Known Flow","372967.058644","634614.633894","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001620","Nodes","","21.000000","27.184738","Default Known Flow Node","Known Flow","373145.756257","632926.577845","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001786","Nodes","","21.000000","36.074967","Default Known Flow Node","Known Flow","373513.664792","634482.912858","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001813","Nodes","","21.000000","35.131354","Default Known Flow Node","Known Flow","373456.462777","634571.834882","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001103","Nodes","","21.000000","48.439979","Default Known Flow Node","Known Flow","371539.493255","632912.055431","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001111","Nodes","","21.000000","48.503247","Default Known Flow Node","Known Flow","371631.449280","633042.666466","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001108","Nodes","","21.000000","52.508376","Default Known Flow Node","Known Flow","371661.167288","633422.429570","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001113","Nodes","","21.000000","58.876339","Default Known Flow Node","Known Flow","371715.998303","633092.750480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001119","Nodes","","21.000000","69.999999","Default Known Flow Node","Known Flow","371885.058349","633408.922566","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001174","Nodes","","21.000000","38.267617","DDS demands","Known Flow","372256.736450","634835.190954","","0.000000","","","","","","","-0.999999","","","","","","","-0.894217","-0.999999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001172","Nodes","","21.000000","38.816712","Default Known Flow Node","Known Flow","371957.808369","634873.725964","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001180","Nodes","","21.000000","26.228569","Default Known Flow Node","Known Flow","372543.349528","632919.091433","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001224","Nodes","","21.000000","26.603512","Default Known Flow Node","Known Flow","372712.415574","633087.391478","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001239","Nodes","","21.000000","28.458228","Default Known Flow Node","Known Flow","372831.250607","633315.378540","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001202","Nodes","","21.000000","25.893144","Default Known Flow Node","Known Flow","372530.424525","633239.681520","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
