"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)"
"64402000002376","Nodes","","21.000000","34.703652","Default Known Flow Node","Known Flow","291494.956474","692090.761534","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002347","Nodes","","21.000000","26.774352","Default Known Flow Node","Known Flow","291468.185467","691640.838411","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002350","Nodes","","21.000000","27.004107","Default Known Flow Node","Known Flow","291502.542476","691634.398410","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002351","Nodes","","21.000000","26.999401","Default Known Flow Node","Known Flow","291506.573477","691637.541410","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002358","Nodes","Logger 9371, 62 Alloa Road","21.000000","36.605240","Val Log Cath","Known Flow","291426.109455","692003.326510","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002359","Nodes","","21.000000","36.746051","Default Known Flow Node","Known Flow","291425.160455","692001.293509","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002362","Nodes","","21.000000","27.189082","Default Known Flow Node","Known Flow","291513.264479","691592.908398","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002365","Nodes","","21.000000","36.408814","Default Known Flow Node","Known Flow","291404.036449","692014.947513","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002372","Nodes","","21.000000","27.090618","Default Known Flow Node","Known Flow","291495.012474","691599.061400","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002373","Nodes","","21.000000","36.447378","Default Known Flow Node","Known Flow","291405.860450","692017.806514","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002374","Nodes","","21.000000","36.078135","Default Known Flow Node","Known Flow","291326.844080","692065.279613","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002366","Nodes","","21.000000","36.078135","Default Known Flow Node","Known Flow","291327.874429","692064.709527","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002379","Nodes","","21.000000","25.572188","Default Known Flow Node","Known Flow","291492.322473","691553.877388","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002380","Nodes","","21.000000","27.189082","Default Known Flow Node","Known Flow","291502.844476","691578.282394","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002382","Nodes","","21.000000","27.189082","Default Known Flow Node","Known Flow","291514.749479","691593.955399","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002430","Nodes","","21.000000","33.891097","Default Known Flow Node","Known Flow","291148.869062","692131.790101","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002412","Nodes","","21.000000","33.352166","Default Known Flow Node","Known Flow","291128.950374","692182.431559","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002413","Nodes","","21.000000","33.401457","Default Known Flow Node","Known Flow","291138.087377","692184.890559","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002104","Nodes","","21.000000","22.222401","Default Known Flow Node","Known Flow","291094.925365","692448.285631","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002416","Nodes","","21.000000","33.871048","Default Known Flow Node","Known Flow","291147.980380","692145.768549","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002417","Nodes","","21.000000","33.875665","Default Known Flow Node","Known Flow","291147.948380","692142.107548","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002425","Nodes","","21.000000","32.807402","Default Known Flow Node","Known Flow","291127.323374","692230.379572","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002426","Nodes","","21.000000","32.807402","Default Known Flow Node","Known Flow","291147.048379","692234.427573","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002428","Nodes","","21.000000","33.205226","Default Known Flow Node","Known Flow","291128.446374","692223.469570","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002418","Nodes","","21.000000","33.840818","Default Known Flow Node","Known Flow","291142.088378","692169.670555","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002429","Nodes","","21.000000","33.885684","Default Known Flow Node","Known Flow","291146.959379","692134.222546","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002442","Nodes","","21.000000","26.159530","DDS demands","Known Flow","291708.295532","691497.629372","","0.000000","","","","-13.220000","","","","-11.821560","-13.220000","","","","","","D1 PROFILE","","",""
"64402000002099","Nodes","","21.000000","49.582628","DDS demands","Known Flow","290820.045290","692185.629560","","0.000000","","","","-10.580000","","","","-9.460826","-10.580000","","","","","","D1 PROFILE","","",""
"64402000002115","Nodes","","21.000000","49.582628","Default Known Flow Node","Known Flow","290821.061291","692185.469559","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002375","Nodes","","21.000000","36.605240","Default Known Flow Node","Known Flow","291427.545456","692002.258510","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002553","Nodes","","21.000000","34.930806","Default Known Flow Node","Known Flow","291458.810464","692056.709524","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002557","Nodes","","21.000000","30.040210","Default Known Flow Node","Known Flow","291705.156531","691664.839418","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000102606","Nodes","-1462514","21.000000","31.134189","Default Known Flow Node","Known Flow","291112.292370","691771.942447","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402001002716","Nodes","-197","21.000000","33.581241","Default Known Flow Node","Known Flow","291331.722062","691927.128899","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000049","Nodes","","21.000000","34.331467","DDS demands","Known Flow","291196.206318","692124.765080","","0.000000","","","","-5.090000","","","","-4.551569","-5.090000","","","","","","D1 PROFILE","","",""
"64402000102646","Nodes","-1462588","21.000000","30.425631","Default Known Flow Node","Known Flow","291193.046392","691629.788408","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000004","Nodes","Logger 9513, 11 Woodside Terrace","21.000000","30.866556","Val Log Cath","Known Flow","290918.047682","691966.972611","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000050","Nodes","","21.000000","33.391308","DDS demands","Known Flow","291350.855272","691947.983257","","0.000000","","","","-4.650000","","","","-4.158113","-4.650000","","","","","","D1 PROFILE","","",""
"64402000102704","Nodes","-186","21.000000","33.037992","Default Known Flow Node","Known Flow","291134.833376","691902.757483","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000010050","Nodes","50","21.000000","36.602976","Default Known Flow Node","Known Flow","291418.771635","692008.642567","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000006","Nodes","","21.000000","32.592364","Default Known Flow Node","Known Flow","291038.895450","692232.531547","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000007","Nodes","","21.000000","32.638636","Default Known Flow Node","Known Flow","291008.199342","692226.119571","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000008","Nodes","","21.000000","32.638636","Default Known Flow Node","Known Flow","291042.689351","692210.919566","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002802","Nodes","","21.000000","24.859839","Default Known Flow Node","Known Flow","291320.628427","691435.329355","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002812","Nodes","","21.000000","32.820498","Default Known Flow Node","Known Flow","291246.207406","691956.946497","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002906","Nodes","","21.000000","32.225245","Default Known Flow Node","Known Flow","291095.712365","691827.810462","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003066","Nodes","","21.000000","32.884953","Default Known Flow Node","Known Flow","291017.684344","692139.038547","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002984","Nodes","","21.000000","33.184896","Default Known Flow Node","Known Flow","291058.684355","692143.713548","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003003","Nodes","","21.000000","33.165899","Default Known Flow Node","Known Flow","291054.907354","692141.405548","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003050","Nodes","","21.000000","33.851234","Default Known Flow Node","Known Flow","291098.715366","692166.522554","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003069","Nodes","","21.000000","33.851234","Default Known Flow Node","Known Flow","291083.104362","692168.694555","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003059","Nodes","","21.000000","32.545775","Default Known Flow Node","Known Flow","291037.378350","692232.299572","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003070","Nodes","","21.000000","32.706109","Default Known Flow Node","Known Flow","291109.049369","692262.276580","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003089","Nodes","","21.000000","24.871354","Default Known Flow Node","Known Flow","291328.604429","691439.144356","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003231","Nodes","","21.000000","34.274676","Default Known Flow Node","Known Flow","291480.889470","691746.030440","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003232","Nodes","","21.000000","34.274676","Default Known Flow Node","Known Flow","291487.678472","691734.778437","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003235","Nodes","","21.000000","34.436732","Default Known Flow Node","Known Flow","291516.009480","691765.342445","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003238","Nodes","","21.000000","33.991118","Default Known Flow Node","Known Flow","291425.667455","691712.899431","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003239","Nodes","","21.000000","33.991118","Default Known Flow Node","Known Flow","291436.273458","691699.878427","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003241","Nodes","","21.000000","34.170878","Default Known Flow Node","Known Flow","291457.934464","691732.293436","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003242","Nodes","","21.000000","34.170878","Default Known Flow Node","Known Flow","291454.234463","691738.284438","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003243","Nodes","","21.000000","34.381501","Default Known Flow Node","Known Flow","291531.924484","691764.822445","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003246","Nodes","","21.000000","34.034201","Default Known Flow Node","Known Flow","291422.411454","691721.000433","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003247","Nodes","","21.000000","34.274676","Default Known Flow Node","Known Flow","291476.222469","691753.184442","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003248","Nodes","","21.000000","34.389556","Default Known Flow Node","Known Flow","291506.221477","691761.362444","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003249","Nodes","","21.000000","34.389556","Default Known Flow Node","Known Flow","291514.142479","691748.552441","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003250","Nodes","","21.000000","34.427808","Default Known Flow Node","Known Flow","291514.636479","691766.502445","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003251","Nodes","","21.000000","34.389556","Default Known Flow Node","Known Flow","291502.274476","691766.985446","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003253","Nodes","","21.000000","34.127803","Default Known Flow Node","Known Flow","291465.282466","691719.633433","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003279","Nodes","","21.000000","28.985310","Default Known Flow Node","Known Flow","292395.386719","691192.968289","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002963","Nodes","","21.000000","34.444838","Default Known Flow Node","Known Flow","291279.734415","692146.126549","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002957","Nodes","","21.000000","30.859910","Default Known Flow Node","Known Flow","290898.836312","691967.850500","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003030","Nodes","","21.000000","49.999994","Default Known Flow Node","Known Flow","290850.461299","692229.696572","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003282","Nodes","","21.000000","28.920931","Default Known Flow Node","Known Flow","292555.935763","691160.278281","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003353","Nodes","","21.000000","34.933654","Default Known Flow Node","Known Flow","291459.678001","692056.743329","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003361","Nodes","","21.000000","34.379693","Default Known Flow Node","Known Flow","291277.323884","692153.111452","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003355","Nodes","","21.000000","34.933654","Default Known Flow Node","Known Flow","291458.578354","692055.459596","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003360","Nodes","","21.000000","29.828973","Default Known Flow Node","Known Flow","291704.581928","691663.938048","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003358","Nodes","","21.000000","33.490236","Default Known Flow Node","Known Flow","291557.613022","691723.698938","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000003356","Nodes","","21.000000","33.876717","Default Known Flow Node","Known Flow","291146.934516","692133.924951","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000322","Nodes","","21.000000","30.797196","DDS demands","Known Flow","290884.633308","691892.967480","","0.000000","","","","-4.590000","","","","-4.104460","-4.590000","","","","","","D1 PROFILE","","",""
"64402000000071","Nodes","","21.000000","30.858741","DDS demands","Known Flow","290953.348327","691965.359500","","0.000000","","","","-8.619999","","","","-7.708158","-8.619999","","","","","","D1 PROFILE","","",""
"64402000000423","Nodes","","21.000000","30.553028","DDS demands","Known Flow","290939.693323","691814.116458","","0.000000","","","","-1.820000","","","","-1.627476","-1.820000","","","","","","D1 PROFILE","","",""
"64402000000353","Nodes","","21.000000","35.023206","DDS demands","Known Flow","291264.754411","692101.156537","","0.000000","","","","-17.969998","","","","-16.069095","-17.969998","","","","","","D1 PROFILE","","",""
"64402000000425","Nodes","425, P00057835, Clackmannan Primary, 15.60scm/h","22.999998","34.379693","CSEP DDS Matched","Known Flow","291276.835600","692156.722140","","0.000000","","","","","-15.599999","","","-13.949799","-15.599999","","","","","","","DC PROFILE","",""
"64402000002773","Nodes","","21.000000","26.393698","DDS demands","Known Flow","291646.356515","691541.278384","","0.000000","","","","-10.600000","","","","-9.478710","-10.600000","","","","","","D1 PROFILE","","",""
"64402000000366","Nodes","366, Burnside Potential","21.000000","34.351022","DDS demands","Known Flow","291527.536483","692165.831554","","0.000000","","","","-5.059999","","","","-4.524742","-5.059999","","","","","","D1 PROFILE","","",""
"64402000000338","Nodes","338","21.000000","34.438252","DDS demands","Known Flow","291517.508036","691766.296394","","0.000000","","","","-10.410000","","","","-9.308808","-10.410000","","","","","","D1 PROFILE","","",""
"64402000000419","Nodes","","21.000000","34.609534","DDS demands","Known Flow","291364.576439","692249.645577","","0.000000","","","","-9.679999","","","","-8.656029","-9.679999","","","","","","D1 PROFILE","","",""
