"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"64401000014342","Nodes","","21.000000","33.793235","Default Known Flow Node","Known Flow","289072.576815","694108.559083","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014343","Nodes","","21.000000","32.005082","DDS demands","Known Flow","289093.681821","694263.060125","","0.000000","","","","","","","-2.920000","","","","","","","-2.611116","-2.920000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014344","Nodes","","21.000000","32.074473","Default Known Flow Node","Known Flow","289117.309827","694283.177130","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014345","Nodes","","21.000000","35.184162","Default Known Flow Node","Known Flow","289155.967838","693996.048052","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014349","Nodes","","21.000000","31.963024","DDS demands","Known Flow","289059.320811","694322.059141","","0.000000","","","","","","","-3.309999","","","","","","","-2.959861","-3.309999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015754","Nodes","-1462842","21.000000","34.066513","Default Known Flow Node","Known Flow","289230.844858","694102.341081","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014351","Nodes","","21.000000","32.827519","Default Known Flow Node","Known Flow","289253.338864","694234.086117","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016062","Nodes","-1463649","21.000000","32.995552","Default Known Flow Node","Known Flow","289320.356882","694236.615118","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015892","Nodes","-1463193","21.000000","36.046167","Default Known Flow Node","Known Flow","289498.469931","694008.341056","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014359","Nodes","","21.000000","31.213506","Default Known Flow Node","Known Flow","289474.564924","694391.368160","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014360","Nodes","","21.000000","31.378759","Default Known Flow Node","Known Flow","289523.931938","694469.426181","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001886","Nodes","1886","21.000000","35.684982","DDS demands","Known Flow","289525.219938","694064.091071","","0.000000","","","","","","","-5.310000","","","","","","","-4.748297","-5.310000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014362","Nodes","","21.000000","31.499602","DDS demands","Known Flow","289573.441951","694139.878091","","0.000000","","","","","","","-1.749999","","","","","","","-1.564881","-1.749999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000001857","Nodes","1857","21.000000","31.544703","DDS demands","Known Flow","289565.829949","694141.230092","","0.000000","","","","","","","-0.769999","","","","","","","-0.688547","-0.769999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000843","Nodes","843","21.000000","33.944914","DDS demands","Known Flow","288999.094795","694310.591138","","0.000000","","","","","","","-4.249999","","","","","","","-3.800425","-4.249999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000840","Nodes","840","21.000000","34.078640","DDS demands","Known Flow","289099.469822","694188.966105","","0.000000","","","","","","","-3.609999","","","","","","","-3.228126","-3.609999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014371","Nodes","","21.000000","36.129004","Default Known Flow Node","Known Flow","289216.291854","693952.071040","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001628","Nodes","1628","21.000000","34.909124","DDS demands","Known Flow","289234.844859","694041.466065","","0.000000","-21.120001","","","","","","-1.450000","","","","","","","-20.182499","-22.570000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64401000001617","Nodes","1617","21.000000","38.458318","Default Known Flow Node","Known Flow","289286.719873","693922.091032","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014377","Nodes","","21.000000","36.658928","Default Known Flow Node","Known Flow","289390.061901","693969.653045","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014378","Nodes","","21.000000","35.935869","Default Known Flow Node","Known Flow","289456.679919","694043.682065","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015951","Nodes","-1463355","21.000000","32.346224","Default Known Flow Node","Known Flow","289531.469940","694167.716099","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014383","Nodes","","21.000000","31.726310","Default Known Flow Node","Known Flow","289565.890949","694180.358102","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014387","Nodes","","21.000000","35.004281","Default Known Flow Node","Known Flow","289610.286961","694051.609067","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014389","Nodes","","21.000000","33.599675","Default Known Flow Node","Known Flow","288984.283791","694373.464155","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014390","Nodes","","21.000000","32.285720","DDS demands","Known Flow","289024.935802","694148.034094","","0.000000","","-20.239999","","","","","","","","","","","","-18.098969","-20.239999","","","","","C2 PROFILE","","","","","","","","","","","",""
"64401000014392","Nodes","","21.000000","33.316768","DDS demands","Known Flow","289040.876806","694117.667085","","0.000000","","","","","","","-1.029999","","","","","","","-0.921044","-1.029999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000842","Nodes","842","21.000000","33.962045","DDS demands","Known Flow","289024.594802","694268.966126","","0.000000","-3.499999","","","","","","-5.899999","","","","","","","-8.405648","-9.399999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64401000015689","Nodes","-1462702","21.000000","34.367033","Default Known Flow Node","Known Flow","289061.344812","694158.716096","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014397","Nodes","","21.000000","33.744785","DDS demands","Known Flow","289085.884819","694080.253075","","0.000000","","","","","","","-1.070000","","","","","","","-0.956813","-1.070000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016273","Nodes","-1910","21.000000","34.544545","DDS demands","Known Flow","289088.344819","694001.341054","","0.000000","-6.939999","","","","","","","","","","","","","-6.205872","-6.939999","","","","C1 PROFILE","","","","","","","","","","","","",""
"64401000014400","Nodes","","21.000000","32.039685","DDS demands","Known Flow","289122.159828","694298.844135","","0.000000","","","","","","","-5.379999","","","","","","","-4.810892","-5.379999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014401","Nodes","","21.000000","34.631919","Default Known Flow Node","Known Flow","289123.494829","694099.919080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014403","Nodes","","21.000000","34.674914","Default Known Flow Node","Known Flow","289140.641833","694110.157083","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016297","Nodes","-1968","21.000000","32.645113","Default Known Flow Node","Known Flow","289158.969838","694119.341086","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016294","Nodes","-1960","21.000000","32.645113","Default Known Flow Node","Known Flow","289153.719837","694102.341081","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015967","Nodes","-1463410","21.000000","34.946455","Default Known Flow Node","Known Flow","289182.469845","694060.466070","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014412","Nodes","","21.000000","35.287897","Default Known Flow Node","Known Flow","289201.115850","694055.587068","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014413","Nodes","","21.000000","35.829681","Default Known Flow Node","Known Flow","289214.313706","693994.155395","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014348","Nodes","","21.000000","35.798452","Default Known Flow Node","Known Flow","289215.978854","693995.550052","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014419","Nodes","","21.000000","32.834162","DDS demands","Known Flow","289018.044800","694089.332078","","0.000000","","","","","","","-3.370000","","","","","","","-3.013514","-3.370000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000844","Nodes","844","21.000000","34.048081","Default Known Flow Node","Known Flow","289035.969805","694276.591129","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014423","Nodes","","21.000000","33.566112","DDS demands","Known Flow","289068.263814","694078.238075","","0.000000","","","","","","","-0.850000","","","","","","","-0.760085","-0.850000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016337","Nodes","-2062","21.000000","32.223172","Default Known Flow Node","Known Flow","289195.469848","694251.716122","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014426","Nodes","","21.000000","32.680928","DDS demands","Known Flow","289235.020859","694393.478160","","0.000000","","","","","","","-2.209999","","","","","","","-1.976221","-2.209999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015896","Nodes","-1463206","21.000000","33.145546","Default Known Flow Node","Known Flow","289237.594860","694193.341106","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001618","Nodes","1618","21.000000","35.147110","DDS demands","Known Flow","289176.186843","694039.966064","","0.000000","","","","","","","-9.450000","","","","","","","-8.450359","-9.450000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000001396","Nodes","1396","21.000000","38.509257","Default Known Flow Node","Known Flow","289293.719875","693905.716028","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000100","Nodes","100","21.000000","29.046781","DDS demands","Known Flow","289439.333915","694356.337150","","0.000000","","","","","","","-9.279999","","","","","","","-8.298341","-9.279999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014433","Nodes","","21.000000","35.168328","DDS demands","Known Flow","289612.778962","694023.353060","","0.000000","","","","","","","-9.069999","","","","","","","-8.110555","-9.069999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014434","Nodes","","21.000000","35.046939","DDS demands","Known Flow","289532.550940","694010.511056","","0.000000","","","","","","","-3.720000","","","","","","","-3.326490","-3.720000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014435","Nodes","","21.000000","31.085987","DDS demands","Known Flow","289661.542975","694111.867084","","0.000000","","","","","","","-10.439999","","","","","","","-9.335634","-10.439999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014436","Nodes","","21.000000","31.172472","DDS demands","Known Flow","289581.068953","694139.051091","","0.000000","","","","","","","-3.930000","","","","","","","-3.514276","-3.930000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014441","Nodes","","21.000000","33.363110","DDS demands","Known Flow","289051.516809","694105.012082","","0.000000","","","","","","","-1.799999","","","","","","","-1.609592","-1.799999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014442","Nodes","","21.000000","33.751091","DDS demands","Known Flow","289069.089814","694108.858083","","0.000000","","","","","","","-1.299999","","","","","","","-1.162483","-1.299999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014443","Nodes","","21.000000","34.078640","Default Known Flow Node","Known Flow","289094.187821","694196.423107","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014445","Nodes","","21.000000","34.537423","Default Known Flow Node","Known Flow","289107.649824","694124.925087","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001363","Nodes","1363","21.000000","34.180459","DDS demands","Known Flow","289116.344827","694162.091097","","0.000000","","","","","","","-3.520000","","","","","","","-3.147647","-3.520000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014448","Nodes","","21.000000","34.494428","Default Known Flow Node","Known Flow","289129.119830","694138.226091","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001629","Nodes","1629","21.000000","35.010651","Default Known Flow Node","Known Flow","289240.844861","694031.466062","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014451","Nodes","","21.000000","30.797950","DDS demands","Known Flow","289235.124859","694362.649152","","0.000000","","","","","","","-8.060000","","","","","","","-7.207396","-8.060000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015629","Nodes","-1462553","21.000000","32.995698","Default Known Flow Node","Known Flow","289233.219859","694202.841108","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001951","Nodes","1951","21.000000","36.180217","Default Known Flow Node","Known Flow","289439.094915","694031.216062","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001953","Nodes","1953","21.000000","31.963489","DDS demands","Known Flow","289109.969825","694518.216194","","0.000000","","","","","","","-19.110000","","","","","","","-17.088505","-19.110000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016103","Nodes","-1474","21.000000","32.267796","Default Known Flow Node","Known Flow","289068.094814","694617.341221","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015947","Nodes","-1463348","21.000000","32.267796","Default Known Flow Node","Known Flow","289038.969806","694615.716221","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015589","Nodes","-1462","21.000000","32.078029","Default Known Flow Node","Known Flow","289056.844811","694544.466201","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001954","Nodes","1954","21.000000","32.024062","DDS demands","Known Flow","289032.594804","694569.716208","","0.000000","","","","","","","-4.810000","","","","","","","-4.301188","-4.810000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000143","Nodes","143","21.000000","31.573780","DDS demands","Known Flow","289266.446868","694696.953243","","0.000000","","","","","","","-4.269999","","","","","","","-3.818310","-4.269999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015828","Nodes","-1463054","21.000000","31.573782","Default Known Flow Node","Known Flow","289242.931861","694702.680244","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015577","Nodes","-1442","21.000000","33.783183","Default Known Flow Node","Known Flow","289059.594811","694446.716175","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014463","Nodes","","21.000000","31.968081","Default Known Flow Node","Known Flow","289164.709840","694490.430187","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014466","Nodes","","21.000000","32.198426","Default Known Flow Node","Known Flow","289355.031892","694572.520209","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014467","Nodes","","21.000000","29.357518","Default Known Flow Node","Known Flow","289336.757887","694495.731188","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014469","Nodes","","21.000000","32.476991","Default Known Flow Node","Known Flow","289305.673878","694595.320215","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000716","Nodes","716","21.000000","31.340332","DDS demands","Known Flow","289350.969891","694716.341248","","0.000000","","","","","","","-8.069999","","","","","","","-7.216338","-8.069999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014475","Nodes","","21.000000","31.094509","DDS demands","Known Flow","289411.963907","694676.534237","","0.000000","","","","","","","-6.199999","","","","","","","-5.544150","-6.199999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014476","Nodes","","21.000000","30.745411","DDS demands","Known Flow","289420.555910","694726.387251","","0.000000","","","","","","","-9.460000","","","","","","","-8.459301","-9.460000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014481","Nodes","","21.000000","33.416295","Default Known Flow Node","Known Flow","289080.656817","694419.389167","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014482","Nodes","","21.000000","33.391921","Default Known Flow Node","Known Flow","289084.144818","694421.899168","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014484","Nodes","","21.000000","31.583405","Default Known Flow Node","Known Flow","289274.125870","694697.314243","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014485","Nodes","","21.000000","32.560543","Default Known Flow Node","Known Flow","289279.804871","694602.485217","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016368","Nodes","-2119","21.000000","32.103628","Default Known Flow Node","Known Flow","289602.594959","694435.091172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014492","Nodes","","21.000000","31.589031","Default Known Flow Node","Known Flow","289426.804911","694519.492195","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014495","Nodes","","21.000000","31.804579","DDS demands","Known Flow","289427.899912","694552.231204","","0.000000","","","","","","","-4.780000","","","","","","","-4.274362","-4.780000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014496","Nodes","","21.000000","30.821993","Default Known Flow Node","Known Flow","289496.279930","694717.794249","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000148","Nodes","148","21.000000","32.457020","DDS demands","Known Flow","289252.627864","694606.292218","","0.000000","","","","","","","-7.190000","","","","","","","-6.429426","-7.190000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000087","Nodes","87","21.000000","32.311720","DDS demands","Known Flow","289269.138868","694658.904233","","0.000000","","","","","","","-5.400000","","","","","","","-4.828776","-5.400000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014503","Nodes","","21.000000","31.392742","Default Known Flow Node","Known Flow","289532.348940","694493.577188","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014504","Nodes","","21.000000","32.587295","Default Known Flow Node","Known Flow","289204.804851","694623.782223","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016367","Nodes","-2118","21.000000","28.799400","Default Known Flow Node","Known Flow","289321.594883","694434.841172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001881","Nodes","1881","21.000000","31.603661","Default Known Flow Node","Known Flow","289400.131904","694471.947182","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014508","Nodes","","21.000000","30.611553","Default Known Flow Node","Known Flow","289577.797952","694708.261246","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015798","Nodes","-1462970","21.000000","29.262498","Default Known Flow Node","Known Flow","289355.219892","694477.716183","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014513","Nodes","","21.000000","30.713765","DDS demands","Known Flow","289511.701934","694732.242252","","0.000000","","","","","","","-2.109999","","","","","","","-1.886799","-2.109999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014514","Nodes","","21.000000","31.757080","Default Known Flow Node","Known Flow","289464.354922","694536.374199","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016118","Nodes","-1553","21.000000","28.064557","Default Known Flow Node","Known Flow","289604.219960","692635.090682","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016128","Nodes","-1570","21.000000","28.403052","Default Known Flow Node","Known Flow","289606.219960","692794.215725","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016133","Nodes","-1584","21.000000","28.316112","Default Known Flow Node","Known Flow","289637.969969","692821.340733","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016460","Nodes","-326893","21.000000","27.849364","Default Known Flow Node","Known Flow","289779.845007","693583.840940","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001659","Nodes","1659","21.000000","27.827699","Default Known Flow Node","Known Flow","289802.220013","693587.340941","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001658","Nodes","1658","21.000000","28.110196","Default Known Flow Node","Known Flow","289754.470000","693719.965977","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001662","Nodes","1662","21.000000","28.110196","Default Known Flow Node","Known Flow","289753.720000","693724.590978","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015623","Nodes","-1462540","21.000000","27.725499","Default Known Flow Node","Known Flow","289940.345051","693617.965949","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001660","Nodes","1660","21.000000","27.827699","Default Known Flow Node","Known Flow","289800.470013","693597.340944","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016263","Nodes","-1879","21.000000","28.139617","DDS demands","Known Flow","290502.130204","693795.102997","","0.000000","","","","","","","-1.039999","","","","","","","-0.929986","-1.039999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014541","Nodes","","21.000000","25.281001","Default Known Flow Node","Known Flow","289604.914960","693210.586838","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016459","Nodes","-326892","21.000000","32.218645","Default Known Flow Node","Known Flow","289656.344974","694388.466159","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016456","Nodes","-326852","21.000000","32.196984","Default Known Flow Node","Known Flow","289638.094969","694386.591158","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016358","Nodes","-2103","21.000000","32.230693","Default Known Flow Node","Known Flow","289591.719956","694352.466149","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016361","Nodes","","21.000000","31.906460","DDS demands","Known Flow","289843.145612","694347.191017","","0.000000","","","","","","","-11.579999","","","","","","","-10.355043","-11.579999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000851","Nodes","851","21.000000","31.813345","Default Known Flow Node","Known Flow","289711.594989","694405.591164","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000086","Nodes","86","21.000000","31.726731","DDS demands","Known Flow","289739.344996","694368.841154","","0.000000","","","","","","","-2.400000","","","","","","","-2.146123","-2.400000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000079","Nodes","79","21.000000","32.187484","Default Known Flow Node","Known Flow","289637.469969","694398.341162","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001452","Nodes","1452","21.000000","29.620130","DDS demands","Known Flow","289590.344956","694284.466131","","0.000000","-5.960000","","","","","","-10.549999","","","","","","","-14.763537","-16.509999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64401000015794","Nodes","-1462958","21.000000","30.576299","Default Known Flow Node","Known Flow","289656.844974","694356.841150","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001450","Nodes","1450","21.000000","31.775224","DDS demands","Known Flow","289716.969990","694426.841169","","0.000000","","","","","","","-10.229999","","","","","","","-9.147848","-10.229999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014560","Nodes","","21.000000","34.799217","Default Known Flow Node","Known Flow","289635.319968","694050.399067","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014561","Nodes","","21.000000","34.884655","Default Known Flow Node","Known Flow","289628.139966","694049.912067","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015773","Nodes","-1462903","21.000000","31.284873","DDS demands","Known Flow","289683.219981","694065.466071","","0.000000","","","","","","","-1.820000","","","","","","","-1.627476","-1.820000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014567","Nodes","","21.000000","31.627160","Default Known Flow Node","Known Flow","289719.651991","694304.445136","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014569","Nodes","","21.000000","30.937563","Default Known Flow Node","Known Flow","289724.378992","694157.405096","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014570","Nodes","","21.000000","34.023218","DDS demands","Known Flow","289732.559994","694008.722056","","0.000000","","","","","","","-22.079998","","","","","","","-19.744330","-22.079998","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014571","Nodes","","21.000000","31.525044","Default Known Flow Node","Known Flow","289746.496998","694295.759134","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014572","Nodes","","21.000000","31.525044","Default Known Flow Node","Known Flow","289741.429997","694289.312132","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014574","Nodes","","21.000000","31.496723","Default Known Flow Node","Known Flow","289780.513008","694271.344127","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015854","Nodes","-1463116","21.000000","31.810587","DDS demands","Known Flow","289858.845029","694049.341067","","0.000000","","","","","","","-4.519999","","","","","","","-4.041864","-4.519999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014578","Nodes","","21.000000","31.600753","Default Known Flow Node","Known Flow","289869.695032","694171.019100","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
