"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"94119909904301","Nodes","9904301, P00107036, 51-55 Brampton Road, 114.74",30.000000,30.170267,"CSEP DDS Matched","Known Flow",560956.153712,101698.443186,,0.000000,,,,,-114.739993,,,,,,,-102.602553,-114.739993,,"",,,,,"CC PROFILE",,,,,,
"94119909904306","Nodes","9904306",21.000000,30.170267,"Default Known Flow Node","Known Flow",560959.705448,101692.505779,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904303","Nodes","9904303",21.000000,30.546091,"Default Known Flow Node","Known Flow",560935.809792,101771.445903,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904313","Nodes","9904313",21.000000,30.253554,"Default Known Flow Node","Known Flow",560955.786860,101705.945854,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904314","Nodes","9904314",21.000000,34.632030,"Default Known Flow Node","Known Flow",561075.316156,101926.085698,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904309","Nodes","9904309",21.000000,34.632030,"Default Known Flow Node","Known Flow",561073.108829,101927.688946,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904310","Nodes","9904310",21.000000,34.632030,"Default Known Flow Node","Known Flow",561051.189823,101945.998951,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904311","Nodes","9904311",21.000000,30.565152,"Default Known Flow Node","Known Flow",560932.589791,101785.022907,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904312","Nodes","9904312",21.000000,30.474685,"Default Known Flow Node","Known Flow",560948.112795,101732.199892,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904324","Nodes","9904324",21.000000,30.531648,"DDS demands","Known Flow",560936.217792,101772.674903,,0.000000,,,,,,-1.450000,,,,,,-1.296616,-1.450000,,"",,,,,,"D1 PROFILE",,,,,
"94119909904326","Nodes","9904326",21.000000,30.299803,"Default Known Flow Node","Known Flow",561136.418846,102824.305189,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904395","Nodes","9904395",21.000000,39.218840,"Default Known Flow Node","Known Flow",561140.765847,102481.470096,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904396","Nodes","9904396",21.000000,39.218840,"Default Known Flow Node","Known Flow",561135.392846,102459.173090,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904420","Nodes","9904420",21.000000,30.302836,"Default Known Flow Node","Known Flow",561139.793847,102818.180188,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904501","Nodes","9904501",21.000000,26.998927,"Default Known Flow Node","Known Flow",560772.668747,102897.805209,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904583","Nodes","9904583",21.000000,21.997350,"Default Known Flow Node","Known Flow",561254.148934,102023.138943,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904579","Nodes","9904579",21.000000,21.997350,"Default Known Flow Node","Known Flow",561253.027878,102023.896972,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904580","Nodes","9904580",21.000000,21.997350,"Default Known Flow Node","Known Flow",561247.774877,102025.417972,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904584","Nodes","9904584",21.000000,21.997350,"Default Known Flow Node","Known Flow",561249.824877,102022.174971,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904591","Nodes","9904591",21.000000,31.308278,"Default Known Flow Node","Known Flow",561427.485925,102359.485063,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904592","Nodes","9904592",21.000000,31.308278,"Default Known Flow Node","Known Flow",561429.044926,102359.603063,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904595","Nodes","9904595",21.000000,31.308278,"Default Known Flow Node","Known Flow",561485.180941,102402.850075,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904626","Nodes","9904626",21.000000,31.308278,"Default Known Flow Node","Known Flow",561426.068612,102349.010203,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904625","Nodes","9904625,",21.000000,31.308278,"Default Known Flow Node","Known Flow",561364.033908,102310.111050,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904632","Nodes","9904632",21.000000,30.039857,"Default Known Flow Node","Known Flow",561422.992924,102426.226081,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904633","Nodes","9904633",21.000000,30.039857,"Default Known Flow Node","Known Flow",561423.976925,102426.408081,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904764","Nodes","9904764",21.000000,33.142324,"Default Known Flow Node","Known Flow",561034.297555,101870.934348,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904756","Nodes","9904756",21.000000,30.474685,"Default Known Flow Node","Known Flow",560948.389231,101731.253678,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904639","Nodes","9904639",21.000000,26.942467,"Default Known Flow Node","Known Flow",560562.281048,102980.859585,,0.000000,,,,,,-8.760000,,,,,,-7.833349,-8.760000,,"",,,,,,"D1 PROFILE",,,,,
"94119909904780","Nodes","9904780, P00107031, 51-55 Brampton Road, 22.15",25.000000,30.478318,"CSEP DDS Matched","Known Flow",560944.166654,101745.546860,,0.000000,,,,,-22.150000,,,,,,,-19.806927,-22.150000,,"",,,,,"CC PROFILE",,,,,,
"94119909904781","Nodes","9904781",21.000000,30.506524,"Default Known Flow Node","Known Flow",560943.631397,101744.883142,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904783","Nodes","9904783",21.000000,30.477782,"Default Known Flow Node","Known Flow",560944.723321,101743.737693,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904784","Nodes","9904784",21.000000,30.531648,"Default Known Flow Node","Known Flow",560935.971873,101773.524731,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000004","Nodes","4",21.000000,30.474332,"Default Known Flow Node","Known Flow",560949.049385,101728.994039,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000005","Nodes","5",21.000000,30.573352,"Default Known Flow Node","Known Flow",560931.812080,101787.608950,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000003","Nodes","P00107022, 51-55 Brampton Road, 33.23",25.000000,30.565152,"CSEP DDS Matched","Known Flow",560932.285316,101786.035347,,0.000000,,,,,-33.229999,,,,,,,-29.714860,-33.229999,,"",,,,,"CC PROFILE",,,,,,
"94119900000002","Nodes",,21.000000,37.305495,"Default Known Flow Node","Known Flow",561200.332745,102504.250475,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000001","Nodes","1,",21.000000,34.675288,"Default Known Flow Node","Known Flow",561320.680565,102398.061432,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000012","Nodes",,21.000000,30.643372,"Default Known Flow Node","Known Flow",560858.111241,102508.222555,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000007","Nodes",,21.000000,29.580158,"DDS demands","Known Flow",560733.180318,102522.101970,,0.000000,,,,,,-5.980000,,,,,,-5.347423,-5.980000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000009","Nodes",,21.000000,35.228094,"Default Known Flow Node","Known Flow",560942.771833,102481.313852,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000006","Nodes",,21.000000,29.587391,"Default Known Flow Node","Known Flow",560736.523349,102517.679432,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000008","Nodes",,21.000000,30.043463,"Default Known Flow Node","Known Flow",560791.229475,102521.308989,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000011","Nodes",,21.000000,30.170267,"Default Known Flow Node","Known Flow",560959.393673,101693.641248,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000796","Nodes","Hargreaves Road Hargreaves Business Park RRI,",0.000000,49.999970,"Default Known Pressure Node","Known Pressure",561199.778761,102228.353982,,0.000000,,,,,,,,,,,,28.561321,31.940000,,"",,,,,,,,,,,
"94119900000797","Nodes",,0.000000,49.801184,"Default Known Flow Node","Known Flow",561197.699830,102233.129985,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000792","Nodes","Unit 4 Hargreaves Road, NA:16906",21.000000,47.634601,"Point Loads","Known Flow",561218.358795,102275.196212,,0.000000,,,,,,,,,-15.970000,,,-14.280660,-15.970000,,"",,,,,,,,,"PL-AF PROFILE",,
"94119900000791","Nodes","4B Hargreaves Business Park Hargreaves Road, NA:17359",21.000000,47.560616,"Point Loads","Known Flow",561213.572552,102277.858222,,0.000000,,,,,,,,,,,-15.970000,-14.280660,-15.970000,,"",,,,,,,,,,,"PL-AF PROFILE"
"94119900000798","Nodes",,0.000000,47.560616,"Default Known Flow Node","Known Flow",561156.769911,102287.380530,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000124","Nodes",,0.000000,27.390824,"Default Known Flow Node","Known Flow",560694.698829,102412.242005,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904785","Nodes",,21.000000,27.471516,"Default Known Flow Node","Known Flow",560789.418752,102224.430026,,0.000000,,,,,,-4.150000,,,,,,-3.711004,-4.150000,,"",,,,,,"D1 PROFILE",,,,,
