"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60205100003426","Nodes","","21.000000","30.109293","Default Known Flow Node","Known Flow","314127.989633","695148.918366","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003427","Nodes","","21.000000","30.109293","Default Known Flow Node","Known Flow","314127.024632","695150.917366","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003428","Nodes","","21.000000","29.139227","DDS demands","Known Flow","314208.928655","695210.005382","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"60205100003429","Nodes","","21.000000","29.139227","Default Known Flow Node","Known Flow","314235.582662","695162.602370","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003450","Nodes","","21.000000","24.534271","Default Known Flow Node","Known Flow","314465.546990","695530.150595","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003422","Nodes","","21.000000","28.802182","DDS demands","Known Flow","314262.684669","695291.119405","","0.000000","","","","","-1.440000","","","","","-1.287673","-1.440000","","","","","","","D1 PROFILE","","","",""
"60205100003436","Nodes","","21.000000","31.400043","Default Known Flow Node","Known Flow","313974.714591","695109.972355","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003438","Nodes","","21.000000","24.929673","Default Known Flow Node","Known Flow","314489.274731","695502.586462","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003449","Nodes","","21.000000","24.929673","Default Known Flow Node","Known Flow","314490.336527","695501.530256","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003445","Nodes","","21.000000","29.137077","Default Known Flow Node","Known Flow","314206.915654","695224.738387","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003444","Nodes","","21.000000","29.004502","Default Known Flow Node","Known Flow","314206.558654","695271.812399","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003448","Nodes","","21.000000","30.109293","DDS demands","Known Flow","314130.843454","695143.340321","","0.000000","","","","","-8.569999","","","","","-7.663447","-8.569999","","","","","","","D1 PROFILE","","","",""
"60205100003439","Nodes","","21.000000","25.027632","Default Known Flow Node","Known Flow","314515.988738","695473.466454","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003431","Nodes","","21.000000","24.534271","Default Known Flow Node","Known Flow","314466.462725","695529.106469","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003455","Nodes","","21.000000","49.561961","Default Known Flow Node","Known Flow","313984.059594","696267.328670","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003453","Nodes","","21.000000","49.467444","Default Known Flow Node","Known Flow","313985.116594","696277.304673","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003452","Nodes","","21.000000","49.467444","Default Known Flow Node","Known Flow","313985.203594","696279.581674","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003454","Nodes","","21.000000","44.979663","Default Known Flow Node","Known Flow","313986.289594","696310.594682","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003456","Nodes","","21.000000","49.561961","Default Known Flow Node","Known Flow","313998.355597","696388.822703","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003459","Nodes","Logger 9281, 248 Oakfield Street","21.000000","27.543543","Val Log Cath","Known Flow","314638.068772","693531.005926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003464","Nodes","","21.000000","27.551090","Default Known Flow Node","Known Flow","314621.401767","693588.197941","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003460","Nodes","","21.000000","27.170202","Default Known Flow Node","Known Flow","314677.335782","693423.206896","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003461","Nodes","","21.000000","27.169927","Default Known Flow Node","Known Flow","314675.646782","693423.466896","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003466","Nodes","","21.000000","27.169927","Default Known Flow Node","Known Flow","314675.981526","693422.289211","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003462","Nodes","","21.000000","27.204131","Default Known Flow Node","Known Flow","314695.764787","693347.175876","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003465","Nodes","","21.000000","27.551090","Default Known Flow Node","Known Flow","314618.075766","693586.733941","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003502","Nodes","","21.000000","25.045533","Default Known Flow Node","Known Flow","314696.945788","694415.499166","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003527","Nodes","","21.000000","25.828087","Default Known Flow Node","Known Flow","314968.320861","694591.865214","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003528","Nodes","","21.000000","21.896985","Default Known Flow Node","Known Flow","315045.312919","694751.308876","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003533","Nodes","","21.000000","30.226802","Default Known Flow Node","Known Flow","314689.673786","694608.711219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003534","Nodes","","21.000000","30.225787","Default Known Flow Node","Known Flow","314702.265789","694608.927219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003550","Nodes","","21.000000","28.323297","DDS demands","Known Flow","314822.893822","694621.495222","","0.000000","","","","","-7.280000","","","","","-6.509906","-7.280000","","","","","","","D1 PROFILE","","","",""
"60205100003284","Nodes","","21.000000","34.086952","Default Known Flow Node","Known Flow","314332.281688","694176.032101","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003281","Nodes","","21.000000","32.776897","DDS demands","Known Flow","314287.060676","694022.426059","","0.000000","","","","","-2.369999","","","","","-2.119296","-2.369999","","","","","","","D1 PROFILE","","","",""
"60205100003446","Nodes","","21.000000","31.400043","Default Known Flow Node","Known Flow","313974.963591","695113.227356","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003169","Nodes","","21.000000","31.721577","Default Known Flow Node","Known Flow","313867.149562","695001.848326","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003433","Nodes","","21.000000","31.407181","Default Known Flow Node","Known Flow","313997.962597","695067.401344","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003457","Nodes","","21.000000","42.708470","Default Known Flow Node","Known Flow","313995.558597","696357.758695","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003567","Nodes","","21.000000","30.234775","Default Known Flow Node","Known Flow","314583.362757","694613.741220","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003931","Nodes","","21.000000","21.241638","Default Known Flow Node","Known Flow","315004.994458","694935.546509","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003932","Nodes","","21.000000","33.478257","Default Known Flow Node","Known Flow","313643.708251","693970.257180","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003655","Nodes","","21.000000","31.592577","Default Known Flow Node","Known Flow","313908.611140","695025.650931","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000123","Nodes","","21.000000","26.529066","DDS demands","Known Flow","314693.132769","693157.632769","","0.000000","","","","","-4.130000","","","","","-3.693120","-4.130000","","","","","","","D1 PROFILE","","","",""
"60205100000122","Nodes","122","21.000000","27.543543","DDS demands","Known Flow","314644.125773","693533.062926","","0.000000","","","","","-3.769999","","","","","-3.371201","-3.769999","","","","","","","D1 PROFILE","","","",""
"60205100000225","Nodes","","21.000000","32.999577","DDS demands","Known Flow","314162.582642","694214.969112","","0.000000","","","","","-13.250000","","","","","-11.848387","-13.250000","","","","","","","D1 PROFILE","","","",""
"60205100000121","Nodes","121","21.000000","28.054978","DDS demands","Known Flow","314435.233716","694019.685059","","0.000000","","","","","-19.310000","","","","","-17.267347","-19.310000","","","","","","","D1 PROFILE","","","",""
"60205100000302","Nodes","302","21.000000","35.980573","DDS demands","Known Flow","314367.265227","694432.742171","","0.000000","","","","","-1.929999","","","","","-1.725840","-1.929999","","","","","","","D1 PROFILE","","","",""
"60205100000102","Nodes","102","21.000000","34.712903","DDS demands","Known Flow","314428.082738","694442.891558","","0.000000","","","","","-6.589999","","","","","-5.892895","-6.589999","","","","","","","D1 PROFILE","","","",""
"60205100000100","Nodes","100","21.000000","34.001215","DDS demands","Known Flow","314069.681370","694452.034442","","0.000000","","","","","-2.970000","","","","","-2.655827","-2.970000","","","","","","","D1 PROFILE","","","",""
"60205100000139","Nodes","139","21.000000","31.126796","DDS demands","Known Flow","313866.162491","694940.016569","","0.000000","","","","","-2.409999","","","","","-2.155065","-2.409999","","","","","","","D1 PROFILE","","","",""
"60205100000252","Nodes","252","21.000000","31.085126","DDS demands","Known Flow","313860.273560","694938.876309","","0.000000","","","-3.609999","","-8.130000","","","","","-10.498118","-11.740000","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"60205100000254","Nodes","254","21.000000","31.358752","DDS demands","Known Flow","313988.222595","694927.353306","","0.000000","","","","","-2.869999","","","","","-2.566405","-2.869999","","","","","","","D1 PROFILE","","","",""
"60205100000027","Nodes","27","21.000000","35.691443","DDS demands","Known Flow","314032.564847","694917.498916","","0.000000","","","","","-1.209999","","","","","-1.082003","-1.209999","","","","","","","D1 PROFILE","","","",""
"60205100000265","Nodes","265","21.000000","37.011309","DDS demands","Known Flow","314100.738718","694906.838350","","0.000000","","","","","-3.700000","","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","","",""
"60205100000264","Nodes","264","21.000000","32.406624","DDS demands","Known Flow","314065.337257","694986.587257","","0.000000","","","","","-3.110000","","","","","-2.781017","-3.110000","","","","","","","D1 PROFILE","","","",""
"60205100000293","Nodes","293","21.000000","39.194269","Default Known Flow Node","Known Flow","314217.321652","694594.539385","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000330","Nodes","330","21.000000","30.247998","DDS demands","Known Flow","314682.731784","694533.340198","","0.000000","","","","","-8.850000","","","","","-7.913828","-8.850000","","","","","","","D1 PROFILE","","","",""
"60205100000331","Nodes","331","21.000000","30.215310","DDS demands","Known Flow","314685.701784","694557.594205","","0.000000","","","","","-2.529999","","","","","-2.262371","-2.529999","","","","","","","D1 PROFILE","","","",""
"60205100000137","Nodes","137","21.000000","31.656184","DDS demands","Known Flow","313919.510576","695004.340327","","0.000000","","","","","-6.190000","","","","","-5.535208","-6.190000","","","","","","","D1 PROFILE","","","",""
"60205100000134","Nodes","134","21.000000","31.449666","DDS demands","Known Flow","313946.343583","695068.189344","","0.000000","","","","","-5.030000","","","","","-4.497916","-5.030000","","","","","","","D1 PROFILE","","","",""
"60205100000323","Nodes","323","21.000000","25.139160","Default Known Flow Node","Known Flow","314519.505739","695466.226452","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000115","Nodes","115","21.000000","22.951061","Default Known Flow Node","Known Flow","314736.140169","694320.901809","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100001000","Nodes","1000","21.000000","27.405873","DDS demands","Known Flow","314510.366737","693844.756011","","0.000000","","","","","-23.289999","","","","-16.319999","-35.419972","-39.610000","","","","","","","D1 PROFILE","","","","I2 PROFILE"
"60205100000116","Nodes","116","21.000000","21.800903","DDS demands","Known Flow","314766.928522","694237.763763","","0.000000","","","","","-22.230000","","","","","-19.878464","-22.230000","","","","","","","D1 PROFILE","","","",""
"60205100000032","Nodes","","21.000000","31.721577","DDS demands","Known Flow","313868.881834","695002.842748","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"60205100001002","Nodes","P07114988,Watson Court CSEP, -18.37 SCMH","24.000000","27.755485","CSEP DDS Matched","Known Flow","314458.337889","693963.695394","","0.000000","","","","","-13.859999","-18.370000","","","","-28.820642","-32.230001","","","","","","","D1 PROFILE","DC PROFILE","","",""
"60205100000001","Nodes","Kelty DG, Constant, Tel, Site ID 1847","21.000000","40.000000","Default Known Pressure Node","Known Pressure","314238.745663","694937.946308","","999998.967025","","","","","","","","","","664.900811","743.555708","","","","","","","","","","",""
"60205100000452","Nodes","Blairforge RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","313943.425583","696207.743654","","9.99999960499152e+14","","","","","","","","","","8.942178","9.999999","","","","","","","","","","",""
"60205100003933","Nodes","1002","21.000000","28.200012","DDS demands","Known Flow","314427.136714","694044.300065","","0.000000","","","","","-1.659999","","","","","-1.484401","-1.659999","","","","","","","D1 PROFILE","","","",""
"60205100003934","Nodes","-412","21.000000","22.048473","Default Known Flow Node","Known Flow","313364.478425","694741.686255","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"602051-000001","Nodes","","21.000000","28.084174","Default Known Flow Node","Known Flow","314430.927873","694017.914683","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000003","Nodes","","21.000000","27.430237","Default Known Flow Node","Known Flow","313673.476332","694389.024050","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000004","Nodes","-54036","21.000000","23.274764","Default Known Flow Node","Known Flow","313326.520415","694338.202145","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000005","Nodes","","21.000000","29.140556","Default Known Flow Node","Known Flow","314199.616971","695215.486393","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
