"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96113606803138","Nodes","6803138","21.000000","28.584064","DDS demands","Known Flow","559205.415000","140651.695000","0.000000","","","","","","-42.669999","","","","","","","","-38.156278","-42.669999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600013648","Nodes","","21.000000","38.791557","Default Known Flow Node","Known Flow","558882.419233","140717.258500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002395","Nodes","-2395","21.000000","32.513094","Default Known Flow Node","Known Flow","559076.790000","140444.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013652","Nodes","","21.000000","25.571578","Default Known Flow Node","Known Flow","559374.297367","140609.759471","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013653","Nodes","","21.000000","25.925482","DDS demands","Known Flow","559396.828373","140572.646461","0.000000","","","","","","-5.010000","","","","","","","","-4.480031","-5.010000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601463403","Nodes","1463403","21.000000","39.692344","DDS demands","Known Flow","559090.165000","141094.320000","0.000000","","","","","","-20.139999","","","","","","","","-18.009548","-20.139999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003617","Nodes","-3617","21.000000","43.834352","Default Known Flow Node","Known Flow","559209.415000","141176.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003596","Nodes","-3596","21.000000","44.843479","Default Known Flow Node","Known Flow","559239.415000","141153.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002630","Nodes","-2630","21.000000","29.801279","Default Known Flow Node","Known Flow","559000.915000","141467.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463004","Nodes","-1463004","21.000000","37.442061","Default Known Flow Node","Known Flow","558965.540000","141237.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002569","Nodes","2569","21.000000","37.181853","DDS demands","Known Flow","558986.790000","141197.570000","0.000000","","","","","","-13.829999","","","","","","","","-12.367033","-13.829999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003718","Nodes","-3718","21.000000","42.165946","Default Known Flow Node","Known Flow","559178.665000","141353.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003707","Nodes","-3707","21.000000","42.165946","Default Known Flow Node","Known Flow","559160.915000","141324.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002550","Nodes","-2550","21.000000","38.021686","Default Known Flow Node","Known Flow","559035.790000","141069.023125","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463590","Nodes","-1463590","21.000000","38.021686","Default Known Flow Node","Known Flow","559039.102500","141069.413750","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002644","Nodes","-2644","21.000000","40.247608","Default Known Flow Node","Known Flow","559044.665000","141523.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002640","Nodes","-2640","21.000000","40.247608","Default Known Flow Node","Known Flow","559072.290000","141507.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013675","Nodes","13675","21.000000","44.612023","Default Known Flow Node","Known Flow","559322.415000","141288.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013676","Nodes","","21.000000","43.945085","Default Known Flow Node","Known Flow","559344.466359","141349.752673","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003611","Nodes","3611","21.000000","43.324334","DDS demands","Known Flow","559205.540000","141171.195000","0.000000","","","","","","-6.249999","","","","","","","","-5.588861","-6.249999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601462960","Nodes","-1462960","21.000000","43.658375","Default Known Flow Node","Known Flow","559191.540000","141093.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002592","Nodes","-2592","21.000000","39.135625","Default Known Flow Node","Known Flow","558974.415000","141297.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002596","Nodes","-2596","21.000000","39.005712","Default Known Flow Node","Known Flow","558985.915000","141311.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003752","Nodes","-3752","21.000000","44.150236","Default Known Flow Node","Known Flow","559206.165000","141492.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003748","Nodes","-3748","21.000000","43.849335","Default Known Flow Node","Known Flow","559258.290000","141466.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002595","Nodes","-2595","21.000000","39.135625","Default Known Flow Node","Known Flow","558961.540000","141311.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003780","Nodes","3780","21.000000","43.606836","DDS demands","Known Flow","559284.665000","141597.070000","0.000000","","","","","","","","","","-16.520000","","","","-14.772480","-16.520000","","","","","","","","","","","","I2 PROFILE","","","",""
"96113600003763","Nodes","3763","21.000000","43.685071","DDS demands","Known Flow","559398.415000","141537.570000","0.000000","","","","","","-4.980000","","","","","","","","-4.453205","-4.980000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606801171","Nodes","6801171","21.000000","44.507631","DDS demands","Known Flow","559204.540000","141088.195000","0.000000","","","","","","-11.069999","","","","","","","","-9.898992","-11.069999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003764","Nodes","-3764","21.000000","43.685071","Default Known Flow Node","Known Flow","559400.415000","141538.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003677","Nodes","-3677","21.000000","44.612023","Default Known Flow Node","Known Flow","559318.415000","141282.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003770","Nodes","3770","21.000000","40.561803","Default Known Flow Node","Known Flow","559145.540000","141563.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002575","Nodes","-2575","21.000000","37.311934","Default Known Flow Node","Known Flow","558977.165000","141249.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003584","Nodes","3584","21.000000","37.341478","DDS demands","Known Flow","559186.790000","141110.695000","0.000000","","","","","","-21.019999","","","","","","","","-18.796459","-21.019999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003629","Nodes","-3629","21.000000","39.061854","Default Known Flow Node","Known Flow","559480.915000","141191.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002667","Nodes","-2667","21.000000","40.464409","Default Known Flow Node","Known Flow","558894.665000","141621.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003773","Nodes","-3773","21.000000","43.934239","Default Known Flow Node","Known Flow","559249.540000","141572.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003618","Nodes","-3618","21.000000","45.276906","Default Known Flow Node","Known Flow","559259.415000","141176.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462635","Nodes","P12129408, MERRION WAY, SCH 9.60","22.999998","37.124845","CSEP Unmatched","Known Flow","558967.779472","141126.569181","0.000000","","","","","","","","","","","","-9.600000","","-8.584492","-9.600000","","","","","","","","","","","","","","DC PROFILE","",""
"96113601463013","Nodes","-1463013","21.000000","41.638936","Default Known Flow Node","Known Flow","559117.290000","141394.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003645","Nodes","-3645","21.000000","45.267240","Default Known Flow Node","Known Flow","559259.915000","141210.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002558","Nodes","2558","21.000000","37.026765","DDS demands","Known Flow","558900.915000","141112.195000","0.000000","","","","","","-4.539999","","","","","","","","-4.059749","-4.539999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002628","Nodes","-2628","21.000000","29.845381","Default Known Flow Node","Known Flow","559029.540000","141443.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002539","Nodes","-2539","21.000000","28.355545","Default Known Flow Node","Known Flow","558842.040000","141026.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462757","Nodes","-1462757","21.000000","39.374195","Default Known Flow Node","Known Flow","559044.915000","141362.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003684","Nodes","-3684","21.000000","42.669926","Default Known Flow Node","Known Flow","559218.165000","141293.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003622","Nodes","-3622","21.000000","45.358050","Default Known Flow Node","Known Flow","559269.540000","141183.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002545","Nodes","-2545","21.000000","37.970797","Default Known Flow Node","Known Flow","559029.040000","141051.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002544","Nodes","-2544","21.000000","37.970797","Default Known Flow Node","Known Flow","559030.540000","141048.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
