"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"961086-2369951","Nodes","-236995","21.000000","36.154163","Default Known Flow Node","Known Flow","608974.060000","164719.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501413","Nodes","5501413","21.000000","33.929932","Default Known Flow Node","Known Flow","608989.185000","164940.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501411","Nodes","P13130986, 3 SADDLETON ROAD CSEP, 23.63 SCMH","24.000000","31.488025","CSEP Unmatched","Known Flow","610676.185000","165723.695000","0.000000","","","","","","","","","","","","","-23.630000","","-21.130369","-23.630000","","","","","","","","","","","","","","","DC PROFILE","",""
"961086-2422931","Nodes","-242293","21.000000","34.403261","Default Known Flow Node","Known Flow","608976.185000","164925.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2422891","Nodes","-242289","21.000000","34.403156","Default Known Flow Node","Known Flow","608968.060000","164905.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501407","Nodes","5501407","21.000000","36.154163","Default Known Flow Node","Known Flow","609008.060000","164701.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2550281","Nodes","-255028","21.000000","36.154163","Default Known Flow Node","Known Flow","608973.185000","164662.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2422961","Nodes","-242296","21.000000","32.558077","Default Known Flow Node","Known Flow","609034.685000","164990.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2422951","Nodes","-242295","21.000000","33.929932","Default Known Flow Node","Known Flow","609003.560000","164925.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975821","Nodes","-197582","21.000000","32.298133","Default Known Flow Node","Known Flow","609208.185000","164894.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501331","Nodes","5501331","21.000000","32.198249","DDS demands","Known Flow","609226.060000","164924.695000","0.000000","","","","","","-30.440001","","","","","","","","","-27.219995","-30.440001","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2369971","Nodes","-236997","21.000000","34.411511","Default Known Flow Node","Known Flow","609000.560000","164918.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2369981","Nodes","-236998","21.000000","34.419710","Default Known Flow Node","Known Flow","609024.560000","164904.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975681","Nodes","-197568","21.000000","32.538822","Default Known Flow Node","Known Flow","609138.810000","164957.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501416","Nodes","5501416","21.000000","32.536001","Default Known Flow Node","Known Flow","609144.310000","164957.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501417","Nodes","5501417","21.000000","35.382956","DDS demands","Known Flow","609173.446157","164747.735480","0.000000","","","","","","-1.029999","","","","","","","","","-0.921044","-1.029999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-1975641","Nodes","-197564","21.000000","35.342033","Default Known Flow Node","Known Flow","609113.937684","164753.538322","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975721","Nodes","-197572","21.000000","32.400121","Default Known Flow Node","Known Flow","609179.185000","164894.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501418","Nodes","5501418","21.000000","32.228599","Default Known Flow Node","Known Flow","609220.435000","164876.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501314","Nodes","5501314","21.000000","32.431574","DDS demands","Known Flow","609181.810000","164902.695000","0.000000","","","","","","-4.139999","","","","","","","","","-3.702062","-4.139999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-1975751","Nodes","-197575","21.000000","35.382956","Default Known Flow Node","Known Flow","609206.273124","164742.260523","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501423","Nodes","5501423","21.000000","35.382956","Default Known Flow Node","Known Flow","609183.310000","164745.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975791","Nodes","-197579","21.000000","32.228599","Default Known Flow Node","Known Flow","609203.185000","164852.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975771","Nodes","-197577","21.000000","32.185575","Default Known Flow Node","Known Flow","609193.435000","164820.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501420","Nodes","5501420","21.000000","32.228599","Default Known Flow Node","Known Flow","609211.435000","164849.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501315","Nodes","5501315","21.000000","32.176123","DDS demands","Known Flow","609244.935000","164873.195000","0.000000","","","","","","-29.860000","","","","","","","","","-26.701347","-29.860000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-1975891","Nodes","-197589","21.000000","32.219165","Default Known Flow Node","Known Flow","609247.435000","164881.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501316","Nodes","5501316","21.000000","32.168934","DDS demands","Known Flow","609297.560000","164851.820000","0.000000","","","","","","-13.220000","","","","","","","","","-11.821560","-13.220000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-1975991","Nodes","-197599","21.000000","32.305265","Default Known Flow Node","Known Flow","609357.060000","164846.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501421","Nodes","5501421","21.000000","32.082831","Default Known Flow Node","Known Flow","609287.560000","164820.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975951","Nodes","-197595","21.000000","32.082831","Default Known Flow Node","Known Flow","609295.310000","164818.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975941","Nodes","-197594","21.000000","32.082831","Default Known Flow Node","Known Flow","609289.060000","164797.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1975971","Nodes","-197597","21.000000","32.211994","Default Known Flow Node","Known Flow","609335.810000","164843.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1976031","Nodes","-197603","21.000000","31.250174","Default Known Flow Node","Known Flow","609401.185000","164928.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1976041","Nodes","-197604","21.000000","31.343369","Default Known Flow Node","Known Flow","609401.810000","164920.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2370131","Nodes","-237013","21.000000","31.047832","Default Known Flow Node","Known Flow","609437.310000","164947.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501046","Nodes","5501046","21.000000","36.258226","DDS demands","Known Flow","609044.560000","164674.320000","0.000000","","","","","","-20.250000","","","","","","","","","-18.107912","-20.250000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2370021","Nodes","-237002","21.000000","36.366830","Default Known Flow Node","Known Flow","609055.060000","164664.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2041391","Nodes","-204139","21.000000","34.518116","Default Known Flow Node","Known Flow","609114.435000","164864.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2370061","Nodes","-237006","21.000000","34.492205","Default Known Flow Node","Known Flow","609107.310000","164866.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2369991","Nodes","-236999","21.000000","34.421974","Default Known Flow Node","Known Flow","609028.310000","164911.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2370041","Nodes","-237004","21.000000","36.384374","Default Known Flow Node","Known Flow","609057.435000","164613.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501408","Nodes","5501408","21.000000","36.154163","Default Known Flow Node","Known Flow","609051.560000","164681.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1976201","Nodes","-197620","21.000000","27.557287","Default Known Flow Node","Known Flow","609561.435000","164811.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501433","Nodes","5501433","21.000000","27.644250","Default Known Flow Node","Known Flow","609582.435000","164835.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1976301","Nodes","-197630","21.000000","27.644250","Default Known Flow Node","Known Flow","609622.310000","164875.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501432","Nodes","5501432","21.000000","27.644250","Default Known Flow Node","Known Flow","609615.435000","164894.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501317","Nodes","5501317","21.000000","27.620263","DDS demands","Known Flow","609623.310000","164954.320000","0.000000","","","","","","-73.209998","","","","","","","","","-65.465692","-73.209998","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-1976411","Nodes","-197641","21.000000","27.731238","Default Known Flow Node","Known Flow","609669.810000","164931.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1976321","Nodes","-197632","21.000000","27.758372","Default Known Flow Node","Known Flow","609634.810000","164958.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
