"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500900000334","Nodes","334","21.000000","32.565676","DDS demands","Known Flow","233230.454620","629959.448627","","0.000000","","","","","-2.799999","","","","","","","-2.503810","-2.799999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000333","Nodes","333","21.000000","32.561511","DDS demands","Known Flow","233275.204633","629986.823635","","0.000000","","","","","-6.619999","","","","","","","-5.919722","-6.619999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000770","Nodes","770","21.000000","35.428445","Default Known Flow Node","Known Flow","233444.579679","629948.073624","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000769","Nodes","769","21.000000","35.884039","Default Known Flow Node","Known Flow","233449.454680","629952.448625","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000332","Nodes","332","21.000000","34.949061","Default Known Flow Node","Known Flow","233452.829681","629932.823620","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000842","Nodes","842","21.000000","34.788080","Default Known Flow Node","Known Flow","233485.829690","629945.323623","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326875","Nodes","-326875","21.000000","34.207879","Default Known Flow Node","Known Flow","233381.579661","629908.198613","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326920","Nodes","-326920","21.000000","34.451851","Default Known Flow Node","Known Flow","233404.954668","629915.448615","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000768","Nodes","Fullerton Drive DG, GCM, Clocked, Site ID 3184","21.000000","35.999999","Default Known Pressure Node","Known Pressure","233455.454682","629957.198627","","999998.967025","","","","","","","","","","","","746.393648","834.688773","","","","","","","","","","","","","","",""
"62500900000550","Nodes","550","21.000000","34.297098","Default Known Flow Node","Known Flow","233573.704714","629983.198634","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462619","Nodes","-1462619","21.000000","34.297098","Default Known Flow Node","Known Flow","233571.204713","629975.698632","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000551","Nodes","S13131813-Diversified to 22.50 scmh","21.000000","25.129466","Point Loads","Known Flow","231596.144822","630988.684899","","0.000000","","","","","","","","","-22.499999","","","-20.119901","-22.499999","","","","","","","","","","","","PL-AF PROFILE","","",""
"62500900000553","Nodes","553","21.000000","33.679705","DDS demands","Known Flow","233656.204736","629953.323626","","0.000000","","","-9.050000","0.000000","-25.709999","","","","","","","-31.083015","-34.759999","","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","","","","","",""
"62500900000678","Nodes","678","21.000000","33.839702","DDS demands","Known Flow","233624.079727","629993.823637","","0.000000","-10.679999","","","","-10.459999","","","","","","","-18.903766","-21.140000","","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"62500900000552","Nodes","552","21.000000","34.126521","Default Known Flow Node","Known Flow","233579.204715","629985.198634","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462537","Nodes","-1462537","21.000000","34.297098","Default Known Flow Node","Known Flow","233585.829717","629982.698634","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-328","Nodes","-328","21.000000","29.356483","Default Known Flow Node","Known Flow","233786.329772","629652.823544","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462893","Nodes","-1462893","21.000000","29.399748","Default Known Flow Node","Known Flow","233851.079789","629697.323556","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326","Nodes","-326","21.000000","27.948291","Default Known Flow Node","Known Flow","233838.454786","629551.698516","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000755","Nodes","755, P12130685, Monktonhill Road, SCH 7.20","22.999998","27.095282","CSEP Unmatched","Known Flow","234018.829835","629639.073540","","0.000000","","","","","-2.289999","","","","","-7.199999","","-8.486127","-9.490000","","","","","","","","D1 PROFILE","","","","","PL-DC PROFILE","",""
"62500900000839","Nodes","839","21.000000","27.456972","DDS demands","Known Flow","232786.079499","630033.573647","","0.000000","","","","","-13.579999","","","","","","","-12.143478","-13.579999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000600","Nodes","600","21.000000","29.936714","Default Known Flow Node","Known Flow","232663.829466","630085.698662","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000239","Nodes","239","21.000000","29.250523","DDS demands","Known Flow","232862.329520","630099.073665","","0.000000","","","","","-18.189999","","","","","","","-16.265823","-18.189999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000861","Nodes","861","21.000000","31.234695","Default Known Flow Node","Known Flow","232484.079417","630381.073742","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000599","Nodes","599","21.000000","30.029743","DDS demands","Known Flow","232616.204453","630224.573699","","0.000000","","","","0.000000","-4.650000","","","","","","","-4.158113","-4.650000","","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"625009-1462603","Nodes","-1462603","21.000000","30.520275","Default Known Flow Node","Known Flow","232788.954500","630271.448712","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000754","Nodes","754","21.000000","30.520275","DDS demands","Known Flow","232790.204501","630268.448711","","0.000000","","","","","-14.449999","","","","","","","-12.921448","-14.449999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462874","Nodes","-1462874","21.000000","30.519256","Default Known Flow Node","Known Flow","232790.704501","630280.198715","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000225","Nodes","225","21.000000","30.519256","DDS demands","Known Flow","232791.704501","630281.698715","","0.000000","","","","","-25.209999","","","","","","","-22.543233","-25.209999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462964","Nodes","-1462964","21.000000","30.963686","Default Known Flow Node","Known Flow","232709.204479","630410.073750","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000226","Nodes","226","21.000000","30.963686","DDS demands","Known Flow","232711.204479","630410.948750","","0.000000","","","","0.000000","-2.769999","","","","","","","-2.476983","-2.769999","","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"62500900000749","Nodes","749","21.000000","31.586976","Default Known Flow Node","Known Flow","232651.379456","630478.198163","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000750","Nodes","750","21.000000","31.278290","Default Known Flow Node","Known Flow","232678.579470","630439.448758","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462849","Nodes","-1462849","21.000000","31.531412","Default Known Flow Node","Known Flow","232650.329463","630474.573767","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000748","Nodes","748","21.000000","31.729433","DDS demands","Known Flow","232673.204469","630488.198771","","0.000000","","","","","-6.550000","","","","","","","-5.857127","-6.550000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-422","Nodes","-422","21.000000","31.636250","Default Known Flow Node","Known Flow","232653.954464","630479.573769","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-415","Nodes","-415","21.000000","31.246165","Default Known Flow Node","Known Flow","232675.079469","630439.448758","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000227","Nodes","227","21.000000","30.429841","DDS demands","Known Flow","232806.954505","630475.198768","","0.000000","","","","","-32.380000","","","","","","","-28.954776","-32.380000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000695","Nodes","695","21.000000","30.778481","DDS demands","Known Flow","232747.329489","630349.073733","","0.000000","","","","","-10.750000","","","","","","","-9.612842","-10.750000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-405","Nodes","-405","21.000000","30.776897","Default Known Flow Node","Known Flow","232737.079486","630345.573732","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000753","Nodes","753","21.000000","30.540926","DDS demands","Known Flow","232790.454501","630277.448714","","0.000000","","","","","-7.679999","","","","","","","-6.867593","-7.679999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000241","Nodes","241","21.000000","30.404992","DDS demands","Known Flow","232840.954514","630498.948774","","0.000000","","","","","-2.939999","","","","","","","-2.629000","-2.939999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000224","Nodes","224","21.000000","29.571495","DDS demands","Known Flow","232822.622610","630198.468659","","0.000000","-6.000000","","-3.209999","","-26.619999","","","","","","","-32.039827","-35.829999","","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"625009-394","Nodes","-394","21.000000","29.557820","Default Known Flow Node","Known Flow","232824.079510","630195.323691","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000620","Nodes","620","21.000000","28.669747","DDS demands","Known Flow","232748.454489","630144.573678","","0.000000","","","","","-15.760000","","","","","","","-14.092874","-15.760000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-4904602","Nodes","-4904602","21.000000","30.510124","Default Known Flow Node","Known Flow","232906.453004","630328.197128","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-2","Nodes","-2","21.000000","31.068748","Default Known Flow Node","Known Flow","232574.204442","630321.073726","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000223","Nodes","223","21.000000","29.962905","DDS demands","Known Flow","232673.579469","630092.573663","","0.000000","","","-3.469999","","-30.890000","","","","","","","-30.725326","-34.360000","","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"625009-1","Nodes","-1","21.000000","31.068748","Default Known Flow Node","Known Flow","232559.454438","630311.698723","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000751","Nodes","751","21.000000","31.049677","DDS demands","Known Flow","232656.829464","630423.698754","","0.000000","","","-8.409999","","-3.130000","","","","","","","-10.319274","-11.539999","","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"625009-1462669","Nodes","-1462669","21.000000","31.246165","Default Known Flow Node","Known Flow","232675.829469","630440.198758","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000696","Nodes","696","21.000000","30.761321","DDS demands","Known Flow","232731.204485","630251.573707","","0.000000","","","","","-1.320000","","","","","","","-1.180367","-1.320000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462843","Nodes","-1462843","21.000000","30.776897","Default Known Flow Node","Known Flow","232738.454487","630346.448733","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
