"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"80009100001004","Nodes","1004, P00103071, ""PLOTS 1-6, COTSWOLD VIEW WEBB CRESCENT"", 9.97",22.999998,30.051195,"CSEP Unmatched","Known Flow",430987.093750,226768.250000,,0.000000,,,,,,-9.970000,,,,,,,-8.915352,-9.970000,,"",,,,,,"DC PROFILE",,,,,,
"80009100005193","Nodes","Logger 5193, OVER NORTON ROAD",21.000000,23.460894,"Val Log Cath","Known Flow",431476.718750,227443.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100005194","Nodes","Logger 5194, Hailey Road",21.000000,34.932799,"Val Log Cath","Known Flow",430851.343750,226307.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-10005","Nodes","-10005",21.000000,29.795576,"Default Known Flow Node","Known Flow",430883.206444,226658.950650,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-10006","Nodes","-10006",21.000000,30.043958,"Default Known Flow Node","Known Flow",430890.743219,226652.908000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000367","Nodes","367",21.000000,28.917015,"Default Known Flow Node","Known Flow",431439.125000,226974.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000020","Nodes","20",21.000000,21.794971,"Default Known Flow Node","Known Flow",431738.559548,227177.181109,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000006","Nodes","06",21.000000,21.790779,"Default Known Flow Node","Known Flow",431741.598229,227188.985317,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000005","Nodes","5",21.000000,22.175283,"Default Known Flow Node","Known Flow",431635.975267,227125.938563,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000001","Nodes","1",21.000000,23.335539,"Default Known Flow Node","Known Flow",431522.788485,227362.539809,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000008","Nodes","8",21.000000,21.847403,"Default Known Flow Node","Known Flow",431740.407912,227178.294775,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000031","Nodes","31",21.000000,21.794971,"Default Known Flow Node","Known Flow",431781.280730,227165.241024,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000023","Nodes","23",21.000000,21.794971,"Default Known Flow Node","Known Flow",431801.931590,227159.514745,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000032","Nodes","32",21.000000,21.794971,"Default Known Flow Node","Known Flow",431791.827698,227110.073035,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000040","Nodes","40",21.000000,34.568516,"Default Known Flow Node","Known Flow",430916.428538,226394.046211,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000034","Nodes",,21.000000,21.440405,"Default Known Flow Node","Known Flow",431700.479194,227311.759937,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000037","Nodes","Plots 48 & 50 Rock Hill, Chipping Norton OX7 5BA",21.000000,16.126708,"Point Loads","Known Flow",431788.253318,227280.766724,,0.000000,,,,,,,,,,-11.100000,,,-9.925818,-11.100000,,"",,,,,,,,,,"PL-AF PROFILE",,
"80009100000041","Nodes","41",21.000000,21.706509,"Default Known Flow Node","Known Flow",431787.394332,227280.337231,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000045","Nodes","45",21.000000,34.102377,"Default Known Flow Node","Known Flow",430863.791137,226474.272908,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000046","Nodes","46",21.000000,22.990142,"DDS demands","Known Flow",431500.043667,227102.789019,,0.000000,,,,,-4.400000,,,,,,,,-3.934558,-4.400000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000053","Nodes","53",21.000000,25.694229,"Default Known Flow Node","Known Flow",431473.681021,227031.293255,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000051","Nodes","51",21.000000,22.990142,"Default Known Flow Node","Known Flow",431389.675682,227134.367655,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000056","Nodes","56",21.000000,24.621176,"DDS demands","Known Flow",431680.375000,226852.250000,,0.000000,-24.999999,,,,,,,,,,,,-22.355447,-24.999999,,"","C1 PROFILE",,,,,,,,,,,
"80009100000092","Nodes","92",21.000000,34.473079,"Default Known Flow Node","Known Flow",431277.499276,226870.649736,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000086","Nodes","086",21.000000,27.039458,"Default Known Flow Node","Known Flow",431331.699069,227163.293530,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000074","Nodes","074",21.000000,26.722162,"Default Known Flow Node","Known Flow",431336.365599,227181.488354,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000082","Nodes","082",21.000000,26.615425,"Default Known Flow Node","Known Flow",431337.764390,227187.649694,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000077","Nodes","077",21.000000,26.722162,"Default Known Flow Node","Known Flow",431354.492356,227177.761634,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000084","Nodes","084",21.000000,26.615425,"Default Known Flow Node","Known Flow",431351.925188,227184.111997,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000090","Nodes","90",21.000000,27.039458,"Default Known Flow Node","Known Flow",431314.903925,227168.573875,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000093","Nodes","093",21.000000,34.473079,"Default Known Flow Node","Known Flow",431246.198802,226895.665044,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000094","Nodes","094",21.000000,25.744590,"Default Known Flow Node","Known Flow",430776.409698,226884.540177,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000096","Nodes","096",21.000000,25.744590,"Default Known Flow Node","Known Flow",430807.523028,226849.627500,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000107","Nodes","107",21.000000,24.109384,"DDS demands","Known Flow",431376.791181,227356.115352,,0.000000,,-68.550004,,,,,,,,,,,-61.298643,-68.550004,,"",,"C2 PROFILE",,,,,,,,,,
"80009100000124","Nodes","124",21.000000,46.239776,"Default Known Flow Node","Known Flow",431573.564700,226420.927211,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000113","Nodes","113",21.000000,49.638621,"Default Known Flow Node","Known Flow",431507.062597,226500.338877,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000098","Nodes","098",21.000000,20.270763,"Default Known Flow Node","Known Flow",431114.584158,227296.853992,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000106","Nodes","106",21.000000,20.270763,"Default Known Flow Node","Known Flow",431117.707705,227262.701259,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000112","Nodes","112",21.000000,24.109384,"Default Known Flow Node","Known Flow",431324.562105,227378.866471,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000157","Nodes","157",21.000000,49.832163,"Default Known Flow Node","Known Flow",431509.166480,226502.303686,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000120","Nodes","120",21.000000,40.599652,"Default Known Flow Node","Known Flow",431504.403503,226506.408423,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000121","Nodes","121",21.000000,39.300013,"Default Known Flow Node","Known Flow",431608.871688,226571.178698,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000122","Nodes","122",21.000000,36.982711,"DDS demands","Known Flow",431603.743250,226591.692451,,0.000000,,-107.809997,,,,,,,,,,,-96.405629,-107.809997,,"",,"C2 PROFILE",,,,,,,,,,
"80009100000128","Nodes","128, maximo Ref 327072,  Hawthorn House & Holm Oak",21.000000,46.085600,"Point Loads","Known Flow",431528.879413,226381.034174,,0.000000,,,,,,,,,,-6.560000,,,-5.866069,-6.560000,,"",,,,,,,,,,"PL-AF PROFILE",,
"80009100000148","Nodes","148",21.000000,18.695801,"Default Known Flow Node","Known Flow",429641.004038,226965.204685,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000139","Nodes","139",21.000000,18.645810,"Default Known Flow Node","Known Flow",429640.974404,226949.880868,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000140","Nodes","140",21.000000,18.645810,"Default Known Flow Node","Known Flow",429628.621510,226949.747911,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000136","Nodes","136",21.000000,18.695801,"Default Known Flow Node","Known Flow",429639.410163,226962.877719,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000189","Nodes","189",21.000000,38.693979,"Default Known Flow Node","Known Flow",431169.624992,226416.981187,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000059","Nodes","059",21.000000,48.700524,"Default Known Flow Node","Known Flow",431689.223837,226306.134916,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000182","Nodes","182",21.000000,48.571877,"DDS demands","Known Flow",432169.473463,225998.782137,,0.000000,,,,,-2.669999,,,,-28.470000,,,,-27.845945,-31.139999,,"",,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"80009100000202","Nodes","202",21.000000,38.693979,"Default Known Flow Node","Known Flow",431191.264012,226385.818158,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-56","Nodes","-56",21.000000,25.694229,"Default Known Flow Node","Known Flow",431513.472073,227016.074199,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000009","Nodes","9",21.000000,48.571799,"DDS demands","Known Flow",432319.522390,225883.575611,,0.000000,,,,,-1.290000,,,,,,,,-1.153541,-1.290000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100001020","Nodes","1020",21.000000,22.724183,"Default Known Flow Node","Known Flow",431860.986378,227438.436175,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000018","Nodes",,21.000000,21.478106,"Default Known Flow Node","Known Flow",431699.608412,227308.004117,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000203","Nodes",,21.000000,23.017553,"Default Known Flow Node","Known Flow",431695.971391,227564.910528,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000243","Nodes",,21.000000,22.847235,"Default Known Flow Node","Known Flow",431646.302114,227518.721227,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000119","Nodes",,21.000000,22.940091,"Default Known Flow Node","Known Flow",431705.130119,227566.851003,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000204","Nodes",,21.000000,22.930598,"Default Known Flow Node","Known Flow",431702.199533,227562.099183,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000069","Nodes",,21.000000,22.993904,"Default Known Flow Node","Known Flow",431697.392151,227579.343434,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000241","Nodes",,21.000000,22.810663,"Default Known Flow Node","Known Flow",431638.486360,227526.394033,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000240","Nodes",,21.000000,22.810663,"Default Known Flow Node","Known Flow",431637.842816,227525.184170,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000255","Nodes","255",21.000000,42.576536,"Default Known Flow Node","Known Flow",431397.250038,226599.705940,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000261","Nodes",,21.000000,36.073557,"Default Known Flow Node","Known Flow",431209.989836,226712.365256,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000248","Nodes","248",21.000000,45.543294,"Default Known Flow Node","Known Flow",431406.205625,226610.272585,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000038","Nodes",,21.000000,21.550620,"Default Known Flow Node","Known Flow",431776.653263,227369.881508,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000244","Nodes",,21.000000,23.289074,"Default Known Flow Node","Known Flow",431515.421050,227379.814905,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000234","Nodes",,21.000000,23.267447,"Default Known Flow Node","Known Flow",431498.944096,227369.044211,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000044","Nodes",,21.000000,21.870589,"Default Known Flow Node","Known Flow",431547.555570,227342.326852,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000206","Nodes",,21.000000,21.870589,"Default Known Flow Node","Known Flow",431568.680296,227323.085650,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-11245","Nodes",,21.000000,35.174168,"Default Known Flow Node","Known Flow",431029.812500,226454.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000247","Nodes","0247",21.000000,28.326096,"Default Known Flow Node","Known Flow",431316.468750,227080.437500,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000291","Nodes",,21.000000,49.827112,"Default Known Flow Node","Known Flow",431511.603125,226497.219460,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000292","Nodes",,21.000000,48.795932,"Default Known Flow Node","Known Flow",431621.407971,226367.168793,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000907","Nodes",,21.000000,25.522464,"Default Known Flow Node","Known Flow",431352.115498,227251.835082,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000906","Nodes",,21.000000,24.393104,"Default Known Flow Node","Known Flow",431378.562690,227355.559262,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
