"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"800033-168810","Nodes","-168810",21.000000,36.079631,"Default Known Flow Node","Known Flow",482630.272484,215172.710760,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-82818","Nodes","-82818",21.000000,36.242211,"Default Known Flow Node","Known Flow",482938.601507,214998.390750,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-82055","Nodes","-82055",21.000000,36.425055,"Default Known Flow Node","Known Flow",482635.522486,215211.710771,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014404","Nodes",,0.000000,38.948334,"Default Known Flow Node","Known Flow",482581.897471,214735.335641,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003396","Nodes","3396",21.000000,35.422264,"DDS demands","Known Flow",482706.899456,215246.071579,,0.000000,,,,,,,-5.359999,,,,,,,,,-4.793007,-5.359999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300008017","Nodes","Logger 5249, Elmhurst Road/Matlock Road",21.000000,39.520608,"Val Log Post","Known Flow",482580.125012,214837.221899,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001175","Nodes","1175",21.000000,39.695718,"DDS demands","Known Flow",482719.272508,214759.960648,,0.000000,,,,,,,-9.009999,,,,,,,,,-8.056903,-9.009999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002965","Nodes","2965",21.000000,32.888974,"DDS demands","Known Flow",482450.772435,215789.960928,,0.000000,,,,,,,-9.819999,,,,,,,,,-8.781219,-9.819999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004255","Nodes","4255",21.000000,34.344083,"DDS demands","Known Flow",482461.522438,215647.835890,,0.000000,,,,,,,-4.480000,,,,,,,,,-4.006096,-4.480000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003737","Nodes","3737",21.000000,32.883712,"DDS demands","Known Flow",482407.145396,215876.213135,,0.000000,,,,,,,-1.760000,,,,,,,,,-1.573823,-1.760000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-79466","Nodes","-79466",21.000000,34.781652,"Default Known Flow Node","Known Flow",482439.144908,215550.214943,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003486","Nodes","3486",21.000000,35.594789,"DDS demands","Known Flow",482525.647456,215424.835829,,0.000000,,,,,,,-3.410000,,,,,,,,,-3.049283,-3.410000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300014578","Nodes",,0.000000,35.168320,"Default Known Flow Node","Known Flow",482525.647456,215500.710850,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300009005","Nodes","9005",21.000000,35.168156,"Default Known Flow Node","Known Flow",482527.296665,215501.691460,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-80106","Nodes","-80106",21.000000,34.488391,"Default Known Flow Node","Known Flow",482527.147456,215615.460881,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004301","Nodes","4301",21.000000,35.166861,"Default Known Flow Node","Known Flow",482562.397466,215507.835852,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002959","Nodes","2959",21.000000,33.111471,"DDS demands","Known Flow",482496.647448,215690.710901,,0.000000,,,,,,,-5.559999,,,,,,,,,-4.971851,-5.559999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-80101","Nodes","-80101",21.000000,33.230939,"Default Known Flow Node","Known Flow",482455.397437,215757.460919,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-79469","Nodes","-79469",21.000000,33.153490,"Default Known Flow Node","Known Flow",482445.897434,215692.710902,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-160957","Nodes","-160957",21.000000,45.790388,"Default Known Flow Node","Known Flow",483497.397720,210391.459459,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-126277","Nodes","-126277",21.000000,41.856140,"Default Known Flow Node","Known Flow",483130.144572,211912.214731,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001922","Nodes","1922",21.000000,43.388506,"DDS demands","Known Flow",483228.147647,212193.959950,,0.000000,,,,,,,-6.289999,,,,,,,,,-5.624630,-6.289999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-127863","Nodes","-127863",21.000000,39.991119,"Default Known Flow Node","Known Flow",483417.647698,211952.084884,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002839","Nodes","2839",21.000000,36.740364,"DDS demands","Known Flow",483352.147681,211845.834855,,0.000000,,,,,,,-2.190000,,,,,,,,,-1.958337,-2.190000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-215948","Nodes","-215948",21.000000,41.999491,"Default Known Flow Node","Known Flow",483383.518878,212264.963917,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001831","Nodes","1831",21.000000,44.314019,"DDS demands","Known Flow",483086.397608,212332.209987,,0.000000,,,,,,,-7.060000,,,,,,,,,-6.313178,-7.060000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300015552","Nodes",,0.000000,36.018040,"Default Known Flow Node","Known Flow",483592.960746,212193.322950,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002095","Nodes","2095",21.000000,41.174046,"DDS demands","Known Flow",482988.772582,212603.960061,,0.000000,-6.300000,,,,,,-1.469999,,,,,,,,,-6.948073,-7.770000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300002730","Nodes","2730",21.000000,38.904592,"DDS demands","Known Flow",483517.028998,212049.190283,,0.000000,,,,,,,-24.830000,,,,,,,,,-22.203430,-24.830000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002781","Nodes","2781",21.000000,37.383273,"DDS demands","Known Flow",483604.105060,212436.380474,,0.000000,,,,,,,-5.070000,,,,,,,,,-4.533684,-5.070000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002568","Nodes","2568",21.000000,26.283826,"Default Known Flow Node","Known Flow",483120.772618,213253.710238,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002144","Nodes","2144",21.000000,27.728240,"DDS demands","Known Flow",483087.593029,213109.693531,,0.000000,,,,,,,-7.669999,,,,,,,,,-6.858651,-7.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001866","Nodes","1866",21.000000,26.685313,"DDS demands","Known Flow",483133.647621,213052.835184,,0.000000,,,,,,,-8.029999,,,,,,,,,-7.180569,-8.029999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001865","Nodes","1865",21.000000,27.886158,"DDS demands","Known Flow",483084.119574,213094.506511,,0.000000,,,,,,,-1.760000,,,,,,,,,-1.573823,-1.760000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-172741","Nodes","-172741",21.000000,26.720335,"Default Known Flow Node","Known Flow",483209.710297,213326.621573,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001873","Nodes","1873",21.000000,26.380891,"DDS demands","Known Flow",483038.550569,212948.664935,,0.000000,,-0.560000,,,,,-1.230000,,,,,,,,,-1.600650,-1.789999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"800033-178010","Nodes","-178010",21.000000,26.493095,"Default Known Flow Node","Known Flow",483600.022748,213809.085389,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-172738","Nodes","-172738",21.000000,34.573205,"Default Known Flow Node","Known Flow",483155.772627,213750.085373,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-177952","Nodes","-177952",21.000000,36.498539,"Default Known Flow Node","Known Flow",483126.897619,213782.085382,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001335","Nodes","1335",21.000000,39.711897,"DDS demands","Known Flow",483503.412475,213894.591452,,0.000000,,,,,,,-6.919999,,,,,,,,,-6.187987,-6.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003251","Nodes","3251",21.000000,32.623457,"DDS demands","Known Flow",483338.397677,213752.085374,,0.000000,,,,,,,-1.240000,,,,,,,,,-1.108830,-1.240000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001020","Nodes","1020",21.000000,34.692429,"DDS demands","Known Flow",483270.272658,213641.585344,,0.000000,-7.979999,,,,,,-3.899999,,,,,,,,,-10.623308,-11.880000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300001257","Nodes","1257",21.000000,34.161757,"DDS demands","Known Flow",483333.021598,213643.842438,,0.000000,,,,,,,-2.679999,,,,,,,,,-2.396503,-2.679999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001271","Nodes","1271",21.000000,36.498539,"DDS demands","Known Flow",483120.397617,213774.710380,,0.000000,,,,,,,-7.109999,,,,,,,,,-6.357889,-7.109999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-178652","Nodes","-178652",21.000000,36.498539,"Default Known Flow Node","Known Flow",483119.022617,213770.585379,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-172770","Nodes","-172770",21.000000,30.740997,"Default Known Flow Node","Known Flow",483335.485084,213572.591694,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-172775","Nodes","-172775",21.000000,29.709156,"Default Known Flow Node","Known Flow",483344.429403,213536.841099,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-172755","Nodes","-172755",21.000000,34.618957,"Default Known Flow Node","Known Flow",483258.272655,213677.710354,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-172789","Nodes","-172789",21.000000,24.282827,"Default Known Flow Node","Known Flow",483601.147748,213524.335312,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003419","Nodes","3419",21.000000,24.093443,"DDS demands","Known Flow",483596.897747,213540.960316,,0.000000,,,,,,,-10.710000,,,,,,,,,-9.577073,-10.710000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003901","Nodes","3901",21.000000,42.697403,"Default Known Flow Node","Known Flow",483485.147717,214474.960570,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002938","Nodes","2938",21.000000,42.213844,"DDS demands","Known Flow",483589.522745,214489.710575,,0.000000,,,,,,,-2.079999,,,,,,,,,-1.859973,-2.079999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001579","Nodes","1579",21.000000,38.188154,"Default Known Flow Node","Known Flow",483141.842080,214548.935461,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000235","Nodes","235",21.000000,38.274611,"DDS demands","Known Flow",483103.963208,214585.642352,,0.000000,,,,,,,-73.889998,,,,,,,,,-66.073759,-73.889998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-174122","Nodes","-174122",21.000000,38.908829,"Default Known Flow Node","Known Flow",483093.023825,214802.587584,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-174106","Nodes","-174106",21.000000,38.960568,"Default Known Flow Node","Known Flow",483054.644317,214772.589403,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001586","Nodes","1586",21.000000,38.581199,"Default Known Flow Node","Known Flow",483493.852317,215346.231134,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300015380","Nodes",,0.000000,29.348087,"Default Known Flow Node","Known Flow",483798.364802,210447.098474,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-124975","Nodes","-124975",21.000000,29.318728,"Default Known Flow Node","Known Flow",483969.772849,210771.959563,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004185","Nodes","4185",21.000000,28.926946,"DDS demands","Known Flow",483923.022836,210725.084550,,0.000000,,,,,,,-3.160000,,,,,,,,,-2.825728,-3.160000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-124951","Nodes","-124951",21.000000,29.821183,"Default Known Flow Node","Known Flow",483750.522789,210417.209466,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003525","Nodes","3525",21.000000,29.172669,"DDS demands","Known Flow",483999.147857,210657.709532,,0.000000,,,,,,,-6.569999,,,,,,,,,-5.875011,-6.569999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003678","Nodes","3678",21.000000,28.173527,"DDS demands","Known Flow",484084.522880,210665.334534,,0.000000,,,,,,,-0.620000,,,,,,,,,-0.554415,-0.620000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002684","Nodes","2684",21.000000,36.810346,"DDS demands","Known Flow",483999.772857,212095.584923,,0.000000,,,,,,,-1.729999,,,,,,,,,-1.546996,-1.729999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002689","Nodes","2689",21.000000,36.965874,"DDS demands","Known Flow",483838.817651,211959.905222,,0.000000,,,,,,,-9.370000,,,,,,,,,-8.378822,-9.370000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002722","Nodes","2722",21.000000,37.238964,"DDS demands","Known Flow",483720.272781,212145.386875,,0.000000,,,,,,,-10.540000,,,,,,,,,-9.425056,-10.540000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002801","Nodes","2801",21.000000,36.037376,"DDS demands","Known Flow",483730.772784,211820.459848,,0.000000,,,,-0.899999,,,-10.029999,,,,,,,,,-9.773801,-10.930000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"80003300002519","Nodes","2519",21.000000,29.727955,"DDS demands","Known Flow",483698.272775,212793.960113,,0.000000,,,,,,,-15.129999,,,,,,,,,-13.529516,-15.129999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-180966","Nodes","-180966",21.000000,40.499024,"Default Known Flow Node","Known Flow",484058.147873,212649.335074,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001426","Nodes","1426",21.000000,32.283589,"DDS demands","Known Flow",483764.647793,212776.835108,,0.000000,,,,,,,-4.780000,,,,,,,,,-4.274362,-4.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002753","Nodes","2753",21.000000,38.715226,"DDS demands","Known Flow",483921.897836,212694.335086,,0.000000,-22.020000,,,,,,-1.220000,,,,,,,,,-20.781623,-23.240000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"800033-119204","Nodes","-119204",21.000000,38.930120,"Default Known Flow Node","Known Flow",483998.394516,212691.464646,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002529","Nodes","2529",21.000000,33.537733,"DDS demands","Known Flow",483834.804052,212757.663309,,0.000000,,,,,,,-8.319999,,,,,,,,,-7.439892,-8.319999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-2519","Nodes","-2519",21.000000,29.712577,"Default Known Flow Node","Known Flow",483683.412919,212762.510246,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-216034","Nodes","-216034",21.000000,37.529422,"Default Known Flow Node","Known Flow",483902.272830,212367.834997,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-119169","Nodes","-119169",21.000000,32.285722,"Default Known Flow Node","Known Flow",483761.272792,212825.960122,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003990","Nodes","3990",21.000000,32.730705,"DDS demands","Known Flow",483951.647844,212905.335143,,0.000000,,,,,,,-1.590000,,,,,,,,,-1.421806,-1.590000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002559","Nodes","2559",21.000000,30.341522,"DDS demands","Known Flow",483905.833731,212981.081230,,0.000000,,,,,,,-7.550000,,,,,,,,,-6.751345,-7.550000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-137255","Nodes","-137255",21.000000,27.324212,"Default Known Flow Node","Known Flow",483680.522770,213029.960177,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002523","Nodes","2523",21.000000,31.388443,"DDS demands","Known Flow",483781.236797,212907.986144,,0.000000,,,,,,,-12.570000,,,,,,,,,-11.240319,-12.570000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-119173","Nodes","-119173",21.000000,31.519381,"Default Known Flow Node","Known Flow",483783.282946,212899.171110,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002552","Nodes","2552",21.000000,43.067115,"DDS demands","Known Flow",484183.836488,212904.562802,,0.000000,,,,,,,-2.380000,,,,,,,,,-2.128238,-2.380000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001343","Nodes","1343",21.000000,24.184968,"DDS demands","Known Flow",483668.272767,213417.460283,,0.000000,,,,,,,-3.170000,,,,,,,,,-2.834670,-3.170000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004085","Nodes","4085",21.000000,39.459654,"DDS demands","Known Flow",484053.522871,212923.585148,,0.000000,,,,,,,-0.669999,,,,,,,,,-0.599125,-0.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-168960","Nodes","-168960",21.000000,38.715460,"Default Known Flow Node","Known Flow",484140.147895,212856.960130,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003995","Nodes","3995",21.000000,42.122142,"DDS demands","Known Flow",484153.772899,212931.835151,,0.000000,,,,,,,-1.630000,,,,,,,,,-1.457575,-1.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-119205","Nodes","-119205",21.000000,35.320942,"Default Known Flow Node","Known Flow",483998.433524,212859.786628,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-119186","Nodes","-119186",21.000000,30.614894,"Default Known Flow Node","Known Flow",483891.363125,212998.272727,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002755","Nodes","2755",21.000000,27.547278,"DDS demands","Known Flow",483963.474822,213310.800934,,0.000000,,,,,,,-15.109999,,,,,,,,,-13.511631,-15.109999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002557","Nodes","2557",21.000000,27.734849,"DDS demands","Known Flow",483857.143440,213125.507714,,0.000000,,,,,,,-17.320000,,,,,,,,,-15.487854,-17.320000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-172792","Nodes","-172792",21.000000,24.595937,"Default Known Flow Node","Known Flow",483640.272759,213502.085306,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001224","Nodes","1224",21.000000,30.377849,"DDS demands","Known Flow",483872.522822,213549.585319,,0.000000,,,,,,,-1.919999,,,,,,,,,-1.716898,-1.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-163953","Nodes","-163953",21.000000,28.971081,"Default Known Flow Node","Known Flow",483980.518850,213437.836669,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-172802","Nodes","-172802",21.000000,26.091364,"Default Known Flow Node","Known Flow",483716.397780,213792.710385,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-172811","Nodes","-172811",21.000000,29.876225,"Default Known Flow Node","Known Flow",483834.583860,213720.025624,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003769","Nodes","3769",21.000000,46.682478,"DDS demands","Known Flow",484006.897859,214732.085640,,0.000000,,,,,,,-3.829999,,,,,,,,,-3.424854,-3.829999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001125","Nodes","1125",21.000000,38.219707,"DDS demands","Known Flow",483850.147816,215098.085740,,0.000000,,,,,,,-2.700000,,,,,,,,,-2.414388,-2.700000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001313","Nodes","1313",21.000000,40.795852,"DDS demands","Known Flow",483811.022805,215519.335855,,0.000000,,,,,,,-1.039999,,,,,,,,,-0.929986,-1.039999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-161081","Nodes","-161081",21.000000,45.166062,"Default Known Flow Node","Known Flow",483978.272851,215668.710895,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003770","Nodes","3770",21.000000,41.822721,"DDS demands","Known Flow",484216.351699,215781.307383,,0.000000,-7.519999,,,,,,-20.189999,,,-4.070000,,,,,,-28.418244,-31.780000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,,
"80003300015944","Nodes",,0.000000,41.996405,"Default Known Flow Node","Known Flow",483863.072820,215538.134860,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001119","Nodes","1119",21.000000,37.987737,"DDS demands","Known Flow",483769.054815,215348.639262,,0.000000,,,,,,,-16.299999,,,,,,,,,-14.575751,-16.299999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003767","Nodes","3767",21.000000,46.969755,"DDS demands","Known Flow",484139.647895,215538.835860,,0.000000,,,,,,,-2.170000,,,,,,,,,-1.940452,-2.170000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-126671","Nodes","-126671",21.000000,49.709006,"Default Known Flow Node","Known Flow",484113.522888,215577.585871,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002163","Nodes","2163",21.000000,43.869032,"Default Known Flow Node","Known Flow",484198.238023,215411.214803,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300009010","Nodes","9010",21.000000,69.842174,"DDS demands","Known Flow",484735.571269,209681.442086,,0.000000,,,,,,,,,,-5.480000,,,,,,-4.900314,-5.480000,,"",,,,,,,,,,"I2 PROFILE",,,,,
"80003300003534","Nodes","3534",21.000000,45.084881,"DDS demands","Known Flow",484474.074971,210384.493483,,0.000000,,,,,,,-23.649999,,,,,,,,,-21.148253,-23.649999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004159","Nodes","4159",21.000000,43.494422,"DDS demands","Known Flow",484790.177063,210477.640256,,0.000000,,,,,,,-18.540000,,,,,,,,,-16.578800,-18.540000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003535","Nodes","3535",21.000000,44.029040,"DDS demands","Known Flow",484630.289690,210196.094953,,0.000000,,,,,,,-18.809999,,,,,,,,,-16.820238,-18.809999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-216123","Nodes","-216123",21.000000,33.103711,"Default Known Flow Node","Known Flow",484280.522933,210966.959616,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002622","Nodes","2622",21.000000,44.713016,"DDS demands","Known Flow",484298.614825,212773.938551,,0.000000,,,,,,,-11.880000,,,,,,,,,-10.623308,-11.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002612","Nodes","2612",21.000000,42.384125,"DDS demands","Known Flow",484363.030368,212471.546147,,0.000000,,,,,,,-9.560000,,,,,,,,,-8.548724,-9.560000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300016051","Nodes",,0.000000,42.961847,"Default Known Flow Node","Known Flow",484467.580984,212643.087072,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002627","Nodes","2627",21.000000,42.961552,"DDS demands","Known Flow",484468.040934,212643.878152,,0.000000,,,,,,,-13.409999,,,,,,,,,-11.991461,-13.409999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-142381","Nodes","-142381",21.000000,42.850128,"Default Known Flow Node","Known Flow",484537.773003,212807.460117,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002886","Nodes","2886",21.000000,40.426079,"DDS demands","Known Flow",484486.433980,212390.978668,,0.000000,,,,,,,-10.459999,,,,,,,,,-9.353518,-10.459999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002127","Nodes","2127",21.000000,42.903910,"Default Known Flow Node","Known Flow",484491.859372,212698.716945,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-142317","Nodes","-142317",21.000000,41.505748,"Default Known Flow Node","Known Flow",484284.772934,212521.710039,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002585","Nodes","2585",21.000000,38.715628,"DDS demands","Known Flow",484508.772995,213130.710205,,0.000000,,-9.390000,,,,,-4.790000,,,,,,,,,-12.680009,-14.180000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
