"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80000500000506","Nodes","506",21.000000,39.420391,"Default Known Flow Node","Known Flow",490981.149756,225374.213536,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500001090","Nodes","1090, ""N9358A - 68208.01"", ""28 Heath Road,Leighton Buzzard"", 11.",22.999998,45.280235,"CSEP DDS Matched","Known Flow",492310.156206,226036.324994,,0.000000,,,,,,,-7.340000,-11.810000,,,,,-17.124272,-19.150001,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,
"800005-1208866","Nodes","-1208866",21.000000,46.345676,"Default Known Flow Node","Known Flow",492288.400112,225943.463691,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-186626","Nodes","-186626",21.000000,46.368723,"Default Known Flow Node","Known Flow",492285.151094,225934.466410,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500001064","Nodes","1064",21.000000,41.675429,"DDS demands","Known Flow",492324.650122,226121.838740,,0.000000,,,,,,,-12.520000,,,,,,-11.195608,-12.520000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001091","Nodes","1091",21.000000,45.943565,"DDS demands","Known Flow",492352.368290,226028.852632,,0.000000,,,,,,,-6.320000,,,,,,-5.651457,-6.320000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-12553","Nodes","-12553",21.000000,46.130050,"Default Known Flow Node","Known Flow",492356.900676,226014.540261,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000646","Nodes","646",21.000000,37.750227,"DDS demands","Known Flow",492362.025132,224875.713401,,0.000000,-8.449999,,,-4.579999,,,-15.060000,,,-6.159999,,,-30.626964,-34.250000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,
"80000500000638","Nodes","638, ""EMP0391-MU0391 26939/01"", ""52-54 LAKE STREET,LINDER CLOSE""",27.000000,37.738305,"CSEP DDS Matched","Known Flow",492400.375225,224814.819819,,0.000000,,,,,,,,-44.400000,,,,,-39.703275,-44.400000,,"",,,,,,,,"DC PROFILE",,,,
"80000500000644","Nodes","644",21.000000,37.783473,"Default Known Flow Node","Known Flow",492439.025153,224761.213369,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005018","Nodes","5018",21.000000,34.638671,"Default Known Flow Node","Known Flow",491978.160210,225142.726247,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005198","Nodes","5198",21.000000,35.595064,"Default Known Flow Node","Known Flow",491916.775011,225107.338464,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005008","Nodes","5008",21.000000,34.499524,"DDS demands","Known Flow",491984.650030,225137.338472,,0.000000,-35.779999,,,,,,-5.509999,,,,,,-36.922259,-41.290001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"800005-1117","Nodes","-1117",21.000000,33.324221,"Default Known Flow Node","Known Flow",492221.631128,225414.255394,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005168","Nodes","5168",21.000000,33.073271,"DDS demands","Known Flow",492215.025092,225412.963547,,0.000000,,,,,,,-5.019999,,,,,,-4.488973,-5.019999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005167","Nodes","5167",21.000000,34.184927,"DDS demands","Known Flow",492243.150100,225418.463548,,0.000000,-4.860000,,,,,,-1.409999,,,,,,-5.606746,-6.269999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80000500005062","Nodes","5062",21.000000,32.528172,"DDS demands","Known Flow",492159.786397,225420.587006,,0.000000,,,,,,,-1.659999,,,,,,-1.484401,-1.659999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001210","Nodes","1210",21.000000,32.557679,"Default Known Flow Node","Known Flow",492161.275078,225399.088543,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005061","Nodes","5061",21.000000,32.550224,"DDS demands","Known Flow",492160.655103,225396.089170,,0.000000,,,,,,,-2.519999,,,,,,-2.253428,-2.519999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001083","Nodes","1083",21.000000,34.304756,"Default Known Flow Node","Known Flow",493794.801862,224861.036261,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000700","Nodes","700",21.000000,34.304756,"Default Known Flow Node","Known Flow",493781.400518,224873.588400,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-1057","Nodes","-1057",21.000000,34.280302,"Default Known Flow Node","Known Flow",493556.228499,224618.857656,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500001055","Nodes","1055",21.000000,34.201036,"DDS demands","Known Flow",493544.033249,224632.798389,,0.000000,,,,,,,,,,-8.790000,,,-7.860175,-8.790000,,"",,,,,,,,,,"I2 PROFILE",,
"800005-152980","Nodes","-152980",21.000000,34.284718,"Default Known Flow Node","Known Flow",493561.019536,224625.671576,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000688","Nodes","688",21.000000,46.084758,"DDS demands","Known Flow",493478.799610,224634.432674,,0.000000,,,,,,,-1.529999,,,,,,-1.368153,-1.529999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000689","Nodes","689",21.000000,45.999291,"Default Known Flow Node","Known Flow",493386.275411,224659.838342,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000687","Nodes","687",21.000000,46.043736,"DDS demands","Known Flow",493521.936276,224710.090742,,0.000000,,,,,,,-15.940000,,,,,,-14.253832,-15.940000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009051","Nodes","9051",21.000000,45.873866,"DDS demands","Known Flow",493448.851403,224721.082743,,0.000000,,,,,,,-1.799999,,,,,,-1.609592,-1.799999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000698","Nodes","698",21.000000,45.994293,"Default Known Flow Node","Known Flow",493496.086483,224720.900075,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-1121","Nodes","-1121",21.000000,46.047681,"Default Known Flow Node","Known Flow",493522.581561,224712.916693,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000699","Nodes","699",21.000000,46.075709,"Default Known Flow Node","Known Flow",493528.775450,224719.588358,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-1000","Nodes","-1000",21.000000,46.169473,"Default Known Flow Node","Known Flow",493557.155214,224714.508539,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000298","Nodes","298",21.000000,46.274408,"Default Known Flow Node","Known Flow",493565.525460,224724.713360,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500009045","Nodes","9045",21.000000,35.436775,"DDS demands","Known Flow",493437.520718,224966.818844,,0.000000,,,,,,,-8.520000,,,,,,-7.618736,-8.520000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006184","Nodes","6184",21.000000,35.763048,"DDS demands","Known Flow",493425.775422,224998.713434,,0.000000,,,,,,,-3.099999,,,,,,-2.772075,-3.099999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009046","Nodes","9046",21.000000,35.376845,"DDS demands","Known Flow",493445.525427,224965.338425,,0.000000,,,,,,,-0.527998,,,,,,-0.472146,-0.527998,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009047","Nodes","9047",21.000000,35.060842,"DDS demands","Known Flow",493498.400441,224938.088418,,0.000000,,,,,,,-8.909999,,,,,,-7.967481,-8.909999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000670","Nodes","670",21.000000,25.691519,"DDS demands","Known Flow",492689.900221,224380.588266,,0.000000,,,,,,,-6.340000,,,,,,-5.669341,-6.340000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000520","Nodes","520",21.000000,36.266334,"Default Known Flow Node","Known Flow",492421.400148,225251.588503,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500009087","Nodes","9087",21.000000,36.266334,"Default Known Flow Node","Known Flow",492450.400156,225283.088511,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500009086","Nodes","9086",21.000000,48.350666,"Default Known Flow Node","Known Flow",492418.935783,225930.518257,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-111213","Nodes","-111213",21.000000,49.078093,"Default Known Flow Node","Known Flow",492471.654614,225935.462880,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-111212","Nodes","-111212",21.000000,46.620727,"Default Known Flow Node","Known Flow",492299.025115,225929.838687,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000677","Nodes","677",21.000000,25.779622,"DDS demands","Known Flow",492630.275205,224483.963294,,0.000000,,,,,,,-19.960000,,,,,,-17.848589,-19.960000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-306739","Nodes","-306739",21.000000,46.719193,"Default Known Flow Node","Known Flow",492391.400140,224002.588163,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500006018","Nodes","6018",21.000000,35.557256,"DDS demands","Known Flow",493186.150356,225613.963602,,0.000000,,,,,,,-10.359999,,,,,,-9.264096,-10.359999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500008022","Nodes","Logger 5023, O/S 42 Willow Bank Walk",21.000000,35.574410,"Val Log Post","Known Flow",493180.471330,225603.258889,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500006017","Nodes","6017",21.000000,35.643377,"DDS demands","Known Flow",493172.025353,225587.338594,,0.000000,,,,,,,-6.670000,,,,,,-5.964433,-6.670000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005060","Nodes","5060",21.000000,34.423682,"DDS demands","Known Flow",492253.400103,225378.713537,,0.000000,-4.659999,,,-7.199999,,,-3.920000,,,,,,-14.110758,-15.779999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500008021","Nodes","Logger 5022, LHS Methodist Church, North Str",21.000000,34.398019,"Val Log Post","Known Flow",492255.315380,225396.089101,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005143","Nodes","5143",21.000000,34.362321,"DDS demands","Known Flow",492258.525104,225420.088549,,0.000000,,,,-7.780000,,,-8.169999,,,,,,-14.262775,-15.949999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500004192","Nodes","4192",21.000000,40.162625,"DDS demands","Known Flow",491379.649865,225252.088503,,0.000000,,-32.349998,,,,,-15.500000,,,,,,-42.788323,-47.849997,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80000500008020","Nodes","Logger 5021, J/O Stoke Road/faulkes Rd",21.000000,40.714334,"Val Log Post","Known Flow",491386.647953,225220.838421,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500004193","Nodes","4193",21.000000,40.847518,"DDS demands","Known Flow",491389.274868,225214.713493,,0.000000,,,,,,,-6.040000,,,,,,-5.401076,-6.040000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-72847","Nodes","-72847",21.000000,38.654695,"Default Known Flow Node","Known Flow",491993.650519,226739.712878,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008019","Nodes","Logger 5020, J/O Taylors Ride/Plantation Rd",21.000000,38.110256,"Val Log Post","Known Flow",491968.767335,226790.881144,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500001025","Nodes","1025",21.000000,38.059975,"DDS demands","Known Flow",491967.025025,226794.463923,,0.000000,,,,0.000000,,,-8.319999,,,,,,-7.439892,-8.319999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500005195","Nodes","5195",21.000000,33.530874,"DDS demands","Known Flow",491914.035003,225325.169208,,0.000000,,,,,,,-3.039999,,,,,,-2.718422,-3.039999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500008018","Nodes","Logger 5019, Front Clinik Bassett Rd J/O Windso",21.000000,33.473159,"Val Log Post","Known Flow",491919.594942,225326.422919,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500001009","Nodes","1009",21.000000,42.457070,"DDS demands","Known Flow",492403.775286,226938.090451,,0.000000,,,,,,,-9.050000,,,,,,-8.092672,-9.050000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500008017","Nodes","Logger 5018, O/S 259 Heath Rd OPP Cotefield Drive",21.000000,42.448049,"Val Log Post","Known Flow",492403.562848,226935.597853,,0.000000,,,,,,,-3.510000,,,,,,-3.138704,-3.510000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001049","Nodes","1049",21.000000,41.995846,"DDS demands","Known Flow",492397.745958,226867.341430,,0.000000,,,,,,,-21.589999,,,,,,-19.306163,-21.589999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006159","Nodes","6159",21.000000,40.345215,"DDS demands","Known Flow",493343.784399,225175.858482,,0.000000,,,,,,,-8.250000,,,,,,-7.377297,-8.250000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006166","Nodes","Logger 9211, O/S 36 Brookland Drive",21.000000,40.245861,"Val Log Post","Known Flow",493327.337248,225150.417650,,0.000000,,,,,,,-0.610000,,,,,,-0.545472,-0.610000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006165","Nodes","6165",21.000000,40.064891,"DDS demands","Known Flow",493307.155207,225128.714678,,0.000000,,,,,,,-1.389999,,,,,,-1.242962,-1.389999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-94743","Nodes","-94743",21.000000,38.263992,"Default Known Flow Node","Known Flow",492764.150242,224992.713432,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-68951","Nodes","-68951",21.000000,38.764742,"Default Known Flow Node","Known Flow",491638.638986,225029.933333,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008014","Nodes","Logger 9209, West Street O/S Tyre Centre",21.000000,38.695557,"Val Log Post","Known Flow",491659.213677,225023.686567,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500004248","Nodes","4248",21.000000,38.566409,"DDS demands","Known Flow",491684.649948,225015.588439,,0.000000,-6.869999,,,,,,,,,,,,-6.143277,-6.869999,,"","C1 PROFILE",,,,,,,,,,,
"80000500002030","Nodes","2030",21.000000,41.517990,"Default Known Flow Node","Known Flow",493029.400314,226081.338729,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008013","Nodes","Logger 9208, O/S Youth Centre Vandyke Road",21.000000,40.555157,"Val Log Post","Known Flow",493070.848711,226125.740451,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000345","Nodes","345",21.000000,40.474909,"DDS demands","Known Flow",493074.301523,226129.439287,,0.000000,,,,-4.480000,,,,,,,,,-4.006096,-4.480000,,"",,,,"C4 PROFILE",,,,,,,,
"80000500000135","Nodes","135",21.000000,33.001166,"DDS demands","Known Flow",492376.650136,228294.464331,,0.000000,,,,,,,-1.129999,,,,,,-1.010466,-1.129999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500008012","Nodes","Logger 9207,Birds Hill",21.000000,33.102749,"Val Log Post","Known Flow",492380.809993,228290.120047,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000133","Nodes","133",21.000000,34.072829,"DDS demands","Known Flow",492420.400148,228248.464318,,0.000000,,,,,,,-0.456999,,,,,,-0.408656,-0.456999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500003078","Nodes","3078",21.000000,35.561604,"DDS demands","Known Flow",490051.024503,225495.838569,,0.000000,,,,,,,-6.719999,,,,,,-6.009144,-6.719999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500003007","Nodes","3007",21.000000,35.364570,"DDS demands","Known Flow",490115.149521,225569.588589,,0.000000,,,,,,,-3.390000,,,,,,-3.031398,-3.390000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500004081","Nodes","4081",21.000000,36.706981,"DDS demands","Known Flow",490822.524713,225348.088529,,0.000000,,,,,,,-7.829999,,,,,,-7.001726,-7.829999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500004079","Nodes","4079",21.000000,36.752339,"DDS demands","Known Flow",490768.774699,225377.713537,,0.000000,,,,,,,-12.810000,,,,,,-11.454931,-12.810000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000469","Nodes","469",21.000000,38.330050,"Default Known Flow Node","Known Flow",491712.649956,225346.713529,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500001087","Nodes","1087",21.000000,45.909759,"DDS demands","Known Flow",492267.025106,225875.463673,,0.000000,,,,,,,-21.120001,,,,,,-18.885882,-21.120001,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001088","Nodes","1088",21.000000,46.124728,"DDS demands","Known Flow",492275.959321,225903.488894,,0.000000,,,,,,,-21.940000,,,,,,-19.619141,-21.940000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001089","Nodes","1089",21.000000,46.371209,"DDS demands","Known Flow",492284.865604,225933.473604,,0.000000,,,,,,,-6.550000,,,,,,-5.857127,-6.550000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001105","Nodes","1105",21.000000,48.208087,"DDS demands","Known Flow",492498.400169,226032.213715,,0.000000,,,,,,,-8.359999,,,,,,-7.475661,-8.359999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001104","Nodes","1104",21.000000,47.757256,"DDS demands","Known Flow",492510.921807,226094.596779,,0.000000,,,,,,,-1.960000,,,,,,-1.752667,-1.960000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001118","Nodes","1118",21.000000,47.252799,"DDS demands","Known Flow",492567.129321,226137.760365,,0.000000,,,,,,,-15.270000,,,,,,-13.654708,-15.270000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001150","Nodes","1150",21.000000,48.254493,"DDS demands","Known Flow",492526.775177,225949.213693,,0.000000,,,,,,,-6.730000,,,,,,-6.018086,-6.730000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001112","Nodes","1112",21.000000,48.436112,"DDS demands","Known Flow",492517.436897,225957.293736,,0.000000,,,,,,,-2.869999,,,,,,-2.566405,-2.869999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001106","Nodes","1106",21.000000,48.619540,"DDS demands","Known Flow",492505.525171,225966.838698,,0.000000,,,,,,,-4.860000,,,,,,-4.345898,-4.860000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000500","Nodes","500",21.000000,46.845567,"Default Known Flow Node","Known Flow",492620.780254,226146.682101,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000443","Nodes","443",21.000000,46.152081,"Default Known Flow Node","Known Flow",492838.028563,226034.086824,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500001133","Nodes","1133",21.000000,46.107361,"DDS demands","Known Flow",492816.975101,225987.370736,,0.000000,,,,,,,-21.680000,,,,,,-19.386643,-21.680000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500001165","Nodes","1165",21.000000,46.108174,"Default Known Flow Node","Known Flow",492800.275251,225945.588692,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500004076","Nodes","4076",21.000000,36.904147,"DDS demands","Known Flow",490727.399687,225418.963548,,0.000000,,,,,,,-13.359999,,,,,,-11.946751,-13.359999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500004227","Nodes","4227",21.000000,36.916805,"DDS demands","Known Flow",490735.398393,225418.994672,,0.000000,,,,,,,-11.830000,,,,,,-10.578598,-11.830000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500004077","Nodes","4077",21.000000,37.496139,"DDS demands","Known Flow",490746.524693,225445.338556,,0.000000,,,,,,,-2.819999,,,,,,-2.521694,-2.819999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005091","Nodes","5091",21.000000,37.654354,"Daily Metered Site","Known Flow",492118.530210,225040.089212,,0.000000,-35.349998,,-17.580000,-11.949999,,,-3.390000,,,,,,-61.048253,-68.269998,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,
"800005-109745","Nodes","-109745",21.000000,37.553266,"Default Known Flow Node","Known Flow",492009.654802,225002.965464,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500009039","Nodes","9039",21.000000,34.304756,"DDS demands","Known Flow",493728.440348,224785.382786,,0.000000,,,,,,,,,,-14.229999,,,-12.724720,-14.229999,,"",,,,,,,,,,"I2 PROFILE",,
"80000500009036","Nodes","9036",21.000000,34.373643,"DDS demands","Known Flow",493617.400474,224694.588351,,0.000000,,,,-474.870009,,,-7.320000,,,-73.040001,,,-496.496609,-555.230009,,"",,,,"",,,"D1 PROFILE",,,"I2 PROFILE",,
"80000500009002","Nodes","9002",21.000000,49.820027,"DDS demands","Known Flow",493139.924794,224811.467051,,0.000000,,,,,,,-6.550000,,,,,,-5.857127,-6.550000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009035","Nodes","9035",21.000000,45.856236,"DDS demands","Known Flow",493435.948424,224721.263359,,0.000000,,,,,,,-14.510000,,,,,,-12.975102,-14.510000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009031","Nodes","9031",21.000000,36.802344,"DDS demands","Known Flow",492379.400137,225497.963570,,0.000000,,,,,,,-15.899999,,,,,,-14.218064,-15.899999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009027","Nodes","9027",21.000000,42.026314,"DDS demands","Known Flow",493404.650416,224575.838319,,0.000000,,,,,,,-43.559999,,,,,,-38.952130,-43.559999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009026","Nodes","9026",21.000000,43.787621,"DDS demands","Known Flow",493287.650384,224668.088344,,0.000000,,,,,,,-9.379999,,,,,,-8.387763,-9.379999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500009014","Nodes","9014",21.000000,40.252617,"DDS demands","Known Flow",493132.904551,224477.590764,,0.000000,,,,,,,-16.120001,,,,,,-14.414793,-16.120001,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000616","Nodes","616",21.000000,33.172024,"DDS demands","Known Flow",492940.900290,224503.338299,,0.000000,,,,,,,-18.819999,,,,,,-16.829180,-18.819999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000615","Nodes","615",21.000000,33.073503,"DDS demands","Known Flow",492871.359229,224470.474408,,0.000000,,,,,,,-5.140000,,,,,,-4.596280,-5.140000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000614","Nodes","614",21.000000,33.094392,"DDS demands","Known Flow",492792.275249,224456.588287,,0.000000,,,,,,,-23.280001,,,,,,-20.817393,-23.280001,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000566","Nodes","566",21.000000,23.655701,"DDS demands","Known Flow",492363.650133,224213.963221,,0.000000,,,,,,,,,,-208.000002,,,-185.997328,-208.000002,,"",,,,,,,,,,"I2 PROFILE",,
"80000500000565","Nodes","565",21.000000,26.513491,"DDS demands","Known Flow",492351.775129,224204.963218,,0.000000,,,,,,,,,,-98.060000,-18.159999,,-100.353428,-112.224798,,"",,,,,,,,,,"I2 PROFILE","PL-AF PROFILE",
"80000500004217","Nodes","4217",21.000000,46.996217,"DDS demands","Known Flow",491438.524881,224892.463405,,0.000000,,,,,,,-9.430000,,,,,,-8.432475,-9.430000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500007062","Nodes","7062",21.000000,47.371715,"DDS demands","Known Flow",491426.145425,224876.958949,,0.000000,,,,,,,-7.719999,,,,,,-6.903361,-7.719999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000375","Nodes","375",21.000000,47.448318,"DDS demands","Known Flow",491423.274877,224874.088400,,0.000000,,,,,,,-3.420000,,,,,,-3.058225,-3.420000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000374","Nodes","374",21.000000,46.553692,"Default Known Flow Node","Known Flow",491417.399875,224877.713401,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000003","Nodes","Group Profile 1, Mentimore Road DG, 9195",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",491404.024872,224776.338374,,9900.000466,,,,,,,,,,,,,1988.778756,2224.042682,,"",,,,,,,,,,,,
"80000500000376","Nodes","376",21.000000,49.820224,"Default Known Flow Node","Known Flow",491397.526959,224781.591835,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-152941","Nodes","-152941",21.000000,47.647382,"Default Known Flow Node","Known Flow",491421.900760,224872.587591,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-72351","Nodes","-72351",21.000000,38.331011,"Default Known Flow Node","Known Flow",491321.572056,224560.620904,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007063","Nodes","7063",21.000000,42.757079,"DDS demands","Known Flow",491370.825390,224753.393647,,0.000000,-7.719999,,,,,,-14.179999,,,,,,-19.583372,-21.899999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80000500007130","Nodes","7130",21.000000,43.636688,"DDS demands","Known Flow",491385.899867,224781.713375,,0.000000,,,,,,,-11.319999,,,,,,-10.122546,-11.319999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-85530","Nodes","-85530",21.000000,37.137745,"Default Known Flow Node","Known Flow",491598.649925,224366.963262,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007076","Nodes","7076",21.000000,37.145689,"DDS demands","Known Flow",491623.435206,224461.709678,,0.000000,,,,,,,-8.149999,,,,,,-7.287875,-8.149999,,"",,,,,,,"D1 PROFILE",,,,,
