"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80005800000193","Nodes","193",21.000000,37.143371,"DDS demands","Known Flow",479946.021754,135304.064027,,0.000000,,,,,,,-4.039999,,,,,,,,,,,-3.612640,-4.039999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000534","Nodes","534",21.000000,28.650505,"DDS demands","Known Flow",480217.021827,134804.938892,,0.000000,,,,,,,-2.200000,,,,,,,,,,,-1.967279,-2.200000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800008004","Nodes","Logger 523, 19 Hibiscus Grove",21.000000,28.654231,"Val Log Post","Known Flow",480224.487717,134813.154782,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000536","Nodes","536",21.000000,28.570794,"DDS demands","Known Flow",480233.521832,134821.938896,,0.000000,,,,,,,-5.429999,,,,,,,,,,,-4.855602,-5.429999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000343","Nodes","343",21.000000,35.332153,"DDS demands","Known Flow",480262.646840,135067.188963,,0.000000,,,,,,,-4.469999,,,,,,,,,,,-3.997153,-4.469999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000411","Nodes","411",21.000000,35.362691,"DDS demands","Known Flow",480224.896830,135082.438967,,0.000000,,,,,,,-6.579999,,,,,,,,,,,-5.883953,-6.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000409","Nodes","409",21.000000,35.280265,"DDS demands","Known Flow",480231.771831,135126.063979,,0.000000,,,,,,,-5.110000,,,,,,,,,,,-4.569453,-5.110000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000345","Nodes","345",21.000000,35.326396,"DDS demands","Known Flow",480268.270165,135133.314049,,0.000000,,,,,,,-5.239999,,,,,,,,,,,-4.685701,-5.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000344","Nodes","344",21.000000,35.452803,"DDS demands","Known Flow",480258.146839,135204.439000,,0.000000,,,,,,,-6.650000,,,,,,,,,,,-5.946549,-6.650000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000303","Nodes","303",21.000000,38.354152,"Default Known Flow Node","Known Flow",480382.527907,135420.741645,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000302","Nodes","302",21.000000,38.448439,"Default Known Flow Node","Known Flow",480408.144200,135422.688436,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000301","Nodes","301",21.000000,38.503401,"Default Known Flow Node","Known Flow",480420.521883,135428.939061,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009293","Nodes","-270505",21.000000,37.485244,"Default Known Flow Node","Known Flow",480258.521839,135368.064045,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000027","Nodes","27",21.000000,37.261156,"DDS demands","Known Flow",480294.747329,135643.704601,,0.000000,,,,,,,-22.309998,,,,,,,,,,,-19.949999,-22.309998,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000605","Nodes","605",21.000000,42.349090,"Default Known Flow Node","Known Flow",480671.133548,135544.936538,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000604","Nodes","604",21.000000,42.677344,"Default Known Flow Node","Known Flow",480672.896376,135558.059815,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000001","Nodes","Bordon Depot, Mill Chase Road DG, GCM, Tel, Clocked, Site ID 5661",21.000000,43.000001,"Default Known Pressure Node","Known Pressure",480685.896955,135557.439096,,99999.979662,,,,,,,,,,,,,,,,,,2025.522704,2265.133112,,"",,,,,,,,,,,,,,,,,
"80005800000232","Nodes","232",21.000000,25.189301,"DDS demands","Known Flow",481317.397127,136145.564256,,0.000000,,,,,,,-6.020000,,,,,,,,,,,-5.383191,-6.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800008006","Nodes","Logger 529, Headley Road/Bluebell Road",21.000000,24.947530,"Val Log Post","Known Flow",481304.181293,136170.515469,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000799","Nodes","799",21.000000,23.437276,"DDS demands","Known Flow",481222.408894,136314.699056,,0.000000,,,,,,,-2.679999,,,,-8.310000,,,,,,,-9.827454,-10.989999,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,,,
"80005800000792","Nodes","792",21.000000,22.866424,"DDS demands","Known Flow",481100.147068,136213.439275,,0.000000,,,,,,,-13.329999,,,,,,,,,,,-11.919924,-13.329999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000893","Nodes","893",21.000000,22.896334,"Default Known Flow Node","Known Flow",481102.395327,136250.939414,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000892","Nodes","892",21.000000,22.930957,"Default Known Flow Node","Known Flow",481100.896665,136272.716431,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000891","Nodes","891",21.000000,22.929669,"Default Known Flow Node","Known Flow",481125.022075,136309.064301,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000279","Nodes","279",21.000000,35.097697,"DDS demands","Known Flow",480560.021921,136082.189239,,0.000000,,,,,,,-2.750000,,,,,,,,,,,-2.459099,-2.750000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000311","Nodes","311",21.000000,34.575018,"DDS demands","Known Flow",480597.173278,136123.631635,,0.000000,,,,,,,-4.889999,,,,,,,,,,,-4.372725,-4.889999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000171","Nodes","171",21.000000,34.039527,"DDS demands","Known Flow",480636.184936,136167.149198,,0.000000,,,,,,,-5.599999,,,,,,,,,,,-5.007620,-5.599999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000310","Nodes","310, P11127738, HAZEL COTTAGE CHASE ROAD, 13.75",22.999998,26.841316,"CSEP Unmatched","Known Flow",480590.900351,136323.727471,,0.000000,,,,,,,-1.549999,-8.729999,,,,,,,,,,-9.192559,-10.279998,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,,,,,
"80005800009407","Nodes","-278107",21.000000,27.650129,"Default Known Flow Node","Known Flow",480694.269276,136231.813765,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000858","Nodes","858",21.000000,23.440397,"DDS demands","Known Flow",480728.146967,136408.189328,,0.000000,,,,,,,-0.959999,,,,,,,,,,,-0.858449,-0.959999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800008001","Nodes","8001",21.000000,23.407596,"Default Known Flow Node","Known Flow",480729.551092,136411.997578,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000556","Nodes","556",21.000000,23.300274,"DDS demands","Known Flow",480739.021969,136420.939331,,0.000000,,,,,,,-6.610000,,,,,,,,,,,-5.910780,-6.610000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001060","Nodes","1060",21.000000,23.428473,"DDS demands","Known Flow",480937.897024,136487.689350,,0.000000,,,,,,,-7.790000,,,,,,,,,,,-6.965957,-7.790000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001113","Nodes","1113",21.000000,23.403246,"Default Known Flow Node","Known Flow",480957.161352,136479.997789,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001059","Nodes","1059",21.000000,23.306531,"Default Known Flow Node","Known Flow",480971.772033,136483.689348,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000906","Nodes","906",21.000000,23.170148,"DDS demands","Known Flow",480960.729777,136504.630899,,0.000000,,,,,,,-3.780000,,,,,,,,,,,-3.380143,-3.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001117","Nodes","1117",21.000000,22.602954,"DDS demands","Known Flow",480970.531056,136531.426787,,0.000000,,,,,,,-4.570000,,,,,,,,,,,-4.086576,-4.570000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001141","Nodes","1141",21.000000,22.354202,"DDS demands","Known Flow",480988.760037,136547.405366,,0.000000,,,,,,,-7.259999,,,,,,,,,,,-6.492022,-7.259999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000242","Nodes","242",21.000000,36.412985,"DDS demands","Known Flow",479376.021599,134117.813705,,0.000000,,,,,,,-9.949999,,,,,,,,,,,-8.897467,-9.949999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000374","Nodes","374",21.000000,35.527823,"DDS demands","Known Flow",479353.896593,134094.063698,,0.000000,,,,,,,-10.679999,,,,,,,,,,,-9.550247,-10.679999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000864","Nodes","864",21.000000,30.391593,"DDS demands","Known Flow",479670.271679,136144.939256,,0.000000,,,,,,,-12.080000,,,,,,,,,,,-10.802152,-12.080000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009444","Nodes","-375318",21.000000,30.388895,"Default Known Flow Node","Known Flow",479684.271682,136142.689256,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009427","Nodes","-280137",21.000000,38.788278,"Default Known Flow Node","Known Flow",478490.916358,133757.580607,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000747","Nodes","747",21.000000,40.785175,"DDS demands","Known Flow",478473.963387,133997.755078,,0.000000,,,,,,,-2.240000,,,,,,,,,,,-2.003048,-2.240000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000391","Nodes","391",21.000000,40.573318,"DDS demands","Known Flow",478476.380354,133934.095655,,0.000000,,,,,,,-9.300000,,,,,,,,,,,-8.316226,-9.300000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000390","Nodes","390",21.000000,40.779636,"DDS demands","Known Flow",478481.833355,133999.618673,,0.000000,,,,,,,-1.679999,,,,,,,,,,,-1.502286,-1.679999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000392","Nodes","392",21.000000,39.891293,"DDS demands","Known Flow",478544.192372,133953.169660,,0.000000,,,,,,,-9.020000,,,,,,,,,,,-8.065845,-9.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000389","Nodes","389",21.000000,42.206253,"DDS demands","Known Flow",478560.646377,133998.688672,,0.000000,,,,,,,-4.060000,,,,,,,,,,,-3.630524,-4.060000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000388","Nodes","388",21.000000,42.459306,"DDS demands","Known Flow",478622.646394,133992.688671,,0.000000,,,,,,,-18.290000,,,,,,,,,,,-16.355246,-18.290000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000745","Nodes","745",21.000000,38.063140,"DDS demands","Known Flow",479357.396594,133977.313666,,0.000000,,,,,,,-11.969999,,,,,,,,,,,-10.703788,-11.969999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000207","Nodes","207",21.000000,36.809643,"DDS demands","Known Flow",479531.521641,133943.813657,,0.000000,,,,,,,-15.899999,,,,,,,,,,,-14.218064,-15.899999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000826","Nodes","826",21.000000,36.032510,"DDS demands","Known Flow",479627.396667,133931.938654,,0.000000,,,,,,,-8.729999,,,,,,,,,,,-7.806521,-8.729999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009430","Nodes","-288518",21.000000,35.644088,"Default Known Flow Node","Known Flow",479695.270685,133918.291650,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009431","Nodes",,21.000000,35.458696,"DDS demands","Known Flow",479726.556694,133913.059649,,0.000000,,,,,,,-1.220000,,,,,,,,,,,-1.090945,-1.220000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000828","Nodes","828",21.000000,35.518482,"DDS demands","Known Flow",479773.363707,133931.296654,,0.000000,,,,,,,-6.110000,,,,,,,,,,,-5.463671,-6.110000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009071","Nodes","-257007",21.000000,40.784982,"Default Known Flow Node","Known Flow",478472.445846,134002.033699,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000748","Nodes","748",21.000000,40.784432,"DDS demands","Known Flow",478468.452207,134014.453317,,0.000000,,,,,,,-1.729999,,,,,,,,,,,-1.546996,-1.729999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009073","Nodes","-257012",21.000000,40.701364,"Default Known Flow Node","Known Flow",478480.860384,134002.046125,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009072","Nodes","-257009",21.000000,39.973633,"Default Known Flow Node","Known Flow",478474.422954,134025.473682,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000393","Nodes","393",21.000000,39.229648,"DDS demands","Known Flow",478471.758768,134049.656869,,0.000000,,,,,,,-4.300000,,,,,,,,,,,-3.845137,-4.300000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000395","Nodes","395",21.000000,38.114596,"DDS demands","Known Flow",478469.921352,134136.207710,,0.000000,,,,,,,-12.819999,,,,,,,,,,,-11.463872,-12.819999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000394","Nodes","394",21.000000,39.164117,"DDS demands","Known Flow",478512.396364,134050.688686,,0.000000,,,,,,,-3.739999,,,,,,,,,,,-3.344374,-3.739999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009079","Nodes","-257044",21.000000,42.206196,"Default Known Flow Node","Known Flow",478559.522594,134000.811373,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000198","Nodes","198",21.000000,42.205201,"DDS demands","Known Flow",478545.146373,134037.063683,,0.000000,,,,,,,-3.780000,,,,,,,,,,,-3.380143,-3.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000195","Nodes","195",21.000000,42.665915,"DDS demands","Known Flow",478585.021383,134117.938705,,0.000000,,,,,,,-10.589999,,,,,,,,,,,-9.469767,-10.589999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000196","Nodes","196",21.000000,42.667214,"DDS demands","Known Flow",478625.271394,134110.313703,,0.000000,,,,,,,-11.579999,,,,,,,,,,,-10.355043,-11.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009090","Nodes","-257079",21.000000,42.476307,"Default Known Flow Node","Known Flow",478633.021385,134001.183229,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000253","Nodes","253",21.000000,41.319238,"DDS demands","Known Flow",478658.271403,134266.063745,,0.000000,,,,,,,-10.979999,,,,,,,,,,,-9.818512,-10.979999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000199","Nodes","199, 26.10, 11.75",21.000000,41.432959,"DDS demands","Known Flow",478730.021423,134250.563741,,0.000000,,,,,,,-16.629998,,,,,,,,,,,-14.870842,-16.629998,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000377","Nodes","377",21.000000,42.610946,"DDS demands","Known Flow",478726.896422,134158.688716,,0.000000,,,,,,,-11.039999,,,,,,,,,,,-9.872165,-11.039999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009096","Nodes","-257103",21.000000,40.866961,"Default Known Flow Node","Known Flow",478778.268857,134001.061184,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009097","Nodes","-257106",21.000000,41.309313,"Default Known Flow Node","Known Flow",478849.646455,134063.688690,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000658","Nodes","658",21.000000,38.269034,"DDS demands","Known Flow",478557.146376,134360.188771,,0.000000,,,,,,,-5.919999,,,,,,,,,,,-5.293770,-5.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000659","Nodes","659",21.000000,38.117415,"DDS demands","Known Flow",478544.896372,134398.563781,,0.000000,,,,,,,-6.760000,,,,,,,,,,,-6.044912,-6.760000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000383","Nodes","383,",21.000000,39.713985,"DDS demands","Known Flow",478576.281472,134253.490035,,0.000000,-15.999999,,,,,,-5.199999,,,,,,,,,,,-18.957419,-21.199999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009082","Nodes","-257054",21.000000,39.713985,"Default Known Flow Node","Known Flow",478567.646379,134255.188742,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009083","Nodes","-257056",21.000000,42.622974,"Default Known Flow Node","Known Flow",478572.896380,134120.438705,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000252","Nodes","252",21.000000,41.096547,"DDS demands","Known Flow",478591.271385,134243.438739,,0.000000,,,,,,,-9.770000,,,,,,,,,,,-8.736509,-9.770000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009086","Nodes","-257065",21.000000,38.731569,"Default Known Flow Node","Known Flow",478595.396386,134482.438804,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000382","Nodes","382",21.000000,38.840161,"DDS demands","Known Flow",478617.646392,134417.313786,,0.000000,,,,,,,-8.499999,,,,,,,,,,,-7.600851,-8.499999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009088","Nodes","-257070",21.000000,38.731569,"Default Known Flow Node","Known Flow",478603.271388,134485.313805,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000197","Nodes","197",21.000000,42.846988,"DDS demands","Known Flow",478723.271421,134096.688699,,0.000000,,,,,,,-6.500000,,,,,,,,,,,-5.812416,-6.500000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000661","Nodes","661",21.000000,41.299795,"DDS demands","Known Flow",478627.396395,134394.313780,,0.000000,,,,,,,-2.009999,,,,,,,,,,,-1.797377,-2.009999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009089","Nodes","-257076",21.000000,41.299795,"Default Known Flow Node","Known Flow",478626.521395,134396.938781,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000662","Nodes","662",21.000000,41.281097,"DDS demands","Known Flow",478634.396397,134396.563781,,0.000000,,,,,,,-6.550000,,,,,,,,,,,-5.857127,-6.550000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000660","Nodes","660",21.000000,41.309593,"DDS demands","Known Flow",478631.646396,134381.813777,,0.000000,,,,,,,-4.330000,,,,,,,,,,,-3.871963,-4.330000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009092","Nodes","09092, P13133244, HOGMOOR ROAD, SCH 8.12",22.999998,39.564375,"CSEP Unmatched","Known Flow",478694.058132,134453.036037,,0.000000,,,,,,,,,,,,,,,,-8.120000,,-7.261049,-8.120000,,"",,,,,,,,,,,,,,,,"DC PROFILE",
"80005800009091","Nodes","-257081",21.000000,41.281097,"Default Known Flow Node","Known Flow",478637.271398,134387.563778,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000251","Nodes","251",21.000000,41.217550,"DDS demands","Known Flow",478648.771401,134235.688737,,0.000000,,,,,,,-5.960000,,,,,,,,,,,-5.329538,-5.960000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000255","Nodes","255",21.000000,41.081407,"DDS demands","Known Flow",478681.021409,134198.938727,,0.000000,,,,,,,-4.940000,,,,,,,,,,,-4.417436,-4.940000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000254","Nodes","254",21.000000,41.312211,"DDS demands","Known Flow",478651.396401,134320.063760,,0.000000,,,,,,,-16.430000,,,,,,,,,,,-14.692001,-16.430000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009094","Nodes","-257096",21.000000,40.335499,"Default Known Flow Node","Known Flow",478720.771420,134368.938773,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009095","Nodes","9095",21.000000,40.845533,"DDS demands","Known Flow",478740.021426,134310.813757,,0.000000,,,,,,,-14.349999,,,,,,,,,,,-12.832026,-14.349999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000200","Nodes","200",21.000000,42.199986,"DDS demands","Known Flow",478768.021433,134091.188697,,0.000000,,,,,,,-14.970000,,,,,,,,,,,-13.386442,-14.970000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000202","Nodes","202",21.000000,41.971271,"DDS demands","Known Flow",478802.646443,134085.188696,,0.000000,,,,,,,-10.589999,,,,,,,,,,,-9.469767,-10.589999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000821","Nodes","821",21.000000,41.312157,"DDS demands","Known Flow",478853.646456,134068.063691,,0.000000,,,,,,,-14.259999,,,,,,,,,,,-12.751547,-14.259999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000203","Nodes","203",21.000000,40.549272,"DDS demands","Known Flow",478960.399790,134048.331704,,0.000000,,,,,,,-21.019999,,,,,,,,,,,-18.796459,-21.019999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009098","Nodes","-257110",21.000000,40.402169,"Default Known Flow Node","Known Flow",478998.283665,134041.384518,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001100","Nodes","1100",21.000000,40.441646,"Default Known Flow Node","Known Flow",478999.271496,134118.063705,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009104","Nodes","-265448",21.000000,40.390079,"Default Known Flow Node","Known Flow",479001.396497,134040.813684,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009101","Nodes","-265444",21.000000,40.433139,"Default Known Flow Node","Known Flow",479000.895738,134126.309854,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001101","Nodes","1101",21.000000,40.409591,"DDS demands","Known Flow",479005.771498,134149.063713,,0.000000,,,,,,,-3.819999,,,,,,,,,,,-3.415912,-3.819999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009102","Nodes","-265445",21.000000,40.435026,"Default Known Flow Node","Known Flow",479001.151651,134117.719257,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001102","Nodes","1102",21.000000,40.302799,"Default Known Flow Node","Known Flow",479038.646507,134110.438703,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009103","Nodes","-265446",21.000000,38.252099,"Default Known Flow Node","Known Flow",479001.284370,134187.135012,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000962","Nodes","962",21.000000,38.308791,"Default Known Flow Node","Known Flow",479021.532009,134166.130697,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000183","Nodes","183",21.000000,39.679666,"DDS demands","Known Flow",479195.021549,134003.438674,,0.000000,,,,,,,-11.149999,,,,,,,,,,,-9.970529,-11.149999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000964","Nodes","964",21.000000,38.306572,"DDS demands","Known Flow",479018.771501,134166.563718,,0.000000,,,,,,,-3.380000,,,,,,,,,,,-3.022456,-3.380000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009108","Nodes","-265463",21.000000,31.175371,"Default Known Flow Node","Known Flow",479146.021536,134341.313766,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009107","Nodes","-265462",21.000000,31.175371,"Default Known Flow Node","Known Flow",479143.146535,134334.063764,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000665","Nodes","665",21.000000,35.392576,"Default Known Flow Node","Known Flow",479216.170555,134097.352699,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000664","Nodes","664",21.000000,35.392576,"DDS demands","Known Flow",479220.436556,134111.159703,,0.000000,,,,,,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009113","Nodes","-265491",21.000000,38.461022,"Default Known Flow Node","Known Flow",479305.291648,134001.056837,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000227","Nodes","227",21.000000,38.543551,"DDS demands","Known Flow",479318.521583,134065.063690,,0.000000,,,,,,,-6.510000,,,,,,,,,,,-5.821358,-6.510000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
