"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"800012-166199","Nodes","-166199","21.000000","38.123625","Default Known Flow Node","Known Flow","485984.125000","234623.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001433","Nodes","1433","21.000000","41.356130","Default Known Flow Node","Known Flow","485977.312500","234858.593750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-158995","Nodes","-158995","21.000000","41.320869","Default Known Flow Node","Known Flow","485959.875000","234881.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000055","Nodes","55","21.000000","37.962163","DDS demands","Known Flow","485997.093750","234601.906250","","0.000000","","","","","","-5.386999","","","","","","","-4.817151","-5.386999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002089","Nodes","2089","21.000000","37.881869","DDS demands","Known Flow","485976.000000","234597.296875","","0.000000","","","","","","-7.593000","","","","","","","-6.789796","-7.593000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000649","Nodes","649","21.000000","45.688918","DDS demands","Known Flow","485716.906250","234982.093750","","0.000000","","","","","","-8.427000","","","","","","","-7.535574","-8.427000","","","","","","","","D1 PROFILE","","","","","",""
"800012-218839","Nodes","-218839","21.000000","45.358461","Default Known Flow Node","Known Flow","485748.375000","234939.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002480","Nodes","2480","21.000000","41.211830","DDS demands","Known Flow","485551.000000","234741.500000","","0.000000","","","","","","-5.427999","","","","","","","-4.853814","-5.427999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000640","Nodes","640","21.000000","41.629336","DDS demands","Known Flow","485637.500000","234702.296875","","0.000000","","","","","","-3.466000","","","","","","","-3.099359","-3.466000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000641","Nodes","641","21.000000","41.735018","DDS demands","Known Flow","485659.312500","234703.593750","","0.000000","","","","","","-4.900000","","","","","","","-4.381668","-4.900000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001046","Nodes","1046","21.000000","39.877884","DDS demands","Known Flow","485642.093750","234888.906250","","0.000000","","","","","","-11.802000","","","","","","","-10.553560","-11.802000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001047","Nodes","1047","21.000000","39.663227","DDS demands","Known Flow","485668.312500","234924.906250","","0.000000","","","","","","-9.555000","","","","","","","-8.544252","-9.555000","","","","","","","","D1 PROFILE","","","","","",""
"800012-209850","Nodes","-209850","21.000000","39.663227","Default Known Flow Node","Known Flow","485671.875000","234929.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-209852","Nodes","-209852","21.000000","39.620043","Default Known Flow Node","Known Flow","485691.625000","234943.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000074","Nodes","74","21.000000","44.048425","DDS demands","Known Flow","485841.312500","234905.906250","","0.000000","","","","","","-10.012999","","","","","","","-8.953802","-10.012999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000073","Nodes","73","21.000000","43.259000","DDS demands","Known Flow","485903.906250","234895.406250","","0.000000","","","","","","-7.389999","","","","","","","-6.608270","-7.389999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000650","Nodes","650","21.000000","44.025131","DDS demands","Known Flow","485823.000000","234981.796875","","0.000000","","","","","","-6.912000","","","","","","","-6.180834","-6.912000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002367","Nodes","2367","21.000000","43.776036","Default Known Flow Node","Known Flow","485865.500000","234976.796875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000071","Nodes","71","21.000000","42.983246","DDS demands","Known Flow","485904.906250","234836.296875","","0.000000","","","","","","-7.968999","","","","","","","-7.126022","-7.968999","","","","","","","","D1 PROFILE","","","","","",""
"800012-209861","Nodes","-209861","21.000000","43.043106","Default Known Flow Node","Known Flow","485869.875000","234822.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002453","Nodes","2453","21.000000","42.648162","DDS demands","Known Flow","485860.000000","234724.906250","","0.000000","","","","","","-4.300000","","","","","","","-3.845137","-4.300000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002475","Nodes","2475","21.000000","42.013480","DDS demands","Known Flow","485712.500000","234701.500000","","0.000000","","","","","","-6.403999","","","","","","","-5.726571","-6.403999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000646","Nodes","646","21.000000","41.805666","DDS demands","Known Flow","485718.406250","234717.000000","","0.000000","","","","","","-8.446999","","","","","","","-7.553458","-8.446999","","","","","","","","D1 PROFILE","","","","","",""
"800012-211659","Nodes","-211659","21.000000","42.013480","Default Known Flow Node","Known Flow","485701.750000","234675.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002449","Nodes","2449","21.000000","36.470754","DDS demands","Known Flow","485729.500000","234641.593750","","0.000000","","","","","","-0.915000","","","","","","","-0.818209","-0.915000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002450","Nodes","2450","21.000000","36.400878","DDS demands","Known Flow","485758.406250","234649.296875","","0.000000","","","","","","-4.929999","","","","","","","-4.408494","-4.929999","","","","","","","","D1 PROFILE","","","","","",""
"800012-211693","Nodes","-211693","21.000000","42.273831","Default Known Flow Node","Known Flow","485796.250000","234694.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002474","Nodes","2474","21.000000","44.265271","DDS demands","Known Flow","485799.906250","234861.906250","","0.000000","","","","","","-4.168000","","","","","","","-3.727100","-4.168000","","","","","","","","D1 PROFILE","","","","","",""
"800012-211703","Nodes","-211703","21.000000","44.308065","Default Known Flow Node","Known Flow","485836.375000","234880.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002452","Nodes","2452","21.000000","42.308151","DDS demands","Known Flow","485827.093750","234700.296875","","0.000000","","","","","","-4.390999","","","","","","","-3.926510","-4.390999","","","","","","","","D1 PROFILE","","","","","",""
"800012-211705","Nodes","-211705","21.000000","42.847810","Default Known Flow Node","Known Flow","485850.250000","234752.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-211707","Nodes","-211707","21.000000","42.648162","Default Known Flow Node","Known Flow","485858.000000","234692.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000709","Nodes","709","21.000000","43.739897","DDS demands","Known Flow","485903.312500","234978.093750","","0.000000","","","","","","-25.402000","","","","","","","-22.714923","-25.402000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002090","Nodes","2090","21.000000","41.633495","DDS demands","Known Flow","485960.000000","234843.906250","","0.000000","-9.939999","","","-5.310000","","","","","","","","","-13.636823","-15.250000","","","C1 PROFILE","","","C4 PROFILE","","","","","","","",""
"800012-213710","Nodes","-213710","21.000000","41.891310","Default Known Flow Node","Known Flow","485941.625000","234812.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001432","Nodes","1432","21.000000","41.381741","DDS demands","Known Flow","485978.500000","234845.500000","","0.000000","","","","","","-3.029000","","","","","","","-2.708586","-3.029000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001378","Nodes","1378","21.000000","43.666553","DDS demands","Known Flow","485905.000000","234505.906250","","0.000000","","","","","","-12.116999","","","","","","","-10.835238","-12.116999","","","","","","","","D1 PROFILE","","","","","",""
"800012-215691","Nodes","-215691","21.000000","43.666553","Default Known Flow Node","Known Flow","485918.500000","234504.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002455","Nodes","2455","21.000000","42.763827","DDS demands","Known Flow","485949.312500","234763.796875","","0.000000","-4.210000","","","","","-4.320000","","","","","","","-7.627679","-8.530000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"800012-215685","Nodes","-215685","21.000000","43.325058","Default Known Flow Node","Known Flow","485889.500000","234580.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-218841","Nodes","-218841","21.000000","45.358461","Default Known Flow Node","Known Flow","485757.375000","234945.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-218843","Nodes","-218843","21.000000","44.965226","Default Known Flow Node","Known Flow","485777.375000","234900.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-218844","Nodes","-218844","21.000000","44.965226","Default Known Flow Node","Known Flow","485786.125000","234905.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-292647","Nodes","-292647","21.000000","41.320487","Default Known Flow Node","Known Flow","485959.875000","234882.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001434","Nodes","1434","21.000000","41.179590","DDS demands","Known Flow","485995.906250","234897.296875","","0.000000","-19.010001","","","","","","","","","","","","-16.999083","-19.010001","","","C1 PROFILE","","","","","","","","","","",""
"800012-213728","Nodes","-213728","21.000000","41.179590","Default Known Flow Node","Known Flow","486001.875000","234897.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000054","Nodes","54","21.000000","38.123625","DDS demands","Known Flow","486006.593750","234619.296875","","0.000000","","","","","","-6.291999","","","","","","","-5.626419","-6.291999","","","","","","","","D1 PROFILE","","","","","",""
"800012-203377","Nodes","-203377","21.000000","41.126531","Default Known Flow Node","Known Flow","486272.375000","234959.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000572","Nodes","572","21.000000","41.269257","DDS demands","Known Flow","486375.406250","234780.296875","","0.000000","","","","","","-39.073999","","","","","","","-34.940668","-39.073999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001771","Nodes","1771","21.000000","37.546292","DDS demands","Known Flow","486055.312500","234727.500000","","0.000000","","","","","","-2.124000","","","","","","","-1.899318","-2.124000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000049","Nodes","49","21.000000","37.639383","DDS demands","Known Flow","486046.406250","234708.796875","","0.000000","","","","","","-4.604999","","","","","","","-4.117873","-4.604999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001097","Nodes","1097","21.000000","41.783080","DDS demands","Known Flow","486449.593750","234829.796875","","0.000000","-9.569999","","","","","-10.347999","","","","","","","-17.811030","-19.918000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"80001200001439","Nodes","1439","21.000000","41.976560","DDS demands","Known Flow","486451.500000","234826.406250","","0.000000","","","","","","-2.246000","","","","","","","-2.008413","-2.246000","","","","","","","","D1 PROFILE","","","","","",""
