"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80002500001592","Nodes","1592","21.000000","25.957093","DDS demands","Known Flow","458476.515912","224392.713269","","0.000000","","","","","","-11.949999","","","","","","","-10.685903","-11.949999","","","","","","","","D1 PROFILE","","","","","",""
"800025-72045","Nodes","-72045","21.000000","32.855148","Default Known Flow Node","Known Flow","458394.015889","223983.588158","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-108476","Nodes","-108476","21.000000","32.722714","Default Known Flow Node","Known Flow","458383.765886","224007.088164","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-108059","Nodes","-108059","21.000000","31.504018","Default Known Flow Node","Known Flow","458249.765573","223967.902378","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001226","Nodes","1226","21.000000","31.481594","DDS demands","Known Flow","458256.140852","223936.588145","","0.000000","","","","","","-2.470000","","","","","","","-2.208718","-2.470000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001360","Nodes","1360","21.000000","34.404893","Default Known Flow Node","Known Flow","458693.907968","223288.827356","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-72106","Nodes","-72106","21.000000","34.064271","Default Known Flow Node","Known Flow","458750.991351","223387.355547","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000413","Nodes","413","21.000000","33.883200","DDS demands","Known Flow","458763.708430","223419.790064","","0.000000","","","","-8.939999","","-7.210000","","","","","","","-14.441619","-16.150000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"800025-72117","Nodes","-72117","21.000000","33.927711","Default Known Flow Node","Known Flow","458774.038625","223434.321919","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-279767","Nodes","-279767","21.000000","33.887299","Default Known Flow Node","Known Flow","458807.414608","223465.571746","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000029","Nodes","29","21.000000","31.127786","DDS demands","Known Flow","457557.515662","223018.837895","","0.000000","","","","","","-11.709999","","","","","","","-10.471291","-11.709999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000032","Nodes","32","21.000000","31.260723","DDS demands","Known Flow","457502.390647","222972.587883","","0.000000","","","","","","-0.129999","","","","","","","-0.116248","-0.129999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000028","Nodes","28","21.000000","31.190410","DDS demands","Known Flow","457606.145804","222956.568154","","0.000000","","","","","","-9.109999","","","","","","","-8.146324","-9.109999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001361","Nodes","1361","21.000000","61.744392","Default Known Flow Node","Known Flow","458965.016045","221544.212494","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001745","Nodes","1745","21.000000","55.388504","DDS demands","Known Flow","458890.391024","221546.212495","","0.000000","","","","","","-35.009998","","","","","","","-31.306568","-35.009998","","","","","","","","D1 PROFILE","","","","","",""
"80002500001743","Nodes","1743","21.000000","61.796325","Default Known Flow Node","Known Flow","458967.766045","221536.712492","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001744","Nodes","1744","21.000000","61.796325","Default Known Flow Node","Known Flow","458957.641043","221529.462490","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001742","Nodes","1742","21.000000","61.920711","DDS demands","Known Flow","458982.592064","221526.335879","","0.000000","","","","","","-2.660000","","","","","","","-2.378619","-2.660000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001362","Nodes","1362","21.000000","62.061620","Default Known Flow Node","Known Flow","458995.265715","221522.337718","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001711","Nodes","1711","21.000000","62.036166","DDS demands","Known Flow","459011.670402","221546.467868","","0.000000","","","","","","-3.989999","","","","","","","-3.567929","-3.989999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001746","Nodes","1746","21.000000","62.059200","DDS demands","Known Flow","458991.923142","221500.563238","","0.000000","","","","","","-2.740000","","","","","","","-2.450157","-2.740000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001145","Nodes","1145","21.000000","60.499506","Default Known Flow Node","Known Flow","459125.516088","221589.087506","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001140","Nodes","1140","21.000000","60.499506","Default Known Flow Node","Known Flow","459123.891088","221576.587503","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001169","Nodes","1169","21.000000","60.983941","Default Known Flow Node","Known Flow","459089.891079","221551.337496","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001231","Nodes","1231","21.000000","59.775810","Default Known Flow Node","Known Flow","459164.391099","221530.587490","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001906","Nodes","1906","21.000000","58.877148","DDS demands","Known Flow","459131.891090","221496.337481","","0.000000","","","","","","-15.810000","","","","","","","-14.137584","-15.810000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001905","Nodes","1905","21.000000","60.031945","DDS demands","Known Flow","459105.641083","221436.837465","","0.000000","","","","","","-9.720000","","","","","","","-8.691797","-9.720000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001358","Nodes","1358","21.000000","60.631288","Default Known Flow Node","Known Flow","459055.891069","221502.587483","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001364","Nodes","1364","21.000000","62.056685","Default Known Flow Node","Known Flow","458986.534578","221472.564961","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001748","Nodes","1748","21.000000","62.052596","DDS demands","Known Flow","458994.266053","221463.587472","","0.000000","","","","","","-11.539999","","","","","","","-10.319274","-11.539999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001747","Nodes","1747","21.000000","62.056545","Default Known Flow Node","Known Flow","458980.287609","221460.361031","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001749","Nodes","1749","21.000000","62.056319","DDS demands","Known Flow","458963.266044","221450.962469","","0.000000","","","","","","-6.690000","","","","","","","-5.982318","-6.690000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001365","Nodes","1365","21.000000","62.052596","Default Known Flow Node","Known Flow","458970.891046","221438.462465","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001363","Nodes","1363","21.000000","62.025431","Default Known Flow Node","Known Flow","459029.070389","221433.883081","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001366","Nodes","1366","21.000000","62.025431","Default Known Flow Node","Known Flow","459022.766060","221414.962459","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001902","Nodes","1902","21.000000","62.013900","DDS demands","Known Flow","459080.266076","221398.962455","","0.000000","","","","","","-2.920000","","","","","","","-2.611116","-2.920000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001710","Nodes","1710","21.000000","62.062598","DDS demands","Known Flow","459046.610662","221571.975294","","0.000000","","","","","","-6.419999","","","","","","","-5.740878","-6.419999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001203","Nodes","1203","21.000000","62.117778","Default Known Flow Node","Known Flow","459061.573579","221584.302551","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001143","Nodes","1143","21.000000","62.134673","Default Known Flow Node","Known Flow","459071.794777","221593.845812","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001709","Nodes","1709","21.000000","62.148530","DDS demands","Known Flow","459077.641075","221602.962510","","0.000000","","","","","","-4.699999","","","","","","","-4.202823","-4.699999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001712","Nodes","1712","21.000000","61.881686","DDS demands","Known Flow","459047.016067","221627.462517","","0.000000","","","","","","-6.560000","","","","","","","-5.866069","-6.560000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001150","Nodes","1150","21.000000","61.817346","Default Known Flow Node","Known Flow","459039.868378","221671.311960","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001715","Nodes","1715","21.000000","61.815246","DDS demands","Known Flow","459030.378550","221670.045453","","0.000000","","","","","","-1.789999","","","","","","","-1.600649","-1.789999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001144","Nodes","1144","21.000000","61.815246","Default Known Flow Node","Known Flow","459020.391060","221668.712528","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001714","Nodes","1714","21.000000","61.853926","DDS demands","Known Flow","459033.891063","221677.462530","","0.000000","","","","","","-2.840000","","","","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001716","Nodes","1716","21.000000","61.776706","DDS demands","Known Flow","459010.391057","221611.962513","","0.000000","","","","","","-4.369999","","","","","","","-3.907732","-4.369999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001717","Nodes","1717","21.000000","61.776562","DDS demands","Known Flow","458999.266054","221610.587512","","0.000000","","","","","","-1.200000","","","","","","","-1.073061","-1.200000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001718","Nodes","1718","21.000000","61.489043","DDS demands","Known Flow","458989.227310","221622.682069","","0.000000","","","","","","-5.870000","","","","","","","-5.249059","-5.870000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001338","Nodes","1338","21.000000","61.366643","Default Known Flow Node","Known Flow","458968.641046","221641.462521","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001235","Nodes","1235","21.000000","61.489043","Default Known Flow Node","Known Flow","458973.141047","221605.837511","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001720","Nodes","1720","21.000000","61.269870","DDS demands","Known Flow","458978.016048","221659.962526","","0.000000","","","","","","-9.130000","","","","","","","-8.164209","-9.130000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001301","Nodes","1301","21.000000","61.366643","Default Known Flow Node","Known Flow","458964.141044","221637.837520","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001127","Nodes","1127","21.000000","62.250148","Default Known Flow Node","Known Flow","459131.391090","221635.462519","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001613","Nodes","1613","21.000000","62.057581","DDS demands","Known Flow","459123.516088","221666.712527","","0.000000","","","","","","-3.960000","","","","","","","-3.541102","-3.960000","","","","","","","","D1 PROFILE","","","","","",""
"800025-91861","Nodes","-91861","21.000000","62.048211","Default Known Flow Node","Known Flow","459121.391087","221671.962529","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
