"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"60603400001444","Nodes","","21.000000","27.522493","Default Known Flow Node","Known Flow","323645.720223","870898.153189","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001452","Nodes","","21.000000","27.458885","Default Known Flow Node","Known Flow","323477.820177","870935.166199","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001456","Nodes","","21.000000","24.466974","Default Known Flow Node","Known Flow","323524.430190","871152.308258","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001471","Nodes","","21.000000","23.781685","Default Known Flow Node","Known Flow","323697.282237","871147.087257","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001473","Nodes","","21.000000","23.556442","Default Known Flow Node","Known Flow","323774.382258","871171.731263","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001474","Nodes","","21.000000","23.748767","Default Known Flow Node","Known Flow","323856.159280","871097.111243","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001482","Nodes","","21.000000","26.441029","Default Known Flow Node","Known Flow","323735.493580","870879.184110","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001477","Nodes","","21.000000","27.042108","Default Known Flow Node","Known Flow","323490.283180","870989.308214","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001475","Nodes","","21.000000","24.210385","Default Known Flow Node","Known Flow","323777.331258","871093.176242","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001481","Nodes","","21.000000","27.080420","Default Known Flow Node","Known Flow","323686.484234","870900.701190","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001484","Nodes","","21.000000","24.056551","Default Known Flow Node","Known Flow","323783.729682","871121.905165","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001118","Nodes","","21.000000","46.438117","Default Known Flow Node","Known Flow","322601.233938","869919.947923","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001029","Nodes","","21.000000","46.480064","Default Known Flow Node","Known Flow","322569.074930","869909.007920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001110","Nodes","","21.000000","47.426931","Default Known Flow Node","Known Flow","322547.868924","869848.417903","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001202","Nodes","","21.000000","33.548208","Default Known Flow Node","Known Flow","323306.167130","869765.042880","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001045","Nodes","","21.000000","43.871465","Default Known Flow Node","Known Flow","322729.657973","869567.214827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001077","Nodes","","21.000000","43.208362","Default Known Flow Node","Known Flow","322394.267882","870022.410951","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001091","Nodes","","21.000000","47.413460","Default Known Flow Node","Known Flow","322469.573903","869725.858870","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001047","Nodes","","21.000000","43.708166","Default Known Flow Node","Known Flow","322763.066982","869719.866868","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001105","Nodes","","21.000000","43.677686","Default Known Flow Node","Known Flow","322736.970975","869759.207879","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001049","Nodes","","21.000000","40.018169","Default Known Flow Node","Known Flow","322762.545982","869803.549891","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001104","Nodes","","21.000000","45.055210","Default Known Flow Node","Known Flow","322687.971962","869907.261919","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001055","Nodes","","21.000000","45.870044","Default Known Flow Node","Known Flow","322610.666941","869959.982934","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001041","Nodes","","21.000000","44.751749","Default Known Flow Node","Known Flow","322684.484961","869817.554895","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001102","Nodes","","21.000000","46.449131","Default Known Flow Node","Known Flow","322670.956957","870002.507945","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001075","Nodes","Fulmar Road DG, Constant, Site ID 1084","21.000000","49.999998","Default Known Pressure Node","Known Pressure","322320.786862","870085.290968","","303.310007","","","","","","","","","","148.708433","166.299996","","","","","","","","","","",""
"60603400001135","Nodes","","21.000000","22.637805","Default Known Flow Node","Known Flow","322457.930899","870424.433060","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001137","Nodes","","21.000000","43.701558","Default Known Flow Node","Known Flow","322516.470915","870235.901009","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001161","Nodes","","21.000000","44.125607","Default Known Flow Node","Known Flow","322491.432909","870286.364022","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001132","Nodes","","21.000000","44.898285","Default Known Flow Node","Known Flow","322417.100888","870152.265986","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001116","Nodes","","21.000000","42.354560","Default Known Flow Node","Known Flow","322579.540932","870109.234974","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001130","Nodes","","21.000000","48.120080","Default Known Flow Node","Known Flow","322293.404855","870234.132008","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001232","Nodes","","21.000000","43.782328","Default Known Flow Node","Known Flow","322897.267019","869910.242920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001217","Nodes","","21.000000","40.415143","Default Known Flow Node","Known Flow","322798.186992","869599.924836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001197","Nodes","","21.000000","39.660371","Default Known Flow Node","Known Flow","322854.828007","869584.161831","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001191","Nodes","","21.000000","39.433797","Default Known Flow Node","Known Flow","322999.857047","869843.623902","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001200","Nodes","","21.000000","45.806937","Default Known Flow Node","Known Flow","322802.110993","869950.536931","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001150","Nodes","","21.000000","44.592260","Default Known Flow Node","Known Flow","322813.325996","870362.269043","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001289","Nodes","","21.000000","35.088898","Default Known Flow Node","Known Flow","323331.965137","870145.737984","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001340","Nodes","","21.000000","22.201101","Default Known Flow Node","Known Flow","322878.034014","870794.234161","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001314","Nodes","","21.000000","21.765044","Default Known Flow Node","Known Flow","322863.519010","870826.267169","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001319","Nodes","","21.000000","28.806933","Default Known Flow Node","Known Flow","323276.760122","870989.399214","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001321","Nodes","","21.000000","28.202179","Default Known Flow Node","Known Flow","323375.195149","870981.802212","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001302","Nodes","","21.000000","23.519871","Default Known Flow Node","Known Flow","323314.926133","871171.630263","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001364","Nodes","","21.000000","28.545497","Default Known Flow Node","Known Flow","323526.789190","869876.926911","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001416","Nodes","","21.000000","35.217467","Default Known Flow Node","Known Flow","323396.935155","870376.526047","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001366","Nodes","","21.000000","33.762082","Default Known Flow Node","Known Flow","323398.206155","870283.128021","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001385","Nodes","","21.000000","28.945899","Default Known Flow Node","Known Flow","323732.803246","870245.840011","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001407","Nodes","","21.000000","30.852698","Default Known Flow Node","Known Flow","323545.383195","870608.849110","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001292","Nodes","","21.000000","35.787176","Default Known Flow Node","Known Flow","323488.429180","870787.467159","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001421","Nodes","","21.000000","35.664447","Default Known Flow Node","Known Flow","323517.964188","870722.075141","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001476","Nodes","","21.000000","26.217908","Default Known Flow Node","Known Flow","323783.155260","870890.726187","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001479","Nodes","","21.000000","24.218685","Default Known Flow Node","Known Flow","323535.250193","871199.733271","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001451","Nodes","","21.000000","24.271045","Default Known Flow Node","Known Flow","323820.096270","871063.551234","","0.000000","","","","-4.419999","","-13.080000","","","","-15.648813","-17.499999","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"60603400001468","Nodes","","21.000000","23.965207","Default Known Flow Node","Known Flow","323912.534295","871054.494231","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001524","Nodes","","21.000000","31.286137","Default Known Flow Node","Known Flow","323573.728579","870251.115079","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001525","Nodes","Logger 10226, 18 Gilmour Crescent","21.000000","34.112423","Val Log Cath","Known Flow","323393.592291","869920.489696","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000002","Nodes","","21.000000","49.844553","Default Known Flow Node","Known Flow","322632.609494","868132.881312","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000004","Nodes","","21.000000","49.844553","Default Known Flow Node","Known Flow","322613.981642","868228.853379","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000003","Nodes","Muirtown House RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","322611.921737","868233.028863","","499.999994","","","","","","","","","","26.558273","29.700000","","","","","","","","","","",""
"60603400000007","Nodes","P00067521, Muirton House, -29.700","22.999998","49.787467","CSEP DDS Matched","Known Flow","322607.569341","868239.704568","","0.000000","","","","","","","-29.700000","","","-26.558273","-29.700000","","","","","","","","","DC PROFILE","",""
"60603400000006","Nodes","Logger 10222, 8 James Street","21.000000","27.366649","Val Log Cath","Known Flow","323664.107137","870894.267907","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000032","Nodes","Logger 10219, 31 Elgin Road","21.000000","36.973053","Val Log Cath","Known Flow","323225.739944","870039.783362","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000019","Nodes","Logger 10231, 27 Forth Place","21.000000","40.018576","Val Log Cath","Known Flow","322808.584853","869760.660823","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000033","Nodes","Logger 10232, McDonald Drive","21.000000","43.695846","Val Log Cath","Known Flow","322877.293823","870519.855404","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000038","Nodes","","21.000000","41.802243","DDS demands","Known Flow","323353.482250","870552.209783","","0.000000","","","","","","-5.769999","","","","-5.159637","-5.769999","","","","","","","","D1 PROFILE","","",""
"60603400000005","Nodes","","21.000000","38.688850","DDS demands","Known Flow","323290.862561","870218.741816","","0.000000","","","","","","-0.610000","","","","-0.545472","-0.610000","","","","","","","","D1 PROFILE","","",""
"60603400000040","Nodes","","21.000000","32.513942","DDS demands","Known Flow","323076.439239","870788.236689","","0.000000","","","","","","-2.240000","","","","-2.003048","-2.240000","","","","","","","","D1 PROFILE","","",""
"60603400000041","Nodes","","21.000000","38.379098","DDS demands","Known Flow","322848.086060","870608.183817","","0.000000","","","","","","-1.900000","","","","-1.699014","-1.900000","","","","","","","","D1 PROFILE","","",""
"60603400000043","Nodes","","21.000000","40.038092","DDS demands","Known Flow","322830.409637","869765.052277","","0.000000","","","","","","-8.090000","","","","-7.234223","-8.090000","","","","","","","","D1 PROFILE","","",""
"60603400000042","Nodes","","21.000000","31.330358","DDS demands","Known Flow","323150.876530","870886.329981","","0.000000","","","","","","-1.649999","","","","-1.475459","-1.649999","","","","","","","","D1 PROFILE","","",""
"60603400000044","Nodes","","21.000000","42.046953","DDS demands","Known Flow","322620.837065","870139.078610","","0.000000","","","","","","-10.880000","","","","-9.729090","-10.880000","","","","","","","","D1 PROFILE","","",""
"60603400000045","Nodes","","21.000000","42.362253","DDS demands","Known Flow","322350.808137","869965.083559","","0.000000","","","","","","-14.930000","","","","-13.350673","-14.930000","","","","","","","","D1 PROFILE","","",""
"60603400000046","Nodes","","21.000000","42.018802","DDS demands","Known Flow","322362.254409","869911.584679","","0.000000","","","","","","-6.350000","","","","-5.678283","-6.350000","","","","","","","","D1 PROFILE","","",""
"60603400000047","Nodes","","21.000000","41.693544","DDS demands","Known Flow","322467.261513","869937.960871","","0.000000","","","","","","-9.529999","","","","-8.521896","-9.529999","","","","","","","","D1 PROFILE","","",""
"60603400000048","Nodes","","21.000000","41.566611","Default Known Flow Node","Known Flow","322405.302345","869913.326503","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000049","Nodes","","21.000000","41.608915","Default Known Flow Node","Known Flow","322468.505673","869917.556647","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000051","Nodes","","21.000000","28.563929","DDS demands","Known Flow","323579.609571","870825.614172","","0.000000","","","","","","-5.500000","","","","-4.918198","-5.500000","","","","","","","","D1 PROFILE","","",""
"60603400000050","Nodes","","21.000000","42.732092","DDS demands","Known Flow","322346.120101","870001.904239","","0.000000","","","","","","-6.329999","","","","-5.660399","-6.329999","","","","","","","","D1 PROFILE","","",""
"60603400000054","Nodes","","21.000000","26.004785","DDS demands","Known Flow","323753.070286","870964.830914","","0.000000","","","","","","-5.909999","","","","-5.284827","-5.909999","","","","","","","","D1 PROFILE","","",""
"60603400000052","Nodes","","21.000000","30.573488","DDS demands","Known Flow","323562.873294","870769.071280","","0.000000","","","","","","-8.279999","","","","-7.404124","-8.279999","","","","","","","","D1 PROFILE","","",""
"60603400000053","Nodes","","21.000000","27.952337","DDS demands","Known Flow","323556.945430","870881.585764","","0.000000","","","","","","-10.620000","","","","-9.496594","-10.620000","","","","","","","","D1 PROFILE","","",""
"60603400000063","Nodes","","21.000000","45.369680","DDS demands","Known Flow","322716.896848","869898.167210","","0.000000","","","","","","-7.119999","","","","-6.366831","-7.119999","","","","","","","","D1 PROFILE","","",""
"60603400000062","Nodes","","21.000000","44.291474","DDS demands","Known Flow","322782.057006","869877.862292","","0.000000","","","","","","-4.159999","","","","-3.719946","-4.159999","","","","","","","","D1 PROFILE","","",""
"60603400000400","Nodes","","21.000000","49.014415","DDS demands","Known Flow","322524.747918","870031.490953","","0.000000","","","","","","-15.489999","","","","-13.851434","-15.489999","","","","","","","","D1 PROFILE","","",""
"60603400000064","Nodes","","21.000000","38.022200","DDS demands","Known Flow","322781.517170","870572.014721","","0.000000","","","","","","-11.799999","","","","-10.551771","-11.799999","","","","","","","","D1 PROFILE","","",""
"60603400000059","Nodes","","21.000000","36.712180","DDS demands","Known Flow","323310.088462","870650.474279","","0.000000","","","","","","-9.890000","","","","-8.843815","-9.890000","","","","","","","","D1 PROFILE","","",""
"60603400000056","Nodes","","21.000000","31.460750","DDS demands","Known Flow","323078.199916","870845.965987","","0.000000","","","","","","-6.910000","","","","-6.179045","-6.910000","","","","","","","","D1 PROFILE","","",""
"60603400000061","Nodes","","21.000000","23.898327","DDS demands","Known Flow","323326.170401","871018.029328","","0.000000","","","","","","-7.809999","","","","-6.983841","-7.809999","","","","","","","","D1 PROFILE","","",""
"60603400000055","Nodes","","21.000000","29.454036","DDS demands","Known Flow","323186.760260","870988.984575","","0.000000","","","","","","-5.800000","","","","-5.186464","-5.800000","","","","","","","","D1 PROFILE","","",""
"60603400000060","Nodes","","21.000000","26.230829","DDS demands","Known Flow","323445.154565","870994.519242","","0.000000","","","","","","-16.020000","","","","-14.325371","-16.020000","","","","","","","","D1 PROFILE","","",""
"60603400000057","Nodes","","21.000000","31.389218","DDS demands","Known Flow","323185.791282","870905.486067","","0.000000","","","","","","-8.229999","","","","-7.359412","-8.229999","","","","","","","","D1 PROFILE","","",""
"60603400000065","Nodes","","21.000000","37.142356","DDS demands","Known Flow","322902.151504","870639.266478","","0.000000","","","","","","-5.429999","","","","-4.855602","-5.429999","","","","","","","","D1 PROFILE","","",""
"60603400000058","Nodes","","21.000000","36.431618","DDS demands","Known Flow","323264.888901","870623.369759","","0.000000","","","","","","-10.529999","","","","-9.416113","-10.529999","","","","","","","","D1 PROFILE","","",""
"60603400000069","Nodes","","21.000000","26.065537","DDS demands","Known Flow","323074.520977","871031.824840","","0.000000","","","","","","-10.260000","","","","-9.174676","-10.260000","","","","","","","","D1 PROFILE","","",""
"60603400000068","Nodes","","21.000000","41.662771","DDS demands","Known Flow","323350.366976","870371.114997","","0.000000","","","","","","-4.990000","","","","-4.462147","-4.990000","","","","","","","","D1 PROFILE","","",""
"60603400000066","Nodes","","21.000000","23.796146","DDS demands","Known Flow","322608.984119","870570.399070","","0.000000","","","","","","-11.449999","","","","-10.238795","-11.449999","","","","","","","","D1 PROFILE","","",""
"60603400000071","Nodes","","21.000000","43.440135","DDS demands","Known Flow","322851.392328","869854.575197","","0.000000","","","","","","-11.539999","","","","-10.319274","-11.539999","","","","","","","","D1 PROFILE","","",""
"60603400000067","Nodes","","21.000000","29.945696","DDS demands","Known Flow","323326.459572","870857.951786","","0.000000","","","","","","-9.430000","","","","-8.432475","-9.430000","","","","","","","","D1 PROFILE","","",""
"60603400000070","Nodes","","21.000000","28.289582","DDS demands","Known Flow","323170.447601","871030.026292","","0.000000","","","","","","-3.999999","","","","-3.576871","-3.999999","","","","","","","","D1 PROFILE","","",""
"60603400000072","Nodes","","21.000000","31.580349","DDS demands","Known Flow","323197.694313","870811.211184","","0.000000","","","","","","-3.339999","","","","-2.986687","-3.339999","","","","","","","","D1 PROFILE","","",""
"60603400000073","Nodes","","21.000000","35.674100","DDS demands","Known Flow","322970.117242","870678.807164","","0.000000","","","","","","-8.779999","","","","-7.851233","-8.779999","","","","","","","","D1 PROFILE","","",""
"60603400500265","Nodes","","21.000000","26.181571","Default Known Flow Node","Known Flow","323122.533298","871065.847304","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400500211","Nodes","","21.000000","31.929120","Default Known Flow Node","Known Flow","323534.527826","870228.019936","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603402000298","Nodes","","21.000000","24.934484","Default Known Flow Node","Known Flow","323834.505086","870935.297133","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603405500381","Nodes","","21.000000","24.592929","Default Known Flow Node","Known Flow","323691.192235","871120.035249","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603407000185","Nodes","","21.000000","33.435400","Default Known Flow Node","Known Flow","323441.248864","870472.422384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400500187","Nodes","","21.000000","32.721773","Default Known Flow Node","Known Flow","323475.592700","870493.122584","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000076","Nodes","","21.000000","32.717104","Default Known Flow Node","Known Flow","323601.150158","870698.909247","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000078","Nodes","10 props @ St Margarets Crescent","21.000000","37.733776","Point Loads","Known Flow","322655.076047","870477.864307","","0.000000","","","","","","","","","-16.520000","-14.772480","-16.520000","","","","","","","","","","","PL-AF PROFILE"
"60603400000079","Nodes","19 props @ Dunbar Street","21.000000","34.164648","Point Loads","Known Flow","322669.045433","870532.267982","","0.000000","","","","","","","","","-26.960000","-24.108114","-26.960000","","","","","","","","","","","PL-AF PROFILE"
"60603400000075","Nodes","15 props @ St Margarets Crescent","21.000000","43.106144","Point Loads","Known Flow","322737.782724","870386.101956","","0.000000","","","","","","","","","-22.429999","-20.057307","-22.429999","","","","","","","","","","","PL-AF PROFILE"
"60603400000130","Nodes","20 props @ St Margarets Crescent","21.000000","46.679190","Point Loads","Known Flow","322906.655114","870462.612841","","0.000000","","","","","","","","","-28.059998","-25.091753","-28.059998","","","","","","","","","","","PL-AF PROFILE"
"60603400000077","Nodes","26 props @ St Margarets Crescent","21.000000","43.388715","Point Loads","Known Flow","322762.802289","870396.094731","","0.000000","","","","","","","","","-34.520001","-30.868403","-34.520001","","","","","","","","","","","PL-AF PROFILE"
