"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60201400000029","Nodes","29","21.000000","34.383796","DDS demands","Known Flow","336907.810831","714040.031506","","0.000000","","","","","","-3.910000","","","","","","","","","-3.496392","-3.910000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000044","Nodes","44","21.000000","24.357716","DDS demands","Known Flow","337297.980938","714031.615504","","0.000000","","","","","","-2.580000","","","","","","","","","-2.307082","-2.580000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000672","Nodes","672","21.000000","34.920598","DDS demands","Known Flow","337052.590871","713858.290457","","0.000000","","","-2.069999","","","-9.390000","","","","","","","","","-10.247737","-11.459999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"60201400000646","Nodes","646","21.000000","28.734999","Default Known Flow Node","Known Flow","336721.738781","714806.306715","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000016","Nodes","","21.000000","31.805368","Default Known Flow Node","Known Flow","337579.149843","713836.758679","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000678","Nodes","678","21.000000","35.504115","Default Known Flow Node","Known Flow","337708.903049","714533.320641","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000004","Nodes","Logger ID, Post opposite No 5 Westfield Road","21.000000","26.717676","Val Log Post","Known Flow","334892.365349","713163.229001","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400002021","Nodes","","21.000000","30.343299","Default Known Flow Node","Known Flow","336230.490114","714019.521898","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000675","Nodes","675","21.000000","34.577298","DDS demands","Known Flow","337126.269891","713834.307450","","0.000000","","","","","","-1.749999","","","","","","","","","-1.564881","-1.749999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000591","Nodes","591","21.000000","43.626492","DDS demands","Known Flow","338104.444157","713993.720494","","0.000000","","","","","","-0.449999","","","","","","","","","-0.402398","-0.449999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000581","Nodes","581","21.000000","32.454567","DDS demands","Known Flow","337745.028059","714336.599587","","0.000000","","","","","","-6.229999","","","","","","","","","-5.570977","-6.229999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400011639","Nodes","","21.000000","35.494318","Default Known Flow Node","Known Flow","338001.155449","714592.574647","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000652","Nodes","652","21.000000","35.279661","Default Known Flow Node","Known Flow","338035.592846","714521.313989","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400002022","Nodes","2022, P00101223/341053, WESTFIELD ROAD SITE, -57.60SCMH","24.000000","30.330029","CSEP DDS Matched","Known Flow","336231.078222","714018.719891","","0.000000","","","","","","","-57.599998","","","","","","","","-51.506948","-57.599998","","","","","","","","","DC PROFILE","","","","","","",""
"60201400000030","Nodes","30","21.000000","37.227145","DDS demands","Known Flow","336847.272815","713893.211466","","0.000000","","","","","","-28.610000","","","","","","","","","-25.583574","-28.610000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000037","Nodes","37","21.000000","36.994402","DDS demands","Known Flow","336724.158781","713768.480432","","0.000000","","","","","","-21.059998","","","","","","","","","-18.832226","-21.059998","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000039","Nodes","39","21.000000","33.909216","DDS demands","Known Flow","336672.404767","713953.003483","","0.000000","","","","","","-1.019999","","","","","","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001001","Nodes","","21.000000","34.920598","Default Known Flow Node","Known Flow","337050.962870","713847.191454","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000038","Nodes","38","21.000000","33.392399","DDS demands","Known Flow","336681.301770","713835.133451","","0.000000","","","","","","-6.170000","","","","","","","","","-5.517324","-6.170000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000036","Nodes","36","21.000000","36.863175","DDS demands","Known Flow","336819.536807","713766.913432","","0.000000","","","","","","-13.309999","","","","","","","","","-11.902040","-13.309999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000022","Nodes","22","21.000000","32.690495","DDS demands","Known Flow","336688.551772","714251.263564","","0.000000","","","-8.199999","","","-38.470000","","","","","","","","","-41.733150","-46.669998","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"60201400000653","Nodes","Cupar West DG, Tel, Site ID 1738","21.000000","38.000000","Default Known Pressure Node","Known Pressure","336917.994834","714144.573535","","1399.999942","","","","","","","","","","","","","","","986.857422","1103.598362","","","","","","","","","","","","","","","",""
"60201400000017","Nodes","P12129237, DEV @ WEST PORT, 29.17","24.000000","35.143814","CSEP Unmatched","Known Flow","336971.023566","714583.874710","","0.000000","","","","","","","","","","","","-1.850000","-27.319999","","-26.084336","-29.169999","","","","","","","","","","","","","","CC PROFILE","DC PROFILE",""
"60201400000011","Nodes","","21.000000","38.676205","Default Known Flow Node","Known Flow","337037.532867","714892.057738","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000008","Nodes","8, P08118682, BLOCK C(151-165) KINLOSS PARK, -9.88","22.999998","36.633765","CSEP DDS Matched","Known Flow","336623.471754","714981.361762","","0.000000","","","","","","","-9.880000","","","","","","","","-8.834873","-9.880000","","","","","","","","","DC PROFILE","","","","","","",""
"60201400000062","Nodes","62","21.000000","29.478836","DDS demands","Known Flow","337405.580967","713355.768320","","0.000000","","","","","","-9.729999","","","","","","","","","-8.700739","-9.729999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000055","Nodes","55","21.000000","29.638699","Default Known Flow Node","Known Flow","337655.890035","713796.574440","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000575","Nodes","575","21.000000","32.037443","DDS demands","Known Flow","337696.778093","713853.165816","","0.000000","","","","-25.870000","","","","","","","","","","","-23.133418","-25.870000","","","","","","C4 PROFILE","","","","","","","","","",""
"60201400000593","Nodes","593","21.000000","34.135274","DDS demands","Known Flow","337461.800982","714693.129684","","0.000000","","","","-6.510000","","-19.910000","","","","","","","","","-23.625236","-26.420000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"60201400161384","Nodes","","21.000000","30.333181","DDS demands","Known Flow","337181.098906","714478.980626","","0.000000","","","","","","-3.530000","","","","","","","","","-3.156589","-3.530000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000680","Nodes","680","21.000000","27.086839","DDS demands","Known Flow","337657.229273","714588.852282","","0.000000","-0.340000","","","","","-1.739999","","","","","","","","","-1.859973","-2.079999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"60201400000679","Nodes","679","21.000000","34.609731","Default Known Flow Node","Known Flow","337722.404053","714632.242667","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000001","Nodes","1","21.000000","40.852429","Default Known Flow Node","Known Flow","337140.769895","714940.969751","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000603","Nodes","603","21.000000","36.908660","DDS demands","Known Flow","337251.437925","715069.287786","","0.000000","","","","","","-2.190000","","","","","","","","","-1.958337","-2.190000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000582","Nodes","582","21.000000","36.076056","Default Known Flow Node","Known Flow","337668.837038","715098.103794","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000604","Nodes","604","21.000000","38.374068","Default Known Flow Node","Known Flow","337223.162917","715128.494802","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000594","Nodes","594","21.000000","45.480010","DDS demands","Known Flow","338069.205147","713871.298460","","0.000000","","","","","","-19.879999","","","","","","","","","-17.777052","-19.879999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000656","Nodes","656","21.000000","44.046781","DDS demands","Known Flow","337914.887105","713962.745485","","0.000000","","","","","","-3.119999","","","","","","","","","-2.789959","-3.119999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000588","Nodes","Ceres Road DG, Tel, No clocked/Constant Setting, Site ID 1735","21.000000","49.999998","Default Known Pressure Node","Known Pressure","337928.052109","713709.119416","","1690.000032","","","","","","","","","","","","","","","266.924048","298.499996","","","","","","","","","","","","","","","",""
"60201400000583","Nodes","583","21.000000","35.031692","DDS demands","Known Flow","337742.179058","715068.191786","","0.000000","","","","","","-4.920000","","","","","","","","","-4.399552","-4.920000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000802","Nodes","P00033915/320574, EDEN PARK, -13.57SCMH","22.999998","28.655803","CSEP DDS Matched","Known Flow","337953.910116","715088.886792","","0.000000","","","","","","-5.800000","-7.719999","","","","","","","","-12.089825","-13.520000","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","",""
"60201400000010","Nodes","","21.000000","30.661265","Default Known Flow Node","Known Flow","336300.027666","714069.803514","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000073","Nodes","73","21.000000","34.898981","DDS demands","Known Flow","338258.134131","714081.833395","","0.000000","","","","","","-6.890000","","","","","","","","","-6.161161","-6.890000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000063","Nodes","63","21.000000","29.333520","DDS demands","Known Flow","337551.021006","713431.336341","","0.000000","","","","","","-9.750000","","","","","","","","","-8.718624","-9.750000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000076","Nodes","76","21.000000","34.917035","DDS demands","Known Flow","338202.724184","714148.604536","","0.000000","","","","","","-6.239999","","","","","","","","","-5.579919","-6.239999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000095","Nodes","95","21.000000","32.253207","DDS demands","Known Flow","338103.210157","714831.670722","","0.000000","","","","","","-14.449999","","","","","","","","","-12.921448","-14.449999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000080","Nodes","80","21.000000","34.981995","DDS demands","Known Flow","338221.818189","714286.580573","","0.000000","","","","","","-3.329999","","","","","","","","","-2.977745","-3.329999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000079","Nodes","79","21.000000","35.063497","DDS demands","Known Flow","338169.372175","714271.735569","","0.000000","","","","","","-6.139999","","","","","","","","","-5.490497","-6.139999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000069","Nodes","69","21.000000","34.959179","DDS demands","Known Flow","338113.653160","714137.618533","","0.000000","","","","","","-8.060000","","","","","","","","","-7.207396","-8.060000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000082","Nodes","82","21.000000","34.876041","DDS demands","Known Flow","338268.326202","714334.307586","","0.000000","","","","","","-18.830000","","","","","","","","","-16.838123","-18.830000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000077","Nodes","77","21.000000","34.968680","DDS demands","Known Flow","338144.236168","714206.966552","","0.000000","","","","","","-11.459999","","","","","","","","","-10.247737","-11.459999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000083","Nodes","83","21.000000","34.880973","DDS demands","Known Flow","338313.807214","714243.697562","","0.000000","","","","","","-12.749999","","","","","","","","","-11.401277","-12.749999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000068","Nodes","68","21.000000","35.128999","DDS demands","Known Flow","338069.782148","714195.377549","","0.000000","","","","","","-13.939999","","","","","","","","","-12.465396","-13.939999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000081","Nodes","81","21.000000","35.000632","DDS demands","Known Flow","338215.347187","714315.260581","","0.000000","","","","","","-4.389999","","","","","","","","","-3.925616","-4.389999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000086","Nodes","86","21.000000","35.139421","DDS demands","Known Flow","338169.067175","714372.999597","","0.000000","","","","","","-4.679999","","","","","","","","","-4.184939","-4.679999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000096","Nodes","96","21.000000","29.340445","DDS demands","Known Flow","337815.449078","715068.765786","","0.000000","-1.580000","","","","","-29.639999","","","","","","","","","-27.917483","-31.219999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"60201400000103","Nodes","103","21.000000","34.573292","Default Known Flow Node","Known Flow","337697.000046","714642.579670","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000105","Nodes","105","21.000000","27.361958","DDS demands","Known Flow","337102.294884","714143.223534","","0.000000","","","","","","-3.000000","","","","","","","","","-2.682653","-3.000000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000112","Nodes","112","21.000000","34.136435","DDS demands","Known Flow","337408.346968","714679.518680","","0.000000","-2.250000","","0.000000","-4.119999","","-7.300000","","","","-6.150000","","","","","-17.723398","-19.819999","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","","","",""
"60201400000020","Nodes","","21.000000","35.815963","Default Known Flow Node","Known Flow","337529.717256","714972.937637","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000137","Nodes","137","21.000000","40.728373","DDS demands","Known Flow","337068.600875","714962.969757","","0.000000","","","","","","-11.549999","","","","","","","","","-10.328216","-11.549999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000139","Nodes","139","21.000000","40.682896","DDS demands","Known Flow","336947.884842","715013.895771","","0.000000","","","","","","-54.839998","","","","","","","","","-49.038909","-54.839998","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000136","Nodes","136","21.000000","40.734447","DDS demands","Known Flow","337072.776876","714961.765757","","0.000000","","","","","","-3.650000","","","","","","","","","-3.263895","-3.650000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000126","Nodes","126","21.000000","37.863989","DDS demands","Known Flow","337304.551939","714884.225736","","0.000000","0.000000","","","","","-14.290000","","","","","","","","","-12.778373","-14.290000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"60201400000127","Nodes","127","21.000000","37.075156","DDS demands","Known Flow","337324.601945","714823.140719","","0.000000","","","","","","-3.400000","","","","","","","","","-3.040340","-3.400000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000128","Nodes","128","21.000000","34.564119","DDS demands","Known Flow","337386.712962","714828.466721","","0.000000","","","","","","-18.700000","","","","","","","","","-16.721875","-18.700000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000124","Nodes","124","21.000000","38.100401","DDS demands","Known Flow","337188.417908","715217.010827","","0.000000","","","","","","-3.790000","","","","","","","","","-3.389085","-3.790000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000097","Nodes","97","21.000000","33.432484","DDS demands","Known Flow","337835.165084","714815.477717","","0.000000","","","","","","-4.519999","","","","","","","","","-4.041864","-4.519999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000116","Nodes","116","21.000000","35.797039","DDS demands","Known Flow","337531.924001","714973.458760","","0.000000","","","","","","-26.940000","","","","","","","","","-24.090230","-26.940000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000142","Nodes","142","21.000000","38.742830","DDS demands","Known Flow","337043.798000","714893.250252","","0.000000","","","","","","-14.179999","","","","","","","","","-12.680009","-14.179999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000146","Nodes","146","21.000000","27.847230","DDS demands","Known Flow","336622.782754","714767.718704","","0.000000","","","","","","-13.210000","","","","","","","","","-11.812618","-13.210000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000140","Nodes","140","21.000000","36.635104","DDS demands","Known Flow","336624.532754","714978.877762","","0.000000","","","","-5.090000","","-34.919997","","","","","","","","","-35.777657","-40.009998","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"60201400000156","Nodes","156","21.000000","34.474998","DDS demands","Known Flow","336930.043837","714504.888633","","0.000000","","","","","","-9.779999","","","0.000000","","","","","","-8.745450","-9.779999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000190","Nodes","190","21.000000","40.738938","DDS demands","Known Flow","336841.333813","715167.825813","","0.000000","","","","","","-15.270000","","","","","","","","","-13.654708","-15.270000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000188","Nodes","188","21.000000","40.345453","DDS demands","Known Flow","336982.096852","715073.882788","","0.000000","","","","","","-16.850000","","","","","","","","","-15.067571","-16.850000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000177","Nodes","177","21.000000","26.711387","Default Known Flow Node","Known Flow","334782.382253","713078.255245","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000186","Nodes","186","21.000000","33.484409","DDS demands","Known Flow","336705.570776","713859.051457","","0.000000","","","","","","-9.489999","","","","","","","","","-8.486127","-9.489999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000157","Nodes","157","21.000000","34.229284","DDS demands","Known Flow","336953.928844","714423.178611","","0.000000","","","","","","-7.920000","","","","","","","","","-7.082205","-7.920000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000193","Nodes","193","21.000000","40.929517","DDS demands","Known Flow","336781.578797","715173.429815","","0.000000","","","","","","-1.799999","","","","","","","","","-1.609592","-1.799999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000191","Nodes","191","21.000000","40.822885","DDS demands","Known Flow","336852.668816","715179.503816","","0.000000","","","","","","-2.250000","","","","","","","","","-2.011990","-2.250000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000215","Nodes","215","21.000000","34.688541","DDS demands","Known Flow","338109.301158","714423.192611","","0.000000","","","","","","-30.740000","","","","","","","","","-27.488258","-30.740000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000235","Nodes","235","21.000000","28.824117","DDS demands","Known Flow","337888.675098","715080.595789","","0.000000","","","","","","-14.689999","","","","","","","","","-13.136060","-14.689999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000238","Nodes","238","21.000000","29.590224","DDS demands","Known Flow","337974.965122","714947.686753","","0.000000","","","","","","-7.710000","","","","","","","","","-6.894420","-7.710000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000206","Nodes","206","21.000000","40.236853","DDS demands","Known Flow","336944.872841","715112.627798","","0.000000","","","","","","-2.219999","","","","","","","","","-1.985163","-2.219999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000218","Nodes","218","21.000000","34.783962","DDS demands","Known Flow","337963.383119","714138.219533","","0.000000","","","","","","-23.149999","","","","","","","","","-20.701143","-23.149999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000237","Nodes","237","21.000000","28.796238","DDS demands","Known Flow","338039.901139","715021.589773","","0.000000","","","","","","-5.330000","","","","","","","","","-4.766181","-5.330000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000195","Nodes","195","21.000000","30.605261","DDS demands","Known Flow","337711.097050","714975.127761","","0.000000","","","","","","-1.009999","","","","","","","","","-0.903160","-1.009999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000513","Nodes","513","21.000000","26.956195","DDS demands","Known Flow","335308.477396","713450.711346","","0.000000","","0.000000","","","","-4.119999","","","","","","","","","-3.684177","-4.119999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"60201400000490","Nodes","490","21.000000","31.273216","DDS demands","Known Flow","337065.258874","714213.497554","","0.000000","","","","","","-10.369999","","","","","","","","","-9.273039","-10.369999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000451","Nodes","451","21.000000","24.518149","DDS demands","Known Flow","337334.948948","714092.377521","","0.000000","0.000000","","","","","-5.359999","","","","","","","","","-4.793007","-5.359999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"60201400000524","Nodes","524","21.000000","31.351971","DDS demands","Known Flow","337192.443909","714798.626713","","0.000000","","","","","","-12.329999","","","","","","","","","-11.025706","-12.329999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000466","Nodes","466","21.000000","33.406832","Default Known Flow Node","Known Flow","337857.848090","714754.876701","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000535","Nodes","535","22.999998","36.791236","Default Known Flow Node","Known Flow","336631.847756","714945.733753","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000484","Nodes","484","21.000000","36.524815","DDS demands","Known Flow","337060.243873","714737.451696","","0.000000","","","","","","-6.719999","","","","","","","","","-6.009144","-6.719999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000489","Nodes","489","21.000000","38.136397","DDS demands","Known Flow","337104.360885","714759.062702","","0.000000","","","","","","-5.310000","","","","","","","","","-4.748297","-5.310000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000570","Nodes","570","21.000000","34.893215","Default Known Flow Node","Known Flow","337682.227042","713973.058488","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000509","Nodes","509","21.000000","26.808673","Default Known Flow Node","Known Flow","335085.429320","713294.181984","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000510","Nodes","510","21.000000","26.779513","DDS demands","Known Flow","335067.026330","713319.445310","","0.000000","","","","","","-6.190000","","","","","","","","","-5.535208","-6.190000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000485","Nodes","485","21.000000","37.986566","DDS demands","Known Flow","337101.797884","714725.961693","","0.000000","","","","","","-27.719998","","","","","","","","","-24.787718","-27.719998","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000487","Nodes","487","21.000000","37.519563","Default Known Flow Node","Known Flow","337217.285916","714819.696718","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000559","Nodes","559","21.000000","34.071592","Default Known Flow Node","Known Flow","338000.652129","714593.146657","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000532","Nodes","532","21.000000","26.958478","DDS demands","Known Flow","335115.618344","713390.990330","","0.000000","","","","","","-0.620000","","","","","","","","","-0.554415","-0.620000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000533","Nodes","533","21.000000","26.857103","DDS demands","Known Flow","335100.929340","713380.513327","","0.000000","","","-0.639999","","","-0.990000","","","","","","","","","-1.457575","-1.630000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"60201400000511","Nodes","511","21.000000","26.926070","DDS demands","Known Flow","335211.434370","713384.146328","","0.000000","","","","","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000512","Nodes","512","21.000000","26.820305","DDS demands","Known Flow","335189.867364","713414.815336","","0.000000","","","","","","-6.919999","","","","","","","","","-6.187987","-6.919999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000531","Nodes","531","21.000000","26.853924","DDS demands","Known Flow","335166.426358","713351.463319","","0.000000","","","","","","-3.160000","","","","","","","","","-2.825728","-3.160000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000508","Nodes","508","21.000000","26.587275","DDS demands","Known Flow","334982.850308","713261.601294","","0.000000","","","","","","-10.229999","","","","","","","","","-9.147848","-10.229999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000554","Nodes","554","21.000000","26.941232","Default Known Flow Node","Known Flow","335343.444406","713472.042352","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000555","Nodes","Stratheden Road DG, Tel, Clocked, Site ID 1739","21.000000","26.999999","Default Known Pressure Node","Known Pressure","335329.953402","713493.573358","","274.000002","","","","","","","","","","","","","","","56.630818","63.329999","","","","","","","","","","","","","","","",""
"60201400000564","Nodes","564","21.000000","29.984404","DDS demands","Known Flow","336275.097659","714718.902691","","0.000000","-84.870002","","","","","","","","","","","","","","-75.892279","-84.870002","","","C1 PROFILE","","","","","","","","","","","","",""
"60201400000499","Nodes","499","21.000000","37.405325","DDS demands","Known Flow","336809.043805","713965.896486","","0.000000","","","","","","-7.280000","","","","","","","","","-6.509906","-7.280000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000497","Nodes","497","21.000000","33.814691","DDS demands","Known Flow","336624.880754","713902.385469","","0.000000","","","","","","-4.389999","","","","","","","","","-3.925616","-4.389999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000568","Nodes","568","21.000000","28.047794","DDS demands","Known Flow","336700.926775","714663.701676","","0.000000","-6.099999","","","","","-6.309999","","","","","","","","","-11.097243","-12.409999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"60201400000567","Nodes","567","21.000000","28.031804","DDS demands","Known Flow","336673.849768","714696.399685","","0.000000","","","","","","-3.540000","","","","","","","","","-3.165531","-3.540000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000492","Nodes","492","21.000000","29.868892","DDS demands","Known Flow","337004.253858","714159.330539","","0.000000","","","","","","-14.149999","","","","","","","","","-12.653183","-14.149999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000459","Nodes","459","21.000000","26.212354","DDS demands","Known Flow","336536.494730","714873.441733","","0.000000","","","","","","-15.220000","","","","","","","","","-13.609997","-15.220000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000569","Nodes","569","21.000000","27.719606","DDS demands","Known Flow","336615.769752","714773.033706","","0.000000","","","","","","-0.490000","","","","","","","","","-0.438166","-0.490000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000483","Nodes","483","21.000000","36.529143","Default Known Flow Node","Known Flow","336987.912853","714727.355693","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000522","Nodes","522","21.000000","38.589793","DDS demands","Known Flow","337080.202878","714813.359717","","0.000000","","","","","","-6.139999","","","","","","","","","-5.490497","-6.139999","","","","","","","","D1 PROFILE","","","","","","","",""
