"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"60206100010407","Nodes","10407","21.000000","29.263265","Default Known Flow Node","Known Flow","342462.461343","727920.857283","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010439","Nodes","10439","21.000000","26.754918","Default Known Flow Node","Known Flow","342567.288371","728353.867401","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010440","Nodes","10440","21.000000","26.842497","Default Known Flow Node","Known Flow","342594.475379","728395.330413","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010451","Nodes","10451","21.000000","26.975779","Default Known Flow Node","Known Flow","342266.391290","728469.318433","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010445","Nodes","10445","21.000000","27.785579","Default Known Flow Node","Known Flow","343187.482540","728921.858556","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010401","Nodes","10401","21.000000","30.251187","Default Known Flow Node","Known Flow","342389.716323","727892.725276","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010532","Nodes","10532","21.000000","33.174928","Default Known Flow Node","Known Flow","339494.882812","726286.192052","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010536","Nodes","10536","21.000000","27.785602","Default Known Flow Node","Known Flow","343187.087540","728924.011556","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010529","Nodes","10529","21.000000","25.074802","Default Known Flow Node","Known Flow","342054.364081","727849.784745","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010534","Nodes","10534","21.000000","29.255113","Default Known Flow Node","Known Flow","342462.545253","727924.223402","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010545","Nodes","10545","21.000000","30.412357","Default Known Flow Node","Known Flow","342405.185327","727718.615228","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100009009","Nodes","9009","21.000000","26.648645","Default Known Flow Node","Known Flow","339699.741591","726163.702805","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100009043","Nodes","9043","21.000000","27.124019","Default Known Flow Node","Known Flow","340188.288910","726676.207574","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100009030","Nodes","9030","21.000000","26.198731","Default Known Flow Node","Known Flow","341508.789737","727369.242692","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100009001","Nodes","9001","21.000000","22.998040","Default Known Flow Node","Known Flow","342123.955398","727842.283841","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100009022","Nodes","9022","21.000000","27.037832","Default Known Flow Node","Known Flow","342479.315347","728229.243367","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010547","Nodes","1508","21.000000","22.902735","Default Known Flow Node","Known Flow","339737.108601","725571.937644","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010546","Nodes","10008","21.000000","23.130747","Default Known Flow Node","Known Flow","339645.958576","725758.045695","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
