"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60603300002478","Nodes","","21.000000","24.488771","Default Known Flow Node","Known Flow","382826.913327","807435.003920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002480","Nodes","","21.000000","25.425326","Default Known Flow Node","Known Flow","382847.733332","807430.741919","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002483","Nodes","","21.000000","23.144241","Default Known Flow Node","Known Flow","383004.182375","807566.450956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002486","Nodes","","21.000000","23.186609","Default Known Flow Node","Known Flow","383103.449402","807466.421928","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002488","Nodes","","21.000000","23.096718","Default Known Flow Node","Known Flow","382967.064365","807494.248936","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002490","Nodes","","21.000000","23.058554","Default Known Flow Node","Known Flow","382962.304363","807465.869928","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002491","Nodes","","21.000000","49.239012","Default Known Flow Node","Known Flow","382852.271333","808027.935081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002492","Nodes","","21.000000","45.695744","DDS demands","Known Flow","382915.134351","808099.857101","","0.000000","","","","-13.009999","","","","","","-11.633774","-13.009999","","","","","","D1 PROFILE","","","","",""
"60603300002493","Nodes","","21.000000","23.212434","Default Known Flow Node","Known Flow","383049.048387","807454.551925","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002496","Nodes","","21.000000","23.306994","Default Known Flow Node","Known Flow","383033.897383","807500.813938","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002494","Nodes","","21.000000","23.189626","Default Known Flow Node","Known Flow","383057.561389","807457.399926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002497","Nodes","","21.000000","23.162180","Default Known Flow Node","Known Flow","382985.741370","807595.432964","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002484","Nodes","","21.000000","23.230576","Default Known Flow Node","Known Flow","383008.921376","807577.076959","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002501","Nodes","","21.000000","23.260600","Default Known Flow Node","Known Flow","383040.266385","807591.829963","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002504","Nodes","","21.000000","49.488152","Default Known Flow Node","Known Flow","382846.889332","808029.769082","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002507","Nodes","","21.000000","43.325489","DDS demands","Known Flow","382973.275366","808176.527122","","0.000000","","","","-10.569999","","","","","","-9.451883","-10.569999","","","","","","D1 PROFILE","","","","",""
"60603300002508","Nodes","","21.000000","40.191647","DDS demands","Known Flow","383209.763431","808145.305113","","0.000000","","","","-3.540000","","","","","","-3.165531","-3.540000","","","","","","D1 PROFILE","","","","",""
"60603300002510","Nodes","","21.000000","42.742601","Default Known Flow Node","Known Flow","383027.349022","808126.282589","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002509","Nodes","","21.000000","49.488152","Default Known Flow Node","Known Flow","382833.638328","808034.285083","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002511","Nodes","","21.000000","42.742601","Default Known Flow Node","Known Flow","383121.753407","808077.559095","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002512","Nodes","","21.000000","32.014335","Default Known Flow Node","Known Flow","383234.182437","807102.525829","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002515","Nodes","","21.000000","49.656288","Default Known Flow Node","Known Flow","383328.622463","807041.840813","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002517","Nodes","","21.000000","47.536123","Default Known Flow Node","Known Flow","383748.120577","807350.596897","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002519","Nodes","","21.000000","47.543377","Default Known Flow Node","Known Flow","383713.338568","807419.634916","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002524","Nodes","","21.000000","49.073502","Default Known Flow Node","Known Flow","383263.258445","807036.627812","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002525","Nodes","","21.000000","49.073502","Default Known Flow Node","Known Flow","383247.682441","807035.021811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002529","Nodes","","21.000000","49.073502","Default Known Flow Node","Known Flow","383259.671444","807069.010820","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002534","Nodes","","21.000000","47.672492","Default Known Flow Node","Known Flow","383710.130567","807427.946918","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002542","Nodes","","21.000000","41.020964","Default Known Flow Node","Known Flow","383873.481611","807473.242930","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002338","Nodes","","21.000000","30.236248","Default Known Flow Node","Known Flow","382684.007288","806789.612744","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002448","Nodes","","21.000000","24.688124","Default Known Flow Node","Known Flow","382871.198339","807276.491877","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002054","Nodes","","21.000000","24.374383","Default Known Flow Node","Known Flow","381954.533089","806697.030719","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002104","Nodes","","21.000000","43.841568","Default Known Flow Node","Known Flow","381866.879065","806971.547794","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002123","Nodes","","21.000000","27.735414","DDS demands","Known Flow","381454.119953","806884.621770","","0.000000","","","","-3.940000","","","","","","-3.523218","-3.940000","","","","","","D1 PROFILE","","","","",""
"60603300002162","Nodes","","21.000000","24.127941","Default Known Flow Node","Known Flow","382175.497149","806570.290685","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002211","Nodes","","21.000000","38.417420","Default Known Flow Node","Known Flow","382419.178216","806605.393694","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002161","Nodes","","21.000000","36.518010","Default Known Flow Node","Known Flow","382160.633145","806696.983719","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002298","Nodes","","21.000000","41.155483","Default Known Flow Node","Known Flow","382098.376128","806975.103795","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002329","Nodes","","21.000000","43.879245","Default Known Flow Node","Known Flow","382075.530122","807106.048830","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002286","Nodes","","21.000000","40.545915","Default Known Flow Node","Known Flow","382479.066232","807138.079839","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002250","Nodes","","21.000000","47.335341","Default Known Flow Node","Known Flow","382357.328199","807060.353818","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002385","Nodes","","21.000000","31.968950","DDS demands","Known Flow","382824.970326","806744.670732","","0.000000","","","","-5.729999","","","","","","-5.123868","-5.729999","","","","","","D1 PROFILE","","","","",""
"60603300002419","Nodes","","21.000000","30.019192","Default Known Flow Node","Known Flow","382751.121306","806858.290763","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002433","Nodes","","21.000000","30.826234","Default Known Flow Node","Known Flow","382964.627364","807125.782836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002472","Nodes","","21.000000","32.933312","Default Known Flow Node","Known Flow","382868.167338","807130.636837","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002401","Nodes","","21.000000","24.133415","Default Known Flow Node","Known Flow","382739.554303","807289.498880","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002438","Nodes","","21.000000","32.912703","Default Known Flow Node","Known Flow","382898.576346","807036.084811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002498","Nodes","","21.000000","25.347147","Default Known Flow Node","Known Flow","382824.389326","807512.345941","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002500","Nodes","","21.000000","22.921326","Default Known Flow Node","Known Flow","382901.314347","807509.406940","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002523","Nodes","","21.000000","32.224814","Default Known Flow Node","Known Flow","383204.634429","807110.476832","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002520","Nodes","","21.000000","47.531841","Default Known Flow Node","Known Flow","383753.381579","807340.628894","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000320","Nodes","320","21.000000","31.759476","Default Known Flow Node","Known Flow","382575.468258","806635.146702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000076","Nodes","","21.000000","32.529542","Default Known Flow Node","Known Flow","382250.846084","806216.126691","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300001004","Nodes","P00012931, Phase 3 Site Old Skene Road CSEP, 127.80","28.000000","28.714934","CSEP DDS Matched","Known Flow","381696.346019","807379.984905","","0.000000","","","","","-100.610004","","","","","-89.967269","-100.610004","","","","","","","DC PROFILE","","","",""
"60603300000170","Nodes","Logger 9239 - 65 Broadstraik Drive","21.000000","27.581867","Val Log Cath","Known Flow","381656.868008","806910.959777","","0.000000","","","","-4.369999","","","","","","-3.907732","-4.369999","","","","","","D1 PROFILE","","","","",""
"60603300000367","Nodes","367","21.000000","32.215711","DDS demands","Known Flow","381730.765028","806997.320801","","0.000000","","","","-6.419999","","","","","","-5.740878","-6.419999","","","","","","D1 PROFILE","","","","",""
"60603300000007","Nodes","s07115307/01","21.000000","33.008405","Point Loads","Known Flow","382450.740014","806249.372348","","0.000000","","","","","","","","-308.950027","","-276.268641","-308.950027","","","","","","","","","","PL-AF PROFILE",""
"60603300000364","Nodes","364","21.000000","28.512733","DDS demands","Known Flow","381730.620028","806805.349749","","0.000000","","","","-8.709999","","","","","","-7.788637","-8.709999","","","","","","D1 PROFILE","","","","",""
"60603300000263","Nodes","P08118834, Slack of Larg CSEP, 12.46","22.999998","33.271842","CSEP DDS Matched","Known Flow","381666.345011","807154.221844","","0.000000","","","","","-12.459999","","","","","-11.141954","-12.459999","","","","","","","DC PROFILE","","","",""
"60603300000365","Nodes","P09122221, Broadshade Phase 1 Old Skene Road CSEP, 274.44","25.000000","29.042105","CSEP DDS Matched","Known Flow","381419.578655","807197.289826","","0.000000","","","","","-228.609992","","","","","-204.427145","-228.609992","","","","","","","DC PROFILE","","","",""
"60603300000368","Nodes","368","21.000000","31.893225","DDS demands","Known Flow","381734.272029","806955.988790","","0.000000","","","","-11.539999","","","","","","-10.319274","-11.539999","","","","","","D1 PROFILE","","","","",""
"60603300000220","Nodes","220","21.000000","44.120827","Default Known Flow Node","Known Flow","381966.869092","807089.623826","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000250","Nodes","250","21.000000","32.491046","Default Known Flow Node","Known Flow","383148.469414","807060.968818","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300001002","Nodes","Gullymoss DG, Constant, Site ID 1319","21.000000","49.999998","Default Known Pressure Node","Known Pressure","382852.606333","808038.069084","","1119.000018","","","","","","","","","","81.275453","90.890001","","","","","","","","","","",""
"60603300000279","Nodes","Westhill Shopping Centre RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","383332.876464","807040.547813","","999998.967025","","","","","","","","","","36.323127","40.619997","","","","","","","","","","",""
"60603300000269","Nodes","Mains Circle RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","383689.110561","807289.513880","","999998.967025","","","","","","","","","","32.325973","36.150000","","","","","","","","","","",""
"60603300000010","Nodes","","21.000000","40.436119","DDS demands","Known Flow","383155.632840","808150.933163","","0.000000","","","","-7.550000","","","","","","-6.751345","-7.550000","","","","","","D1 PROFILE","","","","",""
"60603300000003","Nodes","","21.000000","41.553666","DDS demands","Known Flow","383070.403127","808146.114330","","0.000000","","","","-12.640000","","","","","","-11.302914","-12.640000","","","","","","D1 PROFILE","","","","",""
"60603300000009","Nodes","","21.000000","41.373715","DDS demands","Known Flow","383046.425170","808187.142615","","0.000000","","","","-8.159999","","","","","","-7.296817","-8.159999","","","","","","D1 PROFILE","","","","",""
"60603300000011","Nodes","","21.000000","39.981606","DDS demands","Known Flow","383158.187218","808214.280239","","0.000000","","","","-11.949999","","","","","","-10.685903","-11.949999","","","","","","D1 PROFILE","","","","",""
"60603300000012","Nodes","","21.000000","39.998541","DDS demands","Known Flow","383233.979871","808208.981177","","0.000000","","","","-6.800000","","","","","","-6.080681","-6.800000","","","","","","D1 PROFILE","","","","",""
"60603300000013","Nodes","","21.000000","39.087296","DDS demands","Known Flow","383180.186357","808064.140131","","0.000000","","","","-16.670000","","","","","","-14.906612","-16.670000","","","","","","D1 PROFILE","","","","",""
"60603300000016","Nodes","","21.000000","32.835383","Default Known Flow Node","Known Flow","382882.443786","806994.171064","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000014","Nodes","","21.000000","28.597303","Default Known Flow Node","Known Flow","381385.244934","807029.121809","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000017","Nodes","","21.000000","28.259060","DDS demands","Known Flow","381381.363933","806976.016795","","0.000000","","","","-7.230000","","","","","","-6.465195","-7.230000","","","","","","D1 PROFILE","","","","",""
"60603300000018","Nodes","","21.000000","28.792864","Default Known Flow Node","Known Flow","381352.424925","807098.873828","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000019","Nodes","","21.000000","30.339944","Default Known Flow Node","Known Flow","381539.431673","807158.855744","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000020","Nodes","","21.000000","28.375356","Default Known Flow Node","Known Flow","381757.459035","806888.376771","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000078","Nodes","309","21.000000","43.887353","Default Known Flow Node","Known Flow","381957.851090","807247.607869","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000112","Nodes","","21.000000","24.374383","Default Known Flow Node","Known Flow","381921.727080","806658.461709","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000154","Nodes","","21.000000","41.414827","Default Known Flow Node","Known Flow","381893.451197","807069.720478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000171","Nodes","","21.000000","41.417026","Default Known Flow Node","Known Flow","381915.277078","807065.405819","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000178","Nodes","","21.000000","30.622799","Default Known Flow Node","Known Flow","381559.369982","807156.621844","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000200","Nodes","","21.000000","27.639660","Default Known Flow Node","Known Flow","381669.935188","806928.856330","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000234","Nodes","","21.000000","40.035495","Default Known Flow Node","Known Flow","381865.487118","807115.973025","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000268","Nodes","","21.000000","30.847232","Default Known Flow Node","Known Flow","381568.564318","807155.586399","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000260","Nodes","","21.000000","28.817289","Default Known Flow Node","Known Flow","381369.808314","807114.899340","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000265","Nodes","","21.000000","28.508981","Default Known Flow Node","Known Flow","381480.869398","807097.664123","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000262","Nodes","","21.000000","35.572651","Default Known Flow Node","Known Flow","381742.285846","807149.500541","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000240","Nodes","","21.000000","44.156671","Default Known Flow Node","Known Flow","381970.071366","807089.000782","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000259","Nodes","","21.000000","38.004331","Default Known Flow Node","Known Flow","381813.944158","807133.234107","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000015","Nodes","","0.000000","38.636547","Default Known Flow Node","Known Flow","382466.039216","806526.091598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000236","Nodes","","0.000000","36.454233","Default Known Flow Node","Known Flow","382456.431918","806348.784405","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000266","Nodes","","0.000000","27.687257","Default Known Flow Node","Known Flow","381671.335700","806947.632993","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000239","Nodes","","0.000000","37.271500","Default Known Flow Node","Known Flow","382505.704154","806408.482565","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000261","Nodes","","0.000000","38.111103","Default Known Flow Node","Known Flow","382506.392702","806490.419705","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"606033-0000011","Nodes","","0.000000","38.912601","Default Known Flow Node","Known Flow","382452.312149","806521.592862","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"606033-000001","Nodes","","21.000000","33.146839","Default Known Flow Node","Known Flow","382454.530990","806254.357995","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"606033-000002","Nodes","1007","21.000000","32.832307","Default Known Flow Node","Known Flow","382395.293158","806240.417336","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
